rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Sid Abel","29","DET","C","60","14","30","44","","69","","","","","","","","","","",""
"2","Hub Anslow","21","NYR","LW","2","0","0","0","","0","","","","","","","","","","",""
"3","Syl Apps","33","TOR","C","55","26","27","53","","12","","","","","","","","","","",""
"4","Pete Babando","22","BOS","LW","60","23","11","34","","52","","","","","","","","","","",""
"5","Doug Baldwin","25","CBH","D","5","0","0","0","","2","","","","","","","","","","",""
"6","Bill Barilko","20","TOR","D","57","5","9","14","","147","","","","","","","","","","",""
"7","Doug Bentley","31","CBH","C","60","20","37","57","","16","","","","","","","","","","",""
"8","Max Bentley","27","TOT","C","59","26","28","54","","14","","","","","","","","","","",""
"9","Hank Blade","27","CBH","LW","6","1","0","1","","0","","","","","","","","","","",""
"10","Toe Blake","35","MTL","LW","32","9","15","24","","4","","","","","","","","","","",""
"11","Gus Bodnar","24","CBH","C","46","13","22","35","","23","","","","","","","","","","",""
"12","Garth Boesch","27","TOR","D","45","2","7","9","","52","","","","","","","","","","",""
"13","Butch Bouchard","28","MTL","D","60","4","6","10","","78","","","","","","","","","","",""
"14","Adam Brown","27","CBH","LW","32","7","10","17","","41","","","","","","","","","","",""
"15","Eddie Bruneteau","28","DET","RW","18","1","1","2","","2","","","","","","","","","","",""
"16","Dick Butler","21","CBH","RW","7","2","0","2","","0","","","","","","","","","","",""
"17","Tod Campeau","24","MTL","C","14","2","2","4","","4","","","","","","","","","","",""
"18","Bob Carse","28","MTL","LW","22","3","3","6","","16","","","","","","","","","","",""
"19","Joe Carveth","29","TOT","RW","57","9","19","28","","8","","","","","","","","","","",""
"20","Murph Chamberlain","32","MTL","LW","30","6","3","9","","62","","","","","","","","","","",""
"21","Neil Colville","33","NYR","D","55","4","12","16","","25","","","","","","","","","","",""
"22","Jim Conacher","26","DET","C","60","17","23","40","","2","","","","","","","","","","",""
"23","Roy Conacher","31","CBH","LW","52","22","27","49","","4","","","","","","","","","","",""
"24","Gerry Couture","22","DET","RW","19","3","6","9","","2","","","","","","","","","","",""
"25","Jack Crawford","31","BOS","D","45","3","11","14","","10","","","","","","","","","","",""
"26","Floyd Curry","22","MTL","RW","31","1","5","6","","0","","","","","","","","","","",""
"27","Ernie Dickens","26","CBH","D","54","5","15","20","","30","","","","","","","","","","",""
"28","Woody Dumart","31","BOS","LW","59","21","16","37","","14","","","","","","","","","","",""
"29","Norm Dussault","22","MTL","C","28","5","10","15","","4","","","","","","","","","","",""
"30","Frank Eddolls","26","NYR","D","58","6","13","19","","16","","","","","","","","","","",""
"31","Pat Egan","29","BOS","D","60","8","11","19","","81","","","","","","","","","","",""
"32","Bill Ezinicki","23","TOR","RW","60","11","20","31","","97","","","","","","","","","","",""
"33","Bob Fillion","26","MTL","LW","32","9","9","18","","8","","","","","","","","","","",""
"34","Fern Flaman","21","BOS","D","56","4","6","10","","69","","","","","","","","","","",""
"35","Herb Foster","34","NYR","LW","1","0","0","0","","0","","","","","","","","","","",""
"36","Bill Gadsby","20","CBH","D","60","6","10","16","","66","","","","","","","","","","",""
"37","Don Gallinger","22","BOS","C","54","10","21","31","","37","","","","","","","","","","",""
"38","Cal Gardner","23","NYR","C","58","7","18","25","","71","","","","","","","","","","",""
"39","Fern Gauthier","28","DET","RW","35","1","5","6","","2","","","","","","","","","","",""
"40","George Gee","25","CBH","C","60","14","25","39","","18","","","","","","","","","","",""
"41","Bob Goldham","25","CBH","D","38","2","9","11","","38","","","","","","","","","","",""
"42","Leo Gravelle","22","MTL","RW","15","0","0","0","","0","","","","","","","","","","",""
"43","Bep Guidolin","22","DET","LW","58","12","10","22","","78","","","","","","","","","","",""
"44","Red Hamill","31","CBH","LW","60","11","13","24","","18","","","","","","","","","","",""
"45","Glen Harmon","27","MTL","D","56","10","4","14","","52","","","","","","","","","","",""
"46","Ed Harrison","20","BOS","RW","52","6","7","13","","8","","","","","","","","","","",""
"47","Doug Harvey","23","MTL","D","35","4","4","8","","32","","","","","","","","","","",""
"48","Murray Henderson","26","BOS","D/RW","49","6","8","14","","50","","","","","","","","","","",""
"49","Bryan Hextall","34","NYR","RW","43","8","14","22","","18","","","","","","","","","","",""
"50","Pete Horeck","24","DET","LW","50","12","17","29","","44","","","","","","","","","","",""
"51","Gordie Howe","19","DET","RW","60","16","28","44","","63","","","","","","","","","","",""
"52","Tom Johnson","19","MTL","D","1","0","0","0","","0","","","","","","","","","","",""
"53","Bing Juckes","21","NYR","LW","2","0","0","0","","0","","","","","","","","","","",""
"54","Bill Juzda","27","NYR","D","60","3","9","12","","70","","","","","","","","","","",""
"55","Alex Kaleta","28","CBH","LW","52","10","16","26","","40","","","","","","","","","","",""
"56","Red Kelly","20","DET","D","60","6","14","20","","13","","","","","","","","","","",""
"57","Ted Kennedy","22","TOR","C","60","25","21","46","","32","","","","","","","","","","",""
"58","Joe Klukay","25","TOR","LW","59","15","15","30","","28","","","","","","","","","","",""
"59","Arnie Kullman","20","BOS","C","1","0","0","0","","0","","","","","","","","","","",""
"60","Eddie Kullman","24","NYR","RW","51","15","17","32","","32","","","","","","","","","","",""
"61","Larry Kwong","24","NYR","RW","1","0","0","0","","0","","","","","","","","","","",""
"62","Elmer Lach","30","MTL","C","60","30","31","61","","72","","","","","","","","","","",""
"63","Jean-Paul Lamirande","23","NYR","LW","18","0","1","1","","6","","","","","","","","","","",""
"64","Edgar Laprade","28","NYR","C","59","13","34","47","","7","","","","","","","","","","",""
"65","Hal Laycoe","25","MTL","D","14","1","2","3","","4","","","","","","","","","","",""
"66","Roger Leger","28","MTL","D","48","4","14","18","","26","","","","","","","","","","",""
"67","Tony Leswick","24","NYR","LW","60","24","16","40","","76","","","","","","","","","","",""
"68","Ted Lindsay","22","DET","LW","60","33","19","52","","95","","","","","","","","","","",""
"69","Jacques Locas","21","MTL","RW","56","7","8","15","","66","","","","","","","","","","",""
"70","Pat Lundy","23","DET","C","11","4","1","5","","6","","","","","","","","","","",""
"71","Vic Lynn","23","TOR","LW","60","12","22","34","","53","","","","","","","","","","",""
"72","Murdo MacKay","30","MTL","C","14","0","2","2","","0","","","","","","","","","","",""
"73","Fleming MacKell","18","TOR","C","3","0","0","0","","2","","","","","","","","","","",""
"74","Ray Manson","21","BOS","LW","1","0","0","0","","0","","","","","","","","","","",""
"75","John Mariucci","31","CBH","D","51","1","4","5","","63","","","","","","","","","","",""
"76","Clare Martin","25","BOS","D","59","5","13","18","","34","","","","","","","","","","",""
"77","Doug McCaig","28","DET","D","29","3","3","6","","37","","","","","","","","","","",""
"78","John McCormack","22","TOR","C","3","0","1","1","","0","","","","","","","","","","",""
"79","Jim McFadden","27","DET","C","60","24","24","48","","12","","","","","","","","","","",""
"80","Max McNab","23","DET","C","12","2","2","4","","2","","","","","","","","","","",""
"81","Howie Meeker","23","TOR","RW","58","14","20","34","","62","","","","","","","","","","",""
"82","Don Metz","32","TOR","RW","26","4","6","10","","2","","","","","","","","","","",""
"83","Nick Metz","33","TOR","LW","60","4","8","12","","8","","","","","","","","","","",""
"84","Art Michaluk","24","CBH","D","5","0","0","0","","0","","","","","","","","","","",""
"85","Bill Moe","31","NYR","D","59","1","15","16","","31","","","","","","","","","","",""
"86","Don Morrison","24","DET","C","40","10","15","25","","6","","","","","","","","","","",""
"87","Rod Morrison","22","DET","RW","34","8","7","15","","4","","","","","","","","","","",""
"88","Gus Mortson","23","TOR","D","58","7","11","18","","118","","","","","","","","","","",""
"89","Ken Mosdell","25","MTL","C","23","1","0","1","","19","","","","","","","","","","",""
"90","Bill Mosienko","26","CBH","RW","40","16","9","25","","0","","","","","","","","","","",""
"91","Ralph Nattrass","22","CBH","D","60","5","12","17","","79","","","","","","","","","","",""
"92","Ed Nicholson","24","DET","D","1","0","0","0","","0","","","","","","","","","","",""
"93","Buddy O'Connor","31","NYR","C","60","24","36","60","","8","","","","","","","","","","",""
"94","Marty Pavelich","20","DET","LW","41","4","8","12","","10","","","","","","","","","","",""
"95","Johnny Peirson","22","BOS","RW","15","4","2","6","","0","","","","","","","","","","",""
"96","Fern Perreault","20","NYR","LW","2","0","0","0","","0","","","","","","","","","","",""
"97","Jimmy Peters","25","TOT","RW","59","13","18","31","","44","","","","","","","","","","",""
"98","Gerry Plamondon","23","MTL","LW","3","1","1","2","","0","","","","","","","","","","",""
"99","Bud Poile","23","TOT","RW","58","25","29","54","","17","","","","","","","","","","",""
"100","Metro Prystai","20","CBH","C","54","7","11","18","","25","","","","","","","","","","",""
"101","Bill Quackenbush","25","DET","D","58","6","16","22","","17","","","","","","","","","","",""
"102","John Quilty","27","TOT","C","26","5","5","10","","6","","","","","","","","","","",""
"103","Don Raleigh","21","NYR","C","52","15","18","33","","2","","","","","","","","","","",""
"104","Ken Reardon","26","MTL","D","58","7","15","22","","129","","","","","","","","","","",""
"105","Billy Reay","29","MTL","C","60","6","14","20","","24","","","","","","","","","","",""
"106","Leo Reise","25","DET","D","58","5","4","9","","30","","","","","","","","","","",""
"107","Maurice Richard","26","MTL","RW","53","28","25","53","","89","","","","","","","","","","",""
"108","Rip Riopelle","26","MTL","LW","55","5","2","7","","12","","","","","","","","","","",""
"109","George Robertson","19","MTL","C","1","0","0","0","","0","","","","","","","","","","",""
"110","Paul Ronty","19","BOS","C","24","3","11","14","","0","","","","","","","","","","",""
"111","Ron Rowe","24","NYR","LW","5","1","0","1","","0","","","","","","","","","","",""
"112","Church Russell","24","NYR","LW","19","0","3","3","","2","","","","","","","","","","",""
"113","Ed Sandford","19","BOS","LW","59","10","15","25","","25","","","","","","","","","","",""
"114","Milt Schmidt","29","BOS","C","33","9","17","26","","28","","","","","","","","","","",""
"115","Enio Sclisizzi","22","DET","LW","4","1","0","1","","0","","","","","","","","","","",""
"116","Fred Shero","22","NYR","D","19","1","0","1","","2","","","","","","","","","","",""
"117","Tod Sloan","20","TOR","RW","1","0","0","0","","0","","","","","","","","","","",""
"118","Ed Slowinski","25","NYR","LW","38","6","5","11","","2","","","","","","","","","","",""
"119","Ken Smith","23","BOS","LW","60","11","12","23","","14","","","","","","","","","","",""
"120","Sid Smith","22","TOR","LW","31","7","10","17","","10","","","","","","","","","","",""
"121","Wally Stanowski","28","TOR","D","54","2","11","13","","12","","","","","","","","","","",""
"122","Gaye Stewart","24","TOT","LW","61","27","29","56","","83","","","","","","","","","","",""
"123","Jack Stewart","30","DET","D","60","5","14","19","","91","","","","","","","","","","",""
"124","Barry Sullivan","20","DET","RW","1","0","0","0","","0","","","","","","","","","","",""
"125","Billy Taylor","28","TOT","C","41","4","16","20","","25","","","","","","","","","","",""
"126","Cy Thomas","21","TOT","LW","14","2","2","4","","12","","","","","","","","","","",""
"127","Jimmy Thomson","20","TOR","D","59","0","29","29","","82","","","","","","","","","","",""
"128","Rene Trudell","29","NYR","RW","54","13","7","20","","30","","","","","","","","","","",""
"129","Grant Warwick","26","TOT","RW","58","23","17","40","","38","","","","","","","","","","",""
"130","Harry Watson","24","TOR","LW","57","21","20","41","","16","","","","","","","","","","",""
"131","Phil Watson","33","NYR","LW","54","18","15","33","","54","","","","","","","","","","",""
"132","Wally Wilson","26","BOS","C","53","11","8","19","","18","","","","","","","","","","",""
