rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Keith Acton","25","TOT","C","71","20","45","65","-3","64","12","6","2","5","27","15","3","165","12.1","",""
"2","Greg Adams","23","WSH","LW","57","2","6","8","1","133","2","0","0","0","6","0","0","37","5.4","",""
"3","Bruce Affleck","29","NYI","D","1","0","0","0","-1","0","0","0","0","0","0","0","0","2","0.0","",""
"4","Dave Allison","24","MTL","D","3","0","0","0","-2","12","0","0","0","0","0","0","0","2","0.0","",""
"5","Mike Allison","22","NYR","LW","45","8","12","20","5","64","8","0","0","2","11","0","1","52","15.4","",""
"6","Ray Allison","24","PHI","RW","37","8","13","21","11","47","8","0","0","0","10","3","0","73","11.0","",""
"7","Glenn Anderson","23","EDM","RW","80","54","45","99","41","65","39","11","4","11","33","11","1","277","19.5","",""
"8","John Anderson","26","TOR","LW","73","37","31","68","-12","22","23","14","0","5","16","15","0","192","19.3","",""
"9","Perry Anderson","22","STL","LW","50","7","5","12","-13","195","7","0","0","1","5","0","0","49","14.3","",""
"10","Russ Anderson","28","LAK","D","70","5","12","17","-30","126","5","0","0","1","11","1","0","47","10.6","",""
"11","Kent-Erik Andersson","32","NYR","RW","63","5","15","20","5","8","5","0","0","1","13","1","1","70","7.1","",""
"12","Peter Andersson","21","WSH","D","42","3","7","10","12","20","1","2","0","0","4","3","0","49","6.1","",""
"13","Dave Andreychuk","20","BUF","C","78","38","42","80","20","42","28","10","0","7","29","13","0","178","21.3","",""
"14","Darrel Anholt","21","CBH","D","1","0","0","0","2","0","0","0","0","0","0","0","0","0","","",""
"15","Mike Antonovich","32","NJD","C","38","3","5","8","-15","16","3","0","0","0","2","3","0","47","6.4","",""
"16","Scott Arniel","21","WIN","LW","80","21","35","56","-10","68","15","6","0","2","24","11","0","140","15.0","",""
"17","Brent Ashton","23","MNS","LW","68","7","10","17","-13","54","7","0","0","0","10","0","0","82","8.5","",""
