rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Gene Achtymichuk","25","MTL","C","16","3","5","8","","2","","","","","","","","","","",""
"2","Gary Aldcorn","22","TOR","LW","59","10","14","24","","12","","","","","","","","","","",""
"3","Dave Amadio","18","DET","D","2","0","0","0","","2","","","","","","","","","","",""
"4","Al Arbour","25","DET","D","69","1","6","7","","104","","","","","","","","","","",""
"5","Bob Armstrong","26","BOS","D","47","1","4","5","","66","","","","","","","","","","",""
"6","George Armstrong","27","TOR","RW","59","17","25","42","","93","","","","","","","","","","",""
"7","Ralph Backstrom","20","MTL","C","2","0","1","1","","0","","","","","","","","","","",""
"8","Bob Bailey","26","TOT","RW","64","9","12","21","","79","","","","","","","","","","",""
"9","Earl Balfour","25","TOR","LW","1","0","0","0","","0","","","","","","","","","","",""
"10","Murray Balfour","21","MTL","RW","3","1","1","2","","4","","","","","","","","","","",""
"11","Doug Barkley","21","CBH","D","3","0","0","0","","0","","","","","","","","","","",""
"12","Andy Bathgate","25","NYR","RW","65","30","48","78","","42","","","","","","","","","","",""
"13","Bob Baun","21","TOR","D","67","1","9","10","","91","","","","","","","","","","",""
"14","Bob Beckett","21","BOS","C","9","0","0","0","","2","","","","","","","","","","",""
"15","Jean Beliveau","26","MTL","C","55","27","32","59","","93","","","","","","","","","","",""
"16","Jack Bionda","24","BOS","D","42","1","4","5","","50","","","","","","","","","","",""
"17","Leo Boivin","25","BOS","D","33","0","4","4","","54","","","","","","","","","","",""
"18","Marcel Bonin","25","MTL","LW","66","15","24","39","","37","","","","","","","","","","",""
"19","Buddy Boone","25","BOS","RW","34","5","3","8","","28","","","","","","","","","","",""
"20","Jack Bownass","27","MTL","D","4","0","1","1","","0","","","","","","","","","","",""
"21","Carl Brewer","19","TOR","D","2","0","0","0","","0","","","","","","","","","","",""
"22","Connie Broden","25","MTL","C","3","2","1","3","","0","","","","","","","","","","",""
"23","John Bucyk","22","BOS","LW","68","21","31","52","","57","","","","","","","","","","",""
