rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Clarence Abel","33","CBH","D","46","2","1","3","","28","","","","","","","","","","",""
"2","Oscar Asmundson","25","NYR","C","46","2","6","8","","8","","","","","","","","","","",""
"3","Larry Aurie","28","DET","RW","48","16","19","35","","36","","","","","","","","","","",""
"4","Vern Ayres","24","MTM","D","17","0","0","0","","19","","","","","","","","","","",""
"5","Ace Bailey","30","TOR","RW","13","2","3","5","","11","","","","","","","","","","",""
"6","Marty Barry","28","BOS","C","48","27","12","39","","12","","","","","","","","","","",""
"7","Red Beattie","26","BOS","C/LW","48","9","13","22","","26","","","","","","","","","","",""
"8","Andy Blair","25","TOR","C","47","14","9","23","","35","","","","","","","","","","",""
"9","Russ Blinco","25","MTM","C","31","14","9","23","","2","","","","","","","","","","",""
"10","Buzz Boll","22","TOR","LW","42","12","8","20","","21","","","","","","","","","","",""
"11","Frank Boucher","32","NYR","C","48","14","30","44","","4","","","","","","","","","","",""
"12","Leo Bourgeault","31","MTL","D/RW","48","4","3","7","","10","","","","","","","","","","",""
"13","Ralph Bowman","22","OTS","D","46","0","2","2","","64","","","","","","","","","","",""
"14","Doug Brennan","29","NYR","D","37","0","0","0","","18","","","","","","","","","","",""
"15","Bill Brydge","32","NYA","D","48","6","7","13","","44","","","","","","","","","","",""
"16","Glenn Brydson","23","MTM","RW","37","4","5","9","","19","","","","","","","","","","",""
"17","Eddie Burke","26","NYA","W","46","20","10","30","","24","","","","","","","","","","",""
"18","Marty Burke","29","MTL","D","45","1","4","5","","28","","","","","","","","","","",""
"19","Walt Buswell","26","DET","D","47","1","2","3","","8","","","","","","","","","","",""
"20","Herb Cain","21","MTM","LW","30","4","5","9","","14","","","","","","","","","","",""
"21","Lorne Carr","23","NYR","RW","14","0","0","0","","0","","","","","","","","","","",""
"22","Frank Carson","32","DET","RW","47","10","9","19","","36","","","","","","","","","","",""
"23","Gerry Carson","28","MTL","D","48","5","1","6","","51","","","","","","","","","","",""
"24","Art Chapman","27","TOT","C","46","5","12","17","","15","","","","","","","","","","",""
"25","King Clancy","30","TOR","D","46","11","17","28","","62","","","","","","","","","","",""
"26","Dit Clapper","26","BOS","RW/D","48","10","12","22","","6","","","","","","","","","","",""
"27","Charlie Conacher","24","TOR","RW","42","32","20","52","","38","","","","","","","","","","",""
"28","Lionel Conacher","32","CBH","D","48","10","13","23","","87","","","","","","","","","","",""
"29","Red Conn","29","NYA","D","48","4","17","21","","12","","","","","","","","","","",""
"30","Bill Cook","37","NYR","RW","48","13","13","26","","21","","","","","","","","","","",""
"31","Bud Cook","26","OTS","C","18","1","0","1","","8","","","","","","","","","","",""
"32","Bun Cook","30","NYR","LW","48","18","15","33","","36","","","","","","","","","","",""
"33","Tom Cook","26","CBH","C","37","5","9","14","","15","","","","","","","","","","",""
"34","Baldy Cotton","31","TOR","LW","47","8","14","22","","46","","","","","","","","","","",""
"35","Art Coulter","24","CBH","D","46","5","2","7","","39","","","","","","","","","","",""
"36","Thomas Coulter","22","CBH","F","2","0","0","0","","0","","","","","","","","","","",""
"37","Rosie Couture","28","CBH","RW","48","5","8","13","","21","","","","","","","","","","",""
"38","Danny Cox","30","TOT","LW","42","5","4","9","","2","","","","","","","","","","",""
"39","Bob Davie","21","BOS","D","9","0","0","0","","6","","","","","","","","","","",""
"40","Hap Day","32","TOR","LW/D","48","9","10","19","","35","","","","","","","","","","",""
"41","Cecil Dillon","25","NYR","RW","48","13","26","39","","10","","","","","","","","","","",""
"42","John Doran","22","NYA","D","39","1","4","5","","40","","","","","","","","","","",""
"43","Ken Doraty","27","TOR","RW","34","9","10","19","","6","","","","","","","","","","",""
"44","Lorne Duguid","23","MTM","LW","5","0","1","1","","0","","","","","","","","","","",""
