date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1965-10-23","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","8",
"1965-10-23","Chicago Black Hawks","CBH","4","Toronto Maple Leafs","TOR","0",
"1965-10-24","Chicago Black Hawks","CBH","6","Boston Bruins","BOS","2",
"1965-10-24","Toronto Maple Leafs","TOR","0","Detroit Red Wings","DET","3",
"1965-10-24","Montreal Canadiens","MTL","4","New York Rangers","NYR","3",
"1965-10-27","Toronto Maple Leafs","TOR","2","Boston Bruins","BOS","1",
"1965-10-27","New York Rangers","NYR","3","Montreal Canadiens","MTL","4",
"1965-10-28","Chicago Black Hawks","CBH","5","Detroit Red Wings","DET","1",
"1965-10-30","New York Rangers","NYR","8","Boston Bruins","BOS","2",
"1965-10-30","Chicago Black Hawks","CBH","6","Montreal Canadiens","MTL","4",
"1965-10-30","Detroit Red Wings","DET","3","Toronto Maple Leafs","TOR","4",
"1965-10-31","Montreal Canadiens","MTL","2","Detroit Red Wings","DET","2",
"1965-11-03","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","2",
"1965-11-03","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","2",
"1965-11-04","Boston Bruins","BOS","1","Detroit Red Wings","DET","8",
"1965-11-04","Toronto Maple Leafs","TOR","1","Montreal Canadiens","MTL","5",
"1965-11-06","Boston Bruins","BOS","3","Montreal Canadiens","MTL","1",
"1965-11-06","New York Rangers","NYR","4","Toronto Maple Leafs","TOR","2",
"1965-11-07","Montreal Canadiens","MTL","5","Boston Bruins","BOS","2",
"1965-11-07","Toronto Maple Leafs","TOR","0","Chicago Black Hawks","CBH","9",
"1965-11-07","Detroit Red Wings","DET","2","New York Rangers","NYR","3",
"1965-11-10","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","5",
"1965-11-10","Boston Bruins","BOS","2","New York Rangers","NYR","2",
"1965-11-10","Montreal Canadiens","MTL","3","Toronto Maple Leafs","TOR","3",
"1965-11-11","New York Rangers","NYR","3","Detroit Red Wings","DET","3",
"1965-11-13","Montreal Canadiens","MTL","5","Chicago Black Hawks","CBH","2",
"1965-11-13","New York Rangers","NYR","2","Toronto Maple Leafs","TOR","5",
"1965-11-14","Toronto Maple Leafs","TOR","0","Boston Bruins","BOS","2",
"1965-11-14","New York Rangers","NYR","4","Chicago Black Hawks","CBH","2",
"1965-11-14","Montreal Canadiens","MTL","2","Detroit Red Wings","DET","2",
"1965-11-17","Chicago Black Hawks","CBH","5","New York Rangers","NYR","3",
"1965-11-18","Toronto Maple Leafs","TOR","3","Montreal Canadiens","MTL","1",
"1965-11-20","Detroit Red Wings","DET","4","Boston Bruins","BOS","2",
"1965-11-20","New York Rangers","NYR","3","Montreal Canadiens","MTL","9",
"1965-11-20","Chicago Black Hawks","CBH","1","Toronto Maple Leafs","TOR","3",
"1965-11-21","Montreal Canadiens","MTL","2","Boston Bruins","BOS","3",
"1965-11-21","Toronto Maple Leafs","TOR","7","Chicago Black Hawks","CBH","3",
"1965-11-21","Detroit Red Wings","DET","3","New York Rangers","NYR","3",
"1965-11-23","Chicago Black Hawks","CBH","3","Detroit Red Wings","DET","2",
"1965-11-24","Boston Bruins","BOS","1","New York Rangers","NYR","4",
"1965-11-24","Montreal Canadiens","MTL","2","Toronto Maple Leafs","TOR","1",
"1965-11-25","New York Rangers","NYR","2","Boston Bruins","BOS","6",
"1965-11-25","Detroit Red Wings","DET","1","Chicago Black Hawks","CBH","3",
"1965-11-27","Detroit Red Wings","DET","2","Montreal Canadiens","MTL","3",
