rank,teamName,teamAbrv,gamesPlayed,wins,losses,ties,points,pointsPercentage,goalsFor,goalsAgainst,simpleRatingSystem,strengthOfSchedule,totalGoalsPerGame,powerPlayGoals,powerPlayChances,powerPlayPercentage,powerPlayGoalsAgainst,powerPlayChancesAgainst,penaltyKillingPercentage,shortHandedGoals,shortHandedGoalsAgainst,shots,shootingPercentage,shotsAgainst,savePercentage,pdo
"1"0,"Montreal Canadiens"1,"MTL","70"2,"41"3,"21"4,"8"5,"90"6,".643"7,"239"8,"173"9,"0.79"10,"-0.16"11,"5.89"12,"61"13,"260"14,"23.46"15,"46"16,"247"17,"81.38"18,"2"19,"3"20,""21,""22,""23,""24,""
"2"0,"Chicago Black Hawks"1,"CBH","70"2,"37"3,"25"4,"8"5,"82"6,".586"7,"240"8,"187"9,"0.63"10,"-0.13"11,"6.10"12,"70"13,"281"14,"24.91"15,"40"16,"251"17,"84.06"18,"8"19,"4"20,""21,""22,""23,""24,""
"3"0,"Toronto Maple Leafs"1,"TOR","70"2,"34"3,"25"4,"11"5,"79"6,".564"7,"208"8,"187"9,"0.25"10,"-0.05"11,"5.64"12,"52"13,"256"14,"20.31"15,"53"16,"274"17,"80.66"18,"6"19,"4"20,""21,""22,""23,""24,""
"4"0,"Detroit Red Wings"1,"DET","70"2,"31"3,"27"4,"12"5,"74"6,".529"7,"221"8,"194"9,"0.32"10,"-0.07"11,"5.93"12,"42"13,"245"14,"17.14"15,"44"16,"273"17,"83.88"18,"7"19,"9"20,""21,""22,""23,""24,""
"5"0,"Boston Bruins"1,"BOS","70"2,"21"3,"43"4,"6"5,"48"6,".343"7,"174"8,"275"9,"-1.20"10,"0.24"11,"6.41"12,"30"13,"255"14,"11.76"15,"53"16,"252"17,"78.97"18,"3"19,"6"20,""21,""22,""23,""24,""
"6"0,"New York Rangers"1,"NYR","70"2,"18"3,"41"4,"11"5,"47"6,".336"7,"195"8,"261"9,"-0.79"10,"0.16"11,"6.51"12,"44"13,"282"14,"15.60"15,"63"16,"282"17,"77.66"18,"2"19,"2"20,""21,""22,""23,""24,""
