date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"2007-09-29","Anaheim Ducks","ANA","1","Los Angeles Kings","LAK","4","at London, GB"
"2007-09-30","Los Angeles Kings","LAK","1","Anaheim Ducks","ANA","4","at London, GB"
"2007-10-03","Montreal Canadiens","MTL","3","Carolina Hurricanes","CAR","2",
"2007-10-03","Dallas Stars","DAL","3","Colorado Avalanche","COL","4",
"2007-10-03","Anaheim Ducks","ANA","2","Detroit Red Wings","DET","3",
"2007-10-03","Ottawa Senators","OTT","4","Toronto Maple Leafs","TOR","3",
"2007-10-04","Philadelphia Flyers","PHI","3","Calgary Flames","CGY","2",
"2007-10-04","San Jose Sharks","SJS","2","Edmonton Oilers","EDM","3",
"2007-10-04","Chicago Blackhawks","CHI","0","Minnesota Wild","MIN","1",
"2007-10-04","Colorado Avalanche","COL","0","Nashville Predators","NSH","4",
"2007-10-04","Florida Panthers","FLA","2","New York Rangers","NYR","5",
"2007-10-04","Toronto Maple Leafs","TOR","2","Ottawa Senators","OTT","3",
"2007-10-04","St. Louis Blues","STL","2","Phoenix Coyotes","PHX","3",
"2007-10-04","New Jersey Devils","NJD","1","Tampa Bay Lightning","TBL","3",
"2007-10-05","Washington Capitals","WSH","3","Atlanta Thrashers","ATL","1",
"2007-10-05","New York Islanders","NYI","6","Buffalo Sabres","BUF","4",
"2007-10-05","Pittsburgh Penguins","PIT","1","Carolina Hurricanes","CAR","4",
"2007-10-05","Anaheim Ducks","ANA","0","Columbus Blue Jackets","CBJ","4",
"2007-10-05","Boston Bruins","BOS","1","Dallas Stars","DAL","4",
"2007-10-05","San Jose Sharks","SJS","3","Vancouver Canucks","VAN","1",
"2007-10-06","Vancouver Canucks","VAN","4","Calgary Flames","CGY","3",
"2007-10-06","Detroit Red Wings","DET","3","Chicago Blackhawks","CHI","4",
"2007-10-06","Philadelphia Flyers","PHI","3","Edmonton Oilers","EDM","5",
"2007-10-06","New Jersey Devils","NJD","4","Florida Panthers","FLA","1",
"2007-10-06","St. Louis Blues","STL","5","Los Angeles Kings","LAK","3",
"2007-10-06","Columbus Blue Jackets","CBJ","2","Minnesota Wild","MIN","3",
"2007-10-06","Dallas Stars","DAL","1","Nashville Predators","NSH","5",
"2007-10-06","Buffalo Sabres","BUF","2","New York Islanders","NYI","3",
"2007-10-06","New York Rangers","NYR","0","Ottawa Senators","OTT","2",
"2007-10-06","Boston Bruins","BOS","3","Phoenix Coyotes","PHX","1",
"2007-10-06","Anaheim Ducks","ANA","4","Pittsburgh Penguins","PIT","5",
"2007-10-06","Atlanta Thrashers","ATL","2","Tampa Bay Lightning","TBL","5",
"2007-10-06","Montreal Canadiens","MTL","3","Toronto Maple Leafs","TOR","4",
"2007-10-06","Carolina Hurricanes","CAR","0","Washington Capitals","WSH","2",
"2007-10-07","San Jose Sharks","SJS","2","Colorado Avalanche","COL","6",
"2007-10-08","Edmonton Oilers","EDM","2","Detroit Red Wings","DET","4",
"2007-10-08","Washington Capitals","WSH","2","New York Islanders","NYI","1",
"2007-10-08","New Jersey Devils","NJD","2","Ottawa Senators","OTT","4",
"2007-10-09","Carolina Hurricanes","CAR","7","Toronto Maple Leafs","TOR","1",
"2007-10-10","Boston Bruins","BOS","1","Anaheim Ducks","ANA","2",
"2007-10-10","Ottawa Senators","OTT","3","Atlanta Thrashers","ATL","1",
"2007-10-10","Phoenix Coyotes","PHX","0","Columbus Blue Jackets","CBJ","3",
"2007-10-10","San Jose Sharks","SJS","2","Chicago Blackhawks","CHI","1",
"2007-10-10","Los Angeles Kings","LAK","1","Dallas Stars","DAL","5",
