rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Al Arbour","29","TOR","D","52","1","5","6","","68","","","","","","","","","","",""
"2","Bob Armstrong","30","BOS","D","9","2","1","3","","20","","","","","","","","","","",""
"3","George Armstrong","31","TOR","C","70","21","32","53","","27","","","","","","","","","","",""
"4","Ralph Backstrom","24","MTL","C","66","27","38","65","","29","","","","","","","","","","",""
"5","Murray Balfour","25","CBH","RW","49","15","15","30","","72","","","","","","","","","","",""
"6","Dave Balon","23","NYR","LW","30","4","11","15","","11","","","","","","","","","","",""
"7","Andy Bathgate","29","NYR","RW","70","28","56","84","","44","","","","","","","","","","",""
"8","Bob Baun","25","TOR","D","65","4","11","15","","94","","","","","","","","","","",""
"9","Bob Beckett","25","BOS","C","34","7","2","9","","14","","","","","","","","","","",""
"10","Jean Beliveau","30","MTL","C","43","18","23","41","","36","","","","","","","","","","",""
"11","Red Berenson","22","MTL","LW","4","1","2","3","","4","","","","","","","","","","",""
"12","Marc Boileau","29","DET","C","54","5","6","11","","8","","","","","","","","","","",""
"13","Leo Boivin","29","BOS","D","65","5","18","23","","70","","","","","","","","","","",""
"14","Marcel Bonin","29","MTL","W","33","7","14","21","","41","","","","","","","","","","",""
"15","Jack Bownass","31","NYR","D","4","0","0","0","","4","","","","","","","","","","",""
"16","Carl Brewer","23","TOR","D","67","1","22","23","","89","","","","","","","","","","",""
"17","Arnie Brown","20","TOR","D","2","0","0","0","","0","","","","","","","","","","",""
"18","John Bucyk","26","BOS","LW","67","20","40","60","","32","","","","","","","","","","",""
"19","Charlie Burns","25","BOS","C","70","11","17","28","","43","","","","","","","","","","",""
"20","Larry Cahan","28","NYR","D","57","2","7","9","","85","","","","","","","","","","",""
"21","Billy Carter","24","MTL","C","7","0","0","0","","4","","","","","","","","","","",""
"22","Brian Conacher","20","TOR","LW","1","0","0","0","","0","","","","","","","","","","",""
"23","Wayne Connelly","22","BOS","C","61","8","12","20","","34","","","","","","","","","","",""
"24","Bob Cunningham","20","NYR","C","1","0","0","0","","0","","","","","","","","","","",""
"25","Alex Delvecchio","29","DET","C","70","26","43","69","","18","","","","","","","","","","",""
"26","Bob Dillabough","20","DET","C/LW","5","0","0","0","","2","","","","","","","","","","",""
"27","Dick Duff","25","TOR","LW","51","17","20","37","","37","","","","","","","","","","",""
"28","Jack Evans","33","CBH","D","70","3","14","17","","80","","","","","","","","","","",""
"29","Alex Faulkner","25","TOR","C","1","0","0","0","","0","","","","","","","","","","",""
"30","Reggie Fleming","25","CBH","W/D","70","7","9","16","","71","","","","","","","","","","",""
"31","Val Fonteyne","28","DET","LW","70","5","5","10","","4","","","","","","","","","","",""
"32","Lou Fontinato","30","MTL","D","54","2","13","15","","167","","","","","","","","","","",""
"33","Bill Gadsby","34","DET","D","70","7","30","37","","88","","","","","","","","","","",""
"34","Jean Gauthier","24","MTL","D","12","0","1","1","","10","","","","","","","","","","",""
"35","Jean-Guy Gendron","27","NYR","LW","69","14","11","25","","71","","","","","","","","","","",""
"36","Bernie Geoffrion","30","MTL","RW","62","23","36","59","","36","","","","","","","","","","",""
"37","Rod Gilbert","20","NYR","RW","1","0","0","0","","0","","","","","","","","","","",""
"38","Howie Glover","26","DET","RW","39","7","8","15","","44","","","","","","","","","","",""
"39","Warren Godfrey","30","DET","D","69","4","13","17","","84","","","","","","","","","","",""
"40","Pete Goegan","27","TOT","D","46","5","7","12","","30","","","","","","","","","","",""
"41","Phil Goyette","28","MTL","C","69","7","27","34","","18","","","","","","","","","","",""
"42","Terry Gray","23","BOS","RW","42","8","7","15","","15","","","","","","","","","","",""
"43","Ted Green","21","BOS","D","66","3","8","11","","116","","","","","","","","","","",""
"44","Vic Hadfield","21","NYR","LW","44","3","1","4","","22","","","","","","","","","","",""
"45","Murray Hall","21","CBH","RW","2","0","0","0","","0","","","","","","","","","","",""
"46","Chuck Hamilton","23","MTL","LW/D","1","0","0","0","","0","","","","","","","","","","",""
"47","Ted Hampson","25","NYR","C","68","4","24","28","","10","","","","","","","","","","",""
"48","Pat Hannigan","25","NYR","LW","56","8","14","22","","34","","","","","","","","","","",""
"49","Billy Harris","26","TOR","C","67","15","10","25","","14","","","","","","","","","","",""
"50","Doug Harvey","37","NYR","D","69","6","24","30","","42","","","","","","","","","","",""
"51","Bill Hay","26","CBH","C","60","11","52","63","","34","","","","","","","","","","",""
"52","Andy Hebenton","32","NYR","RW","70","18","24","42","","10","","","","","","","","","","",""
"53","John Hendrickson","25","DET","D","1","0","0","0","","2","","","","","","","","","","",""
