rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"31","Joe Cooper","25","CBH","D","44","4","7","11","","59","","","","","","","","","","",""
"32","Art Coulter","30","NYR","D","48","1","9","10","","68","","","","","","","","","","",""
"33","Bill Cowley","27","BOS","C","48","13","27","40","","24","","","","","","","","","","",""
"34","Jack Crawford","23","BOS","D","35","1","4","5","","26","","","","","","","","","","",""
"35","Les Cunningham","26","CBH","C","37","6","11","17","","2","","","","","","","","","","",""
"36","Cully Dahlstrom","27","CBH","C","45","11","19","30","","15","","","","","","","","","","",""
"37","Bob Davidson","27","TOR","C","48","8","18","26","","56","","","","","","","","","","",""
"38","Don Deacon","26","DET","LW","18","5","1","6","","2","","","","","","","","","","",""
"39","Ab DeMarco","23","CBH","C","17","0","5","5","","17","","","","","","","","","","",""
"40","Tony Demers","22","MTL","C","14","2","3","5","","2","","","","","","","","","","",""
"41","Joffre Desilets","24","CBH","RW","26","6","7","13","","6","","","","","","","","","","",""
"42","Cecil Dillon","31","DET","RW","44","7","10","17","","12","","","","","","","","","","",""
"43","John Doran","28","MTL","D","6","0","3","3","","6","","","","","","","","","","",""
"44","Gordie Drillon","26","TOR","RW","43","21","19","40","","13","","","","","","","","","","",""
"45","Polly Drouin","24","MTL","LW","42","4","11","15","","51","","","","","","","","","","",""
"46","Woody Dumart","23","BOS","LW","48","22","21","43","","16","","","","","","","","","","",""
"47","Pat Egan","21","NYA","D","10","4","3","7","","6","","","","","","","","","","",""
"48","Wilf Field","24","NYA","D","45","1","3","4","","28","","","","","","","","","","",""
"49","Joe Fisher","23","DET","RW","34","2","4","6","","2","","","","","","","","","","",""
"50","Johnny Gagnon","34","TOT","RW","34","8","8","16","","0","","","","","","","","","","",""
"51","Ray Getliffe","25","MTL","C","46","11","12","23","","29","","","","","","","","","","",""
"52","Gus Giesebrecht","22","DET","C","30","4","7","11","","2","","","","","","","","","","",""
"53","Hank Goldup","21","TOR","LW","21","6","4","10","","2","","","","","","","","","","",""
"54","Ebbie Goodfellow","32","DET","D","43","11","17","28","","31","","","","","","","","","","",""
"55","Johnny Gottselig","34","CBH","LW","39","8","15","23","","7","","","","","","","","","","",""
"56","Red Goupille","24","MTL","D","48","2","10","12","","48","","","","","","","","","","",""
"57","Don Grosso","24","DET","C","29","2","3","5","","11","","","","","","","","","","",""
"58","Red Hamill","23","BOS","RW","30","10","8","18","","16","","","","","","","","","","",""
"59","Reg Hamilton","25","TOR","D","23","2","2","4","","23","","","","","","","","","","",""
"60","Paul Haynes","29","MTL","C","23","2","8","10","","8","","","","","","","","","","",""
"61","Ott Heller","29","NYR","D","47","5","14","19","","26","","","","","","","","","","",""
"62","Phil Hergesheimer","25","CBH","RW","42","9","11","20","","6","","","","","","","","","","",""
"63","Red Heron","22","TOR","LW","42","11","12","23","","12","","","","","","","","","","",""
"64","Bryan Hextall","26","NYR","RW","48","24","15","39","","52","","","","","","","","","","",""
"65","Mel Hill","25","BOS","RW","38","9","11","20","","19","","","","","","","","","","",""
"66","Dutch Hiller","24","NYR","LW","48","13","18","31","","57","","","","","","","","","","",""
"67","Flash Hollett","27","BOS","D","44","10","18","28","","18","","","","","","","","","","",""
"68","Red Horner","30","TOR","D","31","1","9","10","","87","","","","","","","","","","",""
"69","Syd Howe","28","DET","C","46","14","23","37","","17","","","","","","","","","","",""
"70","Ron Hudson","28","DET","RW","1","0","0","0","","0","","","","","","","","","","",""
"71","Art Jackson","24","BOS","C","46","7","18","25","","6","","","","","","","","","","",""
"72","Busher Jackson","29","NYA","LW","43","12","8","20","","10","","","","","","","","","","",""
"73","Buck Jones","21","DET","D","2","0","0","0","","0","","","","","","","","","","",""
"74","Bingo Kampman","25","TOR","D","39","6","9","15","","59","","","","","","","","","","",""
"75","Jack Keating","23","DET","LW","10","2","0","2","","2","","","","","","","","","","",""
"76","Pep Kelly","26","TOR","RW","34","11","9","20","","15","","","","","","","","","","",""
"77","Hec Kilrea","32","DET","LW","12","0","0","0","","0","","","","","","","","","","",""
"78","Ken Kilrea","21","DET","LW","40","10","8","18","","4","","","","","","","","","","",""
"79","Pete Langelle","22","TOR","C","39","7","14","21","","2","","","","","","","","","","",""
"80","Carl Liscombe","24","DET","LW","25","2","7","9","","4","","","","","","","","","","",""
"81","Rod Lorrain","25","MTL","RW","41","1","5","6","","6","","","","","","","","","","",""
"82","Kilby MacDonald","25","NYR","LW","44","15","13","28","","19","","","","","","","","","","",""
"83","Bill MacKenzie","28","CBH","D","19","0","1","1","","14","","","","","","","","","","",""
"84","Gus Mancuso","25","MTL","RW","2","0","0","0","","0","","","","","","","","","","",""
"85","Georges Mantha","31","MTL","LW","42","9","11","20","","6","","","","","","","","","","",""
"86","Mush March","31","CBH","RW","45","9","14","23","","49","","","","","","","","","","",""
"87","Gus Marker","32","TOR","RW","42","10","9","19","","15","","","","","","","","","","",""
"88","Bucko McDonald","25","TOR","D","34","2","5","7","","13","","","","","","","","","","",""
"89","Butch McDonald","23","DET","LW","37","1","6","7","","2","","","","","","","","","","",""
"90","Pat McReavy","22","BOS","C","2","0","0","0","","2","","","","","","","","","","",""
"91","Bill Meronek","22","MTL","C","7","2","2","4","","0","","","","","","","","","","",""
"92","Don Metz","24","TOR","RW","10","1","1","2","","4","","","","","","","","","","",""
"93","Nick Metz","25","TOR","LW","31","6","5","11","","2","","","","","","","","","","",""
"94","Armand Mondou","34","MTL","LW","21","2","2","4","","0","","","","","","","","","","",""
"95","Alex Motter","26","DET","D","37","7","12","19","","28","","","","","","","","","","",""
"96","Allan Murray","31","NYA","D","36","1","4","5","","10","","","","","","","","","","",""
"97","Jimmy Orlando","23","DET","D","48","1","3","4","","54","","","","","","","","","","",""
"98","Lynn Patrick","27","NYR","LW","48","12","16","28","","34","","","","","","","","","","",""
"99","Muzz Patrick","24","NYR","D","46","2","4","6","","44","","","","","","","","","","",""
"100","Bert Peer","29","DET","RW","1","0","0","0","","0","","","","","","","","","","",""
"101","Gord Pettinger","28","BOS","LW","24","2","6","8","","2","","","","","","","","","","",""
"102","Alf Pike","22","NYR","C","47","8","9","17","","38","","","","","","","","","","",""
"103","Gordie Poirier","25","MTL","C","10","0","0","0","","0","","","","","","","","","","",""
"104","John Polich","23","NYR","RW","1","0","0","0","","0","","","","","","","","","","",""
"105","Jack Portland","27","TOT","D","44","1","9","10","","36","","","","","","","","","","",""
"106","Babe Pratt","24","NYR","D","48","4","13","17","","61","","","","","","","","","","",""
"107","Armand Raymond","27","MTL","D","11","0","1","1","","0","","","","","","","","","","",""
"108","Earl Robinson","32","MTL","RW","11","1","4","5","","4","","","","","","","","","","",""
"109","Doc Romnes","31","NYA","C","15","0","1","1","","0","","","","","","","","","","",""
"110","Milt Schmidt","21","BOS","C","48","22","30","52","","37","","","","","","","","","","",""
"111","Sweeney Schriner","28","TOR","LW","39","11","15","26","","10","","","","","","","","","","",""
"112","Earl Seibert","28","CBH","D","36","3","7","10","","35","","","","","","","","","","",""
"113","Chuck Shannon","23","NYA","D","4","0","0","0","","2","","","","","","","","","","",""
"114","Jack Shewchuk","22","BOS","D","47","2","4","6","","55","","","","","","","","","","",""
"115","Alex Shibicky","25","NYR","RW","44","11","21","32","","33","","","","","","","","","","",""
"116","Eddie Shore","37","TOT","D","14","4","4","8","","13","","","","","","","","","","",""
"117","Clint Smith","26","NYR","C","41","8","16","24","","2","","","","","","","","","","",""
"118","Des Smith","25","TOT","D","44","3","6","9","","50","","","","","","","","","","",""
"119","Hooley Smith","37","NYA","RW/C","47","7","8","15","","41","","","","","","","","","","",""
"120","Stan Smith","22","NYR","C","1","0","0","0","","0","","","","","","","","","","",""
"121","John Sorrell","34","NYA","LW","48","8","16","24","","4","","","","","","","","","","",""
"122","Wally Stanowski","20","TOR","D","27","2","7","9","","11","","","","","","","","","","",""
"123","Jack Stewart","22","DET","D","48","1","0","1","","40","","","","","","","","","","",""
"124","Nels Stewart","37","NYA","C","35","6","7","13","","6","","","","","","","","","","",""
"125","Bill Summerhill","24","MTL","RW","13","3","2","5","","24","","","","","","","","","","",""
"126","Billy Taylor","20","TOR","C","29","4","6","10","","9","","","","","","","","","","",""
"127","Bill Thoms","29","CBH","C","47","9","13","22","","2","","","","","","","","","","",""
"128","Rhys Thomson","21","MTL","D","7","0","0","0","","16","","","","","","","","","","",""
"129","Jack Tomson","22","NYA","D","12","1","1","2","","0","","","","","","","","","","",""
"130","Lou Trudel","27","MTL","LW","47","12","7","19","","24","","","","","","","","","","",""
"131","Eddie Wares","24","DET","RW","33","2","6","8","","19","","","","","","","","","","",""
"132","Phil Watson","25","NYR","C","48","7","28","35","","42","","","","","","","","","","",""
"133","Cy Wentworth","35","MTL","D","32","1","3","4","","6","","","","","","","","","","",""
"134","Art Wiebe","27","CBH","D","47","2","2","4","","20","","","","","","","","","","",""
"135","Eddie Wiseman","27","TOT","RW","49","7","19","26","","8","","","","","","","","","","",""
"136","Doug Young","31","MTL","D","47","3","9","12","","22","","","","","","","","","","",""
