rank,teamName,teamAbrv,gamesPlayed,wins,losses,ties,points,pointsPercentage,goalsFor,goalsAgainst,simpleRatingSystem,strengthOfSchedule,totalGoalsPerGame,powerPlayGoals,powerPlayChances,powerPlayPercentage,powerPlayGoalsAgainst,powerPlayChancesAgainst,penaltyKillingPercentage,shortHandedGoals,shortHandedGoalsAgainst,shots,shootingPercentage,shotsAgainst,savePercentage,pdo
"1"0,"Boston Bruins"1,"BOS","48"2,"31"3,"12"4,"5"5,"67"6,".698"7,"170"8,"98"9,"1.29"10,"-0.21"11,"5.58"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"2"0,"New York Rangers"1,"NYR","48"2,"27"3,"11"4,"10"5,"64"6,".667"7,"136"8,"77"9,"1.05"10,"-0.18"11,"4.44"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"3"0,"Toronto Maple Leafs"1,"TOR","48"2,"25"3,"17"4,"6"5,"56"6,".583"7,"134"8,"110"9,"0.43"10,"-0.07"11,"5.08"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"4"0,"Chicago Black Hawks"1,"CBH","48"2,"23"3,"19"4,"6"5,"52"6,".542"7,"112"8,"120"9,"-0.14"10,"0.02"11,"4.83"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"5"0,"Detroit Red Wings"1,"DET","48"2,"16"3,"26"4,"6"5,"38"6,".396"7,"91"8,"126"9,"-0.63"10,"0.10"11,"4.52"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"6"0,"New York Americans"1,"NYA","48"2,"15"3,"29"4,"4"5,"34"6,".354"7,"106"8,"140"9,"-0.61"10,"0.10"11,"5.13"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"7"0,"Montreal Canadiens"1,"MTL","48"2,"10"3,"33"4,"5"5,"25"6,".260"7,"90"8,"168"9,"-1.39"10,"0.23"11,"5.38"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
