date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1932-11-10","Chicago Black Hawks","CBH","1","Detroit Red Wings","DET","3",
"1932-11-10","New York Rangers","NYR","4","Montreal Maroons","MTM","2",
"1932-11-10","Boston Bruins","BOS","1","Toronto Maple Leafs","TOR","1",
"1932-11-12","Boston Bruins","BOS","4","Montreal Canadiens","MTL","0",
"1932-11-12","Montreal Maroons","MTM","2","Ottawa Senators","OTS","1",
"1932-11-12","New York Rangers","NYR","2","Toronto Maple Leafs","TOR","4",
"1932-11-13","New York Americans","NYA","1","Chicago Black Hawks","CBH","1",
"1932-11-15","Montreal Maroons","MTM","2","Boston Bruins","BOS","3",
"1932-11-15","New York Americans","NYA","2","Detroit Red Wings","DET","6",
"1932-11-17","Toronto Maple Leafs","TOR","1","Chicago Black Hawks","CBH","3",
"1932-11-17","Detroit Red Wings","DET","0","Montreal Canadiens","MTL","1",
"1932-11-17","Boston Bruins","BOS","2","New York Americans","NYA","4",
"1932-11-19","New York Americans","NYA","1","Montreal Maroons","MTM","4",
"1932-11-19","Detroit Red Wings","DET","0","Ottawa Senators","OTS","2",
"1932-11-20","Montreal Canadiens","MTL","1","Chicago Black Hawks","CBH","2",
"1932-11-20","Toronto Maple Leafs","TOR","0","New York Rangers","NYR","7",
"1932-11-22","Chicago Black Hawks","CBH","1","Boston Bruins","BOS","5",
"1932-11-22","Montreal Canadiens","MTL","2","Detroit Red Wings","DET","4",
"1932-11-22","Montreal Maroons","MTM","2","New York Americans","NYA","5",
"1932-11-24","Ottawa Senators","OTS","6","Montreal Maroons","MTM","3",
"1932-11-24","Chicago Black Hawks","CBH","1","New York Rangers","NYR","1",
"1932-11-24","Montreal Canadiens","MTL","0","Toronto Maple Leafs","TOR","2",
"1932-11-26","Ottawa Senators","OTS","4","Boston Bruins","BOS","6",
"1932-11-26","Chicago Black Hawks","CBH","1","Montreal Canadiens","MTL","2",
"1932-11-26","Montreal Maroons","MTM","2","Toronto Maple Leafs","TOR","3",
"1932-11-27","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","1",
"1932-11-29","New York Rangers","NYR","6","Boston Bruins","BOS","4",
"1932-11-29","Detroit Red Wings","DET","3","Montreal Maroons","MTM","5",
"1932-11-29","Chicago Black Hawks","CBH","1","Ottawa Senators","OTS","3",
"1932-12-01","New York Rangers","NYR","4","Detroit Red Wings","DET","2",
"1932-12-01","Montreal Maroons","MTM","5","Montreal Canadiens","MTL","4",
"1932-12-01","New York Americans","NYA","3","Ottawa Senators","OTS","4",
"1932-12-03","Boston Bruins","BOS","0","Montreal Maroons","MTM","2",
"1932-12-03","Ottawa Senators","OTS","1","Toronto Maple Leafs","TOR","4",
"1932-12-04","New York Rangers","NYR","3","Chicago Black Hawks","CBH","4",
"1932-12-04","Ottawa Senators","OTS","0","Detroit Red Wings","DET","2",
"1932-12-04","Montreal Canadiens","MTL","2","New York Americans","NYA","4",
"1932-12-06","New York Americans","NYA","0","Boston Bruins","BOS","2",
"1932-12-06","Ottawa Senators","OTS","1","Chicago Black Hawks","CBH","1",
"1932-12-06","Montreal Canadiens","MTL","3","New York Rangers","NYR","5",
"1932-12-08","Detroit Red Wings","DET","1","Chicago Black Hawks","CBH","3",
"1932-12-08","Toronto Maple Leafs","TOR","0","Montreal Maroons","MTM","1",
"1932-12-08","New York Americans","NYA","1","New York Rangers","NYR","3",
"1932-12-08","Montreal Canadiens","MTL","0","Ottawa Senators","OTS","2",
"1932-12-10","Ottawa Senators","OTS","2","Montreal Canadiens","MTL","3",
