rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Clarence Abel","32","CBH","D","47","0","4","4","","63","","","","","","","","","","",""
"2","Stew Adams","28","TOR","LW","8","0","2","2","","0","","","","","","","","","","",""
"3","Art Alexandre","23","MTL","C","1","0","0","0","","0","","","","","","","","","","",""
"4","Oscar Asmundson","24","NYR","C","48","5","10","15","","20","","","","","","","","","","",""
"5","Larry Aurie","27","DET","RW","45","12","11","23","","25","","","","","","","","","","",""
"6","Vern Ayres","23","NYA","D","48","0","0","0","","97","","","","","","","","","","",""
"7","Ace Bailey","29","TOR","RW","47","10","8","18","","52","","","","","","","","","","",""
"8","Marty Barry","27","BOS","C","47","24","13","37","","40","","","","","","","","","","",""
"9","Red Beattie","25","BOS","C/LW","48","8","12","20","","12","","","","","","","","","","",""
"10","Andy Bellemer","29","MTM","D","15","0","0","0","","0","","","","","","","","","","",""
"11","Andy Blair","24","TOR","C","43","6","9","15","","38","","","","","","","","","","",""
"12","Mickey Blake","20","MTM","LW","1","0","0","0","","0","","","","","","","","","","",""
"13","Helge Bostrom","39","CBH","D","20","1","0","1","","14","","","","","","","","","","",""
"14","Frank Boucher","31","NYR","C","46","7","28","35","","4","","","","","","","","","","",""
"15","Leo Bourgeault","30","TOT","D/RW","50","2","2","4","","27","","","","","","","","","","",""
"16","Doug Brennan","28","NYR","D","48","5","4","9","","94","","","","","","","","","","",""
"17","Bill Brydge","31","NYA","D","48","4","15","19","","60","","","","","","","","","","",""
"18","Glenn Brydson","22","MTM","RW","48","11","17","28","","26","","","","","","","","","","",""
"19","Billy Burch","32","TOT","C","47","5","1","6","","6","","","","","","","","","","",""
"20","Eddie Burke","25","NYA","W","15","2","0","2","","4","","","","","","","","","","",""
"21","Marty Burke","28","TOT","D","45","2","5","7","","46","","","","","","","","","","",""
"22","Bert Burry","","OTS","D","4","0","0","0","","0","","","","","","","","","","",""
"23","Walt Buswell","25","DET","D","46","2","4","6","","16","","","","","","","","","","",""
"24","Frank Carson","31","DET","RW","45","12","13","25","","35","","","","","","","","","","",""
"25","Gerry Carson","27","MTL","D","48","5","2","7","","53","","","","","","","","","","",""
"26","Art Chapman","26","BOS","C","46","3","6","9","","19","","","","","","","","","","",""
"27","King Clancy","29","TOR","D","48","13","12","25","","79","","","","","","","","","","",""
"28","Dit Clapper","25","BOS","RW/D","48","14","14","28","","42","","","","","","","","","","",""
"29","Lionel Conacher","31","MTM","D","47","7","21","28","","61","","","","","","","","","","",""
"30","Eddie Convey","22","NYA","F","13","0","1","1","","12","","","","","","","","","","",""
"31","Bill Cook","36","NYR","RW","48","28","22","50","","51","","","","","","","","","","",""
"32","Bun Cook","29","NYR","LW","48","22","15","37","","35","","","","","","","","","","",""
"33","Tom Cook","25","CBH","C","48","12","14","26","","30","","","","","","","","","","",""
"34","Baldy Cotton","30","TOR","LW","48","10","11","21","","29","","","","","","","","","","",""
"35","Art Coulter","23","CBH","D","46","3","2","5","","53","","","","","","","","","","",""
"36","Rosie Couture","27","CBH","RW","46","10","7","17","","26","","","","","","","","","","",""
"37","Danny Cox","29","OTS","LW","47","4","7","11","","8","","","","","","","","","","",""
"38","Harold Darragh","30","TOR","RW","19","1","2","3","","0","","","","","","","","","","",""
"39","Bob Davis","33","DET","F","3","0","0","0","","0","","","","","","","","","","",""
"40","Hap Day","31","TOR","LW/D","47","6","14","20","","46","","","","","","","","","","",""
"41","Cecil Dillon","24","NYR","RW","48","21","10","31","","12","","","","","","","","","","",""
"42","Ken Doraty","26","TOR","RW","38","5","11","16","","16","","","","","","","","","","",""
"43","Dave Downie","23","TOR","RW","11","0","1","1","","2","","","","","","","","","","",""
"44","Lorne Duguid","22","MTM","LW","48","4","7","11","","38","","","","","","","","","","",""
"45","Duke Dukowski","30","NYA","F/D","48","4","7","11","","43","","","","","","","","","","",""
"46","Red Dutton","34","NYA","D","43","0","2","2","","74","","","","","","","","","","",""
"47","Hap Emms","28","DET","LW/D","43","9","13","22","","63","","","","","","","","","","",""
"48","Stewart Evans","24","DET","D","48","2","6","8","","74","","","","","","","","","","",""
"49","Tommy Filmore","26","TOT","RW","35","1","4","5","","9","","","","","","","","","","",""
"50","Frank Finnigan","29","OTS","RW","45","4","14","18","","37","","","","","","","","","","",""
"51","Gus Forslund","24","OTS","F","48","4","9","13","","2","","","","","","","","","","",""
"52","Johnny Gagnon","27","MTL","RW","48","12","23","35","","64","","","","","","","","","","",""
"53","Dutch Gainor","28","OTS","C","2","0","0","0","","0","","","","","","","","","","",""
"54","Percy Galbraith","34","BOS","LW","47","1","2","3","","28","","","","","","","","","","",""
"55","John Gallagher","24","TOT","D","41","4","6","10","","48","","","","","","","","","","",""
"56","Leo Gaudreault","27","MTL","C","24","2","2","4","","2","","","","","","","","","","",""
"57","Art Giroux","24","MTL","RW","40","5","2","7","","14","","","","","","","","","","",""
"58","Leroy Goldsworthy","26","DET","RW","25","3","6","9","","6","","","","","","","","","","",""
"59","Ebbie Goodfellow","25","DET","C/D","41","12","8","20","","47","","","","","","","","","","",""
"60","Johnny Gottselig","27","CBH","LW","41","11","11","22","","6","","","","","","","","","","",""
"61","Bob Gracie","22","TOR","C/LW","48","9","13","22","","27","","","","","","","","","","",""
"62","Ted Graham","27","CBH","D","47","3","8","11","","57","","","","","","","","","","",""
"63","Len Grosvenor","27","MTL","F","4","0","0","0","","0","","","","","","","","","","",""
"64","Emil Hanson","25","DET","D","7","0","0","0","","6","","","","","","","","","","",""
"65","Hago Harrington","28","MTL","LW","24","1","1","2","","2","","","","","","","","","","",""
"66","Gizzy Hart","30","MTL","LW","18","0","3","3","","0","","","","","","","","","","",""
"67","George Hay","35","DET","LW","34","1","6","7","","6","","","","","","","","","","",""
"68","Paul Haynes","22","MTM","C","48","16","25","41","","18","","","","","","","","","","",""
"69","Ott Heller","22","NYR","D","40","5","7","12","","31","","","","","","","","","","",""
"70","Obs Heximer","22","BOS","RW","48","7","5","12","","12","","","","","","","","","","",""
"71","Normie Himes","29","NYA","C","48","9","25","34","","12","","","","","","","","","","",""
"72","Lionel Hitchman","31","BOS","D","45","0","1","1","","34","","","","","","","","","","",""
"73","Lou Holmes","22","CBH","C","18","0","0","0","","0","","","","","","","","","","",""
"74","Red Horner","23","TOR","D","48","3","8","11","","144","","","","","","","","","","",""
"75","Syd Howe","21","OTS","LW/C","48","12","12","24","","17","","","","","","","","","","",""
"76","Busher Jackson","22","TOR","LW","48","27","17","44","","43","","","","","","","","","","",""
"77","Walter Jackson","24","NYA","LW","34","10","2","12","","6","","","","","","","","","","",""
"78","Roger Jenkins","21","CBH","RW/D","46","3","10","13","","42","","","","","","","","","","",""
"79","Frank Jerwa","23","BOS","C","31","3","4","7","","23","","","","","","","","","","",""
"80","Ching Johnson","34","NYR","D","48","8","9","17","","127","","","","","","","","","","",""
"81","Aurele Joliat","31","MTL","LW","48","18","21","39","","53","","","","","","","","","","",""
"82","John Keating","24","NYA","C","13","0","2","2","","11","","","","","","","","","","",""
"83","Butch Keeling","27","NYR","C/LW","47","8","6","14","","22","","","","","","","","","","",""
"84","Hec Kilrea","25","OTS","LW","47","14","8","22","","26","","","","","","","","","","",""
"85","Wally Kilrea","23","TOT","C","51","5","12","17","","16","","","","","","","","","","",""
"86","Lloyd Klein","23","NYA","RW","15","2","2","4","","4","","","","","","","","","","",""
"87","Gord Kuhn","27","NYA","RW","12","1","1","2","","4","","","","","","","","","","",""
"88","Joe Lamb","26","BOS","C/RW","42","11","8","19","","68","","","","","","","","","","",""
"89","Wildor Larochelle","26","MTL","RW","47","11","4","15","","27","","","","","","","","","","",""
"90","Albert Leduc","30","MTL","D","48","5","3","8","","62","","","","","","","","","","",""
"91","Pit Lepine","31","MTL","C","46","8","8","16","","45","","","","","","","","","","",""
"92","Alex Levinsky","22","TOR","D","48","1","4","5","","61","","","","","","","","","","",""
"93","Herbie Lewis","26","DET","LW","48","20","14","34","","20","","","","","","","","","","",""
"94","Gerry Lowrey","26","OTS","LW","7","0","0","0","","0","","","","","","","","","","",""
"95","Clarence MacKenzie","23","CBH","","36","4","4","8","","13","","","","","","","","","","",""
"96","Georges Mantha","24","MTL","LW","43","3","6","9","","10","","","","","","","","","","",""
"97","Sylvio Mantha","30","MTL","D","48","4","7","11","","50","","","","","","","","","","",""
"98","Mush March","24","CBH","RW","48","9","11","20","","38","","","","","","","","","","",""
"99","Gus Marker","25","DET","RW","13","1","1","2","","8","","","","","","","","","","",""
"100","Ron Martin","23","NYA","RW","47","5","7","12","","6","","","","","","","","","","",""
"101","Stan McCabe","24","MTM","D","1","0","0","0","","0","","","","","","","","","","",""
"102","Walt McCartney","21","MTL","D","2","0","0","0","","0","","","","","","","","","","",""
"103","Don McFadyen","25","CBH","F","48","5","9","14","","20","","","","","","","","","","",""
"104","Bert McInenly","26","OTS","D","30","2","2","4","","8","","","","","","","","","","",""
"105","Charley McVeigh","34","NYA","RW","40","7","12","19","","10","","","","","","","","","","",""
"106","Hib Milks","33","OTS","C","16","0","3","3","","0","","","","","","","","","","",""
"107","Ron Moffat","27","DET","LW","24","1","1","2","","6","","","","","","","","","","",""
"108","Armand Mondou","27","MTL","LW/C","24","1","3","4","","15","","","","","","","","","","",""
"109","Howie Morenz","30","MTL","C","46","14","21","35","","32","","","","","","","","","","",""
"110","Murray Murdoch","28","NYR","C/LW","48","5","11","16","","23","","","","","","","","","","",""
"111","Leo Murray","26","MTL","C","6","0","0","0","","2","","","","","","","","","","",""
"112","Reg Noble","36","TOT","LW/D","25","0","0","0","","22","","","","","","","","","","",""
"113","Baldy Northcott","24","MTM","LW","48","22","21","43","","30","","","","","","","","","","",""
"114","Harry Oliver","34","BOS","RW","47","11","7","18","","10","","","","","","","","","","",""
"115","George Owen","31","BOS","D","34","6","2","8","","10","","","","","","","","","","",""
"116","George Patterson","26","NYA","RW","41","12","7","19","","26","","","","","","","","","","",""
"117","Gord Pettinger","21","NYR","LW/C","34","1","2","3","","18","","","","","","","","","","",""
"118","Merlyn Phillips","33","TOT","RW","32","1","7","8","","10","","","","","","","","","","",""
"119","Joe Primeau","27","TOR","C","48","11","21","32","","4","","","","","","","","","","",""
"120","Paul Raymond","19","MTL","RW","16","0","0","0","","0","","","","","","","","","","",""
"121","Bill Regan","24","NYA","D","15","1","1","2","","14","","","","","","","","","","",""
"122","Jack Riley","22","DET","C","1","0","0","0","","0","","","","","","","","","","",""
"123","Vic Ripley","26","TOT","C","38","4","9","13","","27","","","","","","","","","","",""
"124","Earl Robinson","25","MTM","RW","44","15","9","24","","6","","","","","","","","","","",""
"125","Des Roche","23","TOT","RW","21","3","6","9","","6","","","","","","","","","","",""
"126","Earl Roche","22","TOT","LW","28","4","5","9","","6","","","","","","","","","","",""
"127","Harvey Rockburn","24","OTS","D","16","0","1","1","","39","","","","","","","","","","",""
"128","Doc Romnes","24","CBH","LW/C","47","10","12","22","","2","","","","","","","","","","",""
"129","Charlie Sands","21","TOR","C/RW","3","0","3","3","","0","","","","","","","","","","",""
"130","Earl Seibert","21","NYR","D","45","2","3","5","","92","","","","","","","","","","",""
"131","Johnny Sheppard","29","NYA","C","46","17","9","26","","32","","","","","","","","","","",""
"132","Al Shields","25","OTS","D","48","7","4","11","","119","","","","","","","","","","",""
"133","Eddie Shore","30","BOS","D","48","8","27","35","","102","","","","","","","","","","",""
"134","Babe Siebert","29","NYR","LW/D","43","9","10","19","","38","","","","","","","","","","",""
"135","Alex Smith","30","TOT","D","49","7","4","11","","72","","","","","","","","","","",""
"136","Hooley Smith","30","MTM","C","48","20","21","41","","66","","","","","","","","","","",""
"137","Art Somers","31","NYR","C","48","7","15","22","","28","","","","","","","","","","",""
"138","John Sorrell","27","DET","LW","47","14","10","24","","11","","","","","","","","","","",""
"139","Harold Starr","26","TOT","D","46","0","0","0","","36","","","","","","","","","","",""
"140","Wilf Starr","23","NYA","LW","26","4","3","7","","8","","","","","","","","","","",""
"141","Nels Stewart","30","BOS","C","47","18","18","36","","62","","","","","","","","","","",""
"142","Paul Thompson","26","CBH","LW","48","13","20","33","","27","","","","","","","","","","",""
"143","Bill Thoms","22","TOR","C","29","3","9","12","","15","","","","","","","","","","",""
"144","Joe Thorsteinson","27","NYA","F","4","0","0","0","","0","","","","","","","","","","",""
"145","Bill Touhey","26","OTS","LW/C","47","12","7","19","","12","","","","","","","","","","",""
"146","Bob Trapp","33","MTL","","1","0","0","0","","0","","","","","","","","","","",""
"147","Dave Trottier","26","MTM","LW","48","16","15","31","","38","","","","","","","","","","",""
"148","Carl Voss","26","TOT","C","48","8","15","23","","10","","","","","","","","","","",""
"149","Jimmy Ward","26","MTM","RW","48","16","17","33","","52","","","","","","","","","","",""
"150","Nick Wasnie","29","NYA","RW","48","11","12","23","","36","","","","","","","","","","",""
"151","Cooney Weiland","28","OTS","C","48","16","11","27","","4","","","","","","","","","","",""
"152","Cy Wentworth","28","MTM","D","47","4","10","14","","48","","","","","","","","","","",""
"153","Art Wiebe","20","CBH","D","4","0","0","0","","0","","","","","","","","","","",""
"154","Archie Wilcox","29","MTM","D","47","0","3","3","","37","","","","","","","","","","",""
"155","Eddie Wiseman","20","DET","RW","43","8","8","16","","16","","","","","","","","","","",""
"156","Doug Young","24","DET","D","48","5","6","11","","59","","","","","","","","","","",""
