rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"52","Philippe Boucher","23","LAK","D","60","7","18","25","0","25","5","2","0","1","11","7","0","159","4.4","",""
"53","Bob Boughner","25","BUF","D","77","1","7","8","12","225","1","0","0","0","6","0","1","34","2.9","",""
"54","Raymond Bourque","36","BOS","D","62","19","31","50","-11","18","10","8","1","3","17","9","5","230","8.3","",""
"55","Jason Bowen","23","PHI","D","4","0","1","1","1","8","0","0","0","0","1","0","0","1","0.0","",""
"56","Brian Bradley","32","TBL","C","35","7","17","24","2","16","4","1","2","1","10","7","0","93","7.5","",""
"57","Donald Brashear","25","TOT","LW","69","8","5","13","-8","245","8","0","0","2","5","0","0","61","13.1","",""
"58","Rich Brennan","24","COL","D","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"59","Aris Brimanis","24","PHI","D","3","0","1","1","0","0","0","0","0","0","1","0","0","1","0.0","",""
"60","Rod Brind'Amour","26","PHI","C","82","27","32","59","2","41","17","8","2","3","25","5","2","205","13.2","",""
"61","Patrice Brisebois","26","MTL","D","49","2","13","15","-7","24","2","0","0","1","8","5","0","72","2.8","",""
"62","Neal Broten","37","TOT","C","42","8","12","20","-4","12","6","1","1","2","9","2","1","55","14.5","",""
"63","Paul Brousseau","23","TBL","RW","6","0","0","0","-4","0","0","0","0","0","0","0","0","3","0.0","",""
"64","Brad Brown","21","MTL","D","8","0","0","0","-1","22","0","0","0","0","0","0","0","0","","",""
"65","Curtis Brown","20","BUF","C","28","4","3","7","4","18","4","0","0","1","3","0","0","31","12.9","",""
"66","Doug Brown","32","DET","LW","49","6","7","13","-3","8","5","1","0","0","5","1","1","69","8.7","",""
"67","Jeff Brown","30","HAR","D","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"68","Kevin Brown","22","HAR","RW","11","0","4","4","-6","6","0","0","0","0","3","1","0","12","0.0","",""
"69","Sean Brown","20","EDM","D","5","0","0","0","-1","4","0","0","0","0","0","0","0","2","0.0","",""
"70","Benoit Brunet","28","MTL","LW","39","10","13","23","6","14","8","2","0","2","11","1","1","63","15.9","",""
"71","Andrew Brunette","23","WSH","LW","23","4","7","11","-3","12","2","2","0","0","4","3","0","23","17.4","",""
"72","Sergei Brylin","23","NJD","C","29","2","2","4","-13","20","2","0","0","0","2","0","0","34","5.9","",""
"73","Kelly Buchberger","30","EDM","RW","81","8","30","38","4","159","8","0","0","3","26","0","4","78","10.3","",""
"74","Pavel Bure","25","VAN","RW","63","23","32","55","-14","40","18","4","1","2","22","8","2","265","8.7","",""
"75","Valeri Bure","22","MTL","RW","64","14","21","35","4","6","10","4","0","2","13","8","0","131","10.7","",""
"76","Marc Bureau","30","MTL","C","43","6","9","15","4","16","4","1","1","2","8","0","1","56","10.7","",""
"77","Shawn Burr","30","TBL","LW","74","14","21","35","5","106","13","1","0","3","17","4","0","128","10.9","",""
"78","Randy Burridge","31","BUF","LW","55","10","21","31","17","20","6","1","3","0","16","4","1","85","11.8","",""
"79","Adam Burt","28","HAR","D","71","2","11","13","-13","79","2","0","0","0","6","3","2","85","2.4","",""
"80","Dan Bylsma","26","LAK","RW","79","3","6","9","-15","32","3","0","0","0","5","1","0","86","3.5","",""
"81","Eric Cairns","22","NYR","D","40","0","1","1","-7","147","0","0","0","0","1","0","0","17","0.0","",""
"82","Jan Caloun","24","SJS","RW","2","0","0","0","-2","0","0","0","0","0","0","0","0","3","0.0","",""
"83","Jim Campbell","23","STL","RW","68","23","20","43","3","68","18","5","0","6","13","5","2","169","13.6","",""
"84","Guy Carbonneau","36","DAL","C","73","5","16","21","9","36","4","0","1","0","16","0","0","99","5.1","",""
"85","Terry Carkner","30","FLA","D","70","0","14","14","-4","96","0","0","0","0","13","1","0","38","0.0","",""
"86","Keith Carney","26","CHI","D","81","3","15","18","26","62","3","0","0","1","12","3","0","77","3.9","",""
"87","Bob Carpenter","33","NJD","LW","62","4","15","19","6","14","3","0","1","0","15","0","0","76","5.3","",""
"88","Anson Carter","22","TOT","RW","38","11","7","18","-7","9","8","2","1","2","4","3","0","79","13.9","",""
"89","Andrew Cassels","27","HAR","C","81","22","44","66","-16","46","14","8","0","2","28","14","2","142","15.5","",""
"90","Shawn Chambers","30","NJD","D","73","4","17","21","17","19","3","1","0","0","11","5","1","114","3.5","",""
"91","Eric Charron","27","WSH","D","25","1","1","2","1","20","1","0","0","0","1","0","0","11","9.1","",""
"92","Kelly Chase","29","TOT","RW","30","1","2","3","2","149","1","0","0","0","2","0","0","6","16.7","",""
"93","Denis Chasse","26","OTT","RW","22","1","4","5","3","19","1","0","0","0","4","0","0","12","8.3","",""
"94","Chris Chelios","35","CHI","D","72","10","38","48","16","112","8","2","0","2","19","18","1","194","5.2","",""
"95","Steve Chiasson","29","TOT","D","65","8","22","30","-21","39","2","4","2","1","9","13","0","168","4.8","",""
"96","Tom Chorske","30","OTT","LW","68","18","8","26","-1","16","16","1","1","1","6","1","1","116","15.5","",""
"97","Jeff Christian","26","PIT","LW","11","2","2","4","-3","13","2","0","0","0","2","0","0","18","11.1","",""
"98","Shane Churla","31","NYR","RW","45","0","1","1","-10","106","0","0","0","0","1","0","0","19","0.0","",""
"99","Dean Chynoweth","28","BOS","D","57","0","3","3","-12","171","0","0","0","0","3","0","0","30","0.0","",""
"100","Dave Chyzowski","25","CHI","LW","8","0","0","0","1","6","0","0","0","0","0","0","0","6","0.0","",""
"101","Dino Ciccarelli","36","TBL","RW","77","35","25","60","-11","116","23","12","0","6","19","6","0","229","15.3","",""
"102","Enrico Ciccone","26","CHI","D","67","2","2","4","-1","233","2","0","0","1","2","0","0","65","3.1","",""
"103","Wendel Clark","30","TOR","LW","65","30","19","49","-2","75","24","6","0","6","13","6","0","212","14.2","",""
"104","Paul Coffey","35","TOT","D","57","9","25","34","11","38","7","1","1","2","17","8","0","110","8.2","",""
"105","Craig Conroy","25","STL","C","61","6","11","17","0","43","6","0","0","1","9","0","2","74","8.1","",""
"106","Brandon Convery","22","TOR","RW","39","2","8","10","-9","20","2","0","0","0","5","2","1","41","4.9","",""
"107","David Cooper","23","TOR","D","19","3","3","6","-3","16","1","2","0","0","1","2","0","23","13.0","",""
"108","Rene Corbet","23","COL","LW","76","12","15","27","14","67","11","1","0","3","13","2","0","128","9.4","",""
"109","Bob Corkum","29","PHX","C","80","9","11","20","-7","40","8","0","1","3","10","1","0","119","7.6","",""
"110","Shayne Corson","30","TOT","LW","58","8","16","24","-9","104","5","3","0","2","14","1","1","115","7.0","",""
"111","Patrick Cote","22","DAL","LW","3","0","0","0","0","27","0","0","0","0","0","0","0","1","0.0","",""
"112","Sylvain Cote","31","WSH","D","57","6","18","24","11","28","4","2","0","0","11","7","0","131","4.6","",""
"113","Geoff Courtnall","34","STL","LW","82","17","40","57","3","86","13","4","0","2","30","10","0","203","8.4","",""
"114","Russ Courtnall","31","TOT","RW","61","11","24","35","1","26","8","2","1","2","16","7","1","125","8.8","",""
"115","Larry Courville","21","VAN","LW","19","0","2","2","-4","11","0","0","0","0","2","0","0","11","0.0","",""
"116","Mike Craig","25","TOR","RW","65","7","13","20","-20","62","6","1","0","0","11","2","0","128","5.5","",""
"117","John Craighead","25","TOR","RW","5","0","0","0","0","10","0","0","0","0","0","0","0","0","","",""
"118","Murray Craven","32","CHI","C","75","8","27","35","0","12","6","2","0","1","20","7","0","122","6.6","",""
"119","Adam Creighton","31","CHI","C","19","1","2","3","-2","13","1","0","0","0","2","0","0","20","5.0","",""
"120","Cory Cross","26","TBL","D","72","4","5","9","6","95","4","0","0","2","5","0","0","75","5.3","",""
"121","Troy Crowder","28","VAN","RW","30","1","2","3","-6","52","1","0","0","0","2","0","0","11","9.1","",""
"122","Phil Crowe","26","OTT","RW","26","0","1","1","0","30","0","0","0","0","1","0","0","8","0.0","",""
"123","John Cullen","32","TBL","C","70","18","37","55","-14","95","13","5","0","2","19","18","0","116","15.5","",""
"124","Jassen Cullimore","24","TOT","D","52","2","6","8","2","44","1","0","1","1","3","3","0","54","3.7","",""
"125","Jim Cummins","26","CHI","RW","65","6","6","12","4","199","6","0","0","0","6","0","0","61","9.8","",""
"126","Randy Cunneyworth","35","OTT","LW","76","12","24","36","-7","99","6","6","0","3","20","4","0","115","10.4","",""
"127","Mariusz Czerkawski","24","EDM","LW","76","26","21","47","0","16","22","4","0","3","16","5","0","182","14.3","",""
"128","Andreas Dackell","24","OTT","RW","79","12","19","31","-6","8","10","2","0","3","18","1","0","79","15.2","",""
"129","Kevin Dahl","28","PHX","D","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0.0","",""
"130","Ulf Dahlen","30","TOT","LW","73","14","19","33","-2","18","10","4","0","4","15","4","0","131","10.7","",""
"131","Alexandre Daigle","21","OTT","RW","82","26","25","51","-33","33","22","4","0","5","11","14","0","203","12.8","",""
"132","J.J. Daigneault","31","TOT","D","66","5","23","28","0","58","5","0","0","1","12","11","0","62","8.1","",""
"133","Vincent Damphousse","29","MTL","C","82","27","54","81","-6","82","18","7","2","3","37","14","3","244","11.1","",""
"134","Mathieu Dandenault","20","DET","RW","65","3","9","12","-10","28","3","0","0","0","9","0","0","81","3.7","",""
"135","Ken Daneyko","32","NJD","D","77","2","7","9","24","70","2","0","0","0","6","0","1","63","3.2","",""
"136","Jeff Daniels","28","HAR","LW","10","0","2","2","2","0","0","0","0","0","2","0","0","6","0.0","",""
"137","Scott Daniels","27","PHI","RW","56","5","3","8","2","237","5","0","0","2","3","0","0","48","10.4","",""
"138","Craig Darby","24","PHI","C","9","1","4","5","2","2","0","0","1","0","4","0","0","13","7.7","",""
"139","Jason Dawe","23","BUF","RW","81","22","26","48","14","32","17","4","1","3","17","8","1","136","16.2","",""
"140","Eric Daze","21","CHI","RW","71","22","19","41","-4","16","11","11","0","4","15","4","0","176","12.5","",""
"141","Greg de Vries","24","EDM","D","37","0","4","4","-2","52","0","0","0","0","4","0","0","31","0.0","",""
"142","Adam Deadmarsh","21","COL","RW","78","33","27","60","8","136","20","10","3","4","12","14","1","198","16.7","",""
"143","Kevin Dean","27","NJD","D","28","2","4","6","2","6","2","0","0","0","3","1","0","21","9.5","",""
"144","Louie DeBrusk","25","EDM","LW","32","2","0","2","-6","94","2","0","0","0","0","0","0","10","20.0","",""
"145","Pavol Demitra","22","STL","RW","8","3","0","3","0","2","1","2","0","1","0","0","0","15","20.0","",""
"146","Nathan Dempsey","22","TOR","LW","14","1","1","2","-2","2","1","0","0","0","1","0","0","11","9.1","",""
"147","Eric Desjardins","27","PHI","D","82","12","34","46","25","50","6","5","1","1","22","11","1","183","6.6","",""
"148","Jarrett Deuling","22","NYI","LW","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"149","Gerald Diduck","31","TOT","D","67","2","12","14","-7","63","1","1","0","1","10","2","0","80","2.5","",""
"150","Rob DiMaio","28","BOS","C","72","13","15","28","-21","82","10","0","3","2","11","2","2","152","8.6","",""
"151","Kevin Dineen","33","HAR","RW","78","19","29","48","-6","141","11","8","0","5","21","7","1","185","10.3","",""
"152","Paul DiPietro","26","LAK","C","6","1","0","1","-2","6","1","0","0","0","0","0","0","10","10.0","",""
"153","Shane Doan","20","PHX","RW","63","4","8","12","-3","49","4","0","0","0","7","1","0","100","4.0","",""
"154","Bobby Dollas","32","MDA","D","79","4","14","18","17","55","3","1","0","1","11","3","0","96","4.2","",""
"155","Hnat Domenichelli","20","TOT","LW","23","3","3","6","-3","9","1","2","0","0","2","1","0","30","10.0","",""
"156","Tie Domi","27","TOR","RW","80","11","17","28","-17","275","9","2","0","1","16","1","0","98","11.2","",""
"157","Ted Donato","27","BOS","LW","67","25","26","51","-9","37","17","6","2","2","20","5","1","172","14.5","",""
"158","Mike Donnelly","33","NYI","LW","3","0","0","0","0","2","0","0","0","0","0","0","0","5","0.0","",""
"159","Shean Donovan","22","SJS","RW","73","9","6","15","-18","42","8","0","1","0","6","0","0","115","7.8","",""
"160","Jim Dowd","28","NYI","C","3","0","0","0","-1","0","0","0","0","0","0","0","0","0","","",""
"161","Dallas Drake","27","PHX","LW","63","17","19","36","-11","52","11","5","1","1","13","4","2","113","15.0","",""
"162","Kris Draper","25","DET","C","76","8","5","13","-11","73","7","1","0","1","4","0","1","85","9.4","",""
"163","Bruce Driver","34","NYR","D","79","5","25","30","8","48","3","2","0","2","13","12","0","154","3.2","",""
"164","P.C. Drouin","22","BOS","LW","3","0","0","0","1","0","0","0","0","0","0","0","0","1","0.0","",""
"165","John Druce","30","PHI","RW","43","7","8","15","-5","12","6","1","0","0","8","0","0","73","9.6","",""
"166","Ted Drury","25","MDA","LW","73","9","9","18","-9","54","8","1","0","2","9","0","0","114","7.9","",""
"167","Christian Dube","19","NYR","C","27","1","1","2","-4","4","0","1","0","0","0","1","0","14","7.1","",""
"168","Steve Dubinsky","26","CHI","C","5","0","0","0","2","0","0","0","0","0","0","0","0","4","0.0","",""
"169","Steve Duchesne","31","OTT","D","78","19","28","47","-9","38","7","10","2","3","18","10","0","208","9.1","",""
"170","Donald Dufresne","29","EDM","D","22","0","1","1","-1","15","0","0","0","0","1","0","0","10","0.0","",""
"171","Radek Dvorak","19","FLA","LW","78","18","21","39","-2","30","16","2","0","1","16","5","0","139","12.9","",""
"172","Karl Dykhuis","24","PHI","D","62","4","15","19","6","35","2","2","0","1","12","3","0","101","4.0","",""
"173","Joe Dziedzic","25","PIT","LW","59","9","9","18","-4","63","9","0","0","1","9","0","0","85","10.6","",""
"174","Mike Eagles","33","WSH","C","70","1","7","8","-4","42","1","0","0","0","6","0","1","38","2.6","",""
"175","Dallas Eakins","29","TOT","D","7","0","0","0","-4","16","0","0","0","0","0","0","0","4","0.0","",""
"176","Mike Eastwood","29","TOT","C","60","2","10","12","-1","14","2","0","0","0","9","0","1","44","4.5","",""
"177","Allan Egeland","24","TBL","C","4","0","0","0","-3","5","0","0","0","0","0","0","0","1","0.0","",""
"178","Patrik Elias","20","NJD","RW","17","2","3","5","-4","2","2","0","0","0","3","0","0","23","8.7","",""
"179","Todd Elik","30","BOS","LW","31","4","12","16","-12","16","3","1","0","0","11","1","0","72","5.6","",""
"180","Dave Ellett","32","TOT","D","76","6","15","21","-6","40","5","1","0","2","4","8","3","105","5.7","",""
"181","Nelson Emerson","29","HAR","RW","66","9","29","38","-21","34","6","2","1","2","14","15","0","194","4.6","",""
"182","David Emma","28","BOS","C","5","0","0","0","-1","0","0","0","0","0","0","0","0","3","0.0","",""
"183","Anders Eriksson","22","DET","D","23","0","6","6","5","10","0","0","0","0","6","0","0","27","0.0","",""
"184","Bob Errey","32","TOT","LW","66","4","8","12","-5","47","4","0","0","0","8","0","0","72","5.6","",""
"185","Todd Ewen","30","SJS","RW","51","0","2","2","-5","162","0","0","0","0","2","0","0","22","0.0","",""
"186","Kelly Fairchild","23","TOR","C","22","0","2","2","-5","2","0","0","0","0","2","0","0","14","0.0","",""
"187","Pat Falloon","24","PHI","RW","52","11","12","23","-8","10","9","2","0","4","7","4","1","124","8.9","",""
"188","Glen Featherstone","28","TOT","D","54","3","8","11","-1","106","3","0","0","0","2","5","1","67","4.5","",""
"189","Sergei Fedorov","27","DET","C","74","30","33","63","29","30","19","9","2","4","26","6","1","273","11.0","",""
"190","Craig Ferguson","26","FLA","C","3","0","0","0","-1","0","0","0","0","0","0","0","0","5","0.0","",""
"191","Chris Ferraro","24","NYR","RW","12","1","1","2","1","6","1","0","0","0","0","1","0","23","4.3","",""
"192","Peter Ferraro","24","NYR","C","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0.0","",""
"193","Ray Ferraro","32","LAK","C","81","25","21","46","-22","112","14","11","0","2","15","6","0","152","16.4","",""
"194","Viacheslav Fetisov","38","DET","D","64","5","23","28","26","76","5","0","0","1","20","3","0","95","5.3","",""
"195","Jeff Finley","29","PHX","D","65","3","7","10","-8","40","2","1","0","1","6","0","1","38","7.9","",""
"196","Steven Finn","30","LAK","D","54","2","3","5","-8","84","2","0","0","1","3","0","0","35","5.7","",""
"197","Craig Fisher","26","FLA","C","4","0","0","0","-2","0","0","0","0","0","0","0","0","2","0.0","",""
"198","Tom Fitzgerald","28","FLA","C","71","10","14","24","7","64","8","0","2","1","13","0","1","135","7.4","",""
"199","Rory Fitzpatrick","22","TOT","D","8","0","1","1","-4","8","0","0","0","0","1","0","0","6","0.0","",""
"200","Pat Flatley","33","NYR","RW","68","10","12","22","6","26","10","0","0","2","11","1","0","96","10.4","",""
"201","Theoren Fleury","28","CGY","RW","81","29","38","67","-12","104","18","9","2","3","22","15","1","336","8.6","",""
"202","Adam Foote","25","COL","D","78","2","19","21","16","135","2","0","0","0","15","2","2","60","3.3","",""
"203","Colin Forbes","20","PHI","LW","3","1","0","1","0","0","1","0","0","0","0","0","0","3","33.3","",""
"204","Peter Forsberg","23","COL","C","65","28","58","86","31","73","19","5","4","4","34","21","3","188","14.9","",""
"205","Corey Foster","27","NYI","D","7","0","0","0","-2","2","0","0","0","0","0","0","0","1","0.0","",""
"206","Ron Francis","33","PIT","C","81","27","63","90","7","20","16","10","1","2","38","24","1","183","14.8","",""
"207","Iain Fraser","27","SJS","C","2","0","0","0","-1","2","0","0","0","0","0","0","0","0","","",""
"208","Jeff Friesen","20","SJS","LW","82","28","34","62","-8","75","20","6","2","5","26","7","1","200","14.0","",""
"209","Dave Gagner","32","CGY","C","82","27","33","60","2","48","18","9","0","4","18","12","3","228","11.8","",""
"210","Garry Galley","33","BUF","D","71","4","34","38","10","102","2","1","1","1","21","13","0","84","4.8","",""
"211","Bruce Gardiner","24","OTT","RW","67","11","10","21","4","49","10","0","1","2","9","1","0","94","11.7","",""
"212","Johan Garpenlov","28","FLA","LW","53","11","25","36","10","47","10","1","0","1","18","7","0","83","13.3","",""
"213","Mike Gartner","37","PHX","RW","82","32","31","63","-11","38","18","13","1","7","19","12","0","271","11.8","",""
"214","Aaron Gavey","22","TOT","C","57","8","11","19","-12","46","5","3","0","1","10","1","0","62","12.9","",""
"215","Martin Gelinas","26","VAN","LW","74","35","33","68","6","42","28","6","1","3","27","5","1","177","19.8","",""
"216","Brent Gilchrist","29","DAL","LW","67","10","20","30","6","24","8","2","0","2","17","3","0","116","8.6","",""
"217","Todd Gill","31","SJS","D","79","0","21","21","-20","101","0","0","0","0","16","5","0","101","0.0","",""
"218","Doug Gilmour","33","TOT","C","81","22","60","82","2","68","17","4","1","1","42","18","0","143","15.4","",""
"219","Brian Glynn","29","HAR","D","1","1","0","1","2","2","1","0","0","0","0","0","0","2","50.0","",""
"220","Alexander Godynyuk","27","HAR","D","55","1","6","7","-10","41","1","0","0","1","6","0","0","34","2.9","",""
"221","Sergei Gonchar","22","WSH","D","57","13","17","30","-11","36","10","3","0","3","9","7","1","129","10.1","",""
"222","Daniel Goneau","21","NYR","LW","41","10","3","13","-5","10","7","3","0","2","2","1","0","44","22.7","",""
"223","Tony Granato","32","SJS","RW","76","25","15","40","-7","159","19","5","1","4","11","4","0","231","10.8","",""
"224","Chris Gratton","21","TBL","C","82","30","32","62","-28","201","21","9","0","4","23","9","0","230","13.0","",""
"225","Adam Graves","28","NYR","LW","82","33","28","61","10","66","19","10","4","3","20","6","2","269","12.3","",""
"226","Travis Green","26","NYI","C","79","23","41","64","-5","38","13","10","0","3","32","9","0","177","13.0","",""
"227","Wayne Gretzky","36","NYR","C","82","25","72","97","12","28","19","6","0","2","46","25","1","286","8.7","",""
"228","Mike Grier","22","EDM","RW","79","15","17","32","7","45","11","4","0","2","16","1","0","89","16.9","",""
"229","Brent Grieve","27","LAK","LW","18","4","2","6","-2","15","4","0","0","1","2","0","0","50","8.0","",""
"230","Stu Grimson","31","TOT","LW","76","2","2","4","-8","218","2","0","0","0","2","0","0","17","11.8","",""
"231","Francois Groleau","24","MTL","D","5","0","0","0","0","4","0","0","0","0","0","0","0","3","0.0","",""
"232","Tuomas Gronman","22","CHI","D","16","0","1","1","-4","13","0","0","0","0","1","0","0","9","0.0","",""
"233","Michal Grosek","21","BUF","LW","82","15","21","36","25","71","14","1","0","2","17","4","0","117","12.8","",""
"234","Bill Guerin","26","NJD","RW","82","29","18","47","-2","95","22","7","0","9","14","4","0","177","16.4","",""
"235","Steve Guolla","23","SJS","LW","43","13","8","21","-10","14","11","2","0","1","7","1","0","81","16.0","",""
"236","Alexei Gusarov","32","COL","D","58","2","12","14","4","28","2","0","0","0","11","1","0","33","6.1","",""
"237","Per Gustafsson","26","FLA","D","58","7","22","29","11","22","5","2","0","1","12","10","0","105","6.7","",""
"238","Kevin Haller","26","TOT","D","62","2","11","13","-12","85","2","0","0","0","9","2","0","77","2.6","",""
"239","Roman Hamrlik","22","TBL","D","79","12","28","40","-29","57","6","6","0","0","11","16","1","238","5.0","",""
"240","Dave Hannan","35","OTT","C","34","2","2","4","-1","8","1","0","1","1","1","0","1","16","12.5","",""
"241","Tavis Hansen","21","PHX","C","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"242","Brett Harkins","26","BOS","LW","44","4","14","18","-3","8","1","3","0","2","11","3","0","52","7.7","",""
"243","Todd Harvey","21","DAL","RW","71","9","22","31","19","142","8","1","0","2","21","1","0","99","9.1","",""
"244","Derian Hatcher","24","DAL","D","63","3","19","22","8","97","3","0","0","0","17","1","1","96","3.1","",""
"245","Kevin Hatcher","30","PIT","D","80","15","39","54","11","103","6","9","0","1","22","16","1","199","7.5","",""
"246","Dale Hawerchuk","33","PHI","C","51","12","22","34","9","32","6","6","0","2","17","5","0","102","11.8","",""
"247","Greg Hawgood","28","SJS","D","63","6","12","18","-22","69","3","3","0","0","3","9","0","83","7.2","",""
"248","Paul Healey","21","PHI","RW","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
