rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"1","Scott Bailey","24","BOS","8","","1","5","0","24","181","157",".867","3.65","0","394","","","","","","0","0","0""0"
"2","Mike Bales","25","OTT","1","","0","1","0","4","18","14",".778","4.62","0","52","","","","","","0","0","0""0"
"3","Tom Barrasso","31","PIT","5","","0","5","0","26","186","160",".860","5.78","0","270","","","","","","0","0","0""0"
"4","Don Beaupre","35","TOR","3","","0","3","0","10","60","50",".833","5.45","0","110","","","","","","0","0","0""0"
"5","Ed Belfour","31","TOT","46","","14","24","6","131","1317","1186",".901","2.89","2","2723","","","","104","-5.52","0","0","0""34"
"6","Jean-Claude Bergeron","28","LAK","1","","0","1","0","4","35","31",".886","4.29","0","56","","","","","","0","0","0""0"
"7","Craig Billington","30","COL","23","","11","8","2","53","584","531",".909","2.65","1","1200","","","","95","2.64","0","2","2""2"
"8","Martin Brodeur","24","NJD","67","","37","14","13","120","1633","1513",".927","1.88","10","3838","","","","77","35.58","0","4","4""8"
"9","Sean Burke","30","HAR","51","","22","22","6","134","1560","1426",".914","2.69","4","2985","","","","90","14.63","0","2","2""14"
"10","Jim Carey","22","TOT","59","","22","31","3","169","1480","1311",".886","3.08","1","3297","","","","120","-27.99","0","0","0""2"
"11","Jon Casey","34","STL","15","","3","8","0","40","299","259",".866","3.39","0","707","","","","","","0","0","0""0"
"12","Tim Cheveldae","28","BOS","2","","0","1","0","5","33","28",".848","3.23","0","93","","","","","","0","0","0""0"
"13","Marcel Cousineau","23","TOR","13","","3","5","1","31","317","286",".902","3.29","1","566","","","","","","0","1","1""0"
"14","Byron Dafoe","25","LAK","40","","13","17","5","112","1178","1066",".905","3.11","0","2162","","","","100","0.23","0","0","0""0"
"15","Marc Denis","19","COL","1","","0","1","0","3","26","23",".885","3.00","0","60","","","","","","0","0","0""0"
"16","Philippe DeRouville","22","PIT","2","","0","2","0","6","66","60",".909","3.24","0","111","","","","","","0","0","0""0"
"17","Parris Duffus","27","PHX","1","","0","0","0","1","8","7",".875","2.07","0","29","","","","","","0","0","0""0"
"18","Mike Dunham","24","NJD","26","","8","7","1","43","456","413",".906","2.55","2","1013","","","","99","0.45","0","0","0""2"
"19","Bob Essensa","32","EDM","19","","4","8","0","41","406","365",".899","2.83","1","868","","","","106","-2.32","0","0","0""4"
"20","Eric Fichaud","21","NYI","34","","9","14","4","91","897","806",".899","3.10","0","1759","","","","106","-5.54","0","0","0""2"
"21","Stephane Fiset","26","LAK","44","","13","24","5","132","1410","1278",".906","3.19","4","2482","","","","98","2.34","0","0","0""2"
"22","Mark Fitzpatrick","28","FLA","30","","8","9","9","66","771","705",".914","2.36","0","1680","","","","90","7.46","0","1","1""13"
"23","Wade Flaherty","29","SJS","7","","2","4","0","31","202","171",".847","5.18","0","359","","","","","","0","0","0""0"
"24","Mike Fountain","25","VAN","6","","2","2","0","14","135","121",".896","3.43","1","245","","","","","","0","0","0""0"
"25","Grant Fuhr","34","STL","73","","33","27","11","193","1940","1747",".901","2.72","3","4261","","","","104","-8.17","0","2","2""6"
"26","Jean-Sebastien Giguere","19","HAR","8","","1","4","0","24","201","177",".881","3.65","0","394","","","","","","0","0","0""0"
"27","Jeff Hackett","28","CHI","41","","19","18","4","89","1212","1123",".927","2.16","2","2473","","","","77","26.47","0","1","1""6"
"28","Dominik Hasek","32","BUF","67","","37","20","10","153","2177","2024",".930","2.27","5","4037","","","","74","54.41","0","3","3""30"
"29","Glenn Healy","34","NYR","23","","5","12","4","59","632","573",".907","2.61","1","1357","","","","98","1.21","0","0","0""4"
"30","Guy Hebert","30","MDA","67","","29","25","12","172","2133","1961",".919","2.67","4","3863","","","","85","31.22","0","1","1""4"
"31","Ron Hextall","32","PHI","55","","31","16","5","132","1285","1153",".897","2.56","5","3094","","","","108","-9.57","0","0","0""43"
"32","Corey Hirsch","24","VAN","39","","12","20","4","116","1090","974",".894","3.27","2","2127","","","","112","-12.15","0","1","1""6"
"33","Kevin Hodson","24","DET","6","","2","2","1","8","114","106",".930","1.63","1","294","","","","","","0","1","1""0"
"34","Kelly Hrudey","36","SJS","48","","16","24","5","140","1263","1123",".889","3.19","0","2631","","","","116","-19.67","0","0","0""0"
"35","Arturs Irbe","29","DAL","35","","17","12","3","88","825","737",".893","2.69","3","1965","","","","112","-9.40","0","2","2""8"
"36","Pat Jablonski","29","TOT","19","","4","7","2","52","462","410",".887","3.84","0","813","","","","118","-7.98","0","0","0""0"
"37","Curtis Joseph","29","EDM","72","","32","29","9","200","2144","1944",".907","2.93","6","4100","","","","98","4.27","0","2","2""20"
"38","Nikolai Khabibulin","24","PHX","72","","30","33","6","193","2094","1901",".908","2.83","7","4091","","","","97","6.51","0","3","3""16"
"39","Trevor Kidd","24","CGY","55","","21","23","6","141","1416","1275",".900","2.84","4","2979","","","","105","-6.09","0","2","2""16"
"40","Olaf Kolzig","26","WSH","29","","8","15","4","71","758","687",".906","2.59","2","1645","","","","98","1.22","0","0","0""4"
"41","Patrick Lalime","22","PIT","39","","21","12","2","101","1166","1065",".913","2.94","3","2058","","","","91","10.09","0","0","0""0"
"42","Kirk McLean","30","VAN","44","","21","18","3","138","1247","1109",".889","3.21","0","2581","","","","116","-19.19","0","2","2""2"
"43","Andy Moog","36","DAL","48","","28","13","5","98","1121","1023",".913","2.15","3","2738","","","","92","8.80","0","1","1""12"
"44","Jason Muzzatti","26","HAR","31","","9","13","5","91","815","724",".888","3.43","0","1591","","","","117","-13.35","0","1","1""18"
"45","Mike O'Neill","29","MDA","1","","0","0","0","3","10","7",".700","5.81","0","31","","","","","","0","0","0""0"
"46","Chris Osgood","24","DET","47","","23","13","9","106","1175","1069",".910","2.30","6","2769","","","","95","5.95","0","2","2""6"
"47","Felix Potvin","25","TOR","74","","27","36","7","224","2438","2214",".908","3.15","0","4271","","","","96","8.28","0","3","3""19"
"48","Daren Puppa","31","TBL","6","","1","1","2","14","150","136",".907","2.58","0","325","","","","","","0","0","0""2"
"49","Bill Ranford","30","TOT","55","","20","23","10","171","1514","1343",".887","3.25","2","3156","","","","119","-26.75","0","1","1""7"
"50","Jeff Reese","30","NJD","3","","0","2","0","13","65","52",".800","5.61","0","139","","","","","","0","0","0""0"
"51","Damian Rhodes","27","OTT","50","","14","20","14","133","1213","1080",".890","2.72","1","2934","","","","115","-17.43","0","2","2""2"
"52","Mike Richter","30","NYR","61","","33","22","6","161","1945","1784",".917","2.68","4","3598","","","","87","24.31","0","0","0""4"
"53","Dwayne Roloson","27","CGY","31","","9","14","3","78","760","682",".897","2.89","1","1618","","","","108","-5.59","0","0","0""2"
"54","Patrick Roy","31","COL","62","","38","15","7","143","1861","1718",".923","2.32","7","3698","","","","81","34.31","0","1","1""15"
"55","Tommy Salo","25","NYI","58","","20","27","8","151","1576","1425",".904","2.82","5","3208","","","","101","-0.85","0","1","1""4"
"56","Paxton Schafer","20","BOS","3","","0","0","0","6","25","19",".760","4.68","0","77","","","","","","0","0","0""0"
"57","Corey Schwab","26","TBL","31","","11","12","1","74","719","645",".897","3.04","2","1462","","","","108","-5.50","0","1","1""10"
"58","Steve Shields","24","BUF","13","","3","8","2","39","447","408",".913","2.97","0","789","","","","92","3.59","0","0","0""4"
"59","Mikhail Shtalenkov","31","MDA","24","","7","8","1","52","539","487",".904","2.89","2","1079","","","","101","-0.65","0","0","0""4"
"60","Garth Snow","27","PHI","35","","14","8","8","79","816","737",".903","2.52","2","1884","","","","102","-1.26","0","1","1""30"
"61","Tommy Soderstrom","27","NYI","1","","0","0","0","0","0","0","","0.00","0","1","","","","","","0","0","0""0"
"62","Jamie Storr","21","LAK","5","","2","1","1","11","147","136",".925","2.49","0","265","","","","","","0","0","0""0"
