date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1996-10-26","New Jersey Devils","NJD","4","Tampa Bay Lightning","TBL","1",
"1996-10-26","Phoenix Coyotes","PHX","2","Toronto Maple Leafs","TOR","5",
"1996-10-26","Pittsburgh Penguins","PIT","1","Vancouver Canucks","VAN","2",
"1996-10-27","San Jose Sharks","SJS","6","Chicago Blackhawks","CHI","2",
"1996-10-27","Calgary Flames","CGY","4","Mighty Ducks of Anaheim","MDA","1",
"1996-10-27","Buffalo Sabres","BUF","4","New York Rangers","NYR","6",
"1996-10-27","Florida Panthers","FLA","3","Philadelphia Flyers","PHI","2",
"1996-10-28","Washington Capitals","WSH","0","Colorado Avalanche","COL","1",
"1996-10-28","Phoenix Coyotes","PHX","5","Montreal Canadiens","MTL","4",
"1996-10-29","New Jersey Devils","NJD","2","Boston Bruins","BOS","5",
"1996-10-29","Florida Panthers","FLA","1","New York Rangers","NYR","1",
"1996-10-29","Chicago Blackhawks","CHI","2","Tampa Bay Lightning","TBL","2",
"1996-10-29","Los Angeles Kings","LAK","5","Toronto Maple Leafs","TOR","2",
"1996-10-30","St. Louis Blues","STL","3","Colorado Avalanche","COL","6",
"1996-10-30","Buffalo Sabres","BUF","0","Dallas Stars","DAL","2",
"1996-10-30","Montreal Canadiens","MTL","3","Detroit Red Wings","DET","5",
"1996-10-30","Phoenix Coyotes","PHX","1","Edmonton Oilers","EDM","4",
"1996-10-30","Chicago Blackhawks","CHI","2","Florida Panthers","FLA","3",
"1996-10-30","New York Islanders","NYI","2","Hartford Whalers","HAR","2",
"1996-10-30","Vancouver Canucks","VAN","6","Mighty Ducks of Anaheim","MDA","3",
"1996-10-30","New York Rangers","NYR","6","New Jersey Devils","NJD","1",
"1996-10-30","Los Angeles Kings","LAK","2","Ottawa Senators","OTT","2",
"1996-10-30","Calgary Flames","CGY","1","San Jose Sharks","SJS","3",
"1996-10-30","Philadelphia Flyers","PHI","2","Washington Capitals","WSH","4",
"1996-10-31","Hartford Whalers","HAR","4","Boston Bruins","BOS","4",
"1996-10-31","Toronto Maple Leafs","TOR","5","New York Islanders","NYI","3",
"1996-10-31","Philadelphia Flyers","PHI","4","Tampa Bay Lightning","TBL","3",
"1996-11-01","Phoenix Coyotes","PHX","3","Calgary Flames","CGY","2",
"1996-11-01","Chicago Blackhawks","CHI","3","Dallas Stars","DAL","2",
"1996-11-01","Vancouver Canucks","VAN","5","Edmonton Oilers","EDM","4",
"1996-11-01","San Jose Sharks","SJS","3","Mighty Ducks of Anaheim","MDA","4",
"1996-11-01","Detroit Red Wings","DET","2","Ottawa Senators","OTT","2",
"1996-11-01","Buffalo Sabres","BUF","4","St. Louis Blues","STL","2",
"1996-11-01","Pittsburgh Penguins","PIT","2","Washington Capitals","WSH","4",
"1996-11-02","New York Rangers","NYR","5","Boston Bruins","BOS","2",
"1996-11-02","Buffalo Sabres","BUF","0","Colorado Avalanche","COL","0",
"1996-11-02","Philadelphia Flyers","PHI","3","Florida Panthers","FLA","2",
"1996-11-02","Los Angeles Kings","LAK","3","Hartford Whalers","HAR","2",
"1996-11-02","Tampa Bay Lightning","TBL","1","New Jersey Devils","NJD","2",
"1996-11-02","Washington Capitals","WSH","1","New York Islanders","NYI","6",
"1996-11-02","Ottawa Senators","OTT","3","Pittsburgh Penguins","PIT","7",
"1996-11-02","Montreal Canadiens","MTL","3","San Jose Sharks","SJS","4",
"1996-11-02","Detroit Red Wings","DET","2","Toronto Maple Leafs","TOR","6",
"1996-11-02","Calgary Flames","CGY","3","Vancouver Canucks","VAN","4",
"1996-11-03","Edmonton Oilers","EDM","2","Chicago Blackhawks","CHI","4",
"1996-11-03","Colorado Avalanche","COL","1","Mighty Ducks of Anaheim","MDA","1",
"1996-11-03","Montreal Canadiens","MTL","4","Phoenix Coyotes","PHX","4",
"1996-11-03","Dallas Stars","DAL","3","St. Louis Blues","STL","6",
"1996-11-04","Los Angeles Kings","LAK","4","Boston Bruins","BOS","4",
"1996-11-04","Hartford Whalers","HAR","1","Detroit Red Wings","DET","5",
"1996-11-04","Tampa Bay Lightning","TBL","5","New York Rangers","NYR","3",
"1996-11-04","New York Islanders","NYI","4","Philadelphia Flyers","PHI","3",
"1996-11-05","St. Louis Blues","STL","3","Toronto Maple Leafs","TOR","6",
"1996-11-06","New Jersey Devils","NJD","2","Detroit Red Wings","DET","0",
"1996-11-06","Boston Bruins","BOS","1","Hartford Whalers","HAR","5",
"1996-11-06","Montreal Canadiens","MTL","6","Mighty Ducks of Anaheim","MDA","5",
"1996-11-06","New York Rangers","NYR","1","New York Islanders","NYI","1",
"1996-11-06","Dallas Stars","DAL","3","Phoenix Coyotes","PHX","2",
"1996-11-06","Edmonton Oilers","EDM","2","Pittsburgh Penguins","PIT","5",
"1996-11-06","Colorado Avalanche","COL","4","San Jose Sharks","SJS","1",
"1996-11-06","Washington Capitals","WSH","2","Tampa Bay Lightning","TBL","1",
"1996-11-07","Edmonton Oilers","EDM","6","Boston Bruins","BOS","0",
"1996-11-07","Philadelphia Flyers","PHI","5","Buffalo Sabres","BUF","2",
"1996-11-07","New Jersey Devils","NJD","4","Chicago Blackhawks","CHI","2",
"1996-11-07","Washington Capitals","WSH","2","Florida Panthers","FLA","4",
"1996-11-07","Montreal Canadiens","MTL","1","Los Angeles Kings","LAK","4",
"1996-11-07","Toronto Maple Leafs","TOR","2","Ottawa Senators","OTT","6",
"1996-11-08","Detroit Red Wings","DET","4","Hartford Whalers","HAR","1",
"1996-11-08","Los Angeles Kings","LAK","4","Mighty Ducks of Anaheim","MDA","7",
"1996-11-08","Colorado Avalanche","COL","4","Phoenix Coyotes","PHX","1",
"1996-11-08","Dallas Stars","DAL","1","San Jose Sharks","SJS","3",
"1996-11-08","Pittsburgh Penguins","PIT","5","Tampa Bay Lightning","TBL","5",
"1996-11-08","St. Louis Blues","STL","4","Vancouver Canucks","VAN","2",
"1996-11-09","St. Louis Blues","STL","3","Calgary Flames","CGY","2",
"1996-11-09","Montreal Canadiens","MTL","2","Colorado Avalanche","COL","5",
"1996-11-09","Pittsburgh Penguins","PIT","2","Florida Panthers","FLA","4",
"1996-11-09","Buffalo Sabres","BUF","3","Hartford Whalers","HAR","4",
"1996-11-09","New York Islanders","NYI","0","New Jersey Devils","NJD","4",
"1996-11-09","Boston Bruins","BOS","4","Ottawa Senators","OTT","3",
"1996-11-09","Chicago Blackhawks","CHI","4","Philadelphia Flyers","PHI","1",
"1996-11-09","Edmonton Oilers","EDM","3","Toronto Maple Leafs","TOR","7",
"1996-11-09","New York Rangers","NYR","2","Washington Capitals","WSH","3",
"1996-11-10","Ottawa Senators","OTT","0","Chicago Blackhawks","CHI","2",
"1996-11-10","Tampa Bay Lightning","TBL","2","Detroit Red Wings","DET","4",
"1996-11-10","Toronto Maple Leafs","TOR","1","Philadelphia Flyers","PHI","3",
"1996-11-11","Florida Panthers","FLA","2","Buffalo Sabres","BUF","3",
"1996-11-11","Dallas Stars","DAL","3","Mighty Ducks of Anaheim","MDA","2",
"1996-11-11","Edmonton Oilers","EDM","2","Montreal Canadiens","MTL","3",
"1996-11-11","Colorado Avalanche","COL","6","New York Islanders","NYI","2",
"1996-11-11","Vancouver Canucks","VAN","3","New York Rangers","NYR","2",
"1996-11-12","Washington Capitals","WSH","2","New Jersey Devils","NJD","3",
"1996-11-12","Buffalo Sabres","BUF","0","Pittsburgh Penguins","PIT","3",
"1996-11-12","Hartford Whalers","HAR","4","San Jose Sharks","SJS","3",
"1996-11-13","Calgary Flames","CGY","3","Dallas Stars","DAL","3",
"1996-11-13","Colorado Avalanche","COL","4","Detroit Red Wings","DET","1",
"1996-11-13","Toronto Maple Leafs","TOR","2","Mighty Ducks of Anaheim","MDA","3",
"1996-11-13","Florida Panthers","FLA","5","Montreal Canadiens","MTL","3",
"1996-11-13","Vancouver Canucks","VAN","4","New York Islanders","NYI","5",
"1996-11-13","Philadelphia Flyers","PHI","2","New York Rangers","NYR","1",
"1996-11-13","Edmonton Oilers","EDM","4","Ottawa Senators","OTT","0",
"1996-11-14","Pittsburgh Penguins","PIT","1","Boston Bruins","BOS","2",
"1996-11-14","Colorado Avalanche","COL","4","Buffalo Sabres","BUF","5",
"1996-11-14","Calgary Flames","CGY","2","Chicago Blackhawks","CHI","1",
"1996-11-14","Toronto Maple Leafs","TOR","1","Los Angeles Kings","LAK","4",
"1996-11-14","Vancouver Canucks","VAN","3","New Jersey Devils","NJD","0",
"1996-11-14","Washington Capitals","WSH","5","Philadelphia Flyers","PHI","2",
"1996-11-14","Hartford Whalers","HAR","2","Phoenix Coyotes","PHX","1",
"1996-11-14","Tampa Bay Lightning","TBL","3","St. Louis Blues","STL","5",
"1996-11-15","Mighty Ducks of Anaheim","MDA","3","Dallas Stars","DAL","4",
"1996-11-15","San Jose Sharks","SJS","1","Detroit Red Wings","DET","5",
"1996-11-15","New York Islanders","NYI","3","Florida Panthers","FLA","3",
"1996-11-15","Chicago Blackhawks","CHI","3","Ottawa Senators","OTT","4",
"1996-11-15","Montreal Canadiens","MTL","1","Washington Capitals","WSH","3",
"1996-11-16","Hartford Whalers","HAR","4","Colorado Avalanche","COL","4",
"1996-11-16","Vancouver Canucks","VAN","1","Montreal Canadiens","MTL","6",
"1996-11-16","Tampa Bay Lightning","TBL","3","New Jersey Devils","NJD","6",
"1996-11-16","Ottawa Senators","OTT","4","New York Islanders","NYI","1",
"1996-11-16","San Jose Sharks","SJS","2","Philadelphia Flyers","PHI","2",
"1996-11-16","Toronto Maple Leafs","TOR","2","Phoenix Coyotes","PHX","3",
"1996-11-16","New York Rangers","NYR","8","Pittsburgh Penguins","PIT","3",
"1996-11-16","Calgary Flames","CGY","0","St. Louis Blues","STL","2",
"1996-11-17","Los Angeles Kings","LAK","4","Chicago Blackhawks","CHI","2",
"1996-11-17","Dallas Stars","DAL","7","Edmonton Oilers","EDM","3",
"1996-11-17","Mighty Ducks of Anaheim","MDA","2","St. Louis Blues","STL","4",
"1996-11-18","San Jose Sharks","SJS","2","Boston Bruins","BOS","4",
"1996-11-18","New York Rangers","NYR","3","Calgary Flames","CGY","5",
"1996-11-18","Washington Capitals","WSH","4","Florida Panthers","FLA","2",
"1996-11-18","Detroit Red Wings","DET","2","Phoenix Coyotes","PHX","2",
"1996-11-19","Chicago Blackhawks","CHI","4","Edmonton Oilers","EDM","4",
"1996-11-19","New Jersey Devils","NJD","2","Ottawa Senators","OTT","1",
"1996-11-19","St. Louis Blues","STL","2","Pittsburgh Penguins","PIT","4",
"1996-11-19","Los Angeles Kings","LAK","0","Tampa Bay Lightning","TBL","3",
"1996-11-19","Buffalo Sabres","BUF","3","Toronto Maple Leafs","TOR","4",
"1996-11-19","Dallas Stars","DAL","0","Vancouver Canucks","VAN","2",
"1996-11-19","Boston Bruins","BOS","2","Washington Capitals","WSH","2",
"1996-11-20","Dallas Stars","DAL","3","Calgary Flames","CGY","1",
"1996-11-20","Phoenix Coyotes","PHX","0","Colorado Avalanche","COL","6",
"1996-11-20","Los Angeles Kings","LAK","1","Florida Panthers","FLA","4",
"1996-11-20","Montreal Canadiens","MTL","1","Hartford Whalers","HAR","3",
"1996-11-20","New York Islanders","NYI","2","Mighty Ducks of Anaheim","MDA","2",
"1996-11-21","Montreal Canadiens","MTL","6","Boston Bruins","BOS","2",
"1996-11-21","Toronto Maple Leafs","TOR","3","Buffalo Sabres","BUF","6",
"1996-11-21","New York Rangers","NYR","2","Edmonton Oilers","EDM","3",
"1996-11-21","Pittsburgh Penguins","PIT","3","Philadelphia Flyers","PHI","7",
"1996-11-21","Detroit Red Wings","DET","6","San Jose Sharks","SJS","1",
"1996-11-21","Phoenix Coyotes","PHX","3","St. Louis Blues","STL","4",
"1996-11-21","Chicago Blackhawks","CHI","1","Vancouver Canucks","VAN","2",
"1996-11-22","Chicago Blackhawks","CHI","5","Calgary Flames","CGY","2",
"1996-11-22","New York Islanders","NYI","2","Colorado Avalanche","COL","3",
"1996-11-22","Florida Panthers","FLA","2","Dallas Stars","DAL","1",
"1996-11-22","Pittsburgh Penguins","PIT","7","Hartford Whalers","HAR","1",
"1996-11-22","Washington Capitals","WSH","5","New Jersey Devils","NJD","1",
"1996-11-23","Buffalo Sabres","BUF","3","Boston Bruins","BOS","2",
"1996-11-23","Calgary Flames","CGY","2","Edmonton Oilers","EDM","3",
"1996-11-23","Detroit Red Wings","DET","6","Los Angeles Kings","LAK","0",
"1996-11-23","Hartford Whalers","HAR","3","Ottawa Senators","OTT","3",
"1996-11-23","New York Islanders","NYI","3","Phoenix Coyotes","PHX","3",
"1996-11-23","Mighty Ducks of Anaheim","MDA","3","San Jose Sharks","SJS","0",
"1996-11-23","Florida Panthers","FLA","3","St. Louis Blues","STL","1",
"1996-11-23","Philadelphia Flyers","PHI","2","Tampa Bay Lightning","TBL","1",
"1996-11-23","Montreal Canadiens","MTL","4","Toronto Maple Leafs","TOR","3",
"1996-11-23","New York Rangers","NYR","3","Vancouver Canucks","VAN","5",
"1996-11-23","New Jersey Devils","NJD","3","Washington Capitals","WSH","4",
"1996-11-24","Detroit Red Wings","DET","1","Mighty Ducks of Anaheim","MDA","3",
"1996-11-25","Tampa Bay Lightning","TBL","2","Montreal Canadiens","MTL","4",
"1996-11-26","Philadelphia Flyers","PHI","0","Boston Bruins","BOS","2",
"1996-11-26","Edmonton Oilers","EDM","10","Calgary Flames","CGY","1",
"1996-11-26","Buffalo Sabres","BUF","3","Florida Panthers","FLA","4",
"1996-11-26","New York Rangers","NYR","3","Phoenix Coyotes","PHX","1",
"1996-11-26","Vancouver Canucks","VAN","2","Toronto Maple Leafs","TOR","3",
"1996-11-27","New York Rangers","NYR","5","Colorado Avalanche","COL","2",
"1996-11-27","New Jersey Devils","NJD","3","Dallas Stars","DAL","2",
"1996-11-27","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","5",
"1996-11-27","Los Angeles Kings","LAK","5","Edmonton Oilers","EDM","1",
"1996-11-27","Vancouver Canucks","VAN","6","Hartford Whalers","HAR","2",
"1996-11-27","St. Louis Blues","STL","3","Mighty Ducks of Anaheim","MDA","2",
"1996-11-27","Philadelphia Flyers","PHI","1","New York Islanders","NYI","4",
"1996-11-27","Montreal Canadiens","MTL","2","Pittsburgh Penguins","PIT","2",
"1996-11-27","Chicago Blackhawks","CHI","2","San Jose Sharks","SJS","3",
"1996-11-27","Buffalo Sabres","BUF","3","Tampa Bay Lightning","TBL","0",
"1996-11-27","Ottawa Senators","OTT","2","Washington Capitals","WSH","1",
"1996-11-28","Los Angeles Kings","LAK","0","Calgary Flames","CGY","2",
"1996-11-28","New Jersey Devils","NJD","3","Phoenix Coyotes","PHX","4",
"1996-11-29","Vancouver Canucks","VAN","3","Boston Bruins","BOS","7",
"1996-11-29","Ottawa Senators","OTT","0","Buffalo Sabres","BUF","3",
"1996-11-29","Hartford Whalers","HAR","1","Florida Panthers","FLA","1",
"1996-11-29","Chicago Blackhawks","CHI","0","Mighty Ducks of Anaheim","MDA","2",
"1996-11-29","Edmonton Oilers","EDM","4","San Jose Sharks","SJS","2",
"1996-11-29","Dallas Stars","DAL","2","Tampa Bay Lightning","TBL","1",
"1996-11-29","New York Islanders","NYI","2","Washington Capitals","WSH","0",
"1996-11-30","New Jersey Devils","NJD","1","Colorado Avalanche","COL","2",
"1996-11-30","Toronto Maple Leafs","TOR","2","Dallas Stars","DAL","5",
"1996-11-30","Chicago Blackhawks","CHI","5","Los Angeles Kings","LAK","3",
"1996-11-30","Washington Capitals","WSH","2","Montreal Canadiens","MTL","0",
"1996-11-30","Buffalo Sabres","BUF","3","New York Islanders","NYI","2",
"1996-11-30","Philadelphia Flyers","PHI","4","Ottawa Senators","OTT","3",
"1996-11-30","Calgary Flames","CGY","1","Phoenix Coyotes","PHX","3",
"1996-11-30","Boston Bruins","BOS","2","Pittsburgh Penguins","PIT","6",
"1996-11-30","Hartford Whalers","HAR","6","Tampa Bay Lightning","TBL","3",
"1996-12-01","Florida Panthers","FLA","4","Detroit Red Wings","DET","2",
"1996-12-01","Edmonton Oilers","EDM","2","Mighty Ducks of Anaheim","MDA","4",
"1996-12-01","Montreal Canadiens","MTL","2","New York Rangers","NYR","6",
"1996-12-01","Vancouver Canucks","VAN","3","Philadelphia Flyers","PHI","4",
"1996-12-01","San Jose Sharks","SJS","4","St. Louis Blues","STL","3",
"1996-12-03","Vancouver Canucks","VAN","2","Detroit Red Wings","DET","2",
"1996-12-03","Florida Panthers","FLA","0","New Jersey Devils","NJD","2",
"1996-12-03","Calgary Flames","CGY","1","New York Islanders","NYI","3",
"1996-12-03","Los Angeles Kings","LAK","4","Phoenix Coyotes","PHX","1",
"1996-12-03","Hartford Whalers","HAR","4","Pittsburgh Penguins","PIT","4",
"1996-12-03","St. Louis Blues","STL","0","Toronto Maple Leafs","TOR","2",
"1996-12-04","Vancouver Canucks","VAN","7","Buffalo Sabres","BUF","6",
"1996-12-04","Edmonton Oilers","EDM","0","Colorado Avalanche","COL","2",
"1996-12-04","San Jose Sharks","SJS","2","Dallas Stars","DAL","1",
"1996-12-04","Tampa Bay Lightning","TBL","1","Mighty Ducks of Anaheim","MDA","3",
"1996-12-04","Boston Bruins","BOS","4","Montreal Canadiens","MTL","3",
"1996-12-04","Philadelphia Flyers","PHI","1","New York Rangers","NYR","1",
"1996-12-04","Pittsburgh Penguins","PIT","4","Ottawa Senators","OTT","2",
"1996-12-04","Detroit Red Wings","DET","2","Washington Capitals","WSH","0",
"1996-12-05","Hartford Whalers","HAR","4","Boston Bruins","BOS","2",
"1996-12-05","New York Islanders","NYI","2","Florida Panthers","FLA","4",
"1996-12-05","Tampa Bay Lightning","TBL","2","Los Angeles Kings","LAK","1",
"1996-12-05","Calgary Flames","CGY","1","New Jersey Devils","NJD","2",
"1996-12-05","Phoenix Coyotes","PHX","3","St. Louis Blues","STL","0",
"1996-12-06","Mighty Ducks of Anaheim","MDA","1","Buffalo Sabres","BUF","1",
