rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Bruce Affleck","20","STL","D","13","0","2","2","7","4","0","0","0","0","2","0","0","3","0.0","",""
"2","Fred Ahern","22","CGS","RW","3","2","1","3","-1","0","1","1","0","1","0","1","0","10","20.0","",""
"3","Chris Ahrens","22","MNS","D","44","0","2","2","-27","77","0","0","0","0","2","0","0","20","0.0","",""
"4","Claire Alexander","29","TOR","D","42","7","11","18","11","12","3","4","0","1","9","2","0","90","7.8","",""
"5","Earl Anderson","23","TOT","RW","64","9","7","16","-6","16","8","1","0","2","7","0","0","85","10.6","",""
"6","Murray Anderson","25","WSH","D","40","0","1","1","-40","68","0","0","0","0","1","0","0","24","0.0","",""
"7","Ron Anderson","25","WSH","RW","28","9","7","16","-20","8","5","4","0","0","7","0","0","43","20.9","",""
"8","Ron Andruff","21","MTL","C","5","0","0","0","-1","2","0","0","0","0","0","0","0","1","0.0","",""
"9","Syl Apps","27","PIT","C","79","24","55","79","8","43","19","4","1","6","41","13","1","181","13.3","",""
"10","Chuck Arnason","23","PIT","RW","78","26","32","58","0","32","19","7","0","3","26","6","0","214","12.1","",""
"11","Steve Atkinson","26","WSH","RW","46","11","4","15","-26","8","6","3","2","0","2","2","0","92","12.0","",""
"12","Don Awrey","31","TOT","D","76","1","19","20","13","62","1","0","0","0","18","0","1","57","1.8","",""
"13","Garnet Bailey","26","TOT","LW","71","19","39","58","-33","121","14","5","0","1","26","12","1","148","12.8","",""
"14","Bill Barber","22","PHI","LW","79","34","37","71","46","66","21","8","5","4","20","15","2","276","12.3","",""
"15","Fred Barrett","25","MNS","D","62","3","18","21","-21","82","3","0","0","0","16","2","0","79","3.8","",""
"16","Frank Bathe","20","DET","D","19","0","3","3","-5","31","0","0","0","0","2","1","0","7","0.0","",""
"17","Mike Baumgartner","26","KCS","D","17","0","0","0","-9","0","0","0","0","0","0","0","0","12","0.0","",""
"18","John Bednarski","22","NYR","D","35","1","10","11","-1","37","1","0","0","0","9","0","1","45","2.2","",""
"19","Curt Bennett","26","ATF","LW","80","31","33","64","10","40","25","6","0","6","27","6","0","210","14.8","",""
"20","Harvey Bennett","22","PIT","C","7","0","0","0","-2","0","0","0","0","0","0","0","0","2","0.0","",""
"21","Red Berenson","35","TOT","C","71","15","22","37","-17","20","9","5","1","1","15","7","0","151","9.9","",""
"22","Michel Bergeron","20","DET","RW","25","10","7","17","5","10","9","1","0","0","7","0","0","51","19.6","",""
"23","Yves Bergeron","23","PIT","RW","2","0","0","0","-3","0","0","0","0","0","0","0","0","0","","",""
"24","Gary Bergman","36","DET","D","76","5","25","30","-25","104","2","2","1","0","15","9","1","100","5.0","",""
"25","Thommie Bergman","27","DET","D","18","0","1","1","-7","27","0","0","0","0","1","0","0","20","0.0","",""
