rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"25","Eddie Johnston","39","STL","30","","12","13","5","93","","","","3.10","2","1800","","","","","","0","0","0""0"
"26","Michel Larocque","22","MTL","25","","17","5","3","74","","","","3.00","3","1480","","","","","","0","1","1""2"
"27","Ken Lockett","27","VAN","25","","6","7","1","48","","","","3.16","2","912","","","","","","0","0","0""2"
"28","Pete LoPresti","20","MNS","35","","9","20","3","137","","","","4.19","1","1964","","","","","","0","0","0""2"
"29","Ron Low","24","WSH","48","","8","36","2","235","","","","5.45","1","2588","","","","","","0","0","0""4"
"30","Cesare Maniago","36","MNS","37","","11","21","4","149","","","","4.20","1","2129","","","","","","0","0","0""2"
"31","Peter McDuffe","26","KCS","36","","7","25","4","148","","","","4.23","0","2100","","","","","","0","1","1""0"
"32","Bill McKenzie","25","DET","13","","1","9","2","58","","","","4.70","0","740","","","","","","0","0","0""2"
"33","Gord McRae","26","TOR","20","","10","3","6","57","","","","3.22","0","1063","","","","","","0","0","0""4"
"34","Gilles Meloche","24","CGS","47","","9","27","10","186","","","","4.03","1","2771","","","","","","0","6","6""14"
"35","Phil Myre","26","ATF","40","","14","16","10","114","","","","2.85","5","2400","","","","","","0","1","1""6"
"36","Bernie Parent","29","PHI","68","","44","14","10","137","","","","2.03","12","4041","","","","","","0","0","0""16"
"37","Michel Plasse","26","TOT","44","","13","21","7","169","","","","4.03","0","2514","","","","","","0","2","2""24"
"38","Glenn Resch","26","NYI","25","","12","7","5","59","","","","2.47","3","1432","","","","","","0","0","0""0"
"39","Terry Richardson","21","DET","4","","1","2","0","23","","","","6.83","0","202","","","","","","0","0","0""2"
"40","Curt Ridley","23","NYR","2","","1","1","0","7","","","","5.19","0","81","","","","","","0","0","0""0"
"41","Fern Rivard","29","MNS","15","","3","9","0","50","","","","4.24","0","707","","","","","","0","0","0""4"
"42","Jim Rutherford","25","DET","59","","20","29","10","217","","","","3.74","2","3478","","","","","","0","4","4""4"
"43","Gary Simmons","30","CGS","34","","10","21","3","124","","","","3.67","2","2029","","","","","","0","1","1""26"
"44","Billy Smith","24","NYI","58","","21","18","17","156","","","","2.78","3","3368","","","","","","0","0","0""21"
"45","Gary Smith","30","VAN","72","","32","24","9","197","","","","3.09","6","3828","","","","","","0","1","1""33"
"46","Wayne Stephenson","30","PHI","12","","7","2","1","29","","","","2.72","1","639","","","","","","0","0","0""0"
"47","Bobby Taylor","30","PHI","3","","0","2","0","13","","","","6.50","0","120","","","","","","0","0","0""2"
"48","Rogie Vachon","29","LAK","54","","27","14","13","121","","","","2.24","6","3239","","","","","","0","1","1""2"
"49","Mike Veisor","22","CBH","9","","1","5","1","36","","","","4.70","0","460","","","","","","0","0","0""0"
"50","Gilles Villemure","34","NYR","45","","22","14","6","130","","","","3.16","2","2470","","","","","","0","0","0""2"
"51","Dunc Wilson","26","TOT","28","","9","13","4","99","","","","3.78","0","1573","","","","","","0","0","0""6"
