rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"19","Manny Fernandez","21","DAL","5","","0","1","1","19","121","102",".843","4.58","0","249","","","","","","0","0","0""0"
"20","Eric Fichaud","20","NYI","24","","7","12","2","68","659","591",".897","3.31","1","1234","","","","102","-1.06","0","1","1""0"
"21","Stephane Fiset","25","COL","37","","22","6","7","103","1012","909",".898","2.93","1","2107","","","","100","-0.20","0","1","1""2"
"22","Mark Fitzpatrick","27","FLA","34","","15","11","3","88","810","722",".891","2.96","0","1786","","","","107","-5.72","0","0","0""12"
"23","Wade Flaherty","28","SJS","24","","3","12","1","92","689","597",".866","4.85","0","1137","","","","131","-22.01","0","0","0""0"
"24","Grant Fuhr","33","STL","79","","30","28","16","209","2157","1948",".903","2.87","3","4365","","","","95","10.11","0","1","1""8"
"25","Joaquin Gage","22","EDM","16","","2","8","1","45","350","305",".871","3.77","0","717","","","","127","-9.45","0","0","0""4"
"26","Jeff Hackett","27","CHI","35","","18","11","4","80","948","868",".916","2.40","4","2000","","","","83","16.30","0","1","1""8"
"27","Dominik Hasek","31","BUF","59","","22","30","6","161","2011","1850",".920","2.83","2","3417","","","","79","43.28","0","1","1""6"
"28","Glenn Healy","33","NYR","44","","17","14","11","124","1237","1113",".900","2.90","2","2564","","","","99","1.65","0","1","1""8"
"29","Guy Hebert","29","MDA","59","","28","23","5","157","1820","1663",".914","2.83","4","3326","","","","85","27.87","0","0","0""6"
"30","Ron Hextall","31","PHI","53","","31","13","7","112","1292","1180",".913","2.17","4","3102","","","","85","19.24","0","1","1""28"
"31","Corey Hirsch","23","VAN","41","","17","14","6","114","1173","1059",".903","2.93","1","2338","","","","96","5.15","0","2","2""2"
"32","Kevin Hodson","23","DET","4","","2","0","0","3","67","64",".955","1.10","1","163","","","","","","0","0","0""0"
"33","Kelly Hrudey","35","LAK","36","","7","15","10","113","1214","1101",".907","3.26","0","2077","","","","92","10.32","0","0","0""4"
"34","Arturs Irbe","28","SJS","22","","4","12","4","85","607","522",".860","4.59","0","1112","","","","138","-23.34","0","0","0""4"
"35","Pat Jablonski","28","TOT","24","","5","9","6","63","681","618",".907","2.97","0","1272","","","","91","6.18","0","1","1""2"
"36","Curtis Joseph","28","EDM","34","","15","16","2","111","971","860",".886","3.44","0","1936","","","","113","-12.37","0","1","1""4"
"37","Nikolai Khabibulin","23","WIN","53","","26","20","3","152","1656","1504",".908","3.13","2","2914","","","","90","16.21","0","0","0""12"
"38","Trevor Kidd","23","CGY","47","","15","21","8","119","1130","1011",".895","2.78","3","2570","","","","104","-4.22","0","2","2""4"
"39","Olaf Kolzig","25","WSH","18","","4","8","2","46","406","360",".887","3.08","0","897","","","","112","-4.76","0","0","0""2"
"40","Patrick Labrecque","24","MTL","2","","0","1","0","7","47","40",".851","4.29","0","98","","","","","","0","0","0""2"
"41","Blaine Lacher","25","BOS","12","","3","5","2","44","284","240",".845","3.93","0","671","","","","","","0","0","0""4"
"42","Scott Langkow","20","WIN","1","","0","0","0","0","2","2","1.000","0.00","0","6","","","","","","0","0","0""0"
"43","Kirk McLean","29","VAN","45","","15","21","9","156","1292","1136",".879","3.54","2","2645","","","","119","-24.76","0","2","2""6"
"44","Jamie McLennan","24","NYI","13","","3","9","1","39","342","303",".886","3.68","0","636","","","","112","-4.26","0","0","0""2"
"45","Andy Moog","35","DAL","41","","13","19","7","111","1106","995",".900","2.99","1","2228","","","","99","1.35","0","0","0""28"
"46","Jason Muzzatti","25","HAR","22","","4","8","3","49","551","502",".911","2.90","1","1013","","","","88","6.97","0","0","0""33"
"47","Chris Osgood","23","DET","50","","39","6","5","106","1190","1084",".911","2.17","5","2933","","","","88","14.88","1","2","3""4"
"48","Felix Potvin","24","TOR","69","","30","26","11","192","2135","1943",".910","2.87","2","4009","","","","89","24.87","0","0","0""4"
"49","Daren Puppa","30","TBL","57","","29","16","9","131","1605","1474",".918","2.46","5","3189","","","","80","32.03","0","1","1""4"
"50","Bruce Racine","29","STL","11","","0","3","0","12","101","89",".881","3.13","0","230","","","","","","0","0","0""2"
"51","Jamie Ram","25","NYR","1","","0","0","0","0","9","9","1.000","0.00","0","27","","","","","","0","0","0""0"
"52","Bill Ranford","29","TOT","77","","34","30","9","237","2054","1817",".885","3.29","2","4322","","","","114","-28.36","0","3","3""2"
"53","Jeff Reese","29","TOT","26","","9","10","1","68","634","566",".893","3.22","1","1269","","","","106","-3.60","0","0","0""0"
"54","Damian Rhodes","26","TOT","47","","14","27","5","127","1342","1215",".905","2.77","2","2747","","","","93","9.32","0","2","2""4"
"55","Mike Richter","29","NYR","41","","24","13","3","107","1221","1114",".912","2.68","3","2396","","","","86","17.03","0","1","1""4"
"56","Dominic Roussel","25","TOT","16","","4","5","2","38","312","274",".878","3.08","1","741","","","","","","0","0","0""2"
"57","Patrick Roy","30","TOT","61","","34","24","2","165","1797","1632",".908","2.78","2","3565","","","","90","17.54","0","0","0""10"
"58","Tommy Salo","24","NYI","10","","1","7","1","35","250","215",".860","4.02","0","523","","","","","","0","0","0""0"
"59","Geoff Sarjeant","26","SJS","4","","0","2","1","14","87","73",".839","4.91","0","171","","","","","","0","0","0""2"
"60","Corey Schwab","25","NJD","10","","0","3","0","12","119","107",".899","2.18","0","331","","","","","","0","0","0""31"
"61","Steve Shields","23","BUF","2","","1","0","0","4","32","28",".875","3.20","0","75","","","","","","0","0","0""2"
"62","Mikhail Shtalenkov","30","MDA","30","","7","16","3","85","814","729",".896","3.12","0","1637","","","","103","-2.31","0","2","2""2"
"63","Garth Snow","26","PHI","26","","12","8","4","69","648","579",".894","2.88","0","1437","","","","105","-3.18","0","0","0""18"
"64","Tommy Soderstrom","26","NYI","51","","11","22","6","167","1370","1203",".878","3.87","2","2590","","","","120","-27.84","0","0","0""7"
"65","Jamie Storr","20","LAK","5","","3","1","0","12","147","135",".918","2.75","0","262","","","","","","0","0","0""0"
"66","Rick Tabaracci","27","CGY","43","","19","16","3","117","1087","970",".892","2.94","3","2391","","","","106","-6.58","0","2","2""8"
"67","Robbie Tallas","22","BOS","1","","1","0","0","3","29","26",".897","3.00","0","60","","","","","","0","0","0""0"
"68","Chris Terreri","31","TOT","50","","16","29","1","164","1414","1250",".884","3.61","0","2726","","","","114","-20.37","0","5","5""4"
"69","Jose Theodore","19","MTL","1","","0","0","0","1","2","1",".500","6.67","0","9","","","","","","0","0","0""0"
"70","Jocelyn Thibault","21","TOT","50","","26","17","5","138","1480","1342",".907","2.86","3","2892","","","","92","12.34","0","0","0""2"
"71","Andrei Trefilov","26","BUF","22","","8","8","1","64","660","596",".903","3.51","0","1094","","","","95","3.04","0","0","0""4"
"72","John Vanbiesbrouck","32","FLA","57","","26","20","7","142","1473","1331",".904","2.68","2","3178","","","","95","7.63","0","2","2""10"
"73","Mike Vernon","32","DET","32","","21","7","2","70","723","653",".903","2.26","3","1855","","","","95","3.44","0","0","0""2"
"74","Jimmy Waite","26","CHI","1","","0","0","0","0","8","8","1.000","0.00","0","31","","","","","","0","0","0""0"
"75","Darcy Wakaluk","29","DAL","37","","9","16","5","106","975","869",".891","3.39","1","1875","","","","107","-6.96","0","0","0""6"
"76","Derek Wilkinson","21","TBL","4","","0","3","0","15","105","90",".857","4.50","0","200","","","","","","0","0","0""2"
"77","Jordan Willis","20","DAL","1","","0","1","0","1","14","13",".929","3.16","0","19","","","","","","0","0","0""0"
"78","Ken Wregget","31","PIT","37","","20","13","2","115","1205","1090",".905","3.24","3","2132","","","","94","7.40","0","2","2""8"
