rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Greg Adams","32","DAL","LW","66","22","21","43","-21","33","10","11","1","1","11","9","1","140","15.7","",""
"2","Micah Aivazoff","26","NYI","C","12","0","1","1","-6","6","0","0","0","0","0","1","0","8","0.0","",""
"3","Tommy Albelin","31","TOT","D","73","1","13","14","1","18","1","0","0","0","7","6","0","121","0.8","",""
"4","Daniel Alfredsson","23","OTT","RW","82","26","35","61","-18","28","16","8","2","3","17","18","0","212","12.3","",""
"5","Peter Allen","25","PIT","D","8","0","0","0","2","8","0","0","0","0","0","0","0","2","0.0","",""
"6","Jason Allison","20","WSH","C","19","0","3","3","-3","2","0","0","0","0","2","1","0","18","0.0","",""
"7","Tony Amonte","25","CHI","RW","81","31","32","63","10","62","22","5","4","5","19","13","0","216","14.4","",""
"8","Glenn Anderson","35","TOT","RW","32","6","8","14","-11","33","4","2","0","1","8","0","0","71","8.5","",""
"9","Mikael Andersson","29","TBL","RW","64","8","11","19","0","2","8","0","0","1","11","0","0","104","7.7","",""
"10","Niklas Andersson","24","NYI","LW","47","14","12","26","-3","12","9","3","2","1","11","1","0","89","15.7","",""
"11","Dave Andreychuk","32","TOT","LW","76","28","29","57","-9","64","12","14","2","3","14","14","1","241","11.6","",""
"12","Greg Andrusak","26","PIT","D","2","0","0","0","-1","0","0","0","0","0","0","0","0","1","0.0","",""
"13","Shawn Antoski","25","PHI","LW","64","1","3","4","-4","204","1","0","0","0","3","0","0","34","2.9","",""
"14","Dave Archibald","26","OTT","C","44","6","4","10","-14","18","6","0","0","1","2","2","0","56","10.7","",""
"15","Derek Armstrong","22","NYI","C","19","1","3","4","-6","14","1","0","0","0","2","1","0","23","4.3","",""
"16","Jason Arnott","21","EDM","C","64","28","31","59","-6","87","20","8","0","5","23","8","0","244","11.5","",""
"17","Mark Astley","26","BUF","D","60","2","18","20","-12","80","2","0","0","0","11","7","0","80","2.5","",""
"18","Adrian Aucoin","22","VAN","D","49","4","14","18","8","34","2","2","0","0","8","6","0","85","4.7","",""
"19","Donald Audette","26","BUF","RW","23","12","13","25","0","18","4","8","0","1","6","7","0","92","13.0","",""
"20","Dave Babych","34","VAN","D","53","3","21","24","-5","38","0","3","0","0","14","6","1","69","4.3","",""
"21","Jamie Baker","29","SJS","C","77","16","17","33","-19","79","8","2","6","0","16","0","1","117","13.7","",""
"22","Drew Bannister","21","TBL","D","13","0","1","1","-1","4","0","0","0","0","1","0","0","10","0.0","",""
"23","Matthew Barnaby","22","BUF","RW","73","15","16","31","-2","335","15","0","0","0","16","0","0","131","11.5","",""
"24","Stu Barnes","25","FLA","C","72","19","25","44","-12","46","11","8","0","5","12","13","0","158","12.0","",""
"25","Murray Baron","28","STL","D","82","2","9","11","3","190","2","0","0","0","9","0","0","86","2.3","",""
"26","Len Barrie","26","PIT","C","5","0","0","0","-1","18","0","0","0","0","0","0","0","5","0.0","",""
"27","Bob Bassen","30","DAL","C","13","0","1","1","-6","15","0","0","0","0","1","0","0","9","0.0","",""
"28","Ruslan Batyrshin","20","LAK","D","2","0","0","0","0","6","0","0","0","0","0","0","0","0","","",""
"29","Ken Baumgartner","29","TOT","LW","72","2","4","6","-5","193","2","0","0","1","4","0","0","32","6.3","",""
"30","Nolan Baumgartner","19","WSH","D","1","0","0","0","-1","0","0","0","0","0","0","0","0","0","","",""
"31","Sergei Bautin","28","SJS","D","1","0","0","0","-1","2","0","0","0","0","0","0","0","0","","",""
"32","Clayton Beddoes","25","BOS","C","39","1","6","7","-5","44","1","0","0","0","6","0","0","18","5.6","",""
"33","Bob Beers","28","NYI","D","13","0","5","5","-2","10","0","0","0","0","2","3","0","9","0.0","",""
