rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Dennis Abgrall","22","LAK","RW","13","0","2","2","-7","4","0","0","0","0","1","1","0","9","0.0","",""
"2","Rick Adduono","21","BOS","C","1","0","0","0","-1","0","0","0","0","0","0","0","0","0","","",""
"3","Bruce Affleck","21","STL","D","80","4","26","30","3","20","1","3","0","1","16","7","3","100","4.0","",""
"4","Fred Ahern","23","CGS","RW","44","17","8","25","-2","43","14","3","0","4","4","4","0","88","19.3","",""
"5","Chris Ahrens","23","MNS","D","2","0","0","0","-1","2","0","0","0","0","0","0","0","1","0.0","",""
"6","Claire Alexander","30","TOR","D","33","2","6","8","0","6","2","0","0","0","4","2","0","46","4.3","",""
"7","Earl Anderson","24","BOS","RW","5","0","1","1","-2","2","0","0","0","0","0","1","0","5","0.0","",""
"8","Ron Andruff","22","MTL","C","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"9","Mike Antonovich","24","MNS","C","12","0","2","2","-4","8","0","0","0","0","1","1","0","22","0.0","",""
"10","Syl Apps","28","PIT","C","80","32","67","99","17","24","24","7","1","4","46","20","1","210","15.2","",""
"11","Chuck Arnason","24","TOT","RW","69","21","13","34","-39","35","16","5","0","2","9","4","0","191","11.0","",""
"12","Don Ashby","20","TOR","C","50","6","15","21","5","10","5","1","0","0","15","0","0","63","9.5","",""
"13","Don Awrey","32","MTL","D","72","0","12","12","30","29","0","0","0","0","11","0","1","60","0.0","",""
"14","Mitch Babin","21","STL","C","8","0","0","0","-2","0","0","0","0","0","0","0","0","2","0.0","",""
"15","Garnet Bailey","27","WSH","LW","67","13","19","32","-42","75","11","2","0","2","11","8","0","131","9.9","",""
"16","Bill Barber","23","PHI","LW","80","50","62","112","74","104","31","15","4","10","36","23","3","380","13.2","",""
"17","Fred Barrett","26","MNS","D","79","2","9","11","-25","66","2","0","0","1","9","0","0","70","2.9","",""
"18","Frank Bathe","21","DET","D","7","0","1","1","-1","9","0","0","0","0","1","0","0","6","0.0","",""
"19","John Bednarski","23","NYR","D","59","1","8","9","-15","77","1","0","0","0","7","1","0","62","1.6","",""
"20","Curt Bennett","27","ATF","LW","80","34","31","65","1","61","26","8","0","8","20","10","1","221","15.4","",""
"21","Harvey Bennett","23","TOT","C","74","15","13","28","-23","92","13","2","0","2","13","0","0","92","16.3","",""
"22","Red Berenson","36","STL","C","72","20","27","47","-11","47","9","9","2","1","13","13","1","171","11.7","",""
"23","Michel Bergeron","21","DET","RW","72","32","27","59","2","48","20","12","0","4","22","5","0","190","16.8","",""
"24","Gary Bergman","37","KCS","D","75","5","33","38","-52","82","4","1","0","1","20","13","0","125","4.0","",""
"25","Bob Berry","32","LAK","LW","80","20","22","42","2","37","17","3","0","3","20","2","0","156","12.8","",""
"26","Nick Beverley","28","NYR","D","63","1","8","9","-9","46","1","0","0","0","8","0","0","75","1.3","",""
"27","Dwight Bialowas","23","MNS","D","58","5","18","23","-9","22","0","5","0","1","10","8","0","87","5.7","",""
"28","Wayne Bianchin","22","PIT","LW","14","1","5","6","-4","4","1","0","0","1","5","0","0","26","3.8","",""
"29","Tom Bladon","23","PHI","D","80","14","23","37","45","68","9","5","0","0","14","9","0","182","7.7","",""
"30","Rick Blight","20","VAN","RW","74","25","31","56","-4","29","15","10","0","3","23","8","0","212","11.8","",""
"31","Mike Bloom","23","DET","LW","76","13","17","30","-19","99","12","1","0","1","15","2","0","130","10.0","",""
"32","Gregg Boddy","26","VAN","D","34","5","6","11","-2","33","5","0","0","1","6","0","0","28","17.9","",""
"33","Ivan Boldirev","26","CBH","C","78","28","34","62","-23","33","23","5","0","4","23","11","0","178","15.7","",""
"34","Larry Bolonchuk","23","WSH","D","1","0","1","1","-1","0","0","0","0","0","1","0","0","1","0.0","",""
"35","J.P. Bordeleau","26","CBH","RW","76","12","18","30","-9","6","11","1","0","2","12","5","1","71","16.9","",""
"36","Paulin Bordeleau","23","VAN","RW","48","5","12","17","-1","6","5","0","0","1","11","1","0","35","14.3","",""
"37","Cam Botting","21","ATF","RW","2","0","1","1","1","0","0","0","0","0","1","0","0","0","","",""
"38","Henry Boucha","24","KCS","C","28","4","7","11","-13","14","2","2","0","0","4","3","0","42","9.5","",""
"39","Pierre Bouchard","27","MTL","D","66","1","11","12","20","50","1","0","0","1","11","0","0","72","1.4","",""
"40","Andre Boudrias","32","VAN","LW/C","71","7","31","38","-7","10","5","2","0","0","22","9","0","69","10.1","",""
"41","Rick Bourbonnais","20","STL","RW","7","0","0","0","-1","8","0","0","0","0","0","0","0","5","0.0","",""
"42","Bob Bourne","21","NYI","C","14","2","3","5","-2","13","2","0","0","1","2","1","0","16","12.5","",""
"43","Pat Boutette","23","TOR","RW","77","10","22","32","-1","140","8","2","0","2","17","5","0","92","10.9","",""
"44","Rick Bowness","21","ATF","RW","5","0","0","0","-5","0","0","0","0","0","0","0","0","6","0.0","",""
"45","Rick Bragnalo","24","WSH","C","19","2","10","12","-4","8","2","0","0","0","4","6","0","28","7.1","",""
"46","Ken Breitenbach","21","BUF","D","7","0","0","0","4","6","0","0","0","0","0","0","0","0","","",""
"47","Mel Bridgman","20","PHI","C","80","23","27","50","22","86","17","5","1","2","23","4","0","166","13.9","",""
"48","Willie Brossart","26","WSH","D","49","0","8","8","-49","40","0","0","0","0","8","0","0","36","0.0","",""
"49","Larry Brown","28","LAK","D","74","2","5","7","-27","33","2","0","0","0","5","0","0","49","4.1","",""
"50","John Bucyk","40","BOS","LW","77","36","47","83","22","20","23","13","0","9","27","20","0","151","23.8","",""
"51","Robin Burns","29","KCS","LW","78","13","18","31","-40","37","11","2","0","0","15","3","0","145","9.0","",""
"52","Dave Burrows","27","PIT","D","80","7","22","29","27","51","5","1","1","1","18","4","0","125","5.6","",""
"53","Jerry Butler","24","STL","RW","66","17","24","41","0","75","16","1","0","3","19","4","1","154","11.0","",""
"54","Don Cairns","20","KCS","LW","7","0","0","0","-1","0","0","0","0","0","0","0","0","2","0.0","",""
"55","Al Cameron","20","DET","D","38","2","8","10","-7","49","1","1","0","0","8","0","0","59","3.4","",""
"56","Craig Cameron","30","MNS","RW","78","8","10","18","-27","34","7","1","0","0","8","2","0","73","11.0","",""
"57","Colin Campbell","23","PIT","D","64","7","10","17","-4","105","6","1","0","2","9","1","0","64","10.9","",""
"58","Gene Carr","24","LAK","LW","38","8","11","19","-1","16","8","0","0","1","9","2","0","61","13.1","",""
"59","Larry Carriere","24","ATF","D","75","4","15","19","5","96","2","1","1","0","14","0","1","126","3.2","",""
"60","Wayne Cashman","30","BOS","LW","80","28","43","71","30","87","19","9","0","6","36","7","0","169","16.6","",""
"61","Guy Charron","27","KCS","C","78","27","44","71","-51","12","18","9","0","4","33","11","0","226","11.9","",""
"62","Rick Chartraw","21","MTL","D","16","1","3","4","12","25","1","0","0","0","3","0","0","22","4.5","",""
"63","Guy Chouinard","19","ATF","C","4","0","2","2","2","2","0","0","0","0","2","0","0","8","0.0","",""
"64","Mike Christie","26","CGS","D","78","3","18","21","-18","152","3","0","0","0","17","0","1","63","4.8","",""
"65","Gordie Clark","23","BOS","RW","7","0","1","1","-5","0","0","0","0","0","1","0","0","3","0.0","",""
"66","Bobby Clarke","26","PHI","C","76","30","89","119","83","136","16","10","4","2","59","27","3","194","15.5","",""
"67","Bill Clement","25","TOT","C","77","23","31","54","-27","49","18","4","1","3","24","6","1","166","13.9","",""
"68","Bill Collins","32","NYR","RW","50","4","4","8","-19","38","3","0","1","0","3","1","0","47","8.5","",""
"69","Rey Comeau","27","ATF","C","79","17","22","39","9","42","16","1","0","2","20","1","1","124","13.7","",""
"70","Mike Corrigan","30","LAK","LW","71","22","21","43","-2","71","13","9","0","4","16","5","0","135","16.3","",""
"71","Jacques Cossette","21","PIT","RW","7","0","2","2","-2","9","0","0","0","0","2","0","0","6","0.0","",""
"72","Yvan Cournoyer","32","MTL","RW","71","32","36","68","37","20","24","8","0","12","19","17","0","163","19.6","",""
"73","Bruce Cowick","24","STL","LW","5","0","0","0","1","2","0","0","0","0","0","0","0","3","0.0","",""
"74","Bart Crashley","29","LAK","D","4","0","1","1","-10","6","0","0","0","0","0","1","0","2","0.0","",""
"75","Dave Cressman","26","MNS","LW","80","4","8","12","-4","33","4","0","0","1","8","0","0","72","5.6","",""
"76","Terry Crisp","32","PHI","C","38","6","9","15","6","28","5","1","0","1","9","0","0","48","12.5","",""
"77","Gary Croteau","29","KCS","LW","79","19","14","33","-24","12","15","4","0","1","11","3","0","139","13.7","",""
"78","Alain Daigle","21","CBH","RW","71","15","9","24","-18","15","7","8","0","2","7","2","0","85","17.6","",""
"79","Bob Dailey","22","VAN","D","67","15","24","39","-5","119","6","9","0","3","15","9","0","187","8.0","",""
"80","Ab DeMarco","26","TOT","D","64","7","11","18","-6","8","3","4","0","1","2","9","0","103","6.8","",""
"81","Wayne Dillon","20","NYR","C","79","21","24","45","-11","10","18","3","0","1","22","2","0","138","15.2","",""
"82","Marcel Dionne","24","LAK","C","80","40","54","94","2","38","32","7","1","6","39","14","1","329","12.2","",""
"83","Gary Doak","29","BOS","D","58","1","6","7","25","60","1","0","0","1","6","0","0","70","1.4","",""
"84","Gary Dornhoefer","32","PHI","RW","74","28","35","63","14","128","15","13","0","3","22","12","1","152","18.4","",""
"85","Jude Drouin","27","NYI","C","76","21","41","62","18","58","11","10","0","2","29","12","0","153","13.7","",""
"86","Norm Dube","24","KCS","LW","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"87","Blake Dunlop","22","MNS","C","33","9","11","20","-9","8","8","1","0","1","9","2","0","55","16.4","",""
"88","Dave Dunn","27","TOR","D","43","0","8","8","-5","84","0","0","0","0","6","2","0","43","0.0","",""
"89","Denis Dupere","27","KCS","LW","43","6","8","14","-8","16","4","2","0","0","8","0","0","37","16.2","",""
"90","Andre Dupont","26","PHI","D","75","9","27","36","40","214","6","3","0","2","18","8","1","139","6.5","",""
"91","Steve Durbano","24","TOT","D","69","1","19","20","-21","370","1","0","0","0","15","4","0","106","0.9","",""
"92","Tim Ecclestone","28","ATF","RW","69","6","21","27","7","30","4","1","1","0","17","2","2","117","5.1","",""
"93","Darryl Edestrand","30","BOS","D","77","4","17","21","7","103","3","1","0","1","15","2","0","131","3.1","",""
"94","Jack Egers","27","WSH","RW","12","3","3","6","-2","8","1","2","0","0","0","3","0","18","16.7","",""
"95","Jerry Engele","25","MNS","D","17","0","1","1","-12","16","0","0","0","0","0","1","0","16","0.0","",""
"96","Phil Esposito","33","TOT","C","74","35","48","83","-40","36","15","19","1","2","25","23","0","274","12.8","",""
"97","Bill Fairbairn","29","NYR","RW","80","13","15","28","-14","8","10","2","1","2","15","0","0","160","8.1","",""
"98","Mario Faubert","21","PIT","D","21","1","8","9","6","10","0","1","0","0","6","2","0","22","4.5","",""
"99","George Ferguson","23","TOR","RW","79","12","32","44","11","76","7","3","2","2","25","5","2","140","8.6","",""
"100","John Flesch","22","MNS","LW","33","3","2","5","-8","47","2","1","0","0","2","0","0","26","11.5","",""
"101","Bill Flett","32","ATF","RW","78","23","17","40","9","30","20","1","2","3","17","0","0","171","13.5","",""
"102","Lee Fogolin","20","BUF","D","58","0","9","9","15","64","0","0","0","0","9","0","0","61","0.0","",""
"103","Dave Forbes","27","BOS","LW","79","16","13","29","15","52","12","0","4","1","12","1","0","165","9.7","",""
"104","Dave Fortier","24","NYI","D","59","0","2","2","9","68","0","0","0","0","1","0","1","58","0.0","",""
"105","Len Frig","25","CGS","D","62","3","12","15","-5","55","2","1","0","0","6","6","0","108","2.8","",""
"106","Germain Gagnon","33","TOT","LW","36","1","9","10","-15","8","0","1","0","0","8","1","0","40","2.5","",""
"107","Bob Gainey","22","MTL","LW","78","15","13","28","20","57","12","1","2","1","12","0","1","155","9.7","",""
"108","Dave Gardner","23","CGS","C","74","16","32","48","-4","8","14","2","0","1","18","14","0","157","10.2","",""
"109","Danny Gare","21","BUF","RW","79","50","23","73","32","129","41","8","1","9","19","4","0","303","16.5","",""
"110","Scott Garland","23","TOR","C","16","4","3","7","0","8","3","1","0","0","3","0","0","17","23.5","",""
"111","Bob Gassoff","22","STL","D","80","1","12","13","-8","306","1","0","0","0","10","1","1","100","1.0","",""
"112","Brad Gassoff","20","VAN","LW","4","0","0","0","-2","5","0","0","0","0","0","0","0","3","0.0","",""
"113","Barry Gibbs","27","ATF","D","76","8","21","29","1","92","7","1","0","0","17","3","1","125","6.4","",""
"114","Doug Gibson","22","BOS","C","50","7","18","25","8","0","6","1","0","1","16","2","0","41","17.1","",""
"115","Ed Gilbert","23","TOT","C","79","5","9","14","-30","8","4","1","0","0","6","3","0","92","5.4","",""
"116","Rod Gilbert","34","NYR","RW","70","36","50","86","-8","32","27","9","0","4","30","20","0","211","17.1","",""
"117","Stan Gilbertson","31","TOT","LW","79","26","22","48","-28","12","18","8","0","1","15","7","0","148","17.6","",""
"118","Clark Gillies","21","NYI","LW","80","34","27","61","20","96","19","15","0","6","16","11","0","210","16.2","",""
"119","Bob Girard","26","CGS","LW","80","16","26","42","-3","54","13","3","0","1","22","4","0","137","11.7","",""
"120","Larry Giroux","24","DET","D","10","1","1","2","-10","25","1","0","0","0","1","0","0","9","11.1","",""
"121","Brian Glennie","29","TOR","D","69","0","8","8","10","75","0","0","0","0","6","0","2","65","0.0","",""
"122","Bill Goldsworthy","31","MNS","RW","68","24","22","46","-19","47","18","6","0","3","17","5","0","174","13.8","",""
"123","Glenn Goldup","22","MTL","RW","3","0","0","0","-1","2","0","0","0","0","0","0","0","1","0.0","",""
"124","Larry Goodenough","23","PHI","D","77","8","34","42","45","83","2","5","1","2","19","15","0","149","5.4","",""
"125","Butch Goring","26","LAK","C","80","33","40","73","0","8","23","5","5","2","21","19","0","193","17.1","",""
"126","John Gould","26","VAN","RW","70","32","27","59","9","16","25","6","1","5","19","7","1","225","14.2","",""
"127","Danny Grant","29","DET","LW","39","10","13","23","-17","20","5","4","1","0","6","6","1","70","14.3","",""
"128","Norm Gratton","25","MNS","LW","32","7","3","10","-12","14","4","3","0","0","3","0","0","51","13.7","",""
"129","Hilliard Graves","25","ATF","RW","80","19","30","49","3","16","17","2","0","3","19","11","0","168","11.3","",""
"130","Ron Greschner","21","NYR","D","77","6","21","27","-51","93","4","2","0","0","15","6","0","176","3.4","",""
"131","John Grisdale","27","VAN","D","38","2","6","8","4","54","0","2","0","1","5","1","0","31","6.5","",""
"132","Bob Gryp","25","WSH","LW","46","6","5","11","-18","12","6","0","0","0","3","2","0","52","11.5","",""
"133","Jocelyn Guevremont","24","BUF","D","80","12","40","52","47","57","6","6","0","3","24","16","0","229","5.2","",""
"134","Vic Hadfield","35","PIT","LW","76","30","35","65","-3","46","27","3","0","2","21","14","0","203","14.8","",""
"135","Bill Hajt","24","BUF","D","80","6","21","27","39","48","6","0","0","0","19","2","0","117","5.1","",""
"136","Doug Halward","20","BOS","D","22","1","5","6","-4","6","0","1","0","0","3","2","0","30","3.3","",""
"137","Jean Hamel","23","DET","D","77","3","9","12","-13","129","2","1","0","0","7","0","2","92","3.3","",""
"138","Inge Hammarstrom","28","TOR","LW","76","19","21","40","0","21","18","1","0","5","16","5","0","189","10.1","",""
"139","Rick Hampton","19","CGS","D","73","14","37","51","-12","54","6","8","0","2","23","14","0","106","13.2","",""
"140","Terry Harper","36","DET","D","69","8","25","33","6","59","4","4","0","0","14","11","0","111","7.2","",""
"141","Billy Harris","24","NYI","RW","80","32","38","70","22","54","16","16","0","4","19","17","2","228","14.0","",""
"142","Ron Harris","33","NYR","D","3","0","1","1","-1","0","0","0","0","0","1","0","0","1","0.0","",""
"143","Gerry Hart","28","NYI","D","80","6","18","24","35","151","6","0","0","0","17","0","1","110","5.5","",""
"144","Buster Harvey","25","TOT","RW","75","13","21","34","-39","31","12","1","0","0","17","4","0","148","8.8","",""
"145","Hugh Harvey","26","KCS","C","10","1","1","2","-5","2","1","0","0","0","1","0","0","11","9.1","",""
"146","Lorne Henning","23","NYI","C","80","7","10","17","6","16","3","0","4","0","7","0","3","84","8.3","",""
"147","Bob Hess","20","STL","D","78","9","23","32","3","58","5","2","2","2","16","7","0","117","7.7","",""
"148","Bryan Hextall","34","TOT","C","79","8","24","32","-20","113","4","3","1","1","15","9","0","106","7.5","",""
"149","Dennis Hextall","32","TOT","C","76","16","44","60","-27","164","14","2","0","1","30","14","0","125","12.8","",""
"150","Ernie Hicke","28","MNS","LW","80","23","19","42","-31","77","17","6","0","4","11","8","0","185","12.4","",""
"151","Pat Hickey","22","NYR","LW","70","14","22","36","-29","36","14","0","0","1","14","8","0","157","8.9","",""
"152","Doug Hicks","20","MNS","D","80","5","13","18","-17","54","2","3","0","1","9","4","0","102","4.9","",""
"153","Ken Hodge","31","BOS","RW","72","25","36","61","19","42","17","8","0","5","22","14","0","161","15.5","",""
"154","Bill Hogaboam","26","TOT","C","68","28","23","51","-12","36","19","7","2","0","19","4","0","160","17.5","",""
"155","Jerry Holland","21","NYR","LW","36","7","4","11","-5","6","5","2","0","1","3","1","0","50","14.0","",""
"156","Paul Holmgren","20","PHI","RW","1","0","0","0","0","2","0","0","0","0","0","0","0","1","0.0","",""
"157","Greg Holst","21","NYR","C","2","0","0","0","-3","0","0","0","0","0","0","0","0","0","","",""
"158","Gary Holt","24","CGS","LW","48","6","5","11","-10","50","5","1","0","0","4","1","0","59","10.2","",""
"159","Randy Holt","23","CBH","D","12","0","0","0","-12","13","0","0","0","0","0","0","0","5","0.0","",""
"160","Claude Houde","28","KCS","D","25","0","2","2","-13","20","0","0","0","0","2","0","0","16","0.0","",""
"161","Ken Houston","22","ATF","RW","38","5","6","11","-3","11","4","1","0","0","6","0","0","49","10.2","",""
"162","Garry Howatt","23","NYI","LW","80","21","13","34","26","197","21","0","0","2","12","1","0","115","18.3","",""
"163","Dave Hrechkosy","24","TOT","LW","51","12","8","20","-13","14","7","5","0","1","6","2","0","95","12.6","",""
"164","Greg Hubick","24","TOR","D","72","6","8","14","0","10","6","0","0","1","8","0","0","54","11.1","",""
"165","Dave Hudson","26","KCS","C","74","11","20","31","-28","12","9","2","0","0","17","3","0","114","9.6","",""
"166","Dennis Hull","31","CBH","LW","80","27","39","66","-17","28","22","1","4","4","29","8","2","225","12.0","",""
"167","Dave Hutchison","23","LAK","D","50","0","10","10","4","181","0","0","0","0","10","0","0","61","0.0","",""
"168","Ted Irvine","31","STL","LW","69","10","13","23","-12","80","8","2","0","2","12","1","0","105","9.5","",""
"169","Tim Jacobs","23","CGS","D","46","0","10","10","-2","35","0","0","0","0","8","2","0","46","0.0","",""
"170","Doug Jarrett","31","NYR","D","45","0","4","4","-26","19","0","0","0","0","4","0","0","45","0.0","",""
"171","Pierre Jarry","26","MNS","C/LW","59","21","18","39","-7","32","18","3","0","0","15","3","0","143","14.7","",""
