rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"1","Harvey Bennett","19","BOS","25","","10","12","2","103","","","","4.20","0","1470","","","","","","0","0","0""0"
"2","Paul Bibeault","25","BOS","26","","6","18","2","116","","","","4.55","0","1530","","","","","","0","0","0""0"
"3","Connie Dion","26","DET","12","","6","4","2","39","","","","3.25","0","720","","","","","","0","0","0""0"
"4","Bill Durnan","29","MTL","50","","38","8","4","121","","","","2.42","1","3000","","","","","","0","0","0""0"
"5","Mike Karakas","33","CBH","48","","12","29","7","187","","","","3.90","4","2880","","","","","","0","1","1""0"
"6","Harry Lumley","18","DET","37","","24","10","3","119","","","","3.22","1","2220","","","","","","0","0","0""0"
"7","Ken McAuley","24","NYR","46","","11","25","10","227","","","","4.93","1","2760","","","","","","0","0","0""0"
"8","Frank McCool","26","TOR","50","","24","22","4","161","","","","3.22","4","3000","","","","","","0","0","0""0"
"9","Normie Smith","36","DET","1","","1","0","0","3","","","","3.00","0","60","","","","","","0","0","0""0"
"10","Doug Stevenson","20","TOT","6","","1","5","0","27","","","","4.50","0","360","","","","","","0","0","0""0"
