date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1988-10-15","Chicago Blackhawks","CHI","5","Hartford Whalers","HAR","7",
"1988-10-15","Philadelphia Flyers","PHI","4","Los Angeles Kings","LAK","1",
"1988-10-15","Boston Bruins","BOS","1","Minnesota North Stars","MNS","5",
"1988-10-15","Montreal Canadiens","MTL","1","New York Islanders","NYI","2",
"1988-10-15","St. Louis Blues","STL","2","Pittsburgh Penguins","PIT","9",
"1988-10-15","Detroit Red Wings","DET","5","Toronto Maple Leafs","TOR","3",
"1988-10-15","New Jersey Devils","NJD","5","Washington Capitals","WSH","8",
"1988-10-16","Quebec Nordiques","QUE","5","Buffalo Sabres","BUF","3",
"1988-10-16","Boston Bruins","BOS","10","Chicago Blackhawks","CHI","3",
"1988-10-16","Vancouver Canucks","VAN","2","New York Rangers","NYR","3",
"1988-10-16","Edmonton Oilers","EDM","3","Winnipeg Jets","WIN","3",
"1988-10-17","Los Angeles Kings","LAK","4","Calgary Flames","CGY","11",
"1988-10-17","Minnesota North Stars","MNS","3","Edmonton Oilers","EDM","3",
"1988-10-17","Toronto Maple Leafs","TOR","6","Montreal Canadiens","MTL","2",
"1988-10-18","Chicago Blackhawks","CHI","3","Detroit Red Wings","DET","4",
"1988-10-18","Vancouver Canucks","VAN","2","New York Islanders","NYI","3",
"1988-10-18","Philadelphia Flyers","PHI","2","Pittsburgh Penguins","PIT","4",
"1988-10-19","Minnesota North Stars","MNS","1","Calgary Flames","CGY","2",
"1988-10-19","Los Angeles Kings","LAK","6","Edmonton Oilers","EDM","8",
"1988-10-19","Hartford Whalers","HAR","4","Montreal Canadiens","MTL","5",
"1988-10-19","Vancouver Canucks","VAN","4","New Jersey Devils","NJD","0",
"1988-10-19","Washington Capitals","WSH","1","New York Rangers","NYR","5",
"1988-10-19","Buffalo Sabres","BUF","2","Toronto Maple Leafs","TOR","4",
"1988-10-19","Boston Bruins","BOS","5","Winnipeg Jets","WIN","2",
"1988-10-20","Quebec Nordiques","QUE","2","Philadelphia Flyers","PHI","5",
"1988-10-20","Chicago Blackhawks","CHI","0","St. Louis Blues","STL","2",
"1988-10-21","Montreal Canadiens","MTL","3","Buffalo Sabres","BUF","5",
"1988-10-21","Toronto Maple Leafs","TOR","4","Detroit Red Wings","DET","2",
"1988-10-21","Pittsburgh Penguins","PIT","4","New Jersey Devils","NJD","6",
"1988-10-21","New York Rangers","NYR","4","Washington Capitals","WSH","1",
"1988-10-22","Philadelphia Flyers","PHI","6","Hartford Whalers","HAR","8",
"1988-10-22","Minnesota North Stars","MNS","2","Los Angeles Kings","LAK","8",
"1988-10-22","Buffalo Sabres","BUF","3","Montreal Canadiens","MTL","4",
"1988-10-22","Quebec Nordiques","QUE","3","New York Islanders","NYI","7",
"1988-10-22","Chicago Blackhawks","CHI","4","Pittsburgh Penguins","PIT","7",
"1988-10-22","Boston Bruins","BOS","5","St. Louis Blues","STL","2",
"1988-10-22","Calgary Flames","CGY","3","Toronto Maple Leafs","TOR","3",
"1988-10-23","New Jersey Devils","NJD","3","Detroit Red Wings","DET","3",
"1988-10-23","Quebec Nordiques","QUE","2","New York Rangers","NYR","8",
"1988-10-23","Calgary Flames","CGY","5","Philadelphia Flyers","PHI","4",
"1988-10-23","Edmonton Oilers","EDM","5","Vancouver Canucks","VAN","6",
"1988-10-23","Washington Capitals","WSH","2","Winnipeg Jets","WIN","3",
"1988-10-25","Montreal Canadiens","MTL","1","Boston Bruins","BOS","1",
"1988-10-25","Edmonton Oilers","EDM","5","Los Angeles Kings","LAK","4",
"1988-10-25","Buffalo Sabres","BUF","7","New Jersey Devils","NJD","4",
"1988-10-25","Toronto Maple Leafs","TOR","4","New York Islanders","NYI","3",
"1988-10-25","Calgary Flames","CGY","1","Pittsburgh Penguins","PIT","6",
"1988-10-25","Chicago Blackhawks","CHI","7","Quebec Nordiques","QUE","4",
"1988-10-25","Washington Capitals","WSH","4","Vancouver Canucks","VAN","3",
"1988-10-26","Hartford Whalers","HAR","7","Buffalo Sabres","BUF","1",
"1988-10-26","Montreal Canadiens","MTL","2","Detroit Red Wings","DET","4",
"1988-10-26","Toronto Maple Leafs","TOR","3","Minnesota North Stars","MNS","2",
"1988-10-26","Philadelphia Flyers","PHI","3","New York Rangers","NYR","4",
"1988-10-27","Quebec Nordiques","QUE","2","Boston Bruins","BOS","6",
"1988-10-27","New York Islanders","NYI","2","Philadelphia Flyers","PHI","5",
"1988-10-27","Pittsburgh Penguins","PIT","3","St. Louis Blues","STL","4",
"1988-10-28","Washington Capitals","WSH","2","Calgary Flames","CGY","2",
"1988-10-28","Minnesota North Stars","MNS","1","Detroit Red Wings","DET","4",
"1988-10-28","Hartford Whalers","HAR","3","New Jersey Devils","NJD","5",
"1988-10-28","Chicago Blackhawks","CHI","2","Vancouver Canucks","VAN","5",
"1988-10-28","Los Angeles Kings","LAK","7","Winnipeg Jets","WIN","4",
"1988-10-29","Buffalo Sabres","BUF","3","Boston Bruins","BOS","3",
"1988-10-29","Washington Capitals","WSH","3","Edmonton Oilers","EDM","4",
"1988-10-29","New Jersey Devils","NJD","0","Hartford Whalers","HAR","3",
"1988-10-29","Detroit Red Wings","DET","2","Minnesota North Stars","MNS","3",
"1988-10-29","Pittsburgh Penguins","PIT","5","Montreal Canadiens","MTL","4",
"1988-10-29","New York Rangers","NYR","6","Philadelphia Flyers","PHI","5",
"1988-10-29","New York Islanders","NYI","2","Quebec Nordiques","QUE","3",
"1988-10-29","Toronto Maple Leafs","TOR","2","St. Louis Blues","STL","3",
"1988-10-30","Boston Bruins","BOS","3","Buffalo Sabres","BUF","3",
"1988-10-30","Chicago Blackhawks","CHI","5","Edmonton Oilers","EDM","2",
"1988-10-30","Pittsburgh Penguins","PIT","2","New York Rangers","NYR","9",
"1988-10-30","Calgary Flames","CGY","1","Vancouver Canucks","VAN","2",
"1988-10-30","Los Angeles Kings","LAK","4","Winnipeg Jets","WIN","8",
"1988-10-31","Chicago Blackhawks","CHI","3","Calgary Flames","CGY","6",
"1988-11-01","Washington Capitals","WSH","3","Detroit Red Wings","DET","3",
"1988-11-01","Montreal Canadiens","MTL","5","Hartford Whalers","HAR","3",
"1988-11-01","Philadelphia Flyers","PHI","2","New Jersey Devils","NJD","3",
"1988-11-01","Winnipeg Jets","WIN","8","New York Islanders","NYI","1",
"1988-11-01","Vancouver Canucks","VAN","3","Pittsburgh Penguins","PIT","5",
"1988-11-01","Los Angeles Kings","LAK","3","Quebec Nordiques","QUE","1",
"1988-11-02","New York Rangers","NYR","4","Buffalo Sabres","BUF","6",
"1988-11-02","St. Louis Blues","STL","4","Edmonton Oilers","EDM","5",
"1988-11-02","Los Angeles Kings","LAK","3","Montreal Canadiens","MTL","5",
"1988-11-02","Boston Bruins","BOS","7","Toronto Maple Leafs","TOR","2",
"1988-11-03","Hartford Whalers","HAR","5","Boston Bruins","BOS","3",
"1988-11-03","St. Louis Blues","STL","1","Calgary Flames","CGY","6",
"1988-11-03","Minnesota North Stars","MNS","1","Chicago Blackhawks","CHI","4",
"1988-11-03","Winnipeg Jets","WIN","3","New Jersey Devils","NJD","3",
"1988-11-03","Vancouver Canucks","VAN","5","Philadelphia Flyers","PHI","2",
"1988-11-03","Quebec Nordiques","QUE","6","Pittsburgh Penguins","PIT","2",
"1988-11-04","Philadelphia Flyers","PHI","4","Detroit Red Wings","DET","3",
"1988-11-04","Buffalo Sabres","BUF","3","Edmonton Oilers","EDM","7",
"1988-11-04","New York Islanders","NYI","2","Washington Capitals","WSH","4",
"1988-11-05","Buffalo Sabres","BUF","0","Calgary Flames","CGY","9",
"1988-11-05","Vancouver Canucks","VAN","3","Hartford Whalers","HAR","2",
"1988-11-05","Chicago Blackhawks","CHI","5","Minnesota North Stars","MNS","5",
"1988-11-05","Winnipeg Jets","WIN","2","Montreal Canadiens","MTL","7",
"1988-11-05","Washington Capitals","WSH","3","New York Islanders","NYI","4",
"1988-11-05","St. Louis Blues","STL","5","Quebec Nordiques","QUE","2",
"1988-11-05","Los Angeles Kings","LAK","6","Toronto Maple Leafs","TOR","4",
"1988-11-06","Vancouver Canucks","VAN","2","Boston Bruins","BOS","4",
"1988-11-06","Los Angeles Kings","LAK","5","Chicago Blackhawks","CHI","3",
"1988-11-06","Edmonton Oilers","EDM","2","Detroit Red Wings","DET","5",
"1988-11-06","New York Rangers","NYR","5","New Jersey Devils","NJD","6",
"1988-11-06","Pittsburgh Penguins","PIT","4","Philadelphia Flyers","PHI","5",
"1988-11-07","Hartford Whalers","HAR","3","Calgary Flames","CGY","6",
"1988-11-07","St. Louis Blues","STL","3","Montreal Canadiens","MTL","3",
"1988-11-08","New York Rangers","NYR","3","New York Islanders","NYI","4",
"1988-11-08","Edmonton Oilers","EDM","7","Pittsburgh Penguins","PIT","3",
"1988-11-08","Winnipeg Jets","WIN","8","Quebec Nordiques","QUE","4",
"1988-11-09","Calgary Flames","CGY","2","Buffalo Sabres","BUF","3",
"1988-11-09","Montreal Canadiens","MTL","6","Chicago Blackhawks","CHI","6",
"1988-11-09","Detroit Red Wings","DET","6","Minnesota North Stars","MNS","3",
"1988-11-09","Edmonton Oilers","EDM","3","New Jersey Devils","NJD","2",
"1988-11-09","Philadelphia Flyers","PHI","3","New York Rangers","NYR","5",
"1988-11-09","Hartford Whalers","HAR","1","Vancouver Canucks","VAN","1",
"1988-11-10","Hartford Whalers","HAR","2","Los Angeles Kings","LAK","7",
"1988-11-10","Calgary Flames","CGY","3","Philadelphia Flyers","PHI","2",
"1988-11-10","Toronto Maple Leafs","TOR","1","Pittsburgh Penguins","PIT","5",
"1988-11-10","Minnesota North Stars","MNS","5","St. Louis Blues","STL","5",
"1988-11-10","Quebec Nordiques","QUE","1","Washington Capitals","WSH","4",
"1988-11-11","New York Islanders","NYI","3","New Jersey Devils","NJD","3",
"1988-11-11","Boston Bruins","BOS","4","New York Rangers","NYR","4",
"1988-11-11","Montreal Canadiens","MTL","3","Vancouver Canucks","VAN","1",
"1988-11-11","Chicago Blackhawks","CHI","6","Winnipeg Jets","WIN","5",
"1988-11-12","Calgary Flames","CGY","2","Boston Bruins","BOS","1",
"1988-11-12","Pittsburgh Penguins","PIT","2","Los Angeles Kings","LAK","7",
"1988-11-12","Hartford Whalers","HAR","3","Minnesota North Stars","MNS","1",
"1988-11-12","Buffalo Sabres","BUF","3","New York Islanders","NYI","0",
"1988-11-12","Detroit Red Wings","DET","5","Philadelphia Flyers","PHI","4",
"1988-11-12","Quebec Nordiques","QUE","3","St. Louis Blues","STL","4",
"1988-11-12","Edmonton Oilers","EDM","6","Toronto Maple Leafs","TOR","2",
"1988-11-12","New Jersey Devils","NJD","6","Washington Capitals","WSH","3",
"1988-11-13","Edmonton Oilers","EDM","5","Buffalo Sabres","BUF","4",
"1988-11-13","Quebec Nordiques","QUE","5","Chicago Blackhawks","CHI","5",
"1988-11-13","Detroit Red Wings","DET","5","New York Rangers","NYR","3",
"1988-11-13","Pittsburgh Penguins","PIT","4","Vancouver Canucks","VAN","2",
"1988-11-13","Montreal Canadiens","MTL","3","Winnipeg Jets","WIN","7",
"1988-11-14","Minnesota North Stars","MNS","5","Toronto Maple Leafs","TOR","4",
"1988-11-15","Vancouver Canucks","VAN","4","Los Angeles Kings","LAK","6",
"1988-11-15","Calgary Flames","CGY","5","New York Islanders","NYI","1",
"1988-11-15","New York Rangers","NYR","3","Philadelphia Flyers","PHI","3",
"1988-11-15","Boston Bruins","BOS","5","Quebec Nordiques","QUE","5",
"1988-11-15","New Jersey Devils","NJD","4","St. Louis Blues","STL","2",
"1988-11-15","Minnesota North Stars","MNS","2","Washington Capitals","WSH","4",
"1988-11-16","Buffalo Sabres","BUF","2","Chicago Blackhawks","CHI","3",
"1988-11-16","Winnipeg Jets","WIN","2","Edmonton Oilers","EDM","1",
"1988-11-16","Detroit Red Wings","DET","4","Hartford Whalers","HAR","3",
"1988-11-16","New York Islanders","NYI","4","Montreal Canadiens","MTL","5",
"1988-11-16","Pittsburgh Penguins","PIT","5","Toronto Maple Leafs","TOR","8",
"1988-11-17","Montreal Canadiens","MTL","5","Boston Bruins","BOS","2",
"1988-11-17","New York Rangers","NYR","6","Los Angeles Kings","LAK","5",
"1988-11-17","Vancouver Canucks","VAN","6","Minnesota North Stars","MNS","7",
"1988-11-17","Calgary Flames","CGY","5","New Jersey Devils","NJD","3",
"1988-11-17","St. Louis Blues","STL","3","Philadelphia Flyers","PHI","1",
"1988-11-18","Boston Bruins","BOS","2","Detroit Red Wings","DET","5",
"1988-11-18","Toronto Maple Leafs","TOR","0","Winnipeg Jets","WIN","3",
"1988-11-18","Hartford Whalers","HAR","2","Washington Capitals","WSH","3",
"1988-11-19","Toronto Maple Leafs","TOR","1","Edmonton Oilers","EDM","9",
"1988-11-19","Calgary Flames","CGY","5","Hartford Whalers","HAR","2",
"1988-11-19","Buffalo Sabres","BUF","4","Los Angeles Kings","LAK","5",
"1988-11-19","New York Rangers","NYR","4","Minnesota North Stars","MNS","1",
"1988-11-19","Chicago Blackhawks","CHI","3","Montreal Canadiens","MTL","5",
"1988-11-19","Washington Capitals","WSH","3","New Jersey Devils","NJD","2",
"1988-11-19","Pittsburgh Penguins","PIT","3","New York Islanders","NYI","6",
"1988-11-19","Philadelphia Flyers","PHI","5","Quebec Nordiques","QUE","6",
"1988-11-19","Vancouver Canucks","VAN","3","St. Louis Blues","STL","2",
"1988-11-20","Detroit Red Wings","DET","5","Boston Bruins","BOS","4",
"1988-11-20","Vancouver Canucks","VAN","7","Chicago Blackhawks","CHI","4",
"1988-11-20","New Jersey Devils","NJD","1","Philadelphia Flyers","PHI","7",
"1988-11-20","Edmonton Oilers","EDM","4","Winnipeg Jets","WIN","7",
"1988-11-21","Montreal Canadiens","MTL","4","New York Rangers","NYR","2",
"1988-11-21","St. Louis Blues","STL","0","Toronto Maple Leafs","TOR","4",
"1988-11-22","Washington Capitals","WSH","4","New York Islanders","NYI","2",
"1988-11-22","Los Angeles Kings","LAK","6","Philadelphia Flyers","PHI","1",
"1988-11-22","Buffalo Sabres","BUF","2","Vancouver Canucks","VAN","4",
"1988-11-23","New Jersey Devils","NJD","2","Calgary Flames","CGY","3",
"1988-11-23","Los Angeles Kings","LAK","8","Detroit Red Wings","DET","3",
"1988-11-23","Quebec Nordiques","QUE","3","Hartford Whalers","HAR","4",
"1988-11-23","Edmonton Oilers","EDM","3","Minnesota North Stars","MNS","3",
"1988-11-23","Boston Bruins","BOS","0","Montreal Canadiens","MTL","2",
"1988-11-23","New York Rangers","NYR","2","Pittsburgh Penguins","PIT","8",
"1988-11-23","Chicago Blackhawks","CHI","3","Toronto Maple Leafs","TOR","4",
"1988-11-23","New York Islanders","NYI","6","Washington Capitals","WSH","7",
"1988-11-24","Philadelphia Flyers","PHI","1","Boston Bruins","BOS","2",
"1988-11-24","Montreal Canadiens","MTL","3","Quebec Nordiques","QUE","5",
"1988-11-24","Edmonton Oilers","EDM","4","St. Louis Blues","STL","2",
"1988-11-25","Chicago Blackhawks","CHI","4","Buffalo Sabres","BUF","5",
"1988-11-25","Winnipeg Jets","WIN","3","Detroit Red Wings","DET","6",
"1988-11-25","Toronto Maple Leafs","TOR","3","Minnesota North Stars","MNS","5",
"1988-11-25","New Jersey Devils","NJD","2","Vancouver Canucks","VAN","2",
"1988-11-25","Pittsburgh Penguins","PIT","5","Washington Capitals","WSH","3",
"1988-11-26","Chicago Blackhawks","CHI","2","Boston Bruins","BOS","8",
"1988-11-26","Los Angeles Kings","LAK","1","Calgary Flames","CGY","4",
"1988-11-26","Edmonton Oilers","EDM","5","Montreal Canadiens","MTL","7",
"1988-11-26","New York Rangers","NYR","6","New York Islanders","NYI","4",
"1988-11-26","Philadelphia Flyers","PHI","3","Pittsburgh Penguins","PIT","4",
"1988-11-26","Hartford Whalers","HAR","4","Quebec Nordiques","QUE","2",
"1988-11-26","Winnipeg Jets","WIN","4","St. Louis Blues","STL","4",
"1988-11-26","Minnesota North Stars","MNS","6","Toronto Maple Leafs","TOR","3",
"1988-11-27","Philadelphia Flyers","PHI","3","Buffalo Sabres","BUF","7",
"1988-11-27","Washington Capitals","WSH","4","Detroit Red Wings","DET","3",
"1988-11-27","New York Islanders","NYI","3","New York Rangers","NYR","5",
"1988-11-27","Los Angeles Kings","LAK","2","Vancouver Canucks","VAN","5",
"1988-11-28","Edmonton Oilers","EDM","7","Quebec Nordiques","QUE","4",
"1988-11-29","Vancouver Canucks","VAN","3","Calgary Flames","CGY","3",
"1988-11-29","New York Islanders","NYI","3","Detroit Red Wings","DET","5",
"1988-11-29","New Jersey Devils","NJD","3","Los Angeles Kings","LAK","9",
"1988-11-29","Chicago Blackhawks","CHI","2","Minnesota North Stars","MNS","5",
"1988-11-29","Boston Bruins","BOS","1","Philadelphia Flyers","PHI","5",
"1988-11-29","New York Rangers","NYR","4","Winnipeg Jets","WIN","3",
"1988-11-29","St. Louis Blues","STL","3","Washington Capitals","WSH","4",
"1988-11-30","Quebec Nordiques","QUE","2","Buffalo Sabres","BUF","6",
"1988-11-30","Vancouver Canucks","VAN","2","Edmonton Oilers","EDM","4",
"1988-11-30","Montreal Canadiens","MTL","6","Hartford Whalers","HAR","3",
"1988-11-30","Washington Capitals","WSH","4","Pittsburgh Penguins","PIT","6",
"1988-12-01","Minnesota North Stars","MNS","4","Boston Bruins","BOS","1",
"1988-12-01","New York Rangers","NYR","3","Calgary Flames","CGY","6",
"1988-12-01","Quebec Nordiques","QUE","3","Detroit Red Wings","DET","7",
"1988-12-01","Toronto Maple Leafs","TOR","3","Los Angeles Kings","LAK","9",
"1988-12-01","Montreal Canadiens","MTL","2","Philadelphia Flyers","PHI","2",
"1988-12-01","New York Islanders","NYI","0","St. Louis Blues","STL","8",
"1988-12-02","Hartford Whalers","HAR","6","Buffalo Sabres","BUF","1",
"1988-12-02","Calgary Flames","CGY","7","Edmonton Oilers","EDM","4",
"1988-12-02","Vancouver Canucks","VAN","3","Winnipeg Jets","WIN","6",
"1988-12-03","Minnesota North Stars","MNS","4","Hartford Whalers","HAR","2",
"1988-12-03","Chicago Blackhawks","CHI","4","Los Angeles Kings","LAK","6",
"1988-12-03","Buffalo Sabres","BUF","2","Montreal Canadiens","MTL","3",
"1988-12-03","Philadelphia Flyers","PHI","5","New Jersey Devils","NJD","3",
"1988-12-03","New York Islanders","NYI","2","Pittsburgh Penguins","PIT","4",
"1988-12-03","Detroit Red Wings","DET","4","Quebec Nordiques","QUE","6",
"1988-12-03","Toronto Maple Leafs","TOR","0","St. Louis Blues","STL","3",
"1988-12-03","Boston Bruins","BOS","1","Washington Capitals","WSH","1",
"1988-12-04","Pittsburgh Penguins","PIT","3","Boston Bruins","BOS","3",
"1988-12-04","New York Rangers","NYR","6","Edmonton Oilers","EDM","10",
"1988-12-04","New Jersey Devils","NJD","2","Philadelphia Flyers","PHI","6",
"1988-12-04","Calgary Flames","CGY","6","Winnipeg Jets","WIN","3",
"1988-12-05","Detroit Red Wings","DET","2","Montreal Canadiens","MTL","7",
"1988-12-06","Quebec Nordiques","QUE","2","Calgary Flames","CGY","3",
"1988-12-06","Buffalo Sabres","BUF","0","Hartford Whalers","HAR","9",
"1988-12-06","Winnipeg Jets","WIN","5","Los Angeles Kings","LAK","4",
"1988-12-06","Boston Bruins","BOS","4","New York Islanders","NYI","3",
"1988-12-06","Chicago Blackhawks","CHI","6","Pittsburgh Penguins","PIT","7",
"1988-12-06","Minnesota North Stars","MNS","0","St. Louis Blues","STL","3",
"1988-12-06","New York Rangers","NYR","5","Vancouver Canucks","VAN","3",
"1988-12-06","Philadelphia Flyers","PHI","3","Washington Capitals","WSH","4",
"1988-12-07","Quebec Nordiques","QUE","3","Edmonton Oilers","EDM","8",
"1988-12-07","Montreal Canadiens","MTL","2","Minnesota North Stars","MNS","2",
"1988-12-07","Washington Capitals","WSH","1","New Jersey Devils","NJD","5",
"1988-12-08","Buffalo Sabres","BUF","4","Boston Bruins","BOS","2",
"1988-12-08","Edmonton Oilers","EDM","3","Calgary Flames","CGY","5",
"1988-12-08","New York Rangers","NYR","4","Hartford Whalers","HAR","5",
"1988-12-08","Winnipeg Jets","WIN","5","Los Angeles Kings","LAK","5",
"1988-12-08","Pittsburgh Penguins","PIT","3","Philadelphia Flyers","PHI","4",
"1988-12-08","Montreal Canadiens","MTL","5","St. Louis Blues","STL","1",
"1988-12-09","Toronto Maple Leafs","TOR","3","Detroit Red Wings","DET","4",
"1988-12-09","New York Islanders","NYI","5","New Jersey Devils","NJD","6",
"1988-12-09","Quebec Nordiques","QUE","4","Vancouver Canucks","VAN","2",
"1988-12-10","New York Rangers","NYR","1","Boston Bruins","BOS","1",
"1988-12-10","Winnipeg Jets","WIN","7","Edmonton Oilers","EDM","6",
"1988-12-10","Calgary Flames","CGY","1","Hartford Whalers","HAR","4",
"1988-12-10","St. Louis Blues","STL","3","Minnesota North Stars","MNS","1",
"1988-12-10","Washington Capitals","WSH","0","Montreal Canadiens","MTL","0",
"1988-12-10","Los Angeles Kings","LAK","4","New York Islanders","NYI","3",
"1988-12-10","Chicago Blackhawks","CHI","4","Philadelphia Flyers","PHI","6",
"1988-12-10","New Jersey Devils","NJD","4","Pittsburgh Penguins","PIT","4",
"1988-12-10","Detroit Red Wings","DET","8","Toronto Maple Leafs","TOR","2",
"1988-12-11","Washington Capitals","WSH","6","Buffalo Sabres","BUF","4",
"1988-12-11","St. Louis Blues","STL","2","Chicago Blackhawks","CHI","5",
"1988-12-11","Winnipeg Jets","WIN","6","Vancouver Canucks","VAN","8",
"1988-12-12","Boston Bruins","BOS","1","Montreal Canadiens","MTL","3",
"1988-12-12","Los Angeles Kings","LAK","5","New York Rangers","NYR","2",
"1988-12-12","Calgary Flames","CGY","4","Toronto Maple Leafs","TOR","4",
"1988-12-13","Minnesota North Stars","MNS","4","Detroit Red Wings","DET","5",
"1988-12-13","St. Louis Blues","STL","3","New Jersey Devils","NJD","4",
"1988-12-13","Washington Capitals","WSH","4","Quebec Nordiques","QUE","1",
"1988-12-14","Hartford Whalers","HAR","3","Chicago Blackhawks","CHI","4",
"1988-12-14","New York Islanders","NYI","1","New York Rangers","NYR","2",
"1988-12-14","Los Angeles Kings","LAK","4","Pittsburgh Penguins","PIT","5",
"1988-12-14","Edmonton Oilers","EDM","8","Toronto Maple Leafs","TOR","2",
"1988-12-14","Buffalo Sabres","BUF","3","Winnipeg Jets","WIN","4",
"1988-12-15","Edmonton Oilers","EDM","3","Boston Bruins","BOS","4",
"1988-12-15","Vancouver Canucks","VAN","0","Calgary Flames","CGY","2",
"1988-12-15","Buffalo Sabres","BUF","2","Minnesota North Stars","MNS","2",
"1988-12-15","Toronto Maple Leafs","TOR","3","New Jersey Devils","NJD","6",
"1988-12-15","Pittsburgh Penguins","PIT","8","New York Islanders","NYI","2",
"1988-12-15","Washington Capitals","WSH","1","Philadelphia Flyers","PHI","4",
"1988-12-15","Montreal Canadiens","MTL","4","Quebec Nordiques","QUE","6",
"1988-12-15","Hartford Whalers","HAR","3","St. Louis Blues","STL","3",
"1988-12-16","Los Angeles Kings","LAK","6","Detroit Red Wings","DET","4",
"1988-12-16","Calgary Flames","CGY","5","Vancouver Canucks","VAN","3",
"1988-12-17","Quebec Nordiques","QUE","2","Boston Bruins","BOS","2",
"1988-12-17","Edmonton Oilers","EDM","4","Hartford Whalers","HAR","2",
"1988-12-17","Los Angeles Kings","LAK","2","Minnesota North Stars","MNS","3",
"1988-12-17","New York Rangers","NYR","3","Montreal Canadiens","MTL","6",
"1988-12-17","New Jersey Devils","NJD","2","New York Islanders","NYI","5",
"1988-12-17","Detroit Red Wings","DET","2","Pittsburgh Penguins","PIT","3",
"1988-12-17","Chicago Blackhawks","CHI","0","St. Louis Blues","STL","4",
"1988-12-17","Philadelphia Flyers","PHI","7","Toronto Maple Leafs","TOR","1",
"1988-12-17","Winnipeg Jets","WIN","3","Washington Capitals","WSH","6",
"1988-12-18","New Jersey Devils","NJD","5","Chicago Blackhawks","CHI","3",
"1988-12-18","Winnipeg Jets","WIN","1","Philadelphia Flyers","PHI","5",
"1988-12-18","Boston Bruins","BOS","2","Quebec Nordiques","QUE","4",
"1988-12-19","Edmonton Oilers","EDM","5","Buffalo Sabres","BUF","5",
