rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"1","Jim Bedard","22","WSH","30","","6","17","6","126","","","","4.34","0","1740","","","","","","0","0","0""6"
"2","Yves Belanger","26","ATF","5","","1","2","0","21","","","","6.92","0","182","","","","","","0","0","0""0"
"3","Dan Bouchard","28","ATF","64","","32","21","7","201","","","","3.33","3","3624","","","","","","0","3","3""17"
"4","Rollie Boutin","21","WSH","2","","0","1","0","10","","","","6.67","0","90","","","","","","0","0","0""0"
"5","Gary Bromley","29","VAN","38","","11","19","6","136","","","","3.81","2","2144","","","","","","0","1","1""6"
"6","Gerry Cheevers","38","BOS","43","","23","9","10","132","","","","3.16","1","2509","","","","","","0","2","2""23"
"7","John Davidson","25","NYR","39","","20","12","5","131","","","","3.52","0","2232","","","","","","0","0","0""12"
"8","Ken Dryden","31","MTL","47","","30","10","7","108","","","","2.30","5","2814","","","","","","0","3","3""4"
"9","Don Edwards","23","BUF","54","","26","18","9","159","","","","3.02","2","3160","","","","","","0","2","2""8"
"10","Gary Edwards","31","MNS","25","","6","11","5","83","","","","3.72","0","1337","","","","","","0","1","1""26"
"11","Tony Esposito","35","CBH","63","","24","28","11","206","","","","3.27","4","3780","","","","","","0","1","1""2"
"12","Doug Favell","33","CLR","7","","0","5","2","34","","","","5.37","0","380","","","","","","0","1","1""17"
"13","Gilles Gilbert","29","BOS","23","","12","8","2","74","","","","3.54","0","1254","","","","","","0","0","0""16"
"14","Ron Grahame","28","LAK","34","","11","19","2","136","","","","4.21","0","1940","","","","","","0","1","1""6"
"15","Doug Grant","30","STL","4","","0","2","1","23","","","","7.26","0","190","","","","","","0","0","0""0"
"16","Pierre Hamel","26","TOR","1","","0","0","0","0","","","","0.00","0","1","","","","","","0","0","0""0"
"17","Glen Hanlon","21","VAN","31","","12","13","5","94","","","","3.10","3","1821","","","","","","0","1","1""30"
"18","Paul Harrison","23","TOR","25","","8","12","3","82","","","","3.51","1","1403","","","","","","0","0","0""10"
"19","Denis Herron","26","PIT","56","","22","19","12","180","","","","3.37","0","3208","","","","","","0","2","2""18"
"20","Gary Inness","29","WSH","37","","14","14","8","130","","","","3.70","0","2107","","","","","","0","2","2""6"
"21","Randy Ireland","21","BUF","2","","0","0","0","3","","","","6.00","0","30","","","","","","0","0","0""0"
"22","Michel Larocque","26","MTL","34","","22","7","4","94","","","","2.84","3","1986","","","","","","0","3","3""2"
"23","Gord Laxton","23","PIT","1","","0","1","0","8","","","","8.00","0","60","","","","","","0","0","0""0"
"24","Reggie Lemelin","24","ATF","18","","8","8","1","55","","","","3.32","0","994","","","","","","0","0","0""4"
"25","Mario Lessard","24","LAK","49","","23","15","10","148","","","","3.10","4","2860","","","","","","0","2","2""8"
"26","Pete LoPresti","24","MNS","7","","2","4","0","28","","","","4.87","0","345","","","","","","0","0","0""0"
"27","Gilles Meloche","28","MNS","53","","20","25","7","173","","","","3.33","2","3118","","","","","","0","1","1""25"
"28","Greg Millen","21","PIT","28","","14","11","1","86","","","","3.37","2","1532","","","","","","0","0","0""0"
"29","Robbie Moore","24","PHI","5","","3","0","1","7","","","","1.77","2","237","","","","","","0","1","1""0"
"30","Phil Myre","30","STL","39","","9","22","8","163","","","","4.33","1","2259","","","","","","0","0","0""6"
"31","Bill Oleschuk","23","CLR","40","","6","19","8","136","","","","3.85","1","2118","","","","","","0","0","0""10"
"32","Mike Palmateer","25","TOR","58","","26","21","10","167","","","","2.95","4","3396","","","","","","0","5","5""24"
"33","Bernie Parent","33","PHI","36","","16","12","7","89","","","","2.70","4","1979","","","","","","0","2","2""8"
"34","Pete Peeters","21","PHI","5","","1","2","1","16","","","","3.43","0","280","","","","","","0","0","0""6"
"35","Jim Pettie","25","BOS","19","","8","6","2","62","","","","3.59","1","1037","","","","","","0","0","0""17"
"36","Michel Plasse","30","CLR","41","","9","29","2","152","","","","3.96","0","2302","","","","","","0","2","2""4"
"37","Glenn Resch","30","NYI","43","","26","7","10","106","","","","2.50","2","2539","","","","","","0","2","2""6"
"38","Terry Richardson","25","STL","1","","0","1","0","9","","","","9.00","0","60","","","","","","0","0","0""0"
"39","Jim Rutherford","29","DET","32","","13","14","5","103","","","","3.27","1","1892","","","","","","0","2","2""4"
"40","Bob Sauve","23","BUF","29","","10","10","7","100","","","","3.73","0","1610","","","","","","0","0","0""2"
"41","Billy Smith","28","NYI","40","","25","8","4","108","","","","2.87","1","2261","","","","","","0","2","2""54"
"42","Doug Soetaert","23","NYR","17","","5","7","3","57","","","","3.80","0","900","","","","","","0","0","0""4"
"43","Rick St. Croix","24","PHI","2","","0","1","1","6","","","","3.08","0","117","","","","","","0","0","0""0"
"44","Ed Staniowski","23","STL","39","","9","25","3","146","","","","3.82","0","2291","","","","","","0","1","1""2"
"45","Wayne Stephenson","34","PHI","40","","20","10","5","122","","","","3.35","2","2187","","","","","","0","1","1""2"
"46","Wayne Thomas","31","NYR","31","","15","10","3","101","","","","3.63","1","1668","","","","","","0","0","0""0"
"47","Rogie Vachon","33","DET","50","","10","27","11","189","","","","3.90","0","2908","","","","","","0","1","1""21"
"48","Mike Veisor","26","CBH","17","","5","8","4","60","","","","3.53","0","1020","","","","","","0","1","1""0"
"49","Dunc Wilson","30","VAN","17","","2","10","2","58","","","","4.17","0","835","","","","","","0","1","1""0"
"50","Bernie Wolfe","27","WSH","18","","4","9","1","68","","","","4.73","0","863","","","","","","0","0","0""15"
