rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Bruce Affleck","24","STL","D","26","1","3","4","-13","12","1","0","0","0","2","1","0","34","2.9","",""
"2","John Anderson","21","TOR","RW","71","15","11","26","2","10","15","0","0","2","11","0","0","123","12.2","",""
"3","Russ Anderson","23","PIT","D","72","3","13","16","1","93","3","0","0","0","13","0","0","48","6.3","",""
"4","Kent-Erik Andersson","27","MNS","RW","41","9","4","13","-6","4","5","2","2","4","3","0","1","59","15.3","",""
"5","Ron Andruff","25","CLR","C","3","0","0","0","-4","0","0","0","0","0","0","0","0","4","0.0","",""
"6","Syl Apps","31","LAK","C","80","7","30","37","-25","29","7","0","0","1","24","6","0","128","5.5","",""
"7","Chuck Arnason","27","TOT","RW","14","0","2","2","-1","4","0","0","0","0","1","1","0","17","0.0","",""
"8","Don Ashby","23","TOT","C","15","2","3","5","-6","0","0","2","0","0","1","2","0","26","7.7","",""
"9","Don Awrey","35","CLR","D","56","1","4","5","-33","18","1","0","0","0","4","0","0","40","2.5","",""
"10","John Baby","21","MNS","D","2","0","1","1","-2","0","0","0","0","0","1","0","0","6","0.0","",""
"11","Wayne Babych","20","STL","RW","67","27","36","63","-11","75","16","11","0","0","28","8","0","196","13.8","",""
"12","Bill Barber","26","PHI","LW","79","34","46","80","19","22","18","10","6","4","25","19","2","258","13.2","",""
"13","Fred Barrett","29","MNS","D","45","1","9","10","-4","48","1","0","0","0","8","0","1","36","2.8","",""
"14","Frank Bathe","24","PHI","D","21","1","3","4","9","76","1","0","0","0","3","0","0","10","10.0","",""
"15","Frank Beaton","25","NYR","LW","2","0","0","0","-1","0","0","0","0","0","0","0","0","0","","",""
"16","Barry Beck","21","CLR","D","63","14","28","42","-30","91","9","5","0","0","18","10","0","217","6.5","",""
"17","Bill Bennett","25","BOS","LW","7","1","4","5","4","2","1","0","0","0","4","0","0","4","25.0","",""
"18","Curt Bennett","30","STL","LW","74","14","19","33","-23","62","13","1","0","1","19","0","0","141","9.9","",""
"19","Harvey Bennett","26","STL","C","52","3","9","12","-18","63","3","0","0","0","9","0","0","44","6.8","",""
"20","Michel Bergeron","24","WSH","RW","30","7","6","13","-18","7","6","1","0","1","6","0","0","53","13.2","",""
"21","Thommie Bergman","31","DET","D","68","10","17","27","-25","64","6","3","1","1","12","5","0","88","11.4","",""
"22","Nick Beverley","31","TOT","D","59","2","7","9","-14","6","1","0","1","0","3","4","0","44","4.5","",""
"23","Wayne Bianchin","25","PIT","LW","40","7","4","11","-2","20","6","1","0","3","3","1","0","57","12.3","",""
"24","Tom Bladon","26","PIT","D","78","4","23","27","-17","64","3","1","0","0","14","9","0","135","3.0","",""
"25","Rick Blight","23","VAN","RW","56","5","10","15","-28","16","4","1","0","1","8","2","0","91","5.5","",""
"26","Mike Boland","24","BUF","D","22","1","2","3","6","29","1","0","0","0","2","0","0","17","5.9","",""
"27","Ivan Boldirev","29","TOT","C","79","35","43","78","8","31","21","14","0","4","35","8","0","225","15.6","",""
"28","Danny Bolduc","25","DET","RW","56","16","13","29","-9","14","13","3","0","4","11","2","0","81","19.8","",""
"29","J.P. Bordeleau","29","CBH","RW","63","15","21","36","-7","34","12","2","1","2","15","5","1","101","14.9","",""
"30","Mike Bossy","22","NYI","RW","80","69","57","126","63","25","42","27","0","9","34","23","0","279","24.7","",""
"31","Tim Bothwell","23","NYR","D","1","0","0","0","-1","2","0","0","0","0","0","0","0","2","0.0","",""
"32","Pierre Bouchard","30","WSH","D","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","",""
"33","Bruce Boudreau","24","TOR","C","26","4","3","7","-3","2","4","0","0","0","3","0","0","30","13.3","",""
"34","Bob Bourne","24","NYI","C","80","30","31","61","34","48","25","4","1","2","23","5","3","148","20.3","",""
"35","Pat Boutette","26","TOR","LW","80","14","19","33","3","136","14","0","0","2","19","0","0","89","15.7","",""
"36","Rick Bowness","24","STL","RW","24","1","3","4","-17","30","1","0","0","0","2","1","0","18","5.6","",""
"37","Rick Bragnalo","27","WSH","C","2","0","0","0","-1","0","0","0","0","0","0","0","0","0","","",""
"38","Per-Olov Brasar","28","MNS","LW","68","6","28","34","-4","6","4","2","0","0","18","10","0","126","4.8","",""
"39","Ken Breitenbach","24","BUF","D","30","1","8","9","5","25","1","0","0","0","8","0","0","41","2.4","",""
"40","Mel Bridgman","23","PHI","C","76","24","35","59","14","184","24","0","0","3","29","4","2","157","15.3","",""
"41","Jack Brownschidle","23","STL","D","64","10","24","34","-21","14","5","5","0","1","13","11","0","101","9.9","",""
"42","Ted Bulley","23","CBH","LW","75","27","23","50","18","153","26","1","0","8","18","5","0","105","25.7","",""
"43","Dave Burrows","30","TOR","D","65","2","11","13","-10","28","2","0","0","0","10","1","0","70","2.9","",""
"44","Nelson Burton","21","WSH","LW","3","0","0","0","-2","13","0","0","0","0","0","0","0","0","","",""
"45","Jerry Butler","27","TOR","LW","76","8","7","15","-2","52","6","0","2","2","6","0","1","77","10.4","",""
"46","Bill Butters","28","MNS","D","49","0","4","4","-12","47","0","0","0","0","4","0","0","17","0.0","",""
"47","Drew Callander","22","TOT","C","32","4","1","5","-10","7","4","0","0","0","1","0","0","41","9.8","",""
"48","Al Cameron","23","DET","D","9","0","3","3","1","8","0","0","0","0","3","0","0","7","0.0","",""
"49","Colin Campbell","26","PIT","D","65","2","18","20","14","137","2","0","0","1","17","1","0","52","3.8","",""
"50","Jack Carlson","24","MNS","LW","16","3","0","3","2","40","3","0","0","0","0","0","0","18","16.7","",""
"51","Randy Carlyle","22","PIT","D","70","13","34","47","4","78","9","3","1","3","18","16","0","208","6.3","",""
"52","Gene Carr","27","ATF","LW","30","3","8","11","-4","6","3","0","0","0","6","2","0","35","8.6","",""
"53","Greg Carroll","22","TOT","C","60","7","15","22","-8","20","6","1","0","0","13","2","0","45","15.6","",""
"54","Wayne Cashman","33","BOS","LW","75","27","40","67","16","63","17","10","0","4","28","12","0","133","20.3","",""
"55","Blair Chapman","22","PIT","RW","71","10","8","18","-12","18","9","1","0","0","6","2","0","96","10.4","",""
"56","Guy Charron","30","WSH","C","80","28","42","70","-14","24","19","9","0","4","32","10","0","225","12.4","",""
"57","Rick Chartraw","24","MTL","D","62","5","11","16","14","29","5","0","0","1","11","0","0","81","6.2","",""
"58","Dan Chicoine","21","MNS","RW","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"59","Guy Chouinard","22","ATF","C","80","50","57","107","23","14","39","11","0","5","43","14","0","229","21.8","",""
"60","Mike Christie","29","CLR","D","68","1","10","11","-44","88","1","0","0","0","8","2","0","50","2.0","",""
"61","Dan Clark","21","NYR","D","4","0","1","1","1","6","0","0","0","0","1","0","0","4","0.0","",""
"62","Bobby Clarke","29","PHI","C","80","16","57","73","12","68","10","5","1","1","32","20","5","143","11.2","",""
"63","Bill Clement","28","ATF","C","65","12","23","35","-5","14","12","0","0","1","20","2","1","86","14.0","",""
"64","Roland Cloutier","21","DET","C","19","6","6","12","0","2","5","1","0","1","6","0","0","40","15.0","",""
"65","Glen Cochrane","21","PHI","D","1","0","0","0","-2","0","0","0","0","0","0","0","0","0","","",""
"66","Rey Comeau","30","CLR","C","70","8","10","18","-20","16","5","1","2","0","9","0","1","85","9.4","",""
