date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1978-10-11","Atlanta Flames","ATF","4","Chicago Black Hawks","CBH","4",
"1978-10-11","St. Louis Blues","STL","5","Detroit Red Wings","DET","4",
"1978-10-11","Washington Capitals","WSH","4","Los Angeles Kings","LAK","2",
"1978-10-11","Minnesota North Stars","MNS","2","Montreal Canadiens","MTL","5",
"1978-10-11","Toronto Maple Leafs","TOR","3","Pittsburgh Penguins","PIT","2",
"1978-10-11","Colorado Rockies","CLR","2","Vancouver Canucks","VAN","8",
"1978-10-12","Pittsburgh Penguins","PIT","2","Boston Bruins","BOS","8",
"1978-10-12","New York Islanders","NYI","2","Buffalo Sabres","BUF","2",
"1978-10-12","Philadelphia Flyers","PHI","3","New York Rangers","NYR","3",
"1978-10-13","Washington Capitals","WSH","3","Atlanta Flames","ATF","3",
"1978-10-13","St. Louis Blues","STL","4","Vancouver Canucks","VAN","8",
"1978-10-14","Philadelphia Flyers","PHI","3","Detroit Red Wings","DET","1",
"1978-10-14","St. Louis Blues","STL","2","Los Angeles Kings","LAK","6",
"1978-10-14","Buffalo Sabres","BUF","5","Minnesota North Stars","MNS","2",
"1978-10-14","Colorado Rockies","CLR","2","Montreal Canadiens","MTL","5",
"1978-10-14","Boston Bruins","BOS","4","Pittsburgh Penguins","PIT","4",
"1978-10-14","New York Islanders","NYI","7","Toronto Maple Leafs","TOR","10",
"1978-10-14","Atlanta Flames","ATF","6","Washington Capitals","WSH","3",
"1978-10-15","Toronto Maple Leafs","TOR","2","Boston Bruins","BOS","4",
"1978-10-15","Detroit Red Wings","DET","3","Buffalo Sabres","BUF","2",
"1978-10-15","Vancouver Canucks","VAN","3","Chicago Black Hawks","CBH","3",
"1978-10-15","Colorado Rockies","CLR","1","New York Rangers","NYR","4",
"1978-10-15","Montreal Canadiens","MTL","3","Philadelphia Flyers","PHI","2",
"1978-10-17","Colorado Rockies","CLR","2","Atlanta Flames","ATF","8",
"1978-10-17","Montreal Canadiens","MTL","1","New York Islanders","NYI","3",
"1978-10-17","Vancouver Canucks","VAN","6","St. Louis Blues","STL","8",
"1978-10-18","Boston Bruins","BOS","3","Los Angeles Kings","LAK","2",
"1978-10-18","Vancouver Canucks","VAN","2","Minnesota North Stars","MNS","7",
"1978-10-18","Detroit Red Wings","DET","3","New York Rangers","NYR","3",
"1978-10-18","New York Islanders","NYI","5","Pittsburgh Penguins","PIT","3",
"1978-10-18","Buffalo Sabres","BUF","0","Toronto Maple Leafs","TOR","2",
"1978-10-18","Chicago Black Hawks","CBH","4","Washington Capitals","WSH","2",
"1978-10-19","Toronto Maple Leafs","TOR","0","Buffalo Sabres","BUF","1",
"1978-10-19","Minnesota North Stars","MNS","2","Chicago Black Hawks","CBH","6",
"1978-10-19","New York Rangers","NYR","2","Detroit Red Wings","DET","2",
"1978-10-19","Pittsburgh Penguins","PIT","1","Philadelphia Flyers","PHI","3",
"1978-10-20","Montreal Canadiens","MTL","5","Atlanta Flames","ATF","7",
"1978-10-20","St. Louis Blues","STL","5","Colorado Rockies","CLR","5",
"1978-10-20","Boston Bruins","BOS","5","Vancouver Canucks","VAN","1",
"1978-10-20","Los Angeles Kings","LAK","6","Washington Capitals","WSH","4",
"1978-10-21","Minnesota North Stars","MNS","4","Detroit Red Wings","DET","4",
"1978-10-21","New York Rangers","NYR","3","New York Islanders","NYI","5",
"1978-10-21","Washington Capitals","WSH","1","Pittsburgh Penguins","PIT","5",
"1978-10-21","Colorado Rockies","CLR","4","St. Louis Blues","STL","3",
"1978-10-21","Philadelphia Flyers","PHI","0","Toronto Maple Leafs","TOR","2",
"1978-10-22","Boston Bruins","BOS","5","Chicago Black Hawks","CBH","6",
"1978-10-22","Los Angeles Kings","LAK","4","Montreal Canadiens","MTL","8",
"1978-10-22","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","5",
"1978-10-22","Atlanta Flames","ATF","5","Philadelphia Flyers","PHI","2",
"1978-10-22","Buffalo Sabres","BUF","2","Vancouver Canucks","VAN","3",
"1978-10-24","Los Angeles Kings","LAK","2","Atlanta Flames","ATF","7",
"1978-10-24","Philadelphia Flyers","PHI","4","New York Islanders","NYI","4",
"1978-10-24","Boston Bruins","BOS","7","St. Louis Blues","STL","2",
"1978-10-25","Washington Capitals","WSH","2","Chicago Black Hawks","CBH","2",
"1978-10-25","Colorado Rockies","CLR","4","Detroit Red Wings","DET","5",
"1978-10-25","Boston Bruins","BOS","2","Minnesota North Stars","MNS","2",
"1978-10-25","Vancouver Canucks","VAN","2","New York Rangers","NYR","6",
"1978-10-25","St. Louis Blues","STL","6","Pittsburgh Penguins","PIT","6",
"1978-10-25","Montreal Canadiens","MTL","4","Toronto Maple Leafs","TOR","4",
"1978-10-26","Buffalo Sabres","BUF","0","Los Angeles Kings","LAK","6",
"1978-10-26","Toronto Maple Leafs","TOR","0","Philadelphia Flyers","PHI","5",
"1978-10-27","New York Islanders","NYI","5","Atlanta Flames","ATF","8",
"1978-10-27","Detroit Red Wings","DET","5","Colorado Rockies","CLR","2",
"1978-10-28","Chicago Black Hawks","CBH","2","Detroit Red Wings","DET","7",
"1978-10-28","Washington Capitals","WSH","1","Los Angeles Kings","LAK","5",
"1978-10-28","Colorado Rockies","CLR","1","Minnesota North Stars","MNS","0",
"1978-10-28","New York Rangers","NYR","2","Montreal Canadiens","MTL","1",
"1978-10-28","Vancouver Canucks","VAN","2","New York Islanders","NYI","5",
"1978-10-28","Atlanta Flames","ATF","4","Pittsburgh Penguins","PIT","2",
"1978-10-28","Buffalo Sabres","BUF","7","St. Louis Blues","STL","7",
"1978-10-28","Boston Bruins","BOS","5","Toronto Maple Leafs","TOR","3",
"1978-10-29","Montreal Canadiens","MTL","1","Chicago Black Hawks","CBH","4",
"1978-10-29","Pittsburgh Penguins","PIT","2","New York Rangers","NYR","3",
"1978-10-29","Vancouver Canucks","VAN","5","Philadelphia Flyers","PHI","2",
"1978-10-31","Colorado Rockies","CLR","5","New York Islanders","NYI","8",
"1978-10-31","Atlanta Flames","ATF","5","St. Louis Blues","STL","2",
"1978-11-01","Philadelphia Flyers","PHI","0","Atlanta Flames","ATF","3",
"1978-11-01","Vancouver Canucks","VAN","1","Chicago Black Hawks","CBH","0",
"1978-11-01","Montreal Canadiens","MTL","4","Detroit Red Wings","DET","1",
"1978-11-01","Toronto Maple Leafs","TOR","4","Los Angeles Kings","LAK","2",
"1978-11-01","St. Louis Blues","STL","1","Minnesota North Stars","MNS","9",
"1978-11-01","Pittsburgh Penguins","PIT","4","Washington Capitals","WSH","6",
"1978-11-02","New York Islanders","NYI","1","Boston Bruins","BOS","4",
"1978-11-02","New York Rangers","NYR","3","Colorado Rockies","CLR","0",
"1978-11-02","Washington Capitals","WSH","2","Montreal Canadiens","MTL","4",
"1978-11-02","Buffalo Sabres","BUF","3","Philadelphia Flyers","PHI","3",
"1978-11-03","Pittsburgh Penguins","PIT","0","Atlanta Flames","ATF","2",
"1978-11-03","Toronto Maple Leafs","TOR","3","Vancouver Canucks","VAN","1",
"1978-11-04","Philadelphia Flyers","PHI","7","Boston Bruins","BOS","3",
"1978-11-04","Toronto Maple Leafs","TOR","4","Colorado Rockies","CLR","4",
"1978-11-04","New York Rangers","NYR","7","Los Angeles Kings","LAK","3",
"1978-11-04","Buffalo Sabres","BUF","1","Minnesota North Stars","MNS","2",
"1978-11-04","Atlanta Flames","ATF","2","Montreal Canadiens","MTL","4",
"1978-11-04","Washington Capitals","WSH","1","New York Islanders","NYI","4",
"1978-11-04","Detroit Red Wings","DET","3","Pittsburgh Penguins","PIT","7",
"1978-11-04","Chicago Black Hawks","CBH","5","St. Louis Blues","STL","5",
"1978-11-05","Montreal Canadiens","MTL","1","Boston Bruins","BOS","1",
"1978-11-05","Minnesota North Stars","MNS","1","Buffalo Sabres","BUF","2",
"1978-11-05","St. Louis Blues","STL","1","Chicago Black Hawks","CBH","3",
"1978-11-05","Colorado Rockies","CLR","4","Philadelphia Flyers","PHI","6",
"1978-11-05","New York Rangers","NYR","5","Vancouver Canucks","VAN","2",
"1978-11-05","Detroit Red Wings","DET","3","Washington Capitals","WSH","3",
"1978-11-07","Vancouver Canucks","VAN","2","Atlanta Flames","ATF","4",
"1978-11-07","Minnesota North Stars","MNS","2","New York Islanders","NYI","5",
"1978-11-07","Toronto Maple Leafs","TOR","5","St. Louis Blues","STL","0",
"1978-11-08","Toronto Maple Leafs","TOR","1","Chicago Black Hawks","CBH","2",
"1978-11-08","Vancouver Canucks","VAN","6","Detroit Red Wings","DET","4",
"1978-11-08","Philadelphia Flyers","PHI","5","Los Angeles Kings","LAK","3",
"1978-11-08","Minnesota North Stars","MNS","5","New York Rangers","NYR","3",
"1978-11-08","Colorado Rockies","CLR","3","Pittsburgh Penguins","PIT","6",
"1978-11-08","Montreal Canadiens","MTL","6","Washington Capitals","WSH","0",
"1978-11-09","Washington Capitals","WSH","2","Boston Bruins","BOS","6",
"1978-11-09","Pittsburgh Penguins","PIT","4","Buffalo Sabres","BUF","4",
"1978-11-09","Detroit Red Wings","DET","3","Montreal Canadiens","MTL","8",
"1978-11-10","Chicago Black Hawks","CBH","3","Atlanta Flames","ATF","5",
"1978-11-10","Philadelphia Flyers","PHI","2","Colorado Rockies","CLR","2",
"1978-11-10","Minnesota North Stars","MNS","3","Vancouver Canucks","VAN","2",
"1978-11-11","Boston Bruins","BOS","1","Detroit Red Wings","DET","7",
"1978-11-11","Minnesota North Stars","MNS","1","Los Angeles Kings","LAK","8",
"1978-11-11","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","3",
"1978-11-11","Atlanta Flames","ATF","2","New York Islanders","NYI","4",
"1978-11-11","New York Rangers","NYR","2","Pittsburgh Penguins","PIT","1",
"1978-11-11","Colorado Rockies","CLR","3","St. Louis Blues","STL","5",
"1978-11-11","Buffalo Sabres","BUF","2","Washington Capitals","WSH","0",
"1978-11-12","Boston Bruins","BOS","4","Buffalo Sabres","BUF","4",
"1978-11-12","Los Angeles Kings","LAK","4","Chicago Black Hawks","CBH","1",
"1978-11-12","New York Islanders","NYI","5","New York Rangers","NYR","3",
"1978-11-12","Philadelphia Flyers","PHI","4","Vancouver Canucks","VAN","0",
