rank,teamName,teamAbrv,gamesPlayed,wins,losses,ties,points,pointsPercentage,goalsFor,goalsAgainst,simpleRatingSystem,strengthOfSchedule,totalGoalsPerGame,powerPlayGoals,powerPlayChances,powerPlayPercentage,powerPlayGoalsAgainst,powerPlayChancesAgainst,penaltyKillingPercentage,shortHandedGoals,shortHandedGoalsAgainst,shots,shootingPercentage,shotsAgainst,savePercentage,pdo
"1"0,"Montreal Canadiens"1,"MTL","70"2,"41"3,"19"4,"10"5,"92"6,".657"7,"254"8,"188"9,"0.79"10,"-0.16"11,"6.31"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"2"0,"Toronto Maple Leafs"1,"TOR","70"2,"39"3,"19"4,"12"5,"90"6,".643"7,"234"8,"176"9,"0.69"10,"-0.14"11,"5.86"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"3"0,"Chicago Black Hawks"1,"CBH","70"2,"29"3,"24"4,"17"5,"75"6,".536"7,"198"8,"180"9,"0.21"10,"-0.04"11,"5.40"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"4"0,"Detroit Red Wings"1,"DET","70"2,"25"3,"29"4,"16"5,"66"6,".471"7,"195"8,"215"9,"-0.24"10,"0.05"11,"5.86"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"5"0,"New York Rangers"1,"NYR","70"2,"22"3,"38"4,"10"5,"54"6,".386"7,"204"8,"248"9,"-0.52"10,"0.11"11,"6.46"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"6"0,"Boston Bruins"1,"BOS","70"2,"15"3,"42"4,"13"5,"43"6,".307"7,"176"8,"254"9,"-0.93"10,"0.19"11,"6.14"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
