rank,teamName,teamAbrv,gamesPlayed,wins,losses,ties,points,pointsPercentage,goalsFor,goalsAgainst,simpleRatingSystem,strengthOfSchedule,totalGoalsPerGame,powerPlayGoals,powerPlayChances,powerPlayPercentage,powerPlayGoalsAgainst,powerPlayChancesAgainst,penaltyKillingPercentage,shortHandedGoals,shortHandedGoalsAgainst,shots,shootingPercentage,shotsAgainst,savePercentage,pdo
"1"0,"New York Rangers"1,"NYR","48"2,"29"3,"17"4,"2"5,"60"6,".625"7,"177"8,"143"9,"0.61"10,"-0.10"11,"6.67"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"2"0,"Toronto Maple Leafs"1,"TOR","48"2,"27"3,"18"4,"3"5,"57"6,".594"7,"158"8,"136"9,"0.39"10,"-0.07"11,"6.13"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"3"0,"Boston Bruins"1,"BOS","48"2,"25"3,"17"4,"6"5,"56"6,".583"7,"160"8,"118"9,"0.75"10,"-0.13"11,"5.79"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"4"0,"Chicago Black Hawks"1,"CBH","48"2,"22"3,"23"4,"3"5,"47"6,".490"7,"145"8,"155"9,"-0.18"10,"0.03"11,"6.25"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"5"0,"Detroit Red Wings"1,"DET","48"2,"19"3,"25"4,"4"5,"42"6,".438"7,"140"8,"147"9,"-0.13"10,"0.02"11,"5.98"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"6"0,"Montreal Canadiens"1,"MTL","48"2,"18"3,"27"4,"3"5,"39"6,".406"7,"134"8,"173"9,"-0.70"10,"0.12"11,"6.40"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"7"0,"Brooklyn Americans"1,"BRO","48"2,"16"3,"29"4,"3"5,"35"6,".365"7,"133"8,"175"9,"-0.75"10,"0.13"11,"6.42"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
