rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"1","Paul Bibeault","22","MTL","38","","17","19","2","131","","","","3.30","1","2380","","","","","","0","0","0""0"
"2","Frank Brimsek","26","BOS","47","","24","17","6","115","","","","2.35","3","2930","","","","","","0","0","0""0"
"3","Turk Broda","27","TOR","48","","27","18","3","136","","","","2.76","6","2960","","","","","","0","0","0""0"
"4","Nick Damore","25","BOS","1","","1","0","0","3","","","","3.00","0","60","","","","","","0","0","0""0"
"5","Bill Dickie","25","CBH","1","","1","0","0","3","","","","3.00","0","60","","","","","","0","0","0""0"
"6","Bert Gardiner","28","MTL","10","","1","8","1","42","","","","4.06","0","620","","","","","","0","0","0""0"
"7","Jim Henry","21","NYR","48","","29","17","2","143","","","","2.90","1","2960","","","","","","0","0","0""0"
"8","Sam LoPresti","25","CBH","47","","21","23","3","152","","","","3.19","3","2860","","","","","","0","0","0""0"
"9","Johnny Mowers","25","DET","47","","19","25","3","144","","","","3.00","5","2880","","","","","","0","1","1""0"
"10","Chuck Rayner","21","BRO","36","","13","21","2","129","","","","3.47","1","2230","","","","","","0","0","0""0"
"11","Earl Robertson","31","BRO","12","","3","8","1","46","","","","3.68","0","750","","","","","","0","0","0""0"
"12","Joe Turner","22","DET","1","","0","0","1","3","","","","2.57","0","70","","","","","","0","0","0""0"
