date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1941-11-01","Detroit Red Wings","DET","3","Montreal Canadiens","MTL","2",
"1941-11-01","New York Rangers","NYR","4","Toronto Maple Leafs","TOR","3",
"1941-11-02","Brooklyn Americans","BRO","3","Detroit Red Wings","DET","3",
"1941-11-06","Brooklyn Americans","BRO","0","Chicago Black Hawks","CBH","1",
"1941-11-08","Chicago Black Hawks","CBH","2","Montreal Canadiens","MTL","2",
"1941-11-08","Boston Bruins","BOS","0","Toronto Maple Leafs","TOR","2",
"1941-11-09","New York Rangers","NYR","3","Detroit Red Wings","DET","1",
"1941-11-13","Chicago Black Hawks","CBH","2","Brooklyn Americans","BRO","1",
"1941-11-13","Montreal Canadiens","MTL","2","Toronto Maple Leafs","TOR","4",
"1941-11-15","Brooklyn Americans","BRO","4","Montreal Canadiens","MTL","2",
"1941-11-15","Boston Bruins","BOS","2","New York Rangers","NYR","1",
"1941-11-15","Detroit Red Wings","DET","1","Toronto Maple Leafs","TOR","2",
"1941-11-16","New York Rangers","NYR","1","Boston Bruins","BOS","2",
"1941-11-16","Montreal Canadiens","MTL","2","Brooklyn Americans","BRO","3",
"1941-11-16","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","3",
"1941-11-18","Brooklyn Americans","BRO","2","Boston Bruins","BOS","7",
"1941-11-18","Toronto Maple Leafs","TOR","8","New York Rangers","NYR","6",
"1941-11-20","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","3",
"1941-11-20","Toronto Maple Leafs","TOR","4","Detroit Red Wings","DET","3",
"1941-11-20","Brooklyn Americans","BRO","4","New York Rangers","NYR","1",
"1941-11-22","Detroit Red Wings","DET","2","Brooklyn Americans","BRO","1",
"1941-11-22","New York Rangers","NYR","7","Montreal Canadiens","MTL","2",
"1941-11-22","Chicago Black Hawks","CBH","0","Toronto Maple Leafs","TOR","3",
"1941-11-23","Toronto Maple Leafs","TOR","2","Chicago Black Hawks","CBH","3",
"1941-11-23","Boston Bruins","BOS","4","Detroit Red Wings","DET","2",
"1941-11-23","Montreal Canadiens","MTL","6","New York Rangers","NYR","4",
"1941-11-25","Detroit Red Wings","DET","1","Boston Bruins","BOS","7",
"1941-11-25","Chicago Black Hawks","CBH","4","New York Rangers","NYR","5",
"1941-11-27","Boston Bruins","BOS","6","Brooklyn Americans","BRO","2",
"1941-11-27","Chicago Black Hawks","CBH","1","Detroit Red Wings","DET","4",
"1941-11-29","Boston Bruins","BOS","3","Montreal Canadiens","MTL","1",
"1941-11-29","Detroit Red Wings","DET","1","New York Rangers","NYR","4",
"1941-11-29","Brooklyn Americans","BRO","2","Toronto Maple Leafs","TOR","8",
"1941-11-30","Montreal Canadiens","MTL","2","Boston Bruins","BOS","3",
"1941-11-30","Toronto Maple Leafs","TOR","5","Brooklyn Americans","BRO","1",
"1941-11-30","New York Rangers","NYR","5","Chicago Black Hawks","CBH","1",
"1941-12-02","Toronto Maple Leafs","TOR","1","Boston Bruins","BOS","3",
"1941-12-04","Montreal Canadiens","MTL","2","Chicago Black Hawks","CBH","9",
"1941-12-04","Brooklyn Americans","BRO","3","Detroit Red Wings","DET","4",
"1941-12-06","Montreal Canadiens","MTL","1","Toronto Maple Leafs","TOR","3",
"1941-12-07","Brooklyn Americans","BRO","4","Chicago Black Hawks","CBH","5",
"1941-12-07","Montreal Canadiens","MTL","2","Detroit Red Wings","DET","3",
"1941-12-07","Boston Bruins","BOS","4","New York Rangers","NYR","5",
"1941-12-09","Chicago Black Hawks","CBH","2","Boston Bruins","BOS","2",
"1941-12-11","New York Rangers","NYR","5","Brooklyn Americans","BRO","3",
"1941-12-11","Toronto Maple Leafs","TOR","1","Montreal Canadiens","MTL","2",
"1941-12-13","Brooklyn Americans","BRO","2","Montreal Canadiens","MTL","3",
"1941-12-13","New York Rangers","NYR","1","Toronto Maple Leafs","TOR","2",
"1941-12-14","Montreal Canadiens","MTL","4","Brooklyn Americans","BRO","2",
"1941-12-14","Boston Bruins","BOS","3","Chicago Black Hawks","CBH","3",
"1941-12-14","Toronto Maple Leafs","TOR","4","Detroit Red Wings","DET","0",
"1941-12-16","Montreal Canadiens","MTL","0","Boston Bruins","BOS","4",
"1941-12-16","Brooklyn Americans","BRO","2","New York Rangers","NYR","3",
"1941-12-18","Detroit Red Wings","DET","3","Brooklyn Americans","BRO","4",
"1941-12-18","New York Rangers","NYR","1","Chicago Black Hawks","CBH","5",
"1941-12-20","Boston Bruins","BOS","4","Montreal Canadiens","MTL","2",
"1941-12-20","Chicago Black Hawks","CBH","2","Toronto Maple Leafs","TOR","0",
"1941-12-21","Toronto Maple Leafs","TOR","3","Chicago Black Hawks","CBH","0",
"1941-12-21","Boston Bruins","BOS","2","Detroit Red Wings","DET","2",
"1941-12-21","Montreal Canadiens","MTL","3","New York Rangers","NYR","4",
"1941-12-23","New York Rangers","NYR","2","Boston Bruins","BOS","3",
"1941-12-23","Chicago Black Hawks","CBH","3","Brooklyn Americans","BRO","4",
"1941-12-25","Brooklyn Americans","BRO","2","Detroit Red Wings","DET","3",
"1941-12-25","Chicago Black Hawks","CBH","2","New York Rangers","NYR","5",
"1941-12-25","Boston Bruins","BOS","0","Toronto Maple Leafs","TOR","2",
"1941-12-27","New York Rangers","NYR","4","Montreal Canadiens","MTL","2",
"1941-12-27","Detroit Red Wings","DET","3","Toronto Maple Leafs","TOR","5",
"1941-12-28","Toronto Maple Leafs","TOR","1","Brooklyn Americans","BRO","2",
"1941-12-28","New York Rangers","NYR","3","Detroit Red Wings","DET","1",
"1941-12-30","Toronto Maple Leafs","TOR","1","Boston Bruins","BOS","4",
"1941-12-30","Chicago Black Hawks","CBH","3","Montreal Canadiens","MTL","5",
"1941-12-31","New York Rangers","NYR","4","Brooklyn Americans","BRO","3",
"1942-01-01","Brooklyn Americans","BRO","4","Boston Bruins","BOS","5",
"1942-01-01","Detroit Red Wings","DET","3","Chicago Black Hawks","CBH","0",
"1942-01-01","Toronto Maple Leafs","TOR","3","New York Rangers","NYR","3",
"1942-01-03","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","4",
"1942-01-03","Brooklyn Americans","BRO","2","Toronto Maple Leafs","TOR","4",
"1942-01-04","Boston Bruins","BOS","2","Brooklyn Americans","BRO","3",
"1942-01-04","Montreal Canadiens","MTL","0","Detroit Red Wings","DET","10",
"1942-01-06","Chicago Black Hawks","CBH","2","Boston Bruins","BOS","3",
"1942-01-06","Detroit Red Wings","DET","2","New York Rangers","NYR","3",
"1942-01-08","Montreal Canadiens","MTL","1","Chicago Black Hawks","CBH","5",
"1942-01-09","Detroit Red Wings","DET","4","Brooklyn Americans","BRO","5",
"1942-01-10","Brooklyn Americans","BRO","2","Montreal Canadiens","MTL","0",
"1942-01-10","Detroit Red Wings","DET","6","Toronto Maple Leafs","TOR","4",
"1942-01-11","Montreal Canadiens","MTL","2","Brooklyn Americans","BRO","0",
"1942-01-11","Detroit Red Wings","DET","5","Chicago Black Hawks","CBH","6",
"1942-01-13","Detroit Red Wings","DET","1","Boston Bruins","BOS","2",
"1942-01-13","Brooklyn Americans","BRO","2","New York Rangers","NYR","9",
"1942-01-15","Chicago Black Hawks","CBH","7","Brooklyn Americans","BRO","4",
"1942-01-15","Toronto Maple Leafs","TOR","3","Montreal Canadiens","MTL","2",
"1942-01-17","New York Rangers","NYR","2","Montreal Canadiens","MTL","6",
"1942-01-17","Chicago Black Hawks","CBH","4","Toronto Maple Leafs","TOR","2",
"1942-01-18","Boston Bruins","BOS","4","Chicago Black Hawks","CBH","3",
"1942-01-18","Brooklyn Americans","BRO","5","Detroit Red Wings","DET","3",
"1942-01-18","Montreal Canadiens","MTL","4","New York Rangers","NYR","5",
"1942-01-20","New York Rangers","NYR","4","Boston Bruins","BOS","2",
"1942-01-22","Brooklyn Americans","BRO","2","Chicago Black Hawks","CBH","4",
"1942-01-22","Boston Bruins","BOS","3","Detroit Red Wings","DET","4",
"1942-01-24","New York Rangers","NYR","3","Detroit Red Wings","DET","2",
"1942-01-24","Boston Bruins","BOS","2","Montreal Canadiens","MTL","2",
"1942-01-24","Brooklyn Americans","BRO","2","Toronto Maple Leafs","TOR","3",
"1942-01-25","Montreal Canadiens","MTL","3","Boston Bruins","BOS","7",
"1942-01-25","Toronto Maple Leafs","TOR","4","Chicago Black Hawks","CBH","6",
"1942-01-25","Detroit Red Wings","DET","2","New York Rangers","NYR","11",
"1942-01-27","Toronto Maple Leafs","TOR","0","Boston Bruins","BOS","0",
"1942-01-29","Boston Bruins","BOS","4","Brooklyn Americans","BRO","5",
"1942-01-29","Chicago Black Hawks","CBH","0","Detroit Red Wings","DET","2",
"1942-01-29","Montreal Canadiens","MTL","3","Toronto Maple Leafs","TOR","7",
"1942-01-31","Boston Bruins","BOS","3","Toronto Maple Leafs","TOR","2",
"1942-02-01","Brooklyn Americans","BRO","2","Boston Bruins","BOS","1",
"1942-02-01","Montreal Canadiens","MTL","3","Chicago Black Hawks","CBH","2",
"1942-02-01","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","7",
