rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"34","Art Coulter","32","NYR","D","47","1","16","17","","31","","","","","","","","","","",""
"35","Bill Cowley","29","BOS","C","28","4","23","27","","6","","","","","","","","","","",""
"36","Jack Crawford","25","BOS","D","43","2","9","11","","37","","","","","","","","","","",""
"37","Cully Dahlstrom","29","CBH","C","33","13","14","27","","6","","","","","","","","","","",""
"38","Bunny Dame","28","MTL","LW","34","2","5","7","","4","","","","","","","","","","",""
"39","Bob Davidson","29","TOR","LW","37","6","20","26","","39","","","","","","","","","","",""
"40","Tony Demers","24","MTL","RW","7","3","4","7","","4","","","","","","","","","","",""
"41","Ernie Dickens","20","TOR","D","10","2","2","4","","6","","","","","","","","","","",""
"42","Gordie Drillon","28","TOR","RW","48","23","18","41","","6","","","","","","","","","","",""
"43","Woody Dumart","25","BOS","D","35","14","15","29","","8","","","","","","","","","","",""
"44","Pat Egan","23","BRO","D","48","8","20","28","","124","","","","","","","","","","",""
"45","Wilf Field","26","BRO","D","41","6","9","15","","23","","","","","","","","","","",""
"46","Joe Fisher","25","DET","RW","3","0","0","0","","0","","","","","","","","","","",""
"47","Ray Getliffe","27","MTL","C","45","11","15","26","","35","","","","","","","","","","",""
"48","Gus Giesebrecht","24","DET","C","34","6","16","22","","2","","","","","","","","","","",""
"49","Bob Goldham","19","TOR","D","19","4","7","11","","25","","","","","","","","","","",""
"50","Hank Goldup","23","TOR","LW","44","12","18","30","","13","","","","","","","","","","",""
"51","Ebbie Goodfellow","34","DET","D","9","2","2","4","","2","","","","","","","","","","",""
"52","Red Goupille","26","MTL","D","47","1","5","6","","51","","","","","","","","","","",""
"53","Tony Graboski","25","MTL","LW","23","2","5","7","","8","","","","","","","","","","",""
"54","Lloyd Gronsdahl","20","BOS","RW","10","1","2","3","","0","","","","","","","","","","",""
"55","Don Grosso","26","DET","C","48","23","30","53","","13","","","","","","","","","","",""
"56","Jim Haggarty","27","MTL","LW","5","1","1","2","","0","","","","","","","","","","",""
"57","Red Hamill","25","TOT","LW","43","24","12","36","","23","","","","","","","","","","",""
"58","Reg Hamilton","27","TOR","D","22","0","4","4","","27","","","","","","","","","","",""
"59","Gerry Heffernan","25","MTL","RW","40","5","15","20","","15","","","","","","","","","","",""
"60","Ott Heller","31","NYR","D","35","6","5","11","","22","","","","","","","","","","",""
"61","Phil Hergesheimer","27","TOT","RW","26","3","11","14","","4","","","","","","","","","","",""
"62","Red Heron","24","TOT","LW","23","1","2","3","","14","","","","","","","","","","",""
"63","Bryan Hextall","28","NYR","RW","48","24","32","56","","30","","","","","","","","","","",""
"64","Mel Hill","27","BRO","RW","47","14","23","37","","10","","","","","","","","","","",""
"65","Dutch Hiller","26","TOT","RW/LW","50","7","10","17","","19","","","","","","","","","","",""
"66","Flash Hollett","29","BOS","D","48","19","14","33","","21","","","","","","","","","","",""
"67","Syd Howe","30","DET","LW","48","16","19","35","","6","","","","","","","","","","",""
"68","Art Jackson","26","BOS","C","47","6","18","24","","25","","","","","","","","","","",""
"69","Busher Jackson","31","BOS","LW","26","5","7","12","","18","","","","","","","","","","",""
"70","Bill Jennings","25","DET","RW","16","2","1","3","","6","","","","","","","","","","",""
"71","George Johnston","21","CBH","RW","2","2","0","2","","0","","","","","","","","","","",""
"72","Buck Jones","23","DET","D","21","2","1","3","","8","","","","","","","","","","",""
"73","Bill Juzda","21","NYR","D","45","4","8","12","","29","","","","","","","","","","",""
"74","Alex Kaleta","22","CBH","LW","48","7","21","28","","12","","","","","","","","","","",""
"75","Bingo Kampman","27","TOR","D","38","4","7","11","","67","","","","","","","","","","",""
"76","Pep Kelly","28","BRO","RW","8","1","0","1","","0","","","","","","","","","","",""
"77","Pete Kelly","28","BRO","RW","7","0","1","1","","4","","","","","","","","","","",""
"78","Ken Kilrea","23","DET","LW","21","3","12","15","","4","","","","","","","","","","",""
"79","Nick Knott","21","BRO","D","14","3","1","4","","9","","","","","","","","","","",""
"80","Joe Krol","26","BRO","LW","24","9","3","12","","8","","","","","","","","","","",""
"81","Alan Kuntz","22","NYR","LW","31","10","11","21","","10","","","","","","","","","","",""
"82","Elmer Lach","24","MTL","C","1","0","1","1","","0","","","","","","","","","","",""
"83","Leo Lamoureux","25","MTL","D","1","0","0","0","","0","","","","","","","","","","",""
"84","Pete Langelle","24","TOR","C","48","10","22","32","","9","","","","","","","","","","",""
"85","Norm Larson","21","BRO","RW","40","16","9","25","","6","","","","","","","","","","",""
"86","Carl Liscombe","26","DET","LW","47","13","17","30","","14","","","","","","","","","","",""
"87","Rod Lorrain","27","MTL","RW","4","1","0","1","","0","","","","","","","","","","",""
"88","Hub Macey","20","NYR","LW","9","3","5","8","","0","","","","","","","","","","",""
"89","Mush March","33","CBH","RW","48","6","26","32","","22","","","","","","","","","","",""
"90","Frank Mario","20","BOS","C","9","1","1","2","","0","","","","","","","","","","",""
"91","John Mariucci","25","CBH","D","47","5","8","13","","44","","","","","","","","","","",""
"92","Gus Marker","34","BRO","RW","17","2","5","7","","2","","","","","","","","","","",""
"93","Clare Martin","19","BOS","D","13","0","1","1","","4","","","","","","","","","","",""
"94","Hazen McAndrew","24","BRO","D","7","0","1","1","","6","","","","","","","","","","",""
"95","Doug McCaig","22","DET","D","9","0","1","1","","6","","","","","","","","","","",""
"96","John McCreedy","30","TOR","RW","47","15","8","23","","14","","","","","","","","","","",""
"97","Bucko McDonald","27","TOR","D","48","2","19","21","","24","","","","","","","","","","",""
"98","Jack McGill","21","BOS","C","13","8","11","19","","2","","","","","","","","","","",""
"99","Pat McReavy","24","TOT","C","40","5","9","14","","0","","","","","","","","","","",""
"100","Don Metz","26","TOR","RW","25","2","3","5","","8","","","","","","","","","","",""
"101","Nick Metz","27","TOR","LW","30","11","9","20","","20","","","","","","","","","","",""
"102","Red Mitchell","29","CBH","D","1","0","0","0","","4","","","","","","","","","","",""
"103","Pete Morin","26","MTL","LW","31","10","12","22","","7","","","","","","","","","","",""
"104","Ken Mosdell","19","BRO","C","41","7","9","16","","16","","","","","","","","","","",""
"105","Bill Mosienko","20","CBH","RW","12","6","8","14","","4","","","","","","","","","","",""
"106","Alex Motter","28","DET","D","19","2","4","6","","20","","","","","","","","","","",""
"107","Buddy O'Connor","25","MTL","C","36","9","16","25","","4","","","","","","","","","","",""
"108","Peanuts O'Flaherty","23","BRO","RW","11","1","1","2","","0","","","","","","","","","","",""
"109","Jim O'Neil","28","MTL","RW","4","0","1","1","","4","","","","","","","","","","",""
"110","Jimmy Orlando","25","DET","D","48","1","7","8","","111","","","","","","","","","","",""
"111","Joe Papike","26","CBH","RW","9","1","0","1","","0","","","","","","","","","","",""
"112","Lynn Patrick","29","NYR","LW","47","32","22","54","","18","","","","","","","","","","",""
"113","Alf Pike","24","NYR","C","34","8","19","27","","16","","","","","","","","","","",""
"114","Jack Portland","29","MTL","D","46","2","9","11","","53","","","","","","","","","","",""
"115","Babe Pratt","26","NYR","D","47","4","24","28","","55","","","","","","","","","","",""
"116","Fido Purpur","27","CBH","RW","8","0","0","0","","0","","","","","","","","","","",""
"117","John Quilty","21","MTL","C","48","12","12","24","","44","","","","","","","","","","",""
"118","Ken Reardon","20","MTL","D","41","3","12","15","","93","","","","","","","","","","",""
"119","Terry Reardon","22","MTL","C","33","17","17","34","","14","","","","","","","","","","",""
"120","Charlie Sands","30","MTL","RW","38","11","16","27","","6","","","","","","","","","","",""
"121","Milt Schmidt","23","BOS","C","36","14","21","35","","34","","","","","","","","","","",""
"122","Sweeney Schriner","30","TOR","LW","47","20","16","36","","21","","","","","","","","","","",""
"123","Earl Seibert","30","CBH","D","46","7","14","21","","52","","","","","","","","","","",""
"124","Jack Shewchuk","24","BOS","D","22","2","0","2","","14","","","","","","","","","","",""
"125","Alex Shibicky","27","NYR","LW","45","20","14","34","","16","","","","","","","","","","",""
"126","Clint Smith","28","NYR","C","47","10","24","34","","4","","","","","","","","","","",""
"127","Des Smith","27","BOS","D","48","7","7","14","","70","","","","","","","","","","",""
"128","Stu Smith","23","MTL","LW","1","0","1","1","","0","","","","","","","","","","",""
"129","Wally Stanowski","22","TOR","D","24","1","7","8","","10","","","","","","","","","","",""
"130","Jack Stewart","24","DET","D","44","4","7","11","","93","","","","","","","","","","",""
"131","Ken Stewart","28","CBH","LW","6","1","1","2","","2","","","","","","","","","","",""
"132","Bill Summerhill","26","BRO","RW","16","5","5","10","","18","","","","","","","","","","",""
"133","Billy Taylor","22","TOR","C","48","12","26","38","","20","","","","","","","","","","",""
"134","Cliff Thompson","23","BOS","D","3","0","0","0","","2","","","","","","","","","","",""
"135","Bill Thoms","31","CBH","C","47","15","30","45","","4","","","","","","","","","","",""
"136","Fred Thurier","26","BRO","C","27","7","7","14","","4","","","","","","","","","","",""
"137","Connie Tudin","24","MTL","C","4","0","1","1","","4","","","","","","","","","","",""
"138","Norm Tustin","23","NYR","LW","18","2","4","6","","0","","","","","","","","","","",""
"139","Aud Tuten","28","CBH","D","5","1","1","2","","10","","","","","","","","","","",""
"140","Eddie Wares","26","DET","RW","43","9","29","38","","31","","","","","","","","","","",""
"141","Grant Warwick","20","NYR","RW","44","16","17","33","","36","","","","","","","","","","",""
"142","Harry Watson","18","BRO","LW","47","10","8","18","","6","","","","","","","","","","",""
"143","Phil Watson","27","NYR","C","48","15","37","52","","58","","","","","","","","","","",""
"144","Bob Whitelaw","25","DET","D","9","0","0","0","","0","","","","","","","","","","",""
"145","Art Wiebe","29","CBH","D","43","2","4","6","","20","","","","","","","","","","",""
"146","Eddie Wiseman","29","BOS","RW","45","12","22","34","","8","","","","","","","","","","",""
"147","Ralph Wycherley","21","BRO","LW","2","0","2","2","","2","","","","","","","","","","",""
