date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1970-10-09","Los Angeles Kings","LAK","3","Vancouver Canucks","VAN","1",
"1970-10-10","California Golden Seals","CGS","3","Detroit Red Wings","DET","5",
"1970-10-10","Minnesota North Stars","MNS","1","Philadelphia Flyers","PHI","2",
"1970-10-10","Buffalo Sabres","BUF","2","Pittsburgh Penguins","PIT","1",
"1970-10-10","New York Rangers","NYR","1","St. Louis Blues","STL","3",
"1970-10-11","Detroit Red Wings","DET","3","Boston Bruins","BOS","7",
"1970-10-11","California Golden Seals","CGS","1","Chicago Black Hawks","CBH","5",
"1970-10-11","Montreal Canadiens","MTL","2","Philadelphia Flyers","PHI","1",
"1970-10-11","Toronto Maple Leafs","TOR","3","Vancouver Canucks","VAN","5",
"1970-10-12","Vancouver Canucks","VAN","1","St. Louis Blues","STL","4",
"1970-10-13","Detroit Red Wings","DET","3","Montreal Canadiens","MTL","4",
"1970-10-14","Vancouver Canucks","VAN","2","Chicago Black Hawks","CBH","8",
"1970-10-14","Boston Bruins","BOS","8","Los Angeles Kings","LAK","5",
"1970-10-14","Buffalo Sabres","BUF","0","New York Rangers","NYR","3",
"1970-10-14","St. Louis Blues","STL","3","Toronto Maple Leafs","TOR","7",
"1970-10-15","Montreal Canadiens","MTL","3","Buffalo Sabres","BUF","0",
"1970-10-15","Chicago Black Hawks","CBH","2","Detroit Red Wings","DET","1",
"1970-10-15","Pittsburgh Penguins","PIT","2","Minnesota North Stars","MNS","4",
"1970-10-15","Vancouver Canucks","VAN","4","Philadelphia Flyers","PHI","5",
"1970-10-16","Boston Bruins","BOS","5","California Golden Seals","CGS","1",
"1970-10-17","California Golden Seals","CGS","1","Los Angeles Kings","LAK","6",
"1970-10-17","Detroit Red Wings","DET","3","Minnesota North Stars","MNS","2",
"1970-10-17","Chicago Black Hawks","CBH","2","Montreal Canadiens","MTL","6",
"1970-10-17","Philadelphia Flyers","PHI","0","Pittsburgh Penguins","PIT","0",
"1970-10-17","Buffalo Sabres","BUF","1","St. Louis Blues","STL","4",
"1970-10-17","New York Rangers","NYR","6","Toronto Maple Leafs","TOR","2",
"1970-10-18","Pittsburgh Penguins","PIT","1","Buffalo Sabres","BUF","1",
"1970-10-18","St. Louis Blues","STL","2","Chicago Black Hawks","CBH","2",
"1970-10-18","Minnesota North Stars","MNS","2","Detroit Red Wings","DET","1",
"1970-10-18","Montreal Canadiens","MTL","0","New York Rangers","NYR","1",
"1970-10-18","Toronto Maple Leafs","TOR","2","Philadelphia Flyers","PHI","4",
"1970-10-18","Boston Bruins","BOS","5","Vancouver Canucks","VAN","3",
"1970-10-20","California Golden Seals","CGS","1","Vancouver Canucks","VAN","2",
"1970-10-21","St. Louis Blues","STL","2","California Golden Seals","CGS","2",
"1970-10-21","Pittsburgh Penguins","PIT","2","Los Angeles Kings","LAK","4",
"1970-10-21","Minnesota North Stars","MNS","3","Montreal Canadiens","MTL","1",
"1970-10-21","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","3",
"1970-10-22","Chicago Black Hawks","CBH","3","Boston Bruins","BOS","3",
"1970-10-22","Buffalo Sabres","BUF","2","Philadelphia Flyers","PHI","4",
"1970-10-23","Detroit Red Wings","DET","3","Buffalo Sabres","BUF","4",
"1970-10-23","Pittsburgh Penguins","PIT","3","California Golden Seals","CGS","1",
"1970-10-23","St. Louis Blues","STL","1","Vancouver Canucks","VAN","1",
"1970-10-24","St. Louis Blues","STL","1","Los Angeles Kings","LAK","3",
"1970-10-24","New York Rangers","NYR","4","Minnesota North Stars","MNS","1",
"1970-10-24","Philadelphia Flyers","PHI","1","Montreal Canadiens","MTL","3",
"1970-10-24","Chicago Black Hawks","CBH","1","Toronto Maple Leafs","TOR","0",
"1970-10-25","Philadelphia Flyers","PHI","3","Boston Bruins","BOS","4",
"1970-10-25","Chicago Black Hawks","CBH","4","Buffalo Sabres","BUF","0",
"1970-10-25","Montreal Canadiens","MTL","3","Detroit Red Wings","DET","3",
"1970-10-25","California Golden Seals","CGS","2","New York Rangers","NYR","2",
"1970-10-25","Pittsburgh Penguins","PIT","1","Vancouver Canucks","VAN","1",
"1970-10-27","Buffalo Sabres","BUF","2","Vancouver Canucks","VAN","7",
"1970-10-28","Chicago Black Hawks","CBH","1","Minnesota North Stars","MNS","2",
"1970-10-28","Detroit Red Wings","DET","1","New York Rangers","NYR","4",
"1970-10-28","Los Angeles Kings","LAK","3","Pittsburgh Penguins","PIT","5",
"1970-10-28","California Golden Seals","CGS","2","St. Louis Blues","STL","3",
"1970-10-28","Montreal Canadiens","MTL","2","Toronto Maple Leafs","TOR","6",
"1970-10-29","Boston Bruins","BOS","3","Detroit Red Wings","DET","5",
"1970-10-29","Los Angeles Kings","LAK","1","Philadelphia Flyers","PHI","3",
"1970-10-30","Buffalo Sabres","BUF","1","California Golden Seals","CGS","6",
"1970-10-31","New York Rangers","NYR","0","Boston Bruins","BOS","6",
"1970-10-31","Vancouver Canucks","VAN","3","Montreal Canadiens","MTL","6",
"1970-10-31","Chicago Black Hawks","CBH","5","Pittsburgh Penguins","PIT","2",
"1970-10-31","Los Angeles Kings","LAK","0","St. Louis Blues","STL","3",
"1970-10-31","Minnesota North Stars","MNS","3","Toronto Maple Leafs","TOR","1",
"1970-11-01","Minnesota North Stars","MNS","0","Boston Bruins","BOS","5",
"1970-11-01","Toronto Maple Leafs","TOR","5","Detroit Red Wings","DET","4",
"1970-11-01","Buffalo Sabres","BUF","2","Los Angeles Kings","LAK","4",
"1970-11-01","Chicago Black Hawks","CBH","2","New York Rangers","NYR","5",
"1970-11-01","Pittsburgh Penguins","PIT","2","Philadelphia Flyers","PHI","3",
"1970-11-04","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","4",
"1970-11-04","New York Rangers","NYR","1","California Golden Seals","CGS","3",
"1970-11-04","Toronto Maple Leafs","TOR","2","Los Angeles Kings","LAK","3",
"1970-11-04","Montreal Canadiens","MTL","4","Minnesota North Stars","MNS","3",
"1970-11-04","Vancouver Canucks","VAN","3","Pittsburgh Penguins","PIT","8",
"1970-11-05","St. Louis Blues","STL","2","Boston Bruins","BOS","0",
"1970-11-05","Vancouver Canucks","VAN","4","Buffalo Sabres","BUF","1",
"1970-11-05","Philadelphia Flyers","PHI","1","Detroit Red Wings","DET","3",
"1970-11-06","Toronto Maple Leafs","TOR","4","California Golden Seals","CGS","8",
"1970-11-07","New York Rangers","NYR","6","Los Angeles Kings","LAK","2",
"1970-11-07","St. Louis Blues","STL","1","Minnesota North Stars","MNS","1",
"1970-11-07","Buffalo Sabres","BUF","2","Montreal Canadiens","MTL","11",
"1970-11-07","Chicago Black Hawks","CBH","1","Philadelphia Flyers","PHI","1",
"1970-11-07","Boston Bruins","BOS","2","Pittsburgh Penguins","PIT","2",
"1970-11-07","Toronto Maple Leafs","TOR","2","Vancouver Canucks","VAN","3",
