rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,shortHandedAssists,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"16","Mark Fitzpatrick","21","NYI","47","","19","19","5","150","1472","1322",".898","3.39","3","2653","","","","86","24.97","0","2","2","18"
"17","Bob Froese","31","NYR","15","","5","7","1","45","355","310",".873","3.33","0","812","","","","107","-2.80","0","0","0","0"
"18","Grant Fuhr","27","EDM","21","","9","7","3","70","532","462",".868","3.89","1","1081","","","","111","-6.76","0","0","0","2"
"19","Scott Gordon","26","QUE","10","","2","8","0","53","368","315",".856","5.33","0","597","","","","121","-9.26","0","0","0","0"
"20","Mario Gosselin","26","LAK","26","","7","11","1","79","587","508",".865","3.87","0","1226","","","","113","-9.23","0","0","0","0"
"21","Mike Greenlay","21","EDM","2","","0","0","0","4","17","13",".765","12.00","0","20","","","","","","0","0","0","0"
"22","Steve Guenette","24","CGY","2","","1","1","0","8","50","42",".840","4.03","0","119","","","","","","0","0","0","2"
"23","Glen Hanlon","32","DET","45","","15","18","5","154","1159","1005",".867","4.03","1","2290","","","","112","-16.23","0","3","3","24"
"24","Brian Hayward","29","MTL","29","","10","12","6","94","770","676",".878","3.37","1","1674","","","","103","-2.47","0","0","0","4"
"25","Glenn Healy","27","NYI","39","","12","19","6","128","1210","1082",".894","3.50","2","2197","","","","89","15.83","0","1","1","7"
"26","Ron Hextall","25","PHI","8","","4","2","1","29","219","190",".868","4.15","0","419","","","","","","0","0","0","14"
"27","Bruce Hoffort","23","PHI","7","","3","0","2","19","159","140",".881","3.47","0","329","","","","","","0","0","0","2"
"28","Jim Hrivnak","21","WSH","11","","5","5","0","36","293","257",".877","3.55","0","609","","","","","","0","1","1","0"
"29","Kelly Hrudey","29","LAK","52","","22","21","6","194","1532","1338",".873","4.07","2","2860","","","","107","-11.90","0","0","0","18"
"30","Peter Ing","20","TOR","3","","0","2","1","18","107","89",".832","5.93","0","182","","","","","","0","0","0","0"
"31","Pat Jablonski","22","STL","4","","0","3","0","17","98","81",".827","4.90","0","208","","","","","","0","0","0","0"
"32","Curtis Joseph","22","STL","15","","9","5","1","48","435","387",".890","3.38","0","852","","","","93","3.71","0","1","1","0"
"33","Olaf Kolzig","19","WSH","2","","0","2","0","12","63","51",".810","6.00","0","120","","","","","","0","0","0","0"
"34","Mark LaForest","27","TOR","27","","9","14","0","87","765","678",".886","3.89","0","1343","","","","96","3.93","0","1","1","23"
"35","Reggie Lemelin","35","BOS","43","","22","15","2","108","1002","894",".892","2.81","2","2310","","","","91","11.10","0","0","0","32"
"36","Mike Liut","34","TOT","37","","19","16","1","91","962","871",".905","2.53","4","2161","","","","80","23.35","0","0","0","0"
"37","Clint Malarchuk","28","BUF","29","","14","11","2","89","914","825",".903","3.35","0","1596","","","","82","19.64","0","2","2","14"
"38","Bob Mason","28","WSH","16","","4","9","1","48","389","341",".877","3.50","0","822","","","","104","-1.76","0","0","0","4"
"39","Kirk McLean","23","VAN","63","","21","30","10","216","1804","1588",".880","3.47","0","3739","","","","101","-1.57","0","3","3","6"
"40","Greg Millen","32","TOT","49","","19","25","5","188","1471","1283",".872","3.89","1","2900","","","","108","-13.15","0","1","1","0"
"41","Andy Moog","29","BOS","46","","24","10","7","122","1145","1023",".893","2.89","3","2536","","","","90","14.10","0","3","3","18"
"42","Jarmo Myllys","24","MNS","4","","0","3","0","16","83","67",".807","6.15","0","156","","","","","","0","0","0","0"
"43","Sergei Mylnikov","31","QUE","10","","1","7","2","47","330","283",".858","4.96","0","568","","","","120","-7.77","0","0","0","0"
"44","Pete Peeters","32","PHI","24","","1","13","5","72","606","534",".881","3.79","1","1140","","","","100","0.03","0","1","1","2"
"45","Frank Pietrangelo","25","PIT","21","","8","6","2","77","580","503",".867","4.33","0","1066","","","","112","-8.06","0","0","0","2"
"46","Daren Puppa","24","BUF","56","","31","16","6","156","1610","1454",".903","2.89","1","3241","","","","82","35.37","0","4","4","4"
"47","Andre Racicot","20","MTL","1","","0","0","0","3","6","3",".500","13.85","0","13","","","","","","0","0","0","0"
"48","Bill Ranford","23","EDM","56","","24","16","9","165","1463","1298",".887","3.19","1","3107","","","","95","8.90","0","2","2","18"
"49","Pokey Reddick","25","EDM","11","","5","4","2","31","283","252",".890","3.08","0","604","","","","","","0","0","0","0"
"50","Jeff Reese","23","TOR","21","","9","6","3","81","630","549",".871","4.41","0","1101","","","","108","-6.11","0","1","1","10"
"51","Mike Richter","23","NYR","23","","12","5","5","66","686","620",".904","3.00","0","1320","","","","81","15.54","0","3","3","0"
"52","Vincent Riendeau","23","STL","43","","17","19","5","149","1271","1122",".883","3.50","1","2551","","","","99","2.08","0","0","0","6"
"53","Patrick Roy","24","MTL","54","","31","16","5","134","1524","1390",".912","2.53","3","3173","","","","74","47.15","0","5","5","0"
"54","Ron Scott","29","LAK","12","","5","6","0","40","321","281",".875","3.67","0","654","","","","105","-1.84","0","0","0","2"
"55","Peter Sidorkiewicz","26","HAR","46","","19","19","7","161","1203","1042",".866","3.57","1","2703","","","","113","-18.00","0","1","1","4"
"56","Sam St. Laurent","30","DET","14","","2","6","1","38","325","287",".883","3.76","0","607","","","","98","0.63","0","0","0","2"
"57","Robb Stauber","22","LAK","2","","0","1","0","11","43","32",".744","7.95","0","83","","","","","","0","0","0","0"
"58","Greg Stefan","28","DET","7","","1","5","0","24","147","123",".837","4.01","0","359","","","","","","0","1","1","4"
"59","Kari Takko","27","MNS","21","","4","12","0","68","482","414",".859","4.03","0","1012","","","","119","-10.71","0","1","1","2"
"60","John Tanner","18","QUE","1","","0","1","0","3","30","27",".900","3.00","0","60","","","","","","0","0","0","0"
"61","Chris Terreri","25","NJD","35","","15","12","3","110","1004","894",".890","3.42","0","1931","","","","92","9.34","0","0","0","0"
"62","Ron Tugnutt","22","QUE","35","","5","24","3","152","1080","928",".859","4.61","0","1978","","","","118","-23.62","0","0","0","2"
"63","John Vanbiesbrouck","26","NYR","47","","19","19","7","154","1362","1208",".887","3.38","1","2734","","","","95","7.90","0","2","2","24"
"64","Mike Vernon","26","CGY","47","","23","14","9","146","1122","976",".870","3.13","0","2795","","","","109","-12.63","0","3","3","21"
"65","Jimmy Waite","20","CHI","4","","2","0","0","14","92","78",".848","4.59","0","183","","","","","","0","0","0","0"
"66","Rick Wamsley","30","CGY","36","","18","8","6","107","855","748",".875","3.26","2","1969","","","","105","-5.37","0","0","0","4"
"67","Steve Weeks","31","VAN","21","","4","11","4","79","623","544",".873","4.15","0","1142","","","","107","-4.95","0","0","0","0"
"68","Kay Whitmore","22","HAR","9","","4","2","1","26","183","157",".858","3.53","0","442","","","","","","0","1","1","4"
"69","Ken Wregget","25","PHI","51","","22","24","3","169","1560","1391",".892","3.42","0","2961","","","","91","16.43","0","2","2","12"
"70","Wendell Young","26","PIT","43","","16","20","3","161","1267","1106",".873","4.17","1","2318","","","","107","-10.40","0","4","4","8"
