date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1927-11-15","Chicago Black Hawks","CBH","1","Boston Bruins","BOS","1",
"1927-11-15","Montreal Canadiens","MTL","6","New York Americans","NYA","1",
"1927-11-15","Montreal Maroons","MTM","2","Ottawa Senators","OTS","1",
"1927-11-15","Detroit Cougars","DTC","6","Pittsburgh Pirates","PTP","0",
"1927-11-15","New York Rangers","NYR","4","Toronto Maple Leafs","TOR","2",
"1927-11-17","Chicago Black Hawks","CBH","3","Montreal Maroons","MTM","2",
"1927-11-17","Ottawa Senators","OTS","2","New York Rangers","NYR","3",
"1927-11-19","Detroit Cougars","DTC","2","Boston Bruins","BOS","5",
"1927-11-19","Montreal Maroons","MTM","1","Montreal Canadiens","MTL","1",
"1927-11-19","Pittsburgh Pirates","PTP","1","Ottawa Senators","OTS","3",
"1927-11-19","Chicago Black Hawks","CBH","2","Toronto Maple Leafs","TOR","4",
"1927-11-20","New York Rangers","NYR","2","New York Americans","NYA","1",
"1927-11-22","Toronto Maple Leafs","TOR","0","Boston Bruins","BOS","1",
"1927-11-22","Ottawa Senators","OTS","2","Detroit Cougars","DTC","1",
"1927-11-22","Pittsburgh Pirates","PTP","0","Montreal Canadiens","MTL","4",
"1927-11-22","Montreal Maroons","MTM","4","New York Rangers","NYR","3",
"1927-11-23","Ottawa Senators","OTS","2","Chicago Black Hawks","CBH","0",
"1927-11-24","Toronto Maple Leafs","TOR","2","New York Americans","NYA","1",
"1927-11-26","New York Americans","NYA","4","Boston Bruins","BOS","3",
"1927-11-26","Detroit Cougars","DTC","0","Chicago Black Hawks","CBH","0",
"1927-11-26","Ottawa Senators","OTS","0","Montreal Maroons","MTM","1",
"1927-11-26","Toronto Maple Leafs","TOR","2","Pittsburgh Pirates","PTP","1",
"1927-11-27","Montreal Canadiens","MTL","0","Detroit Cougars","DTC","2",
"1927-11-27","Boston Bruins","BOS","1","New York Rangers","NYR","1",
"1927-11-29","Montreal Maroons","MTM","0","Boston Bruins","BOS","4",
"1927-11-29","Pittsburgh Pirates","PTP","0","New York Americans","NYA","1",
"1927-11-29","New York Rangers","NYR","2","Ottawa Senators","OTS","1",
"1927-11-30","Montreal Canadiens","MTL","5","Chicago Black Hawks","CBH","2",
"1927-12-01","Chicago Black Hawks","CBH","1","Detroit Cougars","DTC","3",
"1927-12-01","New York Rangers","NYR","1","Montreal Maroons","MTM","1",
