date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1986-10-09","Calgary Flames","CGY","5","Boston Bruins","BOS","3",
"1986-10-09","New York Islanders","NYI","2","Chicago Blackhawks","CHI","3",
"1986-10-09","St. Louis Blues","STL","4","Los Angeles Kings","LAK","3",
"1986-10-09","New Jersey Devils","NJD","5","New York Rangers","NYR","3",
"1986-10-09","Edmonton Oilers","EDM","1","Philadelphia Flyers","PHI","2",
"1986-10-09","Washington Capitals","WSH","4","Pittsburgh Penguins","PIT","5",
"1986-10-09","Detroit Red Wings","DET","1","Quebec Nordiques","QUE","6",
"1986-10-09","Montreal Canadiens","MTL","4","Toronto Maple Leafs","TOR","7",
"1986-10-09","Buffalo Sabres","BUF","2","Winnipeg Jets","WIN","3",
"1986-10-11","Chicago Blackhawks","CHI","3","Detroit Red Wings","DET","4",
"1986-10-11","Calgary Flames","CGY","5","Hartford Whalers","HAR","6",
"1986-10-11","New York Islanders","NYI","4","Los Angeles Kings","LAK","5",
"1986-10-11","Edmonton Oilers","EDM","5","Montreal Canadiens","MTL","4",
"1986-10-11","Boston Bruins","BOS","4","New Jersey Devils","NJD","5",
"1986-10-11","New York Rangers","NYR","5","Pittsburgh Penguins","PIT","6",
"1986-10-11","Minnesota North Stars","MNS","4","Quebec Nordiques","QUE","4",
"1986-10-11","Buffalo Sabres","BUF","5","Toronto Maple Leafs","TOR","5",
"1986-10-11","St. Louis Blues","STL","3","Vancouver Canucks","VAN","4",
"1986-10-11","Philadelphia Flyers","PHI","6","Washington Capitals","WSH","1",
"1986-10-12","Hartford Whalers","HAR","2","Boston Bruins","BOS","7",
"1986-10-12","Calgary Flames","CGY","4","Buffalo Sabres","BUF","2",
"1986-10-12","Pittsburgh Penguins","PIT","4","Chicago Blackhawks","CHI","1",
"1986-10-12","Edmonton Oilers","EDM","3","Winnipeg Jets","WIN","5",
"1986-10-13","Minnesota North Stars","MNS","4","Montreal Canadiens","MTL","6",
"1986-10-13","Washington Capitals","WSH","7","New York Rangers","NYR","6",
"1986-10-13","Quebec Nordiques","QUE","7","Vancouver Canucks","VAN","1",
"1986-10-14","Los Angeles Kings","LAK","3","Pittsburgh Penguins","PIT","4",
"1986-10-14","St. Louis Blues","STL","1","Toronto Maple Leafs","TOR","1",
"1986-10-14","Boston Bruins","BOS","2","Winnipeg Jets","WIN","1",
"1986-10-15","Montreal Canadiens","MTL","0","Buffalo Sabres","BUF","0",
"1986-10-15","New York Rangers","NYR","5","Chicago Blackhawks","CHI","5",
"1986-10-15","Los Angeles Kings","LAK","4","Detroit Red Wings","DET","3",
"1986-10-15","Quebec Nordiques","QUE","2","Edmonton Oilers","EDM","5",
"1986-10-15","Vancouver Canucks","VAN","2","New Jersey Devils","NJD","3",
"1986-10-16","Quebec Nordiques","QUE","4","Calgary Flames","CGY","2",
"1986-10-16","Winnipeg Jets","WIN","4","Hartford Whalers","HAR","4",
"1986-10-16","Boston Bruins","BOS","5","Minnesota North Stars","MNS","3",
"1986-10-16","Washington Capitals","WSH","4","New York Islanders","NYI","7",
"1986-10-16","Vancouver Canucks","VAN","2","Philadelphia Flyers","PHI","6",
"1986-10-17","Pittsburgh Penguins","PIT","7","Buffalo Sabres","BUF","3",
"1986-10-17","Detroit Red Wings","DET","3","Edmonton Oilers","EDM","4",
"1986-10-17","Toronto Maple Leafs","TOR","3","New Jersey Devils","NJD","2",
"1986-10-18","Detroit Red Wings","DET","5","Calgary Flames","CGY","3",
"1986-10-18","Philadelphia Flyers","PHI","6","Hartford Whalers","HAR","3",
"1986-10-18","Boston Bruins","BOS","4","Los Angeles Kings","LAK","1",
"1986-10-18","Vancouver Canucks","VAN","1","Minnesota North Stars","MNS","4",
"1986-10-18","Winnipeg Jets","WIN","3","Montreal Canadiens","MTL","5",
"1986-10-18","New York Rangers","NYR","3","New York Islanders","NYI","2",
"1986-10-18","New Jersey Devils","NJD","4","Pittsburgh Penguins","PIT","8",
"1986-10-18","Quebec Nordiques","QUE","3","St. Louis Blues","STL","4",
"1986-10-18","Chicago Blackhawks","CHI","2","Toronto Maple Leafs","TOR","3",
"1986-10-18","Buffalo Sabres","BUF","4","Washington Capitals","WSH","2",
"1986-10-19","Minnesota North Stars","MNS","8","Chicago Blackhawks","CHI","5",
"1986-10-19","Edmonton Oilers","EDM","6","Los Angeles Kings","LAK","7",
"1986-10-19","New York Islanders","NYI","2","New York Rangers","NYR","2",
"1986-10-19","Winnipeg Jets","WIN","1","Philadelphia Flyers","PHI","3",
"1986-10-20","Washington Capitals","WSH","5","Montreal Canadiens","MTL","4",
"1986-10-21","Chicago Blackhawks","CHI","1","Edmonton Oilers","EDM","9",
"1986-10-21","New Jersey Devils","NJD","3","New York Islanders","NYI","6",
"1986-10-21","Washington Capitals","WSH","4","Quebec Nordiques","QUE","4",
"1986-10-22","Edmonton Oilers","EDM","3","Calgary Flames","CGY","6",
"1986-10-22","Montreal Canadiens","MTL","4","Detroit Red Wings","DET","3",
"1986-10-22","Los Angeles Kings","LAK","4","New York Rangers","NYR","5",
"1986-10-22","Buffalo Sabres","BUF","4","Pittsburgh Penguins","PIT","5",
"1986-10-22","Minnesota North Stars","MNS","8","St. Louis Blues","STL","3",
"1986-10-22","Quebec Nordiques","QUE","7","Toronto Maple Leafs","TOR","1",
"1986-10-22","Boston Bruins","BOS","1","Vancouver Canucks","VAN","5",
"1986-10-23","Los Angeles Kings","LAK","3","New Jersey Devils","NJD","5",
"1986-10-23","Pittsburgh Penguins","PIT","3","Philadelphia Flyers","PHI","5",
"1986-10-24","Hartford Whalers","HAR","5","Buffalo Sabres","BUF","4",
"1986-10-24","St. Louis Blues","STL","1","Detroit Red Wings","DET","1",
"1986-10-24","Boston Bruins","BOS","2","Edmonton Oilers","EDM","6",
"1986-10-24","Chicago Blackhawks","CHI","2","Vancouver Canucks","VAN","2",
"1986-10-24","Calgary Flames","CGY","2","Winnipeg Jets","WIN","5",
"1986-10-24","Minnesota North Stars","MNS","2","Washington Capitals","WSH","8",
"1986-10-25","Buffalo Sabres","BUF","2","Hartford Whalers","HAR","3",
"1986-10-25","New York Rangers","NYR","3","Montreal Canadiens","MTL","3",
"1986-10-25","Los Angeles Kings","LAK","3","New York Islanders","NYI","4",
"1986-10-25","Philadelphia Flyers","PHI","2","Pittsburgh Penguins","PIT","4",
"1986-10-25","Toronto Maple Leafs","TOR","3","Quebec Nordiques","QUE","4",
"1986-10-25","Detroit Red Wings","DET","3","St. Louis Blues","STL","1",
"1986-10-25","New Jersey Devils","NJD","1","Washington Capitals","WSH","2",
"1986-10-26","Boston Bruins","BOS","6","Calgary Flames","CGY","0",
"1986-10-26","Vancouver Canucks","VAN","2","Edmonton Oilers","EDM","3",
"1986-10-26","Toronto Maple Leafs","TOR","3","New York Rangers","NYR","3",
"1986-10-26","Minnesota North Stars","MNS","1","Philadelphia Flyers","PHI","4",
"1986-10-26","Chicago Blackhawks","CHI","8","Winnipeg Jets","WIN","4",
"1986-10-27","Los Angeles Kings","LAK","5","Montreal Canadiens","MTL","6",
"1986-10-28","Pittsburgh Penguins","PIT","2","Hartford Whalers","HAR","5",
"1986-10-28","Calgary Flames","CGY","4","Minnesota North Stars","MNS","7",
"1986-10-28","Philadelphia Flyers","PHI","1","New York Islanders","NYI","2",
"1986-10-28","Los Angeles Kings","LAK","2","Quebec Nordiques","QUE","6",
"1986-10-28","Chicago Blackhawks","CHI","1","Toronto Maple Leafs","TOR","2",
"1986-10-28","Washington Capitals","WSH","5","Vancouver Canucks","VAN","2",
"1986-10-29","Chicago Blackhawks","CHI","2","Detroit Red Wings","DET","5",
"1986-10-29","Washington Capitals","WSH","3","Edmonton Oilers","EDM","6",
"1986-10-29","Buffalo Sabres","BUF","2","Montreal Canadiens","MTL","5",
"1986-10-29","New Jersey Devils","NJD","8","Pittsburgh Penguins","PIT","6",
"1986-10-29","New York Rangers","NYR","2","St. Louis Blues","STL","7",
"1986-10-29","Calgary Flames","CGY","2","Winnipeg Jets","WIN","6",
"1986-10-30","Montreal Canadiens","MTL","3","Boston Bruins","BOS","3",
"1986-10-30","Detroit Red Wings","DET","3","Minnesota North Stars","MNS","1",
"1986-10-30","New York Islanders","NYI","6","New Jersey Devils","NJD","7",
"1986-10-30","Quebec Nordiques","QUE","3","Philadelphia Flyers","PHI","6",
"1986-10-30","Hartford Whalers","HAR","2","Toronto Maple Leafs","TOR","6",
"1986-10-31","Edmonton Oilers","EDM","6","Vancouver Canucks","VAN","2",
"1986-11-01","Washington Capitals","WSH","1","Calgary Flames","CGY","4",
"1986-11-01","Quebec Nordiques","QUE","2","Hartford Whalers","HAR","2",
"1986-11-01","Chicago Blackhawks","CHI","6","Minnesota North Stars","MNS","5",
"1986-11-01","Buffalo Sabres","BUF","3","New Jersey Devils","NJD","1",
"1986-11-01","Winnipeg Jets","WIN","4","New York Islanders","NYI","7",
"1986-11-01","Boston Bruins","BOS","2","Philadelphia Flyers","PHI","4",
"1986-11-01","Pittsburgh Penguins","PIT","3","St. Louis Blues","STL","3",
"1986-11-01","Detroit Red Wings","DET","0","Toronto Maple Leafs","TOR","2",
"1986-11-02","Buffalo Sabres","BUF","7","Boston Bruins","BOS","1",
"1986-11-02","Los Angeles Kings","LAK","5","Edmonton Oilers","EDM","5",
"1986-11-02","Winnipeg Jets","WIN","5","New York Rangers","NYR","4",
"1986-11-02","Hartford Whalers","HAR","3","Quebec Nordiques","QUE","3",
"1986-11-02","Chicago Blackhawks","CHI","3","St. Louis Blues","STL","7",
"1986-11-02","Montreal Canadiens","MTL","5","Vancouver Canucks","VAN","3",
"1986-11-03","Los Angeles Kings","LAK","2","Calgary Flames","CGY","4",
"1986-11-04","Washington Capitals","WSH","1","New York Islanders","NYI","7",
"1986-11-04","New Jersey Devils","NJD","1","Philadelphia Flyers","PHI","7",
"1986-11-04","Vancouver Canucks","VAN","2","Pittsburgh Penguins","PIT","2",
"1986-11-04","Winnipeg Jets","WIN","6","Quebec Nordiques","QUE","3",
"1986-11-05","Boston Bruins","BOS","3","Buffalo Sabres","BUF","8",
"1986-11-05","Minnesota North Stars","MNS","2","Chicago Blackhawks","CHI","4",
"1986-11-05","New York Rangers","NYR","4","Detroit Red Wings","DET","5",
"1986-11-05","Calgary Flames","CGY","3","Edmonton Oilers","EDM","1",
"1986-11-05","New York Islanders","NYI","2","Hartford Whalers","HAR","3",
"1986-11-05","St. Louis Blues","STL","4","Toronto Maple Leafs","TOR","6",
"1986-11-05","Vancouver Canucks","VAN","2","Washington Capitals","WSH","3",
"1986-11-06","Montreal Canadiens","MTL","6","Los Angeles Kings","LAK","4",
