rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"1","Clint Benedict","36","MTM","37","","14","16","7","57","","","","1.49","11","2300","","","","","","0","0","0""0"
"2","Lorne Chabot","28","TOR","44","","20","17","5","65","","","","1.52","10","2562","","","","","","0","0","0""2"
"3","Alec Connell","26","OTS","44","","14","17","13","67","","","","1.43","7","2820","","","","","","0","0","0""0"
"4","Dolly Dolson","31","DTC","44","","19","16","9","63","","","","1.37","10","2750","","","","","","0","0","0""0"
"5","Jake Forbes","31","NYA","1","","1","0","0","3","","","","3.00","0","60","","","","","","0","0","0""0"
"6","Charlie Gardiner","24","CBH","44","","7","29","8","85","","","","1.85","5","2758","","","","","","0","0","0""2"
"7","Benny Grant","20","TOR","5","","1","1","0","4","","","","1.54","0","156","","","","","","0","0","0""0"
"8","George Hainsworth","33","MTL","44","","22","7","15","43","","","","0.92","22","2800","","","","","","0","0","0""0"
"9","Normie Himes","25","NYA","1","","0","1","0","3","","","","3.00","0","60","","","","","","10","0","10""25"
"10","Red Horner","19","TOR","1","","0","0","0","0","","","","0.00","0","2","","","","","","0","0","0""30"
"11","Joe Miller","28","PTP","44","","9","27","8","80","","","","1.73","11","2780","","","","","","0","0","0""0"
"12","John Ross Roach","28","NYR","44","","21","13","10","65","","","","1.41","13","2760","","","","","","0","0","0""0"
"13","Tiny Thompson","25","BOS","44","","26","13","5","52","","","","1.15","12","2710","","","","","","0","0","0""0"
"14","Flat Walsh","31","TOT","11","","3","4","4","9","","","","0.76","4","710","","","","","","0","0","0""0"
"15","Roy Worters","28","NYA","38","","16","12","10","46","","","","1.15","13","2390","","","","","","0","0","0""0"
