rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"44","Art Gagne","31","MTL","RW","44","7","3","10","","52","","","","","","","","","","",""
"45","Dutch Gainor","24","BOS","LW","44","14","5","19","","30","","","","","","","","","","",""
"46","Percy Galbraith","30","BOS","LW","38","2","1","3","","44","","","","","","","","","","",""
"47","Herb Gardiner","37","TOT","D","20","0","0","0","","0","","","","","","","","","","",""
"48","Leo Gaudreault","23","MTL","C","11","0","0","0","","4","","","","","","","","","","",""
"49","Farrand Gillie","23","DTC","F","1","0","0","0","","0","","","","","","","","","","",""
"50","Sam Godin","19","OTS","W","23","2","1","3","","21","","","","","","","","","","",""
"51","Johnny Gottselig","23","CBH","LW","44","5","3","8","","26","","","","","","","","","","",""
"52","Alex Gray","29","TOR","C","7","0","0","0","","2","","","","","","","","","","",""
"53","Red Green","29","TOT","LW","24","0","0","0","","16","","","","","","","","","","",""
"54","Len Grosvenor","23","OTS","C","42","3","2","5","","16","","","","","","","","","","",""
"55","Milt Halliday","22","OTS","F/D","16","0","0","0","","0","","","","","","","","","","",""
"56","George Hay","31","DTC","LW","39","11","8","19","","14","","","","","","","","","","",""
"57","Jimmy Herbert","31","DTC","C","40","9","5","14","","34","","","","","","","","","","",""
"58","Henry Hicks","28","MTM","D","44","2","0","2","","27","","","","","","","","","","",""
"59","Lionel Hitchman","27","BOS","D","38","1","0","1","","64","","","","","","","","","","",""
"60","Val Hoffinger","28","CBH","D","10","0","0","0","","12","","","","","","","","","","",""
"61","Albert Holway","26","PTP","D","40","4","0","4","","20","","","","","","","","","","",""
"62","George Horne","24","TOR","F","39","9","3","12","","32","","","","","","","","","","",""
"63","Dick Irvin","36","CBH","C","39","6","1","7","","30","","","","","","","","","","",""
"64","Ching Johnson","30","NYR","D","8","0","0","0","","14","","","","","","","","","","",""
"65","Aurele Joliat","27","MTL","LW","44","12","5","17","","59","","","","","","","","","","",""
"66","Duke Keats","33","CBH","C","3","0","1","1","","0","","","","","","","","","","",""
"67","Butch Keeling","23","NYR","C/LW","43","6","3","9","","35","","","","","","","","","","",""
"68","Hec Kilrea","21","OTS","LW","38","5","7","12","","36","","","","","","","","","","",""
"69","Lloyd Klein","19","BOS","RW","8","1","0","1","","5","","","","","","","","","","",""
"70","Joe Lamb","22","TOT","LW","36","4","1","5","","52","","","","","","","","","","",""
"71","Myles Lane","23","TOT","D","43","2","0","2","","24","","","","","","","","","","",""
"72","Wildor Larochelle","22","MTL","RW","2","0","0","0","","0","","","","","","","","","","",""
"73","Albert Leduc","26","MTL","D","43","9","2","11","","79","","","","","","","","","","",""
"74","Pit Lepine","27","MTL","C","44","6","1","7","","48","","","","","","","","","","",""
"75","Art Lesieur","21","TOT","D","17","0","0","0","","0","","","","","","","","","","",""
"76","Herbie Lewis","22","DTC","LW","36","9","5","14","","33","","","","","","","","","","",""
"77","Clem Loughlin","34","CBH","D","24","0","1","1","","16","","","","","","","","","","",""
"78","Gerry Lowrey","22","TOT","C","44","5","12","17","","30","","","","","","","","","","",""
"79","Mickey MacKay","34","TOT","C","40","9","2","11","","20","","","","","","","","","","",""
"80","Georges Mantha","20","MTL","LW","21","0","0","0","","8","","","","","","","","","","",""
"81","Sylvio Mantha","26","MTL","D","44","9","4","13","","56","","","","","","","","","","",""
"82","Mush March","20","CBH","RW","35","3","3","6","","6","","","","","","","","","","",""
"83","Cliff McBride","20","MTM","D","1","0","0","0","","0","","","","","","","","","","",""
"84","Bert McCaffrey","35","PTP","D","42","1","0","1","","34","","","","","","","","","","",""
"85","Duke McCurry","28","PTP","LW","35","0","1","1","","4","","","","","","","","","","",""
"86","Alex McKinnon","33","CBH","D","44","1","1","2","","56","","","","","","","","","","",""
"87","John McKinnon","26","PTP","D","39","1","0","1","","44","","","","","","","","","","",""
"88","Charley McVeigh","30","NYA","RW","44","6","2","8","","16","","","","","","","","","","",""
"89","Hib Milks","29","PTP","C","44","9","3","12","","22","","","","","","","","","","",""
"90","Earl Miller","23","CBH","LW","17","1","1","2","","24","","","","","","","","","","",""
"91","Armand Mondou","23","MTL","LW/C","32","3","4","7","","6","","","","","","","","","","",""
"92","Howie Morenz","26","MTL","C","42","17","10","27","","47","","","","","","","","","","",""
"93","Dunc Munro","28","MTM","D","1","0","0","0","","0","","","","","","","","","","",""
"94","Murray Murdoch","24","NYR","C/LW","44","8","6","14","","18","","","","","","","","","","",""
"95","Frank Nighbor","36","OTS","C","30","1","4","5","","22","","","","","","","","","","",""
"96","Reg Noble","32","DTC","LW/D","43","6","4","10","","52","","","","","","","","","","",""
"97","Baldy Northcott","20","MTM","LW","5","0","0","0","","0","","","","","","","","","","",""
"98","Russell Oatman","23","TOT","C","38","2","1","3","","22","","","","","","","","","","",""
"99","Harry Oliver","30","BOS","RW","43","17","6","23","","24","","","","","","","","","","",""
"100","George Owen","27","BOS","D","27","5","4","9","","48","","","","","","","","","","",""
"101","Pete Palangio","20","MTL","LW","2","0","0","0","","0","","","","","","","","","","",""
"102","George Patterson","22","MTL","RW","44","4","5","9","","34","","","","","","","","","","",""
"103","Eric Pettinger","24","TOT","LW","42","3","3","6","","41","","","","","","","","","","",""
"104","Merlyn Phillips","29","MTM","RW","42","6","5","11","","41","","","","","","","","","","",""
"105","Joe Primeau","23","TOR","C","6","0","1","1","","2","","","","","","","","","","",""
"106","Leo Reise","36","NYA","D","44","4","1","5","","32","","","","","","","","","","",""
"107","Vic Ripley","22","CBH","C","34","11","2","13","","31","","","","","","","","","","",""
"108","Earl Robinson","21","MTM","RW","38","2","1","3","","2","","","","","","","","","","",""
"109","Eddie Rodden","27","BOS","RW","20","0","0","0","","10","","","","","","","","","","",""
"110","Johnny Sheppard","25","NYA","C","43","5","4","9","","38","","","","","","","","","","",""
"111","Al Shields","21","OTS","D","42","0","1","1","","10","","","","","","","","","","",""
"112","Eddie Shore","26","BOS","D","39","12","7","19","","96","","","","","","","","","","",""
"113","Babe Siebert","25","MTM","LW/D","40","3","5","8","","52","","","","","","","","","","",""
"114","Joe Simpson","35","NYA","D","43","3","2","5","","29","","","","","","","","","","",""
"115","Alex Smith","26","OTS","D","44","1","7","8","","96","","","","","","","","","","",""
"116","Art Smith","22","TOR","D","43","5","0","5","","91","","","","","","","","","","",""
"117","Hooley Smith","26","MTM","C","41","10","9","19","","120","","","","","","","","","","",""
"118","Rodger Smith","32","PTP","D","44","4","2","6","","49","","","","","","","","","","",""
"119","Jesse Spring","28","TOT","RW","28","0","0","0","","2","","","","","","","","","","",""
"120","Nels Stewart","26","MTM","C","44","21","8","29","","74","","","","","","","","","","",""
"121","Ralph Taylor","23","CBH","RW","38","0","0","0","","56","","","","","","","","","","",""
"122","Paul Thompson","22","NYR","LW","44","10","7","17","","38","","","","","","","","","","",""
"123","Bill Touhey","22","OTS","LW/C","44","9","3","12","","28","","","","","","","","","","",""
"124","Percy Traub","32","DTC","D","44","0","0","0","","46","","","","","","","","","","",""
"125","Dave Trottier","22","MTM","LW","37","2","4","6","","69","","","","","","","","","","",""
"126","Sparky Vail","22","NYR","D","18","3","0","3","","16","","","","","","","","","","",""
"127","Carl Voss","22","TOR","C","2","0","0","0","","0","","","","","","","","","","",""
"128","Jimmy Ward","22","MTM","RW","43","14","8","22","","46","","","","","","","","","","",""
"129","Cooney Weiland","24","BOS","C","42","11","7","18","","16","","","","","","","","","","",""
"130","Cy Wentworth","24","CBH","D","44","2","1","3","","44","","","","","","","","","","",""
"131","Tex White","28","TOT","RW","43","5","5","10","","26","","","","","","","","","","",""
