rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"26","Brian Cullen","22","TOR","C","21","2","6","8","","8","","","","","","","","","","",""
"27","Floyd Curry","30","MTL","RW","70","14","18","32","","10","","","","","","","","","","",""
"28","Lorne Davis","25","BOS","RW","15","0","1","1","","0","","","","","","","","","","",""
"29","Alex Delvecchio","23","DET","C","70","25","26","51","","24","","","","","","","","","","",""
"30","Jacques Deslauriers","27","MTL","D","2","0","0","0","","0","","","","","","","","","","",""
"31","Al Dewsbury","29","CBH","D","37","3","12","15","","22","","","","","","","","","","",""
"32","Bill Dineen","23","DET","RW","70","12","7","19","","30","","","","","","","","","","",""
"33","Dick Duff","19","TOR","LW","69","18","19","37","","74","","","","","","","","","","",""
"34","Jack Evans","27","NYR","D","70","2","9","11","","104","","","","","","","","","","",""
"35","Lorne Ferguson","25","TOT","LW","63","15","12","27","","30","","","","","","","","","","",""
"36","Fern Flaman","29","BOS","D","62","4","17","21","","70","","","","","","","","","","",""
"37","Lee Fogolin","29","CBH","D","51","0","8","8","","88","","","","","","","","","","",""
"38","Lou Fontinato","24","NYR","D","70","3","15","18","","202","","","","","","","","","","",""
"39","Bill Gadsby","28","NYR","D","70","9","42","51","","84","","","","","","","","","","",""
"40","Dick Gamble","27","MTL","LW","12","0","3","3","","8","","","","","","","","","","",""
"41","Cal Gardner","31","BOS","C","70","15","21","36","","57","","","","","","","","","","",""
"42","Ray Gariepy","27","TOR","D","1","0","0","0","","4","","","","","","","","","","",""
"43","Jean-Guy Gendron","21","NYR","LW","63","5","7","12","","38","","","","","","","","","","",""
"44","Bernie Geoffrion","24","MTL","RW","59","29","33","62","","66","","","","","","","","","","",""
"45","Warren Godfrey","24","DET","D","67","2","6","8","","86","","","","","","","","","","",""
"46","Bob Goldham","33","DET","D","68","3","16","19","","32","","","","","","","","","","",""
"47","Aldo Guidolin","23","NYR","D","14","1","0","1","","8","","","","","","","","","","",""
"48","Gord Hannigan","27","TOR","C","48","8","7","15","","40","","","","","","","","","","",""
"49","Billy Harris","20","TOR","C","70","9","13","22","","8","","","","","","","","","","",""
"50","Doug Harvey","31","MTL","D","62","5","39","44","","60","","","","","","","","","","",""
"51","Andy Hebenton","26","NYR","RW","70","24","14","38","","8","","","","","","","","","","",""
"52","Lionel Heinrich","21","BOS","LW","35","1","1","2","","33","","","","","","","","","","",""
"53","Wally Hergesheimer","29","NYR","RW","70","22","18","40","","26","","","","","","","","","","",""
"54","Larry Hillman","18","DET","D","47","0","3","3","","53","","","","","","","","","","",""
"55","Gord Hollingworth","22","DET","D","41","0","2","2","","28","","","","","","","","","","",""
"56","Tim Horton","26","TOR","D","35","0","5","5","","36","","","","","","","","","","",""
"57","Bronco Horvath","25","NYR","C","66","12","17","29","","40","","","","","","","","","","",""
"58","Gordie Howe","27","DET","RW","70","38","41","79","","100","","","","","","","","","","",""
"59","Harry Howell","23","NYR","D","70","3","15","18","","77","","","","","","","","","","",""
"60","Ron Howell","20","NYR","LW","1","0","0","0","","0","","","","","","","","","","",""
"61","Ron Hurst","24","TOR","RW","50","7","5","12","","62","","","","","","","","","","",""
"62","Ivan Irwin","28","NYR","D","34","0","1","1","","20","","","","","","","","","","",""
"63","Gerry James","21","TOR","RW","46","3","3","6","","50","","","","","","","","","","",""
"64","Tom Johnson","27","MTL","D","64","3","10","13","","75","","","","","","","","","","",""
"65","Red Kelly","28","DET","D","70","16","34","50","","39","","","","","","","","","","",""
"66","Joe Klukay","33","TOR","LW","18","0","1","1","","2","","","","","","","","","","",""
"67","Leo Labine","24","BOS","RW","68","16","18","34","","104","","","","","","","","","","",""
"68","Hec Lalande","21","CBH","C","65","8","18","26","","70","","","","","","","","","","",""
"69","Hal Laycoe","33","BOS","D","65","5","5","10","","16","","","","","","","","","","",""
"70","Jackie Leclair","26","MTL","C","54","6","8","14","","30","","","","","","","","","","",""
"71","Tony Leswick","32","CBH","RW","70","11","11","22","","71","","","","","","","","","","",""
"72","Danny Lewicki","24","NYR","LW","70","18","27","45","","26","","","","","","","","","","",""
"73","Ted Lindsay","30","DET","LW","67","27","23","50","","161","","","","","","","","","","",""
"74","Ed Litzenberger","23","CBH","RW","70","10","29","39","","36","","","","","","","","","","",""
"75","Fleming MacKell","26","BOS","C","52","7","9","16","","59","","","","","","","","","","",""
"76","Al MacNeil","20","TOR","D","1","0","0","0","","2","","","","","","","","","","",""
"77","Don Marshall","23","MTL","LW","66","4","1","5","","10","","","","","","","","","","",""
"78","Willie Marshall","24","TOR","C","6","0","0","0","","0","","","","","","","","","","",""
"79","Frank Martin","22","CBH","D","61","3","11","14","","21","","","","","","","","","","",""
"80","Jack McIntyre","25","CBH","RW","46","10","5","15","","14","","","","","","","","","","",""
"81","Don McKenney","21","BOS","C","65","10","24","34","","20","","","","","","","","","","",""
"82","Nick Mickoski","28","CBH","LW","70","19","20","39","","52","","","","","","","","","","",""
"83","Rudy Migay","27","TOR","C","70","12","16","28","","52","","","","","","","","","","",""
"84","Doug Mohns","22","BOS","LW","64","10","8","18","","48","","","","","","","","","","",""
"85","Dickie Moore","25","MTL","LW","70","11","39","50","","55","","","","","","","","","","",""
"86","Jim Morrison","24","TOR","D","63","2","17","19","","77","","","","","","","","","","",""
"87","Gus Mortson","31","CBH","D","52","5","10","15","","87","","","","","","","","","","",""
"88","Ken Mosdell","33","MTL","C","67","13","17","30","","48","","","","","","","","","","",""
"89","Ron Murphy","22","NYR","LW","66","16","28","44","","71","","","","","","","","","","",""
"90","Eric Nesterenko","22","TOR","RW","40","4","6","10","","65","","","","","","","","","","",""
"91","Al Nicholson","19","BOS","LW","14","0","0","0","","4","","","","","","","","","","",""
"92","Ellard O'Brien","25","BOS","LW","2","0","0","0","","0","","","","","","","","","","",""
"93","Bert Olmstead","29","MTL","LW","70","14","56","70","","94","","","","","","","","","","",""
"94","Ed Panagabko","21","BOS","LW","28","0","3","3","","38","","","","","","","","","","",""
"95","Marty Pavelich","28","DET","LW","70","5","13","18","","38","","","","","","","","","","",""
"96","Johnny Peirson","30","BOS","RW","33","11","14","25","","10","","","","","","","","","","",""
"97","Pierre Pilote","24","CBH","D","20","3","5","8","","34","","","","","","","","","","",""
"98","Larry Popein","25","NYR","C","64","14","25","39","","37","","","","","","","","","","",""
"99","Dean Prentice","23","NYR","LW","70","24","18","42","","44","","","","","","","","","","",""
"100","Marcel Pronovost","25","DET","D","68","4","13","17","","46","","","","","","","","","","",""
"101","Claude Provost","22","MTL","RW","60","13","16","29","","30","","","","","","","","","","",""
"102","Metro Prystai","28","TOT","C","71","13","19","32","","18","","","","","","","","","","",""
"103","Bill Quackenbush","33","BOS","D","70","3","22","25","","4","","","","","","","","","","",""
"104","Don Raleigh","29","NYR","C","29","1","12","13","","4","","","","","","","","","","",""
"105","Marc Reaume","21","TOR","D","48","0","12","12","","50","","","","","","","","","","",""
"106","Dutch Reibel","25","DET","C","68","17","39","56","","10","","","","","","","","","","",""
"107","Dave Reid","22","TOR","C","4","0","0","0","","0","","","","","","","","","","",""
"108","Henri Richard","19","MTL","C","64","19","21","40","","46","","","","","","","","","","",""
"109","Maurice Richard","34","MTL","RW","70","38","33","71","","89","","","","","","","","","","",""
"110","Ed Sandford","27","TOT","LW","61","12","9","21","","56","","","","","","","","","","",""
"111","Glen Skov","25","CBH","C","70","7","20","27","","26","","","","","","","","","","",""
"112","Tod Sloan","28","TOR","C","70","37","29","66","","100","","","","","","","","","","",""
"113","Sid Smith","30","TOR","LW","55","4","17","21","","8","","","","","","","","","","",""
"114","Dollard St. Laurent","26","MTL","D","46","4","9","13","","58","","","","","","","","","","",""
"115","Ed Stankiewicz","26","DET","C","5","0","0","0","","0","","","","","","","","","","",""
"116","Allan Stanley","29","CBH","D","59","4","14","18","","70","","","","","","","","","","",""
"117","Vic Stasiuk","26","BOS","RW","59","19","18","37","","118","","","","","","","","","","",""
"118","Ron Stewart","23","TOR","RW","69","13","14","27","","35","","","","","","","","","","",""
"119","Frank Sullivan","26","CBH","D","1","0","0","0","","0","","","","","","","","","","",""
"120","Red Sullivan","26","CBH","C","63","14","26","40","","58","","","","","","","","","","",""
"121","Jean-Guy Talbot","23","MTL","D","66","1","13","14","","80","","","","","","","","","","",""
"122","Orval Tessier","22","BOS","C","23","2","3","5","","6","","","","","","","","","","",""
"123","Jimmy Thomson","28","TOR","D","62","0","7","7","","96","","","","","","","","","","",""
"124","Jerry Toppazzini","24","TOT","RW","68","8","14","22","","53","","","","","","","","","","",""
"125","Bob Turner","22","MTL","D","33","1","4","5","","35","","","","","","","","","","",""
"126","Norm Ullman","20","DET","C","66","9","9","18","","26","","","","","","","","","","",""
"127","Harry Watson","32","CBH","LW","55","11","14","25","","6","","","","","","","","","","",""
"128","Kenny Wharram","22","CBH","C","3","0","0","0","","0","","","","","","","","","","",""
"129","Johnny Wilson","26","CBH","LW","70","24","9","33","","12","","","","","","","","","","",""
"130","Larry Wilson","25","CBH","C","2","0","0","0","","2","","","","","","","","","","",""
"131","Benny Woit","28","CBH","D","63","1","8","9","","46","","","","","","","","","","",""
