date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1997-10-01","Detroit Red Wings","DET","3","Calgary Flames","CGY","1",
"1997-10-01","Dallas Stars","DAL","2","Colorado Avalanche","COL","2",
"1997-10-01","Ottawa Senators","OTT","2","Montreal Canadiens","MTL","2",
"1997-10-01","Florida Panthers","FLA","1","Philadelphia Flyers","PHI","3",
"1997-10-01","Chicago Blackhawks","CHI","2","Phoenix Coyotes","PHX","6",
"1997-10-01","Los Angeles Kings","LAK","3","Pittsburgh Penguins","PIT","3",
"1997-10-01","Edmonton Oilers","EDM","5","San Jose Sharks","SJS","3",
"1997-10-01","Buffalo Sabres","BUF","3","St. Louis Blues","STL","1",
"1997-10-01","Carolina Hurricanes","CAR","2","Tampa Bay Lightning","TBL","4",
"1997-10-01","Washington Capitals","WSH","4","Toronto Maple Leafs","TOR","1",
"1997-10-02","Los Angeles Kings","LAK","5","Boston Bruins","BOS","6",
"1997-10-03","Pittsburgh Penguins","PIT","4","Carolina Hurricanes","CAR","3",
"1997-10-03","Colorado Avalanche","COL","4","Calgary Flames","CGY","1",
"1997-10-03","Detroit Red Wings","DET","8","Edmonton Oilers","EDM","2",
"1997-10-03","New York Islanders","NYI","2","New York Rangers","NYR","2",
"1997-10-03","Ottawa Senators","OTT","3","Philadelphia Flyers","PHI","5",
"1997-10-03","Phoenix Coyotes","PHX","2","St. Louis Blues","STL","7",
"1997-10-03","New Jersey Devils","NJD","4","Tampa Bay Lightning","TBL","3",
"1997-10-03","Mighty Ducks of Anaheim","MDA","2","Vancouver Canucks","VAN","3","at Tokyo, JP"
"1997-10-03","Buffalo Sabres","BUF","2","Washington Capitals","WSH","6",
"1997-10-04","Montreal Canadiens","MTL","4","Boston Bruins","BOS","1",
"1997-10-04","St. Louis Blues","STL","2","Dallas Stars","DAL","1",
"1997-10-04","Vancouver Canucks","VAN","2","Mighty Ducks of Anaheim","MDA","3","at Tokyo, JP"
"1997-10-04","Toronto Maple Leafs","TOR","0","New York Islanders","NYI","3",
"1997-10-04","Carolina Hurricanes","CAR","2","Ottawa Senators","OTT","3",
"1997-10-04","Florida Panthers","FLA","5","Pittsburgh Penguins","PIT","3",
"1997-10-04","Chicago Blackhawks","CHI","2","San Jose Sharks","SJS","3",
"1997-10-04","New Jersey Devils","NJD","1","Washington Capitals","WSH","4",
"1997-10-05","Colorado Avalanche","COL","3","Edmonton Oilers","EDM","0",
"1997-10-05","Los Angeles Kings","LAK","2","New York Rangers","NYR","2",
"1997-10-05","Phoenix Coyotes","PHX","2","Philadelphia Flyers","PHI","1",
"1997-10-05","Buffalo Sabres","BUF","1","Tampa Bay Lightning","TBL","1",
"1997-10-07","Dallas Stars","DAL","4","Buffalo Sabres","BUF","2",
"1997-10-07","Los Angeles Kings","LAK","3","Carolina Hurricanes","CAR","3",
"1997-10-07","Toronto Maple Leafs","TOR","2","Calgary Flames","CGY","1",
"1997-10-07","Boston Bruins","BOS","2","Colorado Avalanche","COL","3",
"1997-10-07","Ottawa Senators","OTT","1","San Jose Sharks","SJS","0",
"1997-10-08","Dallas Stars","DAL","1","Detroit Red Wings","DET","3",
"1997-10-08","New York Rangers","NYR","3","Edmonton Oilers","EDM","3",
"1997-10-08","Philadelphia Flyers","PHI","1","New Jersey Devils","NJD","4",
"1997-10-08","Washington Capitals","WSH","6","New York Islanders","NYI","3",
"1997-10-08","Boston Bruins","BOS","3","Phoenix Coyotes","PHX","2",
"1997-10-08","Montreal Canadiens","MTL","3","Pittsburgh Penguins","PIT","0",
"1997-10-09","Washington Capitals","WSH","2","Buffalo Sabres","BUF","5",
"1997-10-09","New York Rangers","NYR","1","Calgary Flames","CGY","1",
"1997-10-09","Tampa Bay Lightning","TBL","4","Chicago Blackhawks","CHI","1",
"1997-10-09","San Jose Sharks","SJS","2","Colorado Avalanche","COL","3",
"1997-10-09","Pittsburgh Penguins","PIT","1","Philadelphia Flyers","PHI","3",
"1997-10-09","Los Angeles Kings","LAK","2","St. Louis Blues","STL","3",
"1997-10-09","Toronto Maple Leafs","TOR","2","Vancouver Canucks","VAN","2",
"1997-10-10","New Jersey Devils","NJD","1","Carolina Hurricanes","CAR","2",
"1997-10-10","Chicago Blackhawks","CHI","0","Dallas Stars","DAL","7",
"1997-10-10","Tampa Bay Lightning","TBL","0","Detroit Red Wings","DET","3",
"1997-10-10","Ottawa Senators","OTT","1","Mighty Ducks of Anaheim","MDA","1",
"1997-10-11","Phoenix Coyotes","PHX","3","Colorado Avalanche","COL","3",
"1997-10-11","Toronto Maple Leafs","TOR","1","Edmonton Oilers","EDM","2",
"1997-10-11","Philadelphia Flyers","PHI","6","Montreal Canadiens","MTL","2",
"1997-10-11","Buffalo Sabres","BUF","2","New Jersey Devils","NJD","3",
"1997-10-11","Carolina Hurricanes","CAR","1","Pittsburgh Penguins","PIT","4",
"1997-10-11","Boston Bruins","BOS","2","San Jose Sharks","SJS","5",
"1997-10-11","Florida Panthers","FLA","3","St. Louis Blues","STL","5",
"1997-10-11","New York Rangers","NYR","6","Vancouver Canucks","VAN","3",
"1997-10-11","New York Islanders","NYI","1","Washington Capitals","WSH","3",
"1997-10-12","Calgary Flames","CGY","4","Detroit Red Wings","DET","4",
"1997-10-12","Ottawa Senators","OTT","4","Los Angeles Kings","LAK","7",
"1997-10-13","New York Islanders","NYI","2","Florida Panthers","FLA","2",
"1997-10-13","Boston Bruins","BOS","3","Mighty Ducks of Anaheim","MDA","0",
"1997-10-13","Chicago Blackhawks","CHI","1","Phoenix Coyotes","PHX","2",
"1997-10-13","Philadelphia Flyers","PHI","3","San Jose Sharks","SJS","2",
"1997-10-13","Carolina Hurricanes","CAR","1","St. Louis Blues","STL","3",
"1997-10-13","Edmonton Oilers","EDM","0","Vancouver Canucks","VAN","3",
"1997-10-14","Calgary Flames","CGY","4","Dallas Stars","DAL","5",
"1997-10-14","Pittsburgh Penguins","PIT","1","New York Rangers","NYR","0",
"1997-10-14","Detroit Red Wings","DET","3","Toronto Maple Leafs","TOR","2",
"1997-10-15","Buffalo Sabres","BUF","3","Carolina Hurricanes","CAR","3",
"1997-10-15","Washington Capitals","WSH","2","Chicago Blackhawks","CHI","0",
"1997-10-15","Toronto Maple Leafs","TOR","4","Detroit Red Wings","DET","3",
"1997-10-15","Colorado Avalanche","COL","6","Edmonton Oilers","EDM","2",
"1997-10-15","Tampa Bay Lightning","TBL","1","Florida Panthers","FLA","2",
"1997-10-15","Boston Bruins","BOS","5","Los Angeles Kings","LAK","3",
"1997-10-15","Philadelphia Flyers","PHI","2","Mighty Ducks of Anaheim","MDA","2",
"1997-10-15","Pittsburgh Penguins","PIT","1","Montreal Canadiens","MTL","1",
"1997-10-15","New York Rangers","NYR","1","Ottawa Senators","OTT","5",
"1997-10-16","Florida Panthers","FLA","0","Dallas Stars","DAL","4",
"1997-10-16","New York Islanders","NYI","5","San Jose Sharks","SJS","2",
"1997-10-17","Montreal Canadiens","MTL","5","Buffalo Sabres","BUF","1",
"1997-10-17","Colorado Avalanche","COL","5","Calgary Flames","CGY","6",
"1997-10-17","St. Louis Blues","STL","2","Chicago Blackhawks","CHI","0",
"1997-10-17","Philadelphia Flyers","PHI","1","Los Angeles Kings","LAK","5",
"1997-10-17","Edmonton Oilers","EDM","1","Mighty Ducks of Anaheim","MDA","2",
"1997-10-17","New Jersey Devils","NJD","2","Ottawa Senators","OTT","4",
"1997-10-17","Pittsburgh Penguins","PIT","4","Tampa Bay Lightning","TBL","1",
"1997-10-17","Boston Bruins","BOS","2","Vancouver Canucks","VAN","0",
"1997-10-18","Boston Bruins","BOS","3","Calgary Flames","CGY","0",
"1997-10-18","Carolina Hurricanes","CAR","2","Detroit Red Wings","DET","4",
"1997-10-18","Washington Capitals","WSH","3","Montreal Canadiens","MTL","2",
"1997-10-18","Tampa Bay Lightning","TBL","0","New Jersey Devils","NJD","5",
"1997-10-18","New York Rangers","NYR","3","St. Louis Blues","STL","5",
"1997-10-18","Dallas Stars","DAL","5","Toronto Maple Leafs","TOR","4",
"1997-10-19","Buffalo Sabres","BUF","2","Chicago Blackhawks","CHI","5",
"1997-10-19","Pittsburgh Penguins","PIT","4","Florida Panthers","FLA","1",
"1997-10-19","Edmonton Oilers","EDM","3","Los Angeles Kings","LAK","2",
"1997-10-19","New York Islanders","NYI","5","Mighty Ducks of Anaheim","MDA","2",
"1997-10-19","Dallas Stars","DAL","1","Ottawa Senators","OTT","3",
"1997-10-19","San Jose Sharks","SJS","3","Phoenix Coyotes","PHX","5",
"1997-10-19","Colorado Avalanche","COL","4","Vancouver Canucks","VAN","4",
"1997-10-20","St. Louis Blues","STL","3","Detroit Red Wings","DET","3",
"1997-10-20","Carolina Hurricanes","CAR","2","New York Rangers","NYR","4",
"1997-10-21","Vancouver Canucks","VAN","5","Dallas Stars","DAL","1",
"1997-10-21","Boston Bruins","BOS","2","Edmonton Oilers","EDM","1",
"1997-10-21","New York Islanders","NYI","2","Los Angeles Kings","LAK","3",
"1997-10-21","Tampa Bay Lightning","TBL","1","Philadelphia Flyers","PHI","7",
"1997-10-21","Mighty Ducks of Anaheim","MDA","4","Phoenix Coyotes","PHX","3",
"1997-10-22","Calgary Flames","CGY","1","Buffalo Sabres","BUF","4",
"1997-10-22","St. Louis Blues","STL","3","Carolina Hurricanes","CAR","4",
"1997-10-22","Washington Capitals","WSH","3","Colorado Avalanche","COL","4",
"1997-10-22","Detroit Red Wings","DET","4","Mighty Ducks of Anaheim","MDA","1",
"1997-10-22","Florida Panthers","FLA","0","Montreal Canadiens","MTL","3",
"1997-10-22","Chicago Blackhawks","CHI","1","New York Rangers","NYR","0",
"1997-10-22","Pittsburgh Penguins","PIT","5","San Jose Sharks","SJS","2",
"1997-10-22","Ottawa Senators","OTT","6","Toronto Maple Leafs","TOR","2",
"1997-10-23","Tampa Bay Lightning","TBL","2","Boston Bruins","BOS","2",
"1997-10-23","Detroit Red Wings","DET","4","Los Angeles Kings","LAK","1",
"1997-10-23","Montreal Canadiens","MTL","1","New Jersey Devils","NJD","2",
"1997-10-23","Florida Panthers","FLA","2","Ottawa Senators","OTT","2",
