rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"25","Denis Herron","32","PIT","42","","10","22","3","170","1362","1192",".875","4.65","1","2193","","","","100","0.83","0","0","0""4"
"26","Mark Holden","27","WIN","4","","2","0","0","15","104","89",".856","4.23","0","213","","","","","","0","1","1""0"
"27","Kelly Hrudey","24","NYI","41","","19","17","3","141","1234","1093",".886","3.62","2","2335","","","","91","13.77","0","1","1""17"
"28","Bob Janecyk","27","LAK","51","","22","21","8","183","1483","1300",".877","3.66","2","3002","","","","98","3.00","0","2","2""27"
"29","Al Jensen","26","WSH","14","","10","3","1","34","295","261",".885","2.54","1","803","","","","","","0","0","0""6"
"30","Darren Jensen","24","PHI","1","","0","1","0","7","30","23",".767","7.00","0","60","","","","","","0","0","0""0"
"31","Hannu Kamppuri","27","NJD","13","","1","10","1","54","351","297",".846","5.02","0","645","","","","123","-9.98","0","1","1""2"
"32","Doug Keans","27","BOS","25","","16","6","3","82","669","587",".877","3.29","1","1497","","","","98","1.91","0","0","0""6"
"33","Reggie Lemelin","30","CGY","56","","30","12","10","183","1638","1455",".888","3.46","1","3176","","","","89","22.45","0","0","0""4"
"34","Pelle Lindbergh","25","PHI","65","","40","17","7","194","1929","1735",".899","3.02","2","3858","","","","80","47.94","0","0","0""4"
"35","Mike Liut","29","TOT","45","","17","19","7","157","1411","1254",".889","3.54","2","2660","","","","89","19.97","0","1","1""6"
"36","Ron Low","34","NJD","26","","6","11","4","85","628","543",".865","3.85","1","1326","","","","108","-6.23","0","0","0""21"
"37","Bob Mason","23","WSH","12","","8","2","1","31","291","260",".893","2.81","1","661","","","","","","0","1","1""0"
"38","Roland Melanson","24","TOT","28","","8","13","3","113","844","731",".866","4.33","0","1567","","","","107","-7.14","0","0","0""9"
"39","Gilles Meloche","34","MNS","32","","10","13","6","115","949","834",".879","3.80","0","1817","","","","97","4.03","0","0","0""2"
"40","Corrado Micalef","23","DET","36","","5","19","7","136","986","850",".862","4.40","0","1856","","","","110","-12.33","0","3","3""6"
"41","Greg Millen","27","TOT","54","","18","29","7","222","1559","1337",".858","4.08","1","3266","","","","114","-26.46","0","0","0""4"
"42","Eddie Mio","31","DET","7","","1","3","2","27","174","147",".845","4.31","0","376","","","","","","0","0","0""2"
"43","Andy Moog","24","EDM","39","","22","9","3","111","1050","939",".894","3.30","1","2019","","","","84","20.70","0","0","0""8"
"44","Darren Pang","20","CBH","1","","0","1","0","4","22","18",".818","4.00","0","60","","","","","","0","0","0""0"
"45","Pete Peeters","27","BOS","51","","19","26","4","172","1307","1135",".868","3.47","1","2975","","","","105","-8.07","0","0","0""20"
"46","Steve Penney","23","MTL","54","","26","18","8","167","1344","1177",".876","3.08","1","3252","","","","99","1.57","0","1","1""10"
"47","Daryl Reaugh","19","EDM","1","","0","1","0","5","35","30",".857","5.00","0","60","","","","","","0","0","0""0"
"48","Glenn Resch","36","NJD","51","","15","27","5","200","1401","1201",".857","4.16","0","2884","","","","114","-24.28","0","0","0""6"
"49","Pat Riggin","25","WSH","57","","28","20","7","168","1478","1310",".886","2.98","2","3388","","","","91","17.38","0","1","1""2"
"50","Roberto Romano","22","PIT","31","","9","17","2","120","974","854",".877","4.42","1","1629","","","","98","2.16","0","0","0""2"
"51","Patrick Roy","19","MTL","1","","1","0","0","0","2","2","1.000","0.00","0","20","","","","","","0","0","0""0"
"52","Mike Sands","21","MNS","3","","0","3","0","14","88","74",".841","6.04","0","139","","","","","","0","0","0""2"
"53","Bob Sauve","29","BUF","27","","13","10","3","84","581","497",".855","3.22","0","1564","","","","115","-11.13","0","1","1""4"
"54","Richard Sevigny","27","QUE","20","","10","6","2","62","491","429",".874","3.37","1","1104","","","","101","-0.42","0","0","0""8"
"55","Warren Skorodenski","24","CBH","27","","11","9","3","75","775","700",".903","3.22","2","1396","","","","77","22.20","0","0","0""2"
"56","Billy Smith","34","NYI","37","","18","14","3","133","1100","967",".879","3.82","0","2090","","","","96","4.97","0","0","0""25"
"57","Doug Soetaert","29","MTL","28","","14","9","4","91","622","531",".854","3.40","0","1606","","","","117","-12.99","0","0","0""4"
"58","Rick St. Croix","30","TOR","11","","2","9","0","54","314","260",".828","5.16","0","628","","","","","","0","0","0""0"
"59","Ed Staniowski","29","HAR","1","","0","0","0","1","10","9",".900","3.00","0","20","","","","","","0","0","0""0"
"60","Greg Stefan","23","DET","46","","21","19","3","190","1361","1171",".860","4.33","0","2635","","","","111","-19.30","0","2","2""23"
"61","Don Sylvestri","23","BOS","3","","0","0","2","6","52","46",".885","3.53","0","102","","","","","","0","0","0""2"
"62","John Vanbiesbrouck","21","NYR","42","","12","24","3","166","1346","1180",".877","4.22","1","2358","","","","98","2.82","0","5","5""17"
"63","Rick Wamsley","25","STL","40","","23","12","5","126","1094","968",".885","3.26","0","2319","","","","92","11.21","0","1","1""0"
"64","Steve Weeks","26","HAR","23","","9","12","2","91","700","609",".870","3.91","2","1397","","","","104","-3.20","0","0","0""0"
"65","Ken Wregget","20","TOR","23","","2","15","3","103","752","649",".863","4.84","0","1278","","","","109","-8.68","0","1","1""10"
"66","Mike Zanier","22","EDM","3","","1","1","1","12","100","88",".880","3.89","0","185","","","","","","0","0","0""0"
