date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1984-10-11","Pittsburgh Penguins","PIT","3","Boston Bruins","BOS","4",
"1984-10-11","Montreal Canadiens","MTL","3","Buffalo Sabres","BUF","4",
"1984-10-11","Detroit Red Wings","DET","3","Chicago Black Hawks","CBH","7",
"1984-10-11","St. Louis Blues","STL","4","Calgary Flames","CGY","2",
"1984-10-11","Edmonton Oilers","EDM","2","Los Angeles Kings","LAK","2",
"1984-10-11","Toronto Maple Leafs","TOR","1","Minnesota North Stars","MNS","0",
"1984-10-11","Hartford Whalers","HAR","4","New York Rangers","NYR","4",
"1984-10-11","Washington Capitals","WSH","2","Philadelphia Flyers","PHI","2",
"1984-10-11","Quebec Nordiques","QUE","5","Vancouver Canucks","VAN","2",
"1984-10-12","St. Louis Blues","STL","1","Edmonton Oilers","EDM","5",
"1984-10-12","New York Islanders","NYI","2","New Jersey Devils","NJD","7",
"1984-10-13","Quebec Nordiques","QUE","2","Calgary Flames","CGY","7",
"1984-10-13","New Jersey Devils","NJD","1","Detroit Red Wings","DET","4",
"1984-10-13","Boston Bruins","BOS","2","Hartford Whalers","HAR","3",
"1984-10-13","Vancouver Canucks","VAN","6","Los Angeles Kings","LAK","5",
"1984-10-13","New York Rangers","NYR","1","Minnesota North Stars","MNS","3",
"1984-10-13","Pittsburgh Penguins","PIT","3","Montreal Canadiens","MTL","4",
"1984-10-13","Chicago Black Hawks","CBH","6","New York Islanders","NYI","7",
"1984-10-13","Buffalo Sabres","BUF","3","Toronto Maple Leafs","TOR","4",
"1984-10-13","Philadelphia Flyers","PHI","4","Washington Capitals","WSH","2",
"1984-10-14","Hartford Whalers","HAR","2","Boston Bruins","BOS","4",
"1984-10-14","Detroit Red Wings","DET","4","Buffalo Sabres","BUF","6",
"1984-10-14","Washington Capitals","WSH","5","Chicago Black Hawks","CBH","3",
"1984-10-14","Quebec Nordiques","QUE","2","Edmonton Oilers","EDM","9",
"1984-10-14","St. Louis Blues","STL","5","Los Angeles Kings","LAK","2",
"1984-10-14","Minnesota North Stars","MNS","3","New York Rangers","NYR","1",
"1984-10-14","Calgary Flames","CGY","7","Vancouver Canucks","VAN","5",
"1984-10-14","Toronto Maple Leafs","TOR","2","Winnipeg Jets","WIN","5",
"1984-10-15","Philadelphia Flyers","PHI","2","Montreal Canadiens","MTL","5",
"1984-10-16","Boston Bruins","BOS","2","Edmonton Oilers","EDM","7",
"1984-10-16","New Jersey Devils","NJD","4","New York Islanders","NYI","6",
"1984-10-16","Los Angeles Kings","LAK","3","Washington Capitals","WSH","5",
"1984-10-17","St. Louis Blues","STL","3","Chicago Black Hawks","CBH","4",
"1984-10-17","Winnipeg Jets","WIN","4","Calgary Flames","CGY","7",
"1984-10-17","New York Islanders","NYI","6","Detroit Red Wings","DET","4",
"1984-10-17","Vancouver Canucks","VAN","3","Pittsburgh Penguins","PIT","4",
"1984-10-17","Buffalo Sabres","BUF","1","Quebec Nordiques","QUE","4",
"1984-10-17","Hartford Whalers","HAR","5","Toronto Maple Leafs","TOR","3",
"1984-10-18","Detroit Red Wings","DET","3","Hartford Whalers","HAR","7",
"1984-10-18","Edmonton Oilers","EDM","7","Minnesota North Stars","MNS","5",
"1984-10-18","Los Angeles Kings","LAK","3","Montreal Canadiens","MTL","3",
"1984-10-18","Vancouver Canucks","VAN","2","Philadelphia Flyers","PHI","13",
"1984-10-19","Quebec Nordiques","QUE","4","Buffalo Sabres","BUF","5",
"1984-10-19","Boston Bruins","BOS","2","Calgary Flames","CGY","8",
"1984-10-19","Toronto Maple Leafs","TOR","1","New Jersey Devils","NJD","4",
"1984-10-19","Edmonton Oilers","EDM","7","Winnipeg Jets","WIN","4",
"1984-10-20","Chicago Black Hawks","CBH","4","Detroit Red Wings","DET","7",
"1984-10-20","Vancouver Canucks","VAN","2","Hartford Whalers","HAR","3",
"1984-10-20","Minnesota North Stars","MNS","2","Montreal Canadiens","MTL","4",
"1984-10-20","Los Angeles Kings","LAK","3","New York Islanders","NYI","8",
"1984-10-20","Philadelphia Flyers","PHI","1","Pittsburgh Penguins","PIT","3",
"1984-10-20","New Jersey Devils","NJD","3","St. Louis Blues","STL","8",
"1984-10-20","Quebec Nordiques","QUE","12","Toronto Maple Leafs","TOR","3",
"1984-10-20","New York Rangers","NYR","6","Washington Capitals","WSH","5",
"1984-10-21","Minnesota North Stars","MNS","6","Buffalo Sabres","BUF","8",
"1984-10-21","Los Angeles Kings","LAK","2","Chicago Black Hawks","CBH","5",
"1984-10-21","Calgary Flames","CGY","4","Edmonton Oilers","EDM","6",
"1984-10-21","New York Islanders","NYI","5","New York Rangers","NYR","6",
"1984-10-21","Pittsburgh Penguins","PIT","2","Philadelphia Flyers","PHI","4",
"1984-10-21","Boston Bruins","BOS","2","Winnipeg Jets","WIN","3",
"1984-10-23","Hartford Whalers","HAR","4","Calgary Flames","CGY","9",
"1984-10-23","Philadelphia Flyers","PHI","7","Minnesota North Stars","MNS","2",
"1984-10-23","Vancouver Canucks","VAN","5","New York Islanders","NYI","6",
"1984-10-23","Montreal Canadiens","MTL","3","Quebec Nordiques","QUE","1",
"1984-10-24","Vancouver Canucks","VAN","3","Chicago Black Hawks","CBH","9",
"1984-10-24","Washington Capitals","WSH","3","Edmonton Oilers","EDM","3",
"1984-10-24","New Jersey Devils","NJD","5","Pittsburgh Penguins","PIT","2",
"1984-10-24","Boston Bruins","BOS","4","St. Louis Blues","STL","1",
"1984-10-24","Detroit Red Wings","DET","1","Toronto Maple Leafs","TOR","6",
"1984-10-24","Hartford Whalers","HAR","4","Winnipeg Jets","WIN","8",
"1984-10-25","Washington Capitals","WSH","3","Calgary Flames","CGY","5",
"1984-10-25","Buffalo Sabres","BUF","2","Montreal Canadiens","MTL","3",
"1984-10-25","New York Rangers","NYR","11","New Jersey Devils","NJD","2",
"1984-10-25","St. Louis Blues","STL","2","Philadelphia Flyers","PHI","7",
"1984-10-26","Buffalo Sabres","BUF","3","Detroit Red Wings","DET","7",
"1984-10-26","Los Angeles Kings","LAK","2","Edmonton Oilers","EDM","8",
"1984-10-26","Toronto Maple Leafs","TOR","2","Quebec Nordiques","QUE","2",
"1984-10-27","Hartford Whalers","HAR","5","Minnesota North Stars","MNS","3",
"1984-10-27","Philadelphia Flyers","PHI","4","New Jersey Devils","NJD","2",
"1984-10-27","Boston Bruins","BOS","8","New York Islanders","NYI","3",
"1984-10-27","Montreal Canadiens","MTL","5","Pittsburgh Penguins","PIT","6",
"1984-10-27","New York Rangers","NYR","5","Quebec Nordiques","QUE","2",
"1984-10-27","Chicago Black Hawks","CBH","5","St. Louis Blues","STL","4",
"1984-10-27","Calgary Flames","CGY","5","Toronto Maple Leafs","TOR","3",
"1984-10-27","Los Angeles Kings","LAK","2","Winnipeg Jets","WIN","2",
"1984-10-28","Calgary Flames","CGY","2","Buffalo Sabres","BUF","6",
"1984-10-28","Hartford Whalers","HAR","4","Chicago Black Hawks","CBH","1",
"1984-10-28","Boston Bruins","BOS","6","New York Rangers","NYR","4",
"1984-10-28","Washington Capitals","WSH","5","Vancouver Canucks","VAN","2",
"1984-10-29","Quebec Nordiques","QUE","2","Montreal Canadiens","MTL","4",
"1984-10-29","Los Angeles Kings","LAK","5","Winnipeg Jets","WIN","3",
"1984-10-30","Vancouver Canucks","VAN","0","Edmonton Oilers","EDM","7",
"1984-10-30","Chicago Black Hawks","CBH","5","Minnesota North Stars","MNS","5",
"1984-10-30","New York Rangers","NYR","3","New York Islanders","NYI","7",
"1984-10-30","Detroit Red Wings","DET","3","Pittsburgh Penguins","PIT","4",
"1984-10-31","Philadelphia Flyers","PHI","3","Buffalo Sabres","BUF","3",
"1984-10-31","Quebec Nordiques","QUE","5","Hartford Whalers","HAR","3",
"1984-10-31","Pittsburgh Penguins","PIT","7","New Jersey Devils","NJD","6",
"1984-10-31","Toronto Maple Leafs","TOR","5","St. Louis Blues","STL","6",
"1984-10-31","Los Angeles Kings","LAK","10","Vancouver Canucks","VAN","3",
"1984-10-31","Calgary Flames","CGY","3","Washington Capitals","WSH","4",
"1984-11-01","Quebec Nordiques","QUE","1","Boston Bruins","BOS","7",
"1984-11-01","Calgary Flames","CGY","9","Detroit Red Wings","DET","5",
"1984-11-01","New York Islanders","NYI","5","Montreal Canadiens","MTL","6",
"1984-11-01","Winnipeg Jets","WIN","7","Philadelphia Flyers","PHI","4",
"1984-11-02","Hartford Whalers","HAR","1","Buffalo Sabres","BUF","8",
"1984-11-02","Winnipeg Jets","WIN","3","Detroit Red Wings","DET","3",
"1984-11-02","Chicago Black Hawks","CBH","2","Edmonton Oilers","EDM","4",
"1984-11-02","Minnesota North Stars","MNS","2","New Jersey Devils","NJD","2",
"1984-11-03","Buffalo Sabres","BUF","4","Hartford Whalers","HAR","4",
"1984-11-03","Toronto Maple Leafs","TOR","0","Los Angeles Kings","LAK","7",
"1984-11-03","Boston Bruins","BOS","1","Montreal Canadiens","MTL","3",
"1984-11-03","Minnesota North Stars","MNS","1","Philadelphia Flyers","PHI","5",
"1984-11-03","New York Rangers","NYR","7","Pittsburgh Penguins","PIT","5",
"1984-11-03","New York Islanders","NYI","4","Quebec Nordiques","QUE","5",
"1984-11-03","Calgary Flames","CGY","2","St. Louis Blues","STL","5",
"1984-11-03","Chicago Black Hawks","CBH","4","Vancouver Canucks","VAN","6",
"1984-11-03","New Jersey Devils","NJD","4","Washington Capitals","WSH","6",
"1984-11-04","New York Islanders","NYI","2","Boston Bruins","BOS","6",
"1984-11-04","Edmonton Oilers","EDM","2","Winnipeg Jets","WIN","1",
"1984-11-05","Chicago Black Hawks","CBH","3","Los Angeles Kings","LAK","2",
"1984-11-05","Toronto Maple Leafs","TOR","3","Minnesota North Stars","MNS","5",
"1984-11-06","Montreal Canadiens","MTL","2","Detroit Red Wings","DET","4",
"1984-11-06","St. Louis Blues","STL","3","New York Islanders","NYI","6",
"1984-11-06","Edmonton Oilers","EDM","3","Pittsburgh Penguins","PIT","3",
"1984-11-06","Winnipeg Jets","WIN","3","Quebec Nordiques","QUE","5",
"1984-11-07","Chicago Black Hawks","CBH","5","Calgary Flames","CGY","3",
"1984-11-07","Winnipeg Jets","WIN","3","Hartford Whalers","HAR","0",
"1984-11-07","Buffalo Sabres","BUF","9","Minnesota North Stars","MNS","6",
"1984-11-07","Washington Capitals","WSH","3","New York Rangers","NYR","4",
"1984-11-07","Vancouver Canucks","VAN","4","Toronto Maple Leafs","TOR","4",
"1984-11-08","Detroit Red Wings","DET","2","Boston Bruins","BOS","5",
"1984-11-08","Edmonton Oilers","EDM","3","New Jersey Devils","NJD","2",
"1984-11-08","St. Louis Blues","STL","6","Pittsburgh Penguins","PIT","2",
"1984-11-09","Buffalo Sabres","BUF","2","Los Angeles Kings","LAK","3",
"1984-11-09","New York Islanders","NYI","4","New York Rangers","NYR","5",
"1984-11-09","St. Louis Blues","STL","0","Philadelphia Flyers","PHI","6",
"1984-11-09","Vancouver Canucks","VAN","5","Winnipeg Jets","WIN","7",
"1984-11-09","Edmonton Oilers","EDM","8","Washington Capitals","WSH","5",
"1984-11-10","Montreal Canadiens","MTL","3","Calgary Flames","CGY","3",
"1984-11-10","Boston Bruins","BOS","4","Detroit Red Wings","DET","2",
"1984-11-10","Vancouver Canucks","VAN","5","Minnesota North Stars","MNS","5",
"1984-11-10","Washington Capitals","WSH","2","New Jersey Devils","NJD","2",
"1984-11-10","Pittsburgh Penguins","PIT","4","New York Islanders","NYI","5",
"1984-11-10","Hartford Whalers","HAR","1","Quebec Nordiques","QUE","0",
"1984-11-10","Chicago Black Hawks","CBH","4","Toronto Maple Leafs","TOR","4",
"1984-11-11","St. Louis Blues","STL","1","Boston Bruins","BOS","1",
"1984-11-11","Los Angeles Kings","LAK","4","New York Rangers","NYR","2",
"1984-11-11","Edmonton Oilers","EDM","5","Philadelphia Flyers","PHI","7",
"1984-11-11","Minnesota North Stars","MNS","7","Toronto Maple Leafs","TOR","6",
"1984-11-11","Buffalo Sabres","BUF","2","Winnipeg Jets","WIN","3",
"1984-11-12","Montreal Canadiens","MTL","5","Vancouver Canucks","VAN","3",
"1984-11-13","Detroit Red Wings","DET","4","Calgary Flames","CGY","5",
"1984-11-13","Los Angeles Kings","LAK","5","Quebec Nordiques","QUE","4",
"1984-11-13","Minnesota North Stars","MNS","3","Washington Capitals","WSH","3",
"1984-11-14","Boston Bruins","BOS","2","Buffalo Sabres","BUF","4",
"1984-11-14","New York Rangers","NYR","4","Chicago Black Hawks","CBH","6",
"1984-11-14","Montreal Canadiens","MTL","4","Edmonton Oilers","EDM","2",
"1984-11-14","Quebec Nordiques","QUE","7","St. Louis Blues","STL","3",
"1984-11-14","Los Angeles Kings","LAK","4","Toronto Maple Leafs","TOR","3",
"1984-11-14","Detroit Red Wings","DET","2","Vancouver Canucks","VAN","3",
"1984-11-14","Pittsburgh Penguins","PIT","4","Winnipeg Jets","WIN","3",
"1984-11-15","New Jersey Devils","NJD","3","Boston Bruins","BOS","5",
"1984-11-15","Edmonton Oilers","EDM","2","Calgary Flames","CGY","6",
"1984-11-15","Minnesota North Stars","MNS","1","New York Islanders","NYI","6",
"1984-11-15","Hartford Whalers","HAR","1","Philadelphia Flyers","PHI","6",
"1984-11-16","Washington Capitals","WSH","2","Buffalo Sabres","BUF","3",
"1984-11-16","Quebec Nordiques","QUE","2","St. Louis Blues","STL","4",
"1984-11-16","Pittsburgh Penguins","PIT","6","Vancouver Canucks","VAN","7",
"1984-11-16","Calgary Flames","CGY","6","Winnipeg Jets","WIN","2",
"1984-11-17","Philadelphia Flyers","PHI","5","Boston Bruins","BOS","3",
"1984-11-17","Vancouver Canucks","VAN","0","Edmonton Oilers","EDM","7",
"1984-11-17","Chicago Black Hawks","CBH","7","Hartford Whalers","HAR","0",
"1984-11-17","Pittsburgh Penguins","PIT","3","Los Angeles Kings","LAK","5",
"1984-11-17","Detroit Red Wings","DET","3","Minnesota North Stars","MNS","3",
"1984-11-17","New Jersey Devils","NJD","0","Montreal Canadiens","MTL","5",
"1984-11-17","New York Rangers","NYR","4","New York Islanders","NYI","10",
"1984-11-17","Winnipeg Jets","WIN","5","Toronto Maple Leafs","TOR","3",
"1984-11-17","Buffalo Sabres","BUF","2","Washington Capitals","WSH","3",
"1984-11-18","Quebec Nordiques","QUE","5","Chicago Black Hawks","CBH","3",
"1984-11-18","New Jersey Devils","NJD","6","New York Rangers","NYR","0",
"1984-11-18","New York Islanders","NYI","3","Philadelphia Flyers","PHI","3",
"1984-11-19","Calgary Flames","CGY","4","Los Angeles Kings","LAK","5",
"1984-11-19","Toronto Maple Leafs","TOR","6","Montreal Canadiens","MTL","4",
"1984-11-20","Washington Capitals","WSH","3","New York Islanders","NYI","5",
"1984-11-20","Chicago Black Hawks","CBH","2","Quebec Nordiques","QUE","3",
"1984-11-20","St. Louis Blues","STL","5","Vancouver Canucks","VAN","1",
"1984-11-21","Vancouver Canucks","VAN","4","Calgary Flames","CGY","6",
"1984-11-21","Hartford Whalers","HAR","2","Detroit Red Wings","DET","4",
"1984-11-21","Winnipeg Jets","WIN","5","Edmonton Oilers","EDM","7",
"1984-11-21","New Jersey Devils","NJD","1","Los Angeles Kings","LAK","8",
"1984-11-21","Toronto Maple Leafs","TOR","1","Minnesota North Stars","MNS","7",
"1984-11-21","Buffalo Sabres","BUF","2","New York Rangers","NYR","3",
"1984-11-21","Boston Bruins","BOS","3","Philadelphia Flyers","PHI","4",
"1984-11-21","Washington Capitals","WSH","3","Pittsburgh Penguins","PIT","3",
"1984-11-22","Pittsburgh Penguins","PIT","3","Hartford Whalers","HAR","9",
"1984-11-22","Chicago Black Hawks","CBH","2","Montreal Canadiens","MTL","3",
"1984-11-23","Philadelphia Flyers","PHI","4","Buffalo Sabres","BUF","2",
"1984-11-23","St. Louis Blues","STL","3","Calgary Flames","CGY","1",
"1984-11-23","Toronto Maple Leafs","TOR","5","Detroit Red Wings","DET","6",
"1984-11-23","New Jersey Devils","NJD","4","Minnesota North Stars","MNS","5",
"1984-11-23","Winnipeg Jets","WIN","5","Vancouver Canucks","VAN","1",
"1984-11-23","New York Islanders","NYI","5","Washington Capitals","WSH","1",
"1984-11-24","Chicago Black Hawks","CBH","2","Boston Bruins","BOS","1",
"1984-11-24","St. Louis Blues","STL","6","Edmonton Oilers","EDM","7",
"1984-11-24","Philadelphia Flyers","PHI","4","Hartford Whalers","HAR","4",
"1984-11-24","Winnipeg Jets","WIN","9","Los Angeles Kings","LAK","5",
"1984-11-24","Detroit Red Wings","DET","4","Montreal Canadiens","MTL","6",
"1984-11-24","Buffalo Sabres","BUF","3","New York Islanders","NYI","6",
"1984-11-24","New Jersey Devils","NJD","5","Pittsburgh Penguins","PIT","3",
"1984-11-24","New York Rangers","NYR","3","Quebec Nordiques","QUE","8",
"1984-11-24","Minnesota North Stars","MNS","4","Toronto Maple Leafs","TOR","2",
"1984-11-25","Montreal Canadiens","MTL","4","Boston Bruins","BOS","7",
"1984-11-25","Quebec Nordiques","QUE","3","New York Rangers","NYR","2",
"1984-11-25","Calgary Flames","CGY","4","Vancouver Canucks","VAN","2",
"1984-11-25","Chicago Black Hawks","CBH","0","Washington Capitals","WSH","5",
"1984-11-27","Winnipeg Jets","WIN","5","Los Angeles Kings","LAK","3",
"1984-11-27","Minnesota North Stars","MNS","2","New Jersey Devils","NJD","3",
"1984-11-27","Chicago Black Hawks","CBH","2","Philadelphia Flyers","PHI","4",
"1984-11-27","Buffalo Sabres","BUF","2","Pittsburgh Penguins","PIT","2",
"1984-11-27","Washington Capitals","WSH","9","Quebec Nordiques","QUE","2",
"1984-11-27","Edmonton Oilers","EDM","7","Toronto Maple Leafs","TOR","1",
"1984-11-27","St. Louis Blues","STL","6","Vancouver Canucks","VAN","1",
"1984-11-28","New York Islanders","NYI","2","Calgary Flames","CGY","5",
"1984-11-28","Montreal Canadiens","MTL","3","Detroit Red Wings","DET","3",
"1984-11-28","Minnesota North Stars","MNS","4","Hartford Whalers","HAR","2",
"1984-11-28","Washington Capitals","WSH","2","New York Rangers","NYR","1",
"1984-11-29","Edmonton Oilers","EDM","4","Boston Bruins","BOS","2",
"1984-11-29","Vancouver Canucks","VAN","1","Los Angeles Kings","LAK","12",
"1984-11-29","New Jersey Devils","NJD","2","Philadelphia Flyers","PHI","1",
"1984-11-29","Chicago Black Hawks","CBH","6","Pittsburgh Penguins","PIT","3",
"1984-11-30","Montreal Canadiens","MTL","2","Buffalo Sabres","BUF","2",
"1984-11-30","St. Louis Blues","STL","5","Detroit Red Wings","DET","3",
"1984-11-30","Edmonton Oilers","EDM","4","Hartford Whalers","HAR","2",
"1984-11-30","Toronto Maple Leafs","TOR","3","New York Rangers","NYR","3",
"1984-11-30","New York Islanders","NYI","5","Winnipeg Jets","WIN","2",
"1984-12-01","Washington Capitals","WSH","5","Boston Bruins","BOS","4",
"1984-12-01","Vancouver Canucks","VAN","3","Los Angeles Kings","LAK","6",
"1984-12-01","Calgary Flames","CGY","8","Minnesota North Stars","MNS","4",
"1984-12-01","Buffalo Sabres","BUF","2","Montreal Canadiens","MTL","3",
"1984-12-01","Chicago Black Hawks","CBH","5","New Jersey Devils","NJD","3",
"1984-12-01","Pittsburgh Penguins","PIT","1","Philadelphia Flyers","PHI","3",
"1984-12-01","Hartford Whalers","HAR","4","Quebec Nordiques","QUE","8",
"1984-12-01","Detroit Red Wings","DET","5","St. Louis Blues","STL","10",
"1984-12-01","New York Rangers","NYR","4","Toronto Maple Leafs","TOR","1",
"1984-12-02","Calgary Flames","CGY","6","Winnipeg Jets","WIN","8",
"1984-12-02","Pittsburgh Penguins","PIT","1","Washington Capitals","WSH","9",
"1984-12-03","Hartford Whalers","HAR","3","Montreal Canadiens","MTL","9",
"1984-12-03","Philadelphia Flyers","PHI","6","New York Rangers","NYR","2",
"1984-12-03","Boston Bruins","BOS","3","Quebec Nordiques","QUE","3",
"1984-12-03","New York Islanders","NYI","5","Vancouver Canucks","VAN","4",
"1984-12-04","Toronto Maple Leafs","TOR","6","Detroit Red Wings","DET","7",
"1984-12-04","Los Angeles Kings","LAK","2","Minnesota North Stars","MNS","2",
"1984-12-04","Winnipeg Jets","WIN","2","St. Louis Blues","STL","2",
"1984-12-04","New Jersey Devils","NJD","1","Washington Capitals","WSH","4",
"1984-12-05","Boston Bruins","BOS","3","Buffalo Sabres","BUF","3",
"1984-12-05","Los Angeles Kings","LAK","5","Chicago Black Hawks","CBH","5",
"1984-12-05","New York Islanders","NYI","4","Edmonton Oilers","EDM","6",
"1984-12-05","Montreal Canadiens","MTL","3","Hartford Whalers","HAR","5",
"1984-12-05","Calgary Flames","CGY","4","New York Rangers","NYR","4",
"1984-12-05","St. Louis Blues","STL","4","Pittsburgh Penguins","PIT","7",
"1984-12-05","Detroit Red Wings","DET","4","Toronto Maple Leafs","TOR","2",
"1984-12-06","Montreal Canadiens","MTL","3","Boston Bruins","BOS","1",
"1984-12-06","Quebec Nordiques","QUE","1","Philadelphia Flyers","PHI","1",
"1984-12-07","Chicago Black Hawks","CBH","4","Detroit Red Wings","DET","5",
"1984-12-07","Minnesota North Stars","MNS","3","Edmonton Oilers","EDM","6",
"1984-12-07","Calgary Flames","CGY","3","New Jersey Devils","NJD","3",
"1984-12-07","Pittsburgh Penguins","PIT","4","New York Rangers","NYR","3",
"1984-12-07","Winnipeg Jets","WIN","7","Washington Capitals","WSH","5",
"1984-12-08","Buffalo Sabres","BUF","3","Boston Bruins","BOS","1",
"1984-12-08","Los Angeles Kings","LAK","7","Montreal Canadiens","MTL","9",
"1984-12-08","Hartford Whalers","HAR","4","New York Islanders","NYI","3",
"1984-12-08","New York Rangers","NYR","2","Philadelphia Flyers","PHI","4",
"1984-12-08","Calgary Flames","CGY","4","Pittsburgh Penguins","PIT","6",
"1984-12-08","New Jersey Devils","NJD","3","Quebec Nordiques","QUE","7",
"1984-12-08","Toronto Maple Leafs","TOR","3","St. Louis Blues","STL","3",
"1984-12-08","Edmonton Oilers","EDM","2","Vancouver Canucks","VAN","3",
"1984-12-09","Quebec Nordiques","QUE","4","Buffalo Sabres","BUF","4",
"1984-12-09","Toronto Maple Leafs","TOR","2","Chicago Black Hawks","CBH","7",
"1984-12-09","Minnesota North Stars","MNS","2","Winnipeg Jets","WIN","4",
"1984-12-09","Detroit Red Wings","DET","0","Washington Capitals","WSH","4",
"1984-12-10","Detroit Red Wings","DET","4","Minnesota North Stars","MNS","3",
"1984-12-10","Los Angeles Kings","LAK","2","New York Rangers","NYR","4",
"1984-12-11","New Jersey Devils","NJD","7","New York Islanders","NYI","5",
"1984-12-11","Vancouver Canucks","VAN","4","Quebec Nordiques","QUE","3",
"1984-12-11","Washington Capitals","WSH","3","St. Louis Blues","STL","3",
"1984-12-11","Philadelphia Flyers","PHI","4","Winnipeg Jets","WIN","5",
