rank,teamName,teamAbrv,gamesPlayed,wins,losses,ties,points,pointsPercentage,goalsFor,goalsAgainst,simpleRatingSystem,strengthOfSchedule,totalGoalsPerGame,powerPlayGoals,powerPlayChances,powerPlayPercentage,powerPlayGoalsAgainst,powerPlayChancesAgainst,penaltyKillingPercentage,shortHandedGoals,shortHandedGoalsAgainst,shots,shootingPercentage,shotsAgainst,savePercentage,pdo
"1"0,"Detroit Red Wings"1,"DET","70"2,"36"3,"16"4,"18"5,"90"6,".643"7,"222"8,"133"9,"1.06"10,"-0.21"11,"5.07"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"2"0,"Montreal Canadiens"1,"MTL","70"2,"28"3,"23"4,"19"5,"75"6,".536"7,"155"8,"148"9,"0.08"10,"-0.02"11,"4.33"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"3"0,"Boston Bruins"1,"BOS","70"2,"28"3,"29"4,"13"5,"69"6,".493"7,"152"8,"172"9,"-0.24"10,"0.05"11,"4.63"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"4"0,"Chicago Black Hawks"1,"CBH","70"2,"27"3,"28"4,"15"5,"69"6,".493"7,"169"8,"175"9,"-0.07"10,"0.01"11,"4.91"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"5"0,"Toronto Maple Leafs"1,"TOR","70"2,"27"3,"30"4,"13"5,"67"6,".479"7,"156"8,"167"9,"-0.13"10,"0.03"11,"4.61"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"6"0,"New York Rangers"1,"NYR","70"2,"17"3,"37"4,"16"5,"50"6,".357"7,"152"8,"211"9,"-0.70"10,"0.14"11,"5.19"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
