rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"31","Alex Delvecchio","24","DET","C","48","16","25","41","","8","","","","","","","","","","",""
"32","Bill Dineen","24","DET","RW","51","6","7","13","","12","","","","","","","","","","",""
"33","Dick Duff","20","TOR","LW","70","26","14","40","","50","","","","","","","","","","",""
"34","Jack Evans","28","NYR","D","70","3","6","9","","110","","","","","","","","","","",""
"35","Lorne Ferguson","26","DET","LW","70","13","10","23","","26","","","","","","","","","","",""
"36","Fern Flaman","30","BOS","D","68","6","25","31","","108","","","","","","","","","","",""
"37","Gerry Foley","24","NYR","RW","69","7","9","16","","48","","","","","","","","","","",""
"38","Lou Fontinato","25","NYR","D","70","3","12","15","","139","","","","","","","","","","",""
"39","Bill Gadsby","29","NYR","D","70","4","37","41","","72","","","","","","","","","","",""
"40","Cal Gardner","32","BOS","C","70","12","20","32","","66","","","","","","","","","","",""
"41","Jean-Guy Gendron","22","NYR","LW","70","9","6","15","","40","","","","","","","","","","",""
"42","Bernie Geoffrion","25","MTL","RW","41","19","21","40","","18","","","","","","","","","","",""
"43","Kenny Girard","20","TOR","RW","3","0","1","1","","2","","","","","","","","","","",""
"44","Warren Godfrey","25","DET","D","69","1","8","9","","103","","","","","","","","","","",""
"45","Phil Goyette","23","MTL","C","14","3","4","7","","0","","","","","","","","","","",""
"46","Billy Harris","21","TOR","C","23","4","6","10","","6","","","","","","","","","","",""
"47","Doug Harvey","32","MTL","D","70","6","44","50","","92","","","","","","","","","","",""
"48","Andy Hebenton","27","NYR","RW","70","21","23","44","","10","","","","","","","","","","",""
"49","Camille Henry","24","NYR","C","36","14","15","29","","2","","","","","","","","","","",""
"50","Wally Hergesheimer","30","CBH","RW","41","2","8","10","","12","","","","","","","","","","",""
"51","Floyd Hillman","23","BOS","D","6","0","0","0","","10","","","","","","","","","","",""
"52","Larry Hillman","19","DET","D","16","1","2","3","","4","","","","","","","","","","",""
"53","Gord Hollingworth","23","DET","D","25","0","1","1","","16","","","","","","","","","","",""
"54","Tim Horton","27","TOR","D","66","6","19","25","","72","","","","","","","","","","",""
"55","Bronco Horvath","26","TOT","C","8","1","2","3","","4","","","","","","","","","","",""
"56","Gordie Howe","28","DET","RW","70","44","45","89","","72","","","","","","","","","","",""
"57","Harry Howell","24","NYR","D","65","2","10","12","","70","","","","","","","","","","",""
"58","Ron Hurst","25","TOR","RW","14","2","2","4","","8","","","","","","","","","","",""
"59","Ron Ingram","23","CBH","D","45","1","6","7","","21","","","","","","","","","","",""
"60","Gerry James","22","TOR","RW","53","4","12","16","","90","","","","","","","","","","",""
"61","Allan Johnson","21","MTL","RW","2","0","1","1","","2","","","","","","","","","","",""
"62","Tom Johnson","28","MTL","D","70","4","11","15","","59","","","","","","","","","","",""
"63","Ed Kachur","22","CBH","RW","34","5","7","12","","21","","","","","","","","","","",""
"64","Red Kelly","29","DET","D","70","10","25","35","","18","","","","","","","","","","",""
"65","Forbes Kennedy","21","CBH","C","69","8","13","21","","102","","","","","","","","","","",""
"66","Ted Kennedy","31","TOR","C","30","6","16","22","","35","","","","","","","","","","",""
"67","Leo Labine","25","BOS","RW","67","18","29","47","","128","","","","","","","","","","",""
"68","Hec Lalande","22","CBH","C","50","11","17","28","","38","","","","","","","","","","",""
"69","Jackie Leclair","27","MTL","C","47","3","10","13","","14","","","","","","","","","","",""
"70","Danny Lewicki","25","NYR","LW","70","18","20","38","","47","","","","","","","","","","",""
"71","Ted Lindsay","31","DET","LW","70","30","55","85","","103","","","","","","","","","","",""
"72","Ed Litzenberger","24","CBH","RW","70","32","32","64","","48","","","","","","","","","","",""
"73","Parker MacDonald","23","NYR","C","45","7","8","15","","24","","","","","","","","","","",""
"74","Fleming MacKell","27","BOS","C","65","22","17","39","","73","","","","","","","","","","",""
"75","Al MacNeil","21","TOR","D","53","4","8","12","","84","","","","","","","","","","",""
"76","Bud MacPherson","29","MTL","D","10","0","0","0","","4","","","","","","","","","","",""
"77","Frank Mahovlich","19","TOR","LW","3","1","0","1","","2","","","","","","","","","","",""
"78","Don Marshall","24","MTL","C","70","12","8","20","","6","","","","","","","","","","",""
"79","Frank Martin","23","CBH","D","70","1","8","9","","12","","","","","","","","","","",""
"80","Eddie Mazur","27","CBH","LW","15","0","1","1","","4","","","","","","","","","","",""
"81","Tom McCarthy","22","DET","LW","3","0","0","0","","0","","","","","","","","","","",""
"82","Jack McIntyre","26","CBH","LW","70","18","14","32","","32","","","","","","","","","","",""
"83","Don McKenney","22","BOS","C","69","21","39","60","","31","","","","","","","","","","",""
"84","Billy McNeill","21","DET","RW","64","5","10","15","","34","","","","","","","","","","",""
"85","Nick Mickoski","29","CBH","LW","70","16","20","36","","24","","","","","","","","","","",""
"86","Rudy Migay","28","TOR","C","66","15","20","35","","51","","","","","","","","","","",""
"87","Doug Mohns","23","BOS","LW","68","6","34","40","","89","","","","","","","","","","",""
"88","Dickie Moore","26","MTL","LW","70","29","29","58","","56","","","","","","","","","","",""
"89","Jim Morrison","25","TOR","D","63","3","17","20","","44","","","","","","","","","","",""
"90","Gus Mortson","32","CBH","D","70","5","18","23","","147","","","","","","","","","","",""
"91","Ken Mosdell","34","CBH","RW","25","2","4","6","","10","","","","","","","","","","",""
"92","Ron Murphy","23","NYR","LW","33","7","12","19","","14","","","","","","","","","","",""
"93","Eric Nesterenko","23","CBH","RW","24","8","15","23","","32","","","","","","","","","","",""
"94","Al Nicholson","20","BOS","LW","5","0","1","1","","0","","","","","","","","","","",""
"95","Mike Nykoluk","22","TOR","RW","32","3","1","4","","20","","","","","","","","","","",""
"96","Bert Olmstead","30","MTL","LW","64","15","33","48","","74","","","","","","","","","","",""
"97","Ed Panagabko","22","BOS","LW","1","0","0","0","","0","","","","","","","","","","",""
"98","Marty Pavelich","29","DET","LW","64","3","13","16","","48","","","","","","","","","","",""
"99","Johnny Peirson","31","BOS","RW","68","13","26","39","","41","","","","","","","","","","",""
"100","Pierre Pilote","25","CBH","D","70","3","14","17","","117","","","","","","","","","","",""
"101","Larry Popein","26","NYR","C","67","11","19","30","","20","","","","","","","","","","",""
"102","Dean Prentice","24","NYR","LW","68","19","23","42","","38","","","","","","","","","","",""
"103","Andre Pronovost","20","MTL","LW","64","10","11","21","","58","","","","","","","","","","",""
"104","Marcel Pronovost","26","DET","D","70","7","9","16","","38","","","","","","","","","","",""
"105","Claude Provost","23","MTL","RW","67","16","14","30","","24","","","","","","","","","","",""
"106","Metro Prystai","29","DET","C","70","7","15","22","","16","","","","","","","","","","",""
"107","Bob Pulford","20","TOR","LW","65","11","11","22","","32","","","","","","","","","","",""
"108","George Ranieri","21","BOS","LW","2","0","0","0","","0","","","","","","","","","","",""
"109","Marc Reaume","22","TOR","D","63","6","14","20","","81","","","","","","","","","","",""
"110","Larry Regan","26","BOS","RW","69","14","19","33","","29","","","","","","","","","","",""
"111","Dutch Reibel","26","DET","C","70","13","23","36","","6","","","","","","","","","","",""
"112","Henri Richard","20","MTL","C","63","18","36","54","","71","","","","","","","","","","",""
"113","Maurice Richard","35","MTL","RW","63","33","29","62","","74","","","","","","","","","","",""
"114","Guy Rousseau","22","MTL","LW","2","0","0","0","","0","","","","","","","","","","",""
"115","Glen Skov","26","CBH","C","67","14","28","42","","69","","","","","","","","","","",""
"116","John Sleaver","22","CBH","RW","12","1","0","1","","4","","","","","","","","","","",""
"117","Tod Sloan","29","TOR","C","52","14","21","35","","33","","","","","","","","","","",""
"118","Floyd Smith","21","BOS","RW","23","0","0","0","","6","","","","","","","","","","",""
"119","Sid Smith","31","TOR","LW","70","17","24","41","","4","","","","","","","","","","",""
"120","Stan Smrke","28","MTL","LW","4","0","0","0","","0","","","","","","","","","","",""
"121","Dollard St. Laurent","27","MTL","D","64","1","11","12","","49","","","","","","","","","","",""
"122","Allan Stanley","30","BOS","D","60","6","25","31","","45","","","","","","","","","","",""
"123","Vic Stasiuk","27","BOS","LW","64","24","16","40","","69","","","","","","","","","","",""
"124","Ron Stewart","24","TOR","RW","65","15","20","35","","28","","","","","","","","","","",""
"125","Gord Strate","21","DET","D","5","0","0","0","","4","","","","","","","","","","",""
"126","Red Sullivan","27","NYR","C","42","6","17","23","","36","","","","","","","","","","",""
"127","Jean-Guy Talbot","24","MTL","D","59","0","13","13","","70","","","","","","","","","","",""
"128","Jimmy Thomson","29","TOR","D","62","0","12","12","","50","","","","","","","","","","",""
"129","Jerry Toppazzini","25","BOS","RW","55","15","23","38","","26","","","","","","","","","","",""
"130","Zellio Toppazzini","27","CBH","RW","7","0","0","0","","0","","","","","","","","","","",""
"131","Bob Turner","23","MTL","D","58","1","4","5","","48","","","","","","","","","","",""
"132","Norm Ullman","21","DET","C","64","16","36","52","","47","","","","","","","","","","",""
"133","Moose Vasko","21","CBH","D","64","3","12","15","","31","","","","","","","","","","",""
"134","Harry Watson","33","CBH","LW","70","11","19","30","","9","","","","","","","","","","",""
"135","Jerry Wilson","19","MTL","C","3","0","0","0","","2","","","","","","","","","","",""
"136","Johnny Wilson","27","CBH","LW","70","18","30","48","","24","","","","","","","","","","",""
"137","Benny Woit","29","CBH","D","9","0","0","0","","2","","","","","","","","","","",""
