date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1956-10-11","Toronto Maple Leafs","TOR","4","Boston Bruins","BOS","4",
"1956-10-11","Chicago Black Hawks","CBH","1","Detroit Red Wings","DET","3",
"1956-10-12","New York Rangers","NYR","3","Chicago Black Hawks","CBH","0",
"1956-10-13","Boston Bruins","BOS","0","Montreal Canadiens","MTL","3",
"1956-10-13","Detroit Red Wings","DET","4","Toronto Maple Leafs","TOR","1",
"1956-10-14","Montreal Canadiens","MTL","1","Boston Bruins","BOS","3",
"1956-10-14","Toronto Maple Leafs","TOR","1","Chicago Black Hawks","CBH","0",
"1956-10-14","New York Rangers","NYR","1","Detroit Red Wings","DET","2",
"1956-10-17","Boston Bruins","BOS","0","New York Rangers","NYR","2",
"1956-10-18","Toronto Maple Leafs","TOR","3","Detroit Red Wings","DET","3",
"1956-10-18","Chicago Black Hawks","CBH","1","Montreal Canadiens","MTL","1",
"1956-10-20","New York Rangers","NYR","0","Montreal Canadiens","MTL","5",
"1956-10-20","Boston Bruins","BOS","2","Toronto Maple Leafs","TOR","2",
"1956-10-21","Boston Bruins","BOS","3","Detroit Red Wings","DET","3",
"1956-10-21","Chicago Black Hawks","CBH","1","New York Rangers","NYR","4",
"1956-10-24","Montreal Canadiens","MTL","2","New York Rangers","NYR","3",
"1956-10-25","Chicago Black Hawks","CBH","1","Detroit Red Wings","DET","3",
"1956-10-25","Toronto Maple Leafs","TOR","3","Montreal Canadiens","MTL","2",
"1956-10-27","Boston Bruins","BOS","1","Montreal Canadiens","MTL","0",
"1956-10-27","Chicago Black Hawks","CBH","2","Toronto Maple Leafs","TOR","5",
"1956-10-28","Montreal Canadiens","MTL","1","Detroit Red Wings","DET","4",
"1956-10-28","Toronto Maple Leafs","TOR","1","New York Rangers","NYR","1",
"1956-10-30","Boston Bruins","BOS","0","Chicago Black Hawks","CBH","4",
"1956-10-31","New York Rangers","NYR","2","Toronto Maple Leafs","TOR","7",
"1956-11-01","Chicago Black Hawks","CBH","2","Boston Bruins","BOS","5",
"1956-11-01","Detroit Red Wings","DET","3","Montreal Canadiens","MTL","4",
"1956-11-03","Chicago Black Hawks","CBH","0","Montreal Canadiens","MTL","6",
"1956-11-03","Detroit Red Wings","DET","2","Toronto Maple Leafs","TOR","1",
"1956-11-04","New York Rangers","NYR","1","Boston Bruins","BOS","4",
"1956-11-04","Montreal Canadiens","MTL","1","Chicago Black Hawks","CBH","0",
"1956-11-07","Boston Bruins","BOS","4","New York Rangers","NYR","2",
"1956-11-07","Montreal Canadiens","MTL","4","Toronto Maple Leafs","TOR","3",
"1956-11-08","Detroit Red Wings","DET","1","Boston Bruins","BOS","3",
"1956-11-08","Toronto Maple Leafs","TOR","2","Chicago Black Hawks","CBH","5",
"1956-11-08","New York Rangers","NYR","2","Montreal Canadiens","MTL","4",
"1956-11-10","Boston Bruins","BOS","3","Montreal Canadiens","MTL","1",
"1956-11-10","Detroit Red Wings","DET","6","New York Rangers","NYR","4",
"1956-11-10","Chicago Black Hawks","CBH","1","Toronto Maple Leafs","TOR","4",
"1956-11-11","Montreal Canadiens","MTL","2","Boston Bruins","BOS","3",
"1956-11-11","Detroit Red Wings","DET","3","Chicago Black Hawks","CBH","1",
"1956-11-14","Montreal Canadiens","MTL","5","New York Rangers","NYR","3",
"1956-11-15","Boston Bruins","BOS","5","Chicago Black Hawks","CBH","3",
"1956-11-15","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","4",
"1956-11-17","Detroit Red Wings","DET","2","Montreal Canadiens","MTL","6",
"1956-11-17","Boston Bruins","BOS","4","New York Rangers","NYR","4",
"1956-11-17","Chicago Black Hawks","CBH","6","Toronto Maple Leafs","TOR","3",
"1956-11-18","Toronto Maple Leafs","TOR","3","Boston Bruins","BOS","4",
"1956-11-18","New York Rangers","NYR","2","Chicago Black Hawks","CBH","2",
"1956-11-18","Montreal Canadiens","MTL","3","Detroit Red Wings","DET","8",
"1956-11-21","Toronto Maple Leafs","TOR","3","New York Rangers","NYR","3",
"1956-11-22","New York Rangers","NYR","4","Boston Bruins","BOS","3",
"1956-11-22","Montreal Canadiens","MTL","3","Chicago Black Hawks","CBH","5",
"1956-11-22","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","2",
"1956-11-24","Chicago Black Hawks","CBH","2","Detroit Red Wings","DET","3",
"1956-11-24","New York Rangers","NYR","1","Montreal Canadiens","MTL","6",
"1956-11-24","Boston Bruins","BOS","3","Toronto Maple Leafs","TOR","2",
"1956-11-25","Toronto Maple Leafs","TOR","1","Boston Bruins","BOS","3",
"1956-11-25","Detroit Red Wings","DET","3","Chicago Black Hawks","CBH","3",
"1956-11-25","Montreal Canadiens","MTL","1","New York Rangers","NYR","1",
"1956-11-28","Boston Bruins","BOS","1","New York Rangers","NYR","2",
"1956-11-29","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","0",
"1956-11-29","New York Rangers","NYR","1","Detroit Red Wings","DET","4",
"1956-11-29","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","4",
"1956-12-01","Chicago Black Hawks","CBH","0","Montreal Canadiens","MTL","7",
"1956-12-01","Detroit Red Wings","DET","0","Toronto Maple Leafs","TOR","4",
"1956-12-02","Chicago Black Hawks","CBH","2","Boston Bruins","BOS","3",
"1956-12-02","Montreal Canadiens","MTL","0","Detroit Red Wings","DET","1",
"1956-12-02","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","4",
"1956-12-05","Chicago Black Hawks","CBH","2","New York Rangers","NYR","2",
"1956-12-05","Montreal Canadiens","MTL","3","Toronto Maple Leafs","TOR","1",
"1956-12-06","Boston Bruins","BOS","2","Detroit Red Wings","DET","3",
"1956-12-07","Montreal Canadiens","MTL","3","Chicago Black Hawks","CBH","1",
"1956-12-08","Detroit Red Wings","DET","3","Boston Bruins","BOS","5",
"1956-12-08","New York Rangers","NYR","0","Toronto Maple Leafs","TOR","0",
"1956-12-09","Montreal Canadiens","MTL","1","Boston Bruins","BOS","1",
"1956-12-09","Toronto Maple Leafs","TOR","2","Chicago Black Hawks","CBH","1",
"1956-12-09","Detroit Red Wings","DET","2","New York Rangers","NYR","4",
"1956-12-13","Chicago Black Hawks","CBH","2","Boston Bruins","BOS","3",
"1956-12-13","New York Rangers","NYR","1","Detroit Red Wings","DET","2",
"1956-12-13","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","6",
"1956-12-15","Chicago Black Hawks","CBH","1","Detroit Red Wings","DET","5",
"1956-12-15","Boston Bruins","BOS","4","Montreal Canadiens","MTL","6",
"1956-12-15","New York Rangers","NYR","1","Toronto Maple Leafs","TOR","2",
"1956-12-16","Toronto Maple Leafs","TOR","2","Boston Bruins","BOS","4",
"1956-12-16","Detroit Red Wings","DET","1","Chicago Black Hawks","CBH","3",
"1956-12-16","Montreal Canadiens","MTL","2","New York Rangers","NYR","4",
"1956-12-20","Detroit Red Wings","DET","1","Boston Bruins","BOS","1",
"1956-12-20","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","4",
"1956-12-21","New York Rangers","NYR","3","Chicago Black Hawks","CBH","2",
"1956-12-22","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","1",
"1956-12-22","Boston Bruins","BOS","3","Toronto Maple Leafs","TOR","2",
"1956-12-23","Boston Bruins","BOS","1","Chicago Black Hawks","CBH","4",
"1956-12-23","Montreal Canadiens","MTL","3","Detroit Red Wings","DET","3",
"1956-12-23","Toronto Maple Leafs","TOR","3","New York Rangers","NYR","1",
"1956-12-25","Chicago Black Hawks","CBH","4","Boston Bruins","BOS","2",
"1956-12-25","New York Rangers","NYR","1","Detroit Red Wings","DET","8",
"1956-12-26","Montreal Canadiens","MTL","0","Toronto Maple Leafs","TOR","1",
"1956-12-27","Detroit Red Wings","DET","5","Boston Bruins","BOS","3",
"1956-12-27","Chicago Black Hawks","CBH","2","New York Rangers","NYR","3",
"1956-12-29","New York Rangers","NYR","3","Montreal Canadiens","MTL","6",
"1956-12-29","Chicago Black Hawks","CBH","3","Toronto Maple Leafs","TOR","6",
