rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Sid Abel","24","DET","LW","49","18","24","42","","33","","","","","","","","","","",""
"2","George Allen","28","CBH","D","47","10","14","24","","26","","","","","","","","","","",""
"3","Syl Apps","28","TOR","C","29","23","17","40","","2","","","","","","","","","","",""
"4","Ossie Aubuchon","26","BOS","LW","3","3","0","3","","0","","","","","","","","","","",""
"5","Dick Behling","26","DET","D","2","1","0","1","","2","","","","","","","","","","",""
"6","Joe Bell","19","NYR","LW","15","2","5","7","","6","","","","","","","","","","",""
"7","Lin Bend","20","NYR","C","8","3","1","4","","2","","","","","","","","","","",""
"8","Joe Benoit","26","MTL","RW","49","30","27","57","","23","","","","","","","","","","",""
"9","Doug Bentley","26","CBH","LW","50","33","40","73","","18","","","","","","","","","","",""
"10","Max Bentley","22","CBH","C","47","26","44","70","","2","","","","","","","","","","",""
"11","Reg Bentley","28","CBH","LW","11","1","2","3","","2","","","","","","","","","","",""
"12","Toe Blake","30","MTL","LW","48","23","36","59","","26","","","","","","","","","","",""
"13","Buzz Boll","31","BOS","LW","43","25","27","52","","20","","","","","","","","","","",""
"14","George Boothman","26","TOR","D","9","1","1","2","","4","","","","","","","","","","",""
"15","Butch Bouchard","23","MTL","D","45","2","16","18","","47","","","","","","","","","","",""
"16","Irwin Boyd","34","BOS","RW","20","6","5","11","","6","","","","","","","","","","",""
"17","Connie Brown","26","DET","C","23","5","16","21","","6","","","","","","","","","","",""
"18","Mud Bruneteau","28","DET","RW","50","23","22","45","","2","","","","","","","","","","",""
"19","Herb Cain","30","BOS","LW","45","18","18","36","","19","","","","","","","","","","",""
"20","Norm Calladine","26","BOS","C","3","0","1","1","","0","","","","","","","","","","",""
"21","Scotty Cameron","21","NYR","C","35","8","11","19","","0","","","","","","","","","","",""
"22","Leo Carbol","34","CBH","D","6","0","1","1","","4","","","","","","","","","","",""
"23","Lorne Carr","32","TOR","RW","50","27","33","60","","15","","","","","","","","","","",""
"24","Bob Carse","23","CBH","LW","47","10","22","32","","6","","","","","","","","","","",""
"25","Joe Carveth","24","DET","RW","43","18","18","36","","6","","","","","","","","","","",""
"26","Murph Chamberlain","27","BOS","LW","45","9","24","33","","67","","","","","","","","","","",""
"27","Dit Clapper","35","BOS","D","38","5","18","23","","12","","","","","","","","","","",""
"28","Bobby Copp","24","TOR","D","38","3","9","12","","24","","","","","","","","","","",""
"29","Bill Cowley","30","BOS","C","48","27","45","72","","10","","","","","","","","","","",""
