rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"53","Ted Harris","27","MTL","D","4","0","1","1","","0","0","0","0","0","","","","","","",""
"54","Doug Harvey","39","NYR","D","14","0","2","2","","10","0","0","0","0","","","","","","",""
"55","Bill Hay","28","CBH","C","70","23","33","56","","30","18","5","0","2","","","","","","",""
"56","Andy Hebenton","34","BOS","RW","70","12","11","23","","8","11","1","0","2","","","","","","",""
"57","Paul Henderson","21","DET","LW","32","3","3","6","","14","3","0","0","0","","","","","","",""
"58","Camille Henry","31","NYR","LW","68","29","26","55","","8","20","9","0","3","","","","","","",""
"59","Bill Hicke","25","MTL","RW","48","11","9","20","","41","9","2","0","2","","","","","","",""
"60","Wayne Hicks","26","MTL","RW","2","0","0","0","","0","0","0","0","0","","","","","","",""
"61","Larry Hillman","26","TOR","D","33","0","4","4","","31","0","0","0","0","","","","","","",""
"62","Wayne Hillman","25","CBH","D","59","1","4","5","","51","1","0","0","0","","","","","","",""
"63","Tim Horton","34","TOR","D","70","9","20","29","","71","7","2","0","7","","","","","","",""
"64","Gordie Howe","35","DET","RW","69","26","47","73","","70","13","12","1","3","","","","","","",""
"65","Harry Howell","31","NYR","D","70","5","31","36","","75","3","2","0","2","","","","","","",""
"66","Bobby Hull","25","CBH","LW","70","43","44","87","","50","27","12","4","5","","","","","","",""
"67","Earl Ingarfield","29","NYR","C","63","15","11","26","","26","15","0","0","2","","","","","","",""
"68","Ron Ingram","30","TOT","D","66","4","9","13","","58","4","0","0","0","","","","","","",""
"69","Ted Irvine","19","BOS","LW","1","0","0","0","","0","0","0","0","0","","","","","","",""
"70","Larry Jeffrey","23","DET","LW","58","10","18","28","","87","10","0","0","2","","","","","","",""
"71","Don Johns","26","NYR","D","57","1","9","10","","26","1","0","0","0","","","","","","",""
"72","Tom Johnson","35","BOS","D","70","4","21","25","","33","4","0","0","1","","","","","","",""
"73","Eddie Joyal","23","DET","C","47","10","7","17","","6","9","1","0","2","","","","","","",""
"74","Red Kelly","36","TOR","C","70","11","34","45","","16","10","1","0","2","","","","","","",""
"75","Forbes Kennedy","28","BOS","C","70","8","17","25","","95","8","0","0","1","","","","","","",""
"76","Dave Keon","23","TOR","C","70","23","37","60","","6","16","7","0","2","","","","","","",""
"77","Skip Krake","20","BOS","C","2","0","0","0","","0","0","0","0","0","","","","","","",""
"78","Orland Kurtenbach","27","BOS","C","70","12","25","37","","91","10","2","0","2","","","","","","",""
"79","Gord Labossiere","24","NYR","C","15","0","0","0","","12","0","0","0","0","","","","","","",""
"80","Claude Laforge","27","DET","LW","17","2","3","5","","4","2","0","0","0","","","","","","",""
"81","Albert Langlois","29","TOT","D","61","5","8","13","","45","3","2","0","0","","","","","","",""
"82","Jacques Laperriere","22","MTL","D","65","2","28","30","","102","0","1","1","1","","","","","","",""
"83","Claude Larose","21","MTL","RW","21","1","1","2","","43","0","1","0","0","","","","","","",""
"84","Bobby Leiter","22","BOS","C","56","6","13","19","","43","5","1","0","0","","","","","","",""
"85","Ed Litzenberger","31","TOR","RW","19","2","0","2","","0","2","0","0","0","","","","","","",""
"86","Lowell MacDonald","22","DET","RW","10","1","4","5","","0","0","1","0","0","","","","","","",""
"87","Parker MacDonald","30","DET","LW","68","21","25","46","","25","15","6","0","5","","","","","","",""
"88","Bruce MacGregor","22","DET","RW","63","11","21","32","","15","9","2","0","3","","","","","","",""
"89","John MacMillan","28","TOT","RW","33","0","3","3","","10","0","0","0","0","","","","","","",""
"90","Al MacNeil","28","CBH","D","70","5","19","24","","91","5","0","0","1","","","","","","",""
"91","Frank Mahovlich","26","TOR","LW","70","26","29","55","","66","20","6","0","4","","","","","","",""
"92","Chico Maki","24","CBH","RW","68","8","14","22","","70","6","0","2","2","","","","","","",""
"93","Don Marshall","31","NYR","C","70","11","12","23","","8","11","0","0","1","","","","","","",""
"94","Pit Martin","20","DET","C","50","9","12","21","","28","9","0","0","1","","","","","","",""
"95","Bob McCord","29","BOS","D","65","1","9","10","","49","0","1","0","0","","","","","","",""
"96","Ab McDonald","27","CBH","LW","70","14","32","46","","19","10","4","0","3","","","","","","",""
"97","Sandy McGregor","24","NYR","RW","2","0","0","0","","2","0","0","0","0","","","","","","",""
"98","Don McKenney","29","TOT","LW/C","70","18","23","41","","8","12","6","0","2","","","","","","",""
"99","John McKenzie","26","CBH","RW","45","9","9","18","","50","8","1","0","2","","","","","","",""
"100","Mike McMahon","22","NYR","D","18","0","1","1","","16","0","0","0","0","","","","","","",""
"101","Billy McNeill","28","DET","RW","15","1","1","2","","2","1","0","0","0","","","","","","",""
"102","Dick Meissner","24","NYR","RW","35","3","5","8","","0","3","0","0","0","","","","","","",""
"103","Howie Menard","21","DET","C","3","0","0","0","","0","0","0","0","0","","","","","","",""
"104","Stan Mikita","23","CBH","C","70","39","50","89","","146","24","14","1","7","","","","","","",""
"105","John Miszuk","23","DET","D","42","0","2","2","","30","0","0","0","0","","","","","","",""
"106","Bill Mitchell","33","DET","D","1","0","0","0","","0","0","0","0","0","","","","","","",""
"107","Doug Mohns","30","BOS","D/LW","70","9","17","26","","95","6","3","0","1","","","","","","",""
"108","Wayne Muloin","22","DET","D","3","0","1","1","","2","0","0","0","0","","","","","","",""
"109","Ron Murphy","30","CBH","LW","70","11","8","19","","32","11","0","0","1","","","","","","",""
"110","Jim Neilson","23","NYR","D","69","5","24","29","","93","3","1","1","1","","","","","","",""
"111","Eric Nesterenko","30","CBH","RW/C","70","7","19","26","","93","6","0","1","1","","","","","","",""
"112","Bob Nevin","25","TOT","RW","63","12","16","28","","35","8","3","1","1","","","","","","",""
"113","Murray Oliver","26","BOS","C","70","24","44","68","","41","19","5","0","2","","","","","","",""
"114","Jim Pappin","24","TOR","RW","50","11","8","19","","33","11","0","0","0","","","","","","",""
"115","Pierre Pilote","32","CBH","D","70","7","46","53","","84","7","0","0","2","","","","","","",""
"116","Dean Prentice","31","BOS","LW","70","23","16","39","","37","17","5","1","3","","","","","","",""
"117","Andre Pronovost","27","DET","LW","70","7","16","23","","54","3","4","0","1","","","","","","",""
"118","Marcel Pronovost","33","DET","D","67","3","17","20","","42","3","0","0","0","","","","","","",""
"119","Claude Provost","30","MTL","RW","68","15","17","32","","37","12","2","1","3","","","","","","",""
"120","Bob Pulford","27","TOR","LW","70","18","30","48","","73","13","1","4","1","","","","","","",""
"121","Jean Ratelle","23","NYR","C","15","0","7","7","","6","0","0","0","0","","","","","","",""
"122","Marc Reaume","29","MTL","D","3","0","0","0","","2","0","0","0","0","","","","","","",""
"123","Henri Richard","27","MTL","C","66","14","39","53","","73","13","1","0","1","","","","","","",""
"124","Dave Richardson","23","NYR","LW","34","3","1","4","","21","3","0","0","1","","","","","","",""
"125","Wayne Rivers","21","BOS","RW","12","2","7","9","","6","2","0","0","0","","","","","","",""
"126","Jimmy Roberts","23","MTL","D","15","0","1","1","","2","0","0","0","0","","","","","","",""
"127","Leon Rochefort","24","MTL","RW","3","0","0","0","","0","0","0","0","0","","","","","","",""
"128","Bobby Rousseau","23","MTL","RW","70","25","31","56","","32","23","2","0","7","","","","","","",""
"129","Ken Schinkel","31","NYR","RW","4","0","0","0","","0","0","0","0","0","","","","","","",""
"130","Ron Schock","20","BOS","C","5","1","2","3","","0","1","0","0","0","","","","","","",""
"131","Rod Seiling","19","NYR","D","2","0","1","1","","0","0","0","0","0","","","","","","",""
"132","Eddie Shack","26","TOR","LW","64","11","10","21","","128","11","0","0","5","","","","","","",""
"133","Floyd Smith","28","DET","RW","52","18","13","31","","22","14","4","0","3","","","","","","",""
"134","Irv Spencer","26","DET","D","25","3","0","3","","8","3","0","0","0","","","","","","",""
"135","Allan Stanley","37","TOR","D","70","6","21","27","","60","5","1","0","1","","","","","","",""
"136","Pete Stemkowski","20","TOR","C","1","0","0","0","","2","0","0","0","0","","","","","","",""
"137","Ron Stewart","31","TOR","C","65","14","5","19","","46","12","0","2","1","","","","","","",""
"138","Art Stratton","28","DET","C","5","0","3","3","","2","0","0","0","0","","","","","","",""
"139","Jean-Guy Talbot","31","MTL","D","66","1","13","14","","83","0","0","1","0","","","","","","",""
"140","Jerry Toppazzini","32","BOS","RW","65","7","4","11","","15","5","1","1","1","","","","","","",""
"141","Gilles Tremblay","25","MTL","LW","61","22","15","37","","21","15","7","0","1","","","","","","",""
"142","J.C. Tremblay","25","MTL","D","70","5","16","21","","24","4","0","1","0","","","","","","",""
"143","Norm Ullman","28","DET","C","61","21","30","51","","55","17","3","1","5","","","","","","",""
"144","Moose Vasko","28","CBH","D","70","2","18","20","","65","2","0","0","0","","","","","","",""
"145","Bryan Watson","21","MTL","D","39","0","2","2","","18","0","0","0","0","","","","","","",""
"146","Jim Watson","20","DET","D","1","0","0","0","","0","0","0","0","0","","","","","","",""
"147","Ed Westfall","23","BOS","D","55","1","5","6","","35","1","0","0","0","","","","","","",""
"148","Kenny Wharram","30","CBH","RW","70","39","32","71","","18","25","14","0","8","","","","","","",""
"149","Tommy Williams","23","BOS","RW","37","8","15","23","","8","5","3","0","1","","","","","","",""
"150","Howie Young","26","CBH","D","39","0","7","7","","99","0","0","0","0","","","","","","",""
