date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1963-10-08","Montreal Canadiens","MTL","4","Boston Bruins","BOS","4",
"1963-10-09","New York Rangers","NYR","1","Chicago Black Hawks","CBH","3",
"1963-10-10","Chicago Black Hawks","CBH","3","Detroit Red Wings","DET","5",
"1963-10-12","New York Rangers","NYR","2","Montreal Canadiens","MTL","6",
"1963-10-12","Boston Bruins","BOS","1","Toronto Maple Leafs","TOR","5",
"1963-10-13","Toronto Maple Leafs","TOR","2","Chicago Black Hawks","CBH","4",
"1963-10-13","Boston Bruins","BOS","0","Detroit Red Wings","DET","3",
"1963-10-16","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","5",
"1963-10-16","Toronto Maple Leafs","TOR","4","Montreal Canadiens","MTL","2",
"1963-10-16","Detroit Red Wings","DET","0","New York Rangers","NYR","3",
"1963-10-19","Boston Bruins","BOS","0","Montreal Canadiens","MTL","2",
"1963-10-19","Detroit Red Wings","DET","1","Toronto Maple Leafs","TOR","2",
"1963-10-20","Montreal Canadiens","MTL","3","Chicago Black Hawks","CBH","5",
"1963-10-20","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","3",
"1963-10-20","Boston Bruins","BOS","1","New York Rangers","NYR","5",
"1963-10-24","New York Rangers","NYR","2","Boston Bruins","BOS","0",
"1963-10-24","Chicago Black Hawks","CBH","2","Detroit Red Wings","DET","2",
"1963-10-26","Chicago Black Hawks","CBH","1","Montreal Canadiens","MTL","1",
"1963-10-26","New York Rangers","NYR","4","Toronto Maple Leafs","TOR","6",
"1963-10-27","Toronto Maple Leafs","TOR","0","Boston Bruins","BOS","2",
"1963-10-27","Montreal Canadiens","MTL","6","Detroit Red Wings","DET","4",
"1963-10-27","Chicago Black Hawks","CBH","4","New York Rangers","NYR","1",
"1963-10-29","Detroit Red Wings","DET","1","Chicago Black Hawks","CBH","5",
"1963-10-30","Boston Bruins","BOS","3","New York Rangers","NYR","4",
"1963-10-30","Montreal Canadiens","MTL","3","Toronto Maple Leafs","TOR","6",
"1963-10-31","New York Rangers","NYR","1","Detroit Red Wings","DET","4",
"1963-11-02","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","5",
"1963-11-02","Chicago Black Hawks","CBH","2","Toronto Maple Leafs","TOR","0",
"1963-11-03","Detroit Red Wings","DET","1","Boston Bruins","BOS","4",
"1963-11-03","Montreal Canadiens","MTL","5","New York Rangers","NYR","3",
"1963-11-05","New York Rangers","NYR","2","Chicago Black Hawks","CBH","3",
"1963-11-07","Toronto Maple Leafs","TOR","4","Boston Bruins","BOS","3",
"1963-11-07","New York Rangers","NYR","0","Detroit Red Wings","DET","1",
"1963-11-07","Chicago Black Hawks","CBH","2","Montreal Canadiens","MTL","2",
"1963-11-09","New York Rangers","NYR","2","Montreal Canadiens","MTL","4",
"1963-11-09","Chicago Black Hawks","CBH","3","Toronto Maple Leafs","TOR","3",
"1963-11-10","Chicago Black Hawks","CBH","2","Boston Bruins","BOS","4",
"1963-11-10","Montreal Canadiens","MTL","0","Detroit Red Wings","DET","3",
"1963-11-13","Boston Bruins","BOS","4","Chicago Black Hawks","CBH","6",
"1963-11-13","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","2",
"1963-11-14","Toronto Maple Leafs","TOR","5","New York Rangers","NYR","4",
"1963-11-16","Detroit Red Wings","DET","1","Boston Bruins","BOS","1",
"1963-11-16","Chicago Black Hawks","CBH","5","Montreal Canadiens","MTL","2",
"1963-11-16","New York Rangers","NYR","4","Toronto Maple Leafs","TOR","5",
"1963-11-17","Montreal Canadiens","MTL","3","Boston Bruins","BOS","2",
"1963-11-17","Toronto Maple Leafs","TOR","0","Chicago Black Hawks","CBH","6",
"1963-11-17","Detroit Red Wings","DET","2","New York Rangers","NYR","5",
"1963-11-20","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","5",
"1963-11-20","Boston Bruins","BOS","1","New York Rangers","NYR","1",
"1963-11-20","Montreal Canadiens","MTL","3","Toronto Maple Leafs","TOR","1",
"1963-11-23","Boston Bruins","BOS","1","Toronto Maple Leafs","TOR","4",
"1963-11-24","Montreal Canadiens","MTL","3","Chicago Black Hawks","CBH","7",
"1963-11-24","Toronto Maple Leafs","TOR","3","New York Rangers","NYR","3",
"1963-11-27","Detroit Red Wings","DET","2","New York Rangers","NYR","3",
"1963-11-28","New York Rangers","NYR","3","Boston Bruins","BOS","5",
"1963-11-28","Toronto Maple Leafs","TOR","0","Chicago Black Hawks","CBH","2",
"1963-11-28","Montreal Canadiens","MTL","7","Detroit Red Wings","DET","3",
"1963-11-30","Boston Bruins","BOS","0","Montreal Canadiens","MTL","0",
"1963-11-30","Chicago Black Hawks","CBH","3","New York Rangers","NYR","2",
"1963-11-30","Detroit Red Wings","DET","1","Toronto Maple Leafs","TOR","1",
"1963-12-01","Montreal Canadiens","MTL","3","Boston Bruins","BOS","1",
"1963-12-01","New York Rangers","NYR","3","Chicago Black Hawks","CBH","3",
"1963-12-01","Toronto Maple Leafs","TOR","4","Detroit Red Wings","DET","1",
"1963-12-04","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","2",
"1963-12-04","Montreal Canadiens","MTL","0","Toronto Maple Leafs","TOR","3",
"1963-12-05","Boston Bruins","BOS","2","Detroit Red Wings","DET","4",
"1963-12-05","New York Rangers","NYR","2","Montreal Canadiens","MTL","4",
"1963-12-07","New York Rangers","NYR","6","Boston Bruins","BOS","8",
"1963-12-07","Detroit Red Wings","DET","2","Montreal Canadiens","MTL","5",
"1963-12-07","Chicago Black Hawks","CBH","0","Toronto Maple Leafs","TOR","3",
"1963-12-08","Montreal Canadiens","MTL","0","Chicago Black Hawks","CBH","3",
"1963-12-08","Toronto Maple Leafs","TOR","5","Detroit Red Wings","DET","3",
"1963-12-08","Boston Bruins","BOS","2","New York Rangers","NYR","2",
"1963-12-11","Chicago Black Hawks","CBH","6","New York Rangers","NYR","2",
"1963-12-11","Detroit Red Wings","DET","3","Toronto Maple Leafs","TOR","1",
"1963-12-12","Chicago Black Hawks","CBH","1","Boston Bruins","BOS","2",
"1963-12-12","New York Rangers","NYR","4","Montreal Canadiens","MTL","6",
"1963-12-14","Chicago Black Hawks","CBH","4","Detroit Red Wings","DET","5",
"1963-12-14","Boston Bruins","BOS","1","Montreal Canadiens","MTL","3",
"1963-12-14","New York Rangers","NYR","3","Toronto Maple Leafs","TOR","5",
"1963-12-15","Toronto Maple Leafs","TOR","4","Boston Bruins","BOS","4",
"1963-12-15","Detroit Red Wings","DET","4","Chicago Black Hawks","CBH","4",
"1963-12-15","Montreal Canadiens","MTL","2","New York Rangers","NYR","4",
"1963-12-18","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","1",
"1963-12-18","Toronto Maple Leafs","TOR","3","Montreal Canadiens","MTL","7",
"1963-12-18","Detroit Red Wings","DET","1","New York Rangers","NYR","1",
"1963-12-19","Boston Bruins","BOS","0","Detroit Red Wings","DET","3",
"1963-12-21","Chicago Black Hawks","CBH","2","Montreal Canadiens","MTL","3",
"1963-12-21","Detroit Red Wings","DET","0","Toronto Maple Leafs","TOR","2",
"1963-12-22","Chicago Black Hawks","CBH","4","Boston Bruins","BOS","1",
"1963-12-22","Montreal Canadiens","MTL","6","Detroit Red Wings","DET","1",
"1963-12-22","Toronto Maple Leafs","TOR","1","New York Rangers","NYR","1",
"1963-12-25","Toronto Maple Leafs","TOR","5","Boston Bruins","BOS","1",
"1963-12-25","Montreal Canadiens","MTL","1","Chicago Black Hawks","CBH","3",
"1963-12-25","New York Rangers","NYR","3","Detroit Red Wings","DET","4",
"1963-12-27","Chicago Black Hawks","CBH","2","New York Rangers","NYR","4",
"1963-12-28","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","1",
"1963-12-28","Boston Bruins","BOS","0","Toronto Maple Leafs","TOR","2",
"1963-12-29","Toronto Maple Leafs","TOR","0","Chicago Black Hawks","CBH","2",
"1963-12-29","Boston Bruins","BOS","1","Detroit Red Wings","DET","2",
"1963-12-29","Montreal Canadiens","MTL","6","New York Rangers","NYR","2",
"1963-12-31","Toronto Maple Leafs","TOR","5","Detroit Red Wings","DET","4",
"1964-01-01","Montreal Canadiens","MTL","3","Boston Bruins","BOS","3",
"1964-01-01","New York Rangers","NYR","5","Chicago Black Hawks","CBH","2",
"1964-01-04","Boston Bruins","BOS","1","Montreal Canadiens","MTL","5",
"1964-01-04","Detroit Red Wings","DET","2","New York Rangers","NYR","5",
"1964-01-04","Chicago Black Hawks","CBH","0","Toronto Maple Leafs","TOR","3",
"1964-01-05","Boston Bruins","BOS","3","Chicago Black Hawks","CBH","5",
"1964-01-05","Montreal Canadiens","MTL","3","Detroit Red Wings","DET","3",
"1964-01-05","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","3",
"1964-01-07","Detroit Red Wings","DET","5","Boston Bruins","BOS","0",
"1964-01-08","Montreal Canadiens","MTL","1","Toronto Maple Leafs","TOR","6",
"1964-01-09","New York Rangers","NYR","5","Boston Bruins","BOS","3",
"1964-01-09","Chicago Black Hawks","CBH","3","Detroit Red Wings","DET","5",
"1964-01-11","Detroit Red Wings","DET","3","Chicago Black Hawks","CBH","6",
"1964-01-11","Boston Bruins","BOS","1","Toronto Maple Leafs","TOR","3",
"1964-01-12","Toronto Maple Leafs","TOR","3","Boston Bruins","BOS","6",
"1964-01-12","Montreal Canadiens","MTL","2","Chicago Black Hawks","CBH","1",
"1964-01-12","New York Rangers","NYR","3","Detroit Red Wings","DET","5",
"1964-01-15","New York Rangers","NYR","5","Toronto Maple Leafs","TOR","4",
"1964-01-16","Detroit Red Wings","DET","1","Boston Bruins","BOS","5",
"1964-01-16","Chicago Black Hawks","CBH","0","Montreal Canadiens","MTL","1",
"1964-01-18","New York Rangers","NYR","1","Chicago Black Hawks","CBH","6",
"1964-01-18","Detroit Red Wings","DET","2","Montreal Canadiens","MTL","0",
"1964-01-18","Boston Bruins","BOS","11","Toronto Maple Leafs","TOR","0",
"1964-01-19","Montreal Canadiens","MTL","1","Boston Bruins","BOS","1",
"1964-01-19","Toronto Maple Leafs","TOR","2","Chicago Black Hawks","CBH","0",
"1964-01-19","New York Rangers","NYR","3","Detroit Red Wings","DET","1",
"1964-01-22","Boston Bruins","BOS","4","New York Rangers","NYR","6",
"1964-01-22","Montreal Canadiens","MTL","3","Toronto Maple Leafs","TOR","0",
"1964-01-23","Chicago Black Hawks","CBH","3","Boston Bruins","BOS","1",
"1964-01-23","New York Rangers","NYR","2","Montreal Canadiens","MTL","4",
"1964-01-25","Chicago Black Hawks","CBH","3","Detroit Red Wings","DET","5",
"1964-01-25","Boston Bruins","BOS","6","Montreal Canadiens","MTL","0",
"1964-01-25","New York Rangers","NYR","1","Toronto Maple Leafs","TOR","1",
"1964-01-26","Toronto Maple Leafs","TOR","0","Boston Bruins","BOS","2",
"1964-01-26","Montreal Canadiens","MTL","2","Chicago Black Hawks","CBH","2",
"1964-01-26","Detroit Red Wings","DET","2","New York Rangers","NYR","3",
"1964-01-29","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","2",
"1964-01-29","Toronto Maple Leafs","TOR","1","Montreal Canadiens","MTL","2",
"1964-01-30","New York Rangers","NYR","3","Boston Bruins","BOS","1",
"1964-02-01","Detroit Red Wings","DET","3","Montreal Canadiens","MTL","9",
"1964-02-01","Chicago Black Hawks","CBH","2","New York Rangers","NYR","2",
"1964-02-01","Boston Bruins","BOS","1","Toronto Maple Leafs","TOR","5",
"1964-02-02","Chicago Black Hawks","CBH","5","Boston Bruins","BOS","2",
"1964-02-02","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","2",
"1964-02-02","Montreal Canadiens","MTL","2","New York Rangers","NYR","4",
"1964-02-05","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","4",
"1964-02-05","Boston Bruins","BOS","3","New York Rangers","NYR","2",
"1964-02-05","Montreal Canadiens","MTL","2","Toronto Maple Leafs","TOR","0",
"1964-02-06","New York Rangers","NYR","0","Boston Bruins","BOS","4",
"1964-02-06","Chicago Black Hawks","CBH","0","Detroit Red Wings","DET","4",
"1964-02-08","Detroit Red Wings","DET","3","Boston Bruins","BOS","2",
"1964-02-08","Montreal Canadiens","MTL","8","New York Rangers","NYR","2",
"1964-02-08","Chicago Black Hawks","CBH","3","Toronto Maple Leafs","TOR","3",
"1964-02-09","Montreal Canadiens","MTL","4","Boston Bruins","BOS","4",
"1964-02-09","Toronto Maple Leafs","TOR","1","Chicago Black Hawks","CBH","2",
"1964-02-09","New York Rangers","NYR","2","Detroit Red Wings","DET","4",
"1964-02-12","New York Rangers","NYR","2","Chicago Black Hawks","CBH","5",
"1964-02-12","Toronto Maple Leafs","TOR","0","Montreal Canadiens","MTL","4",
"1964-02-13","Boston Bruins","BOS","1","Detroit Red Wings","DET","4",
"1964-02-15","Detroit Red Wings","DET","4","Montreal Canadiens","MTL","1",
"1964-02-15","Chicago Black Hawks","CBH","0","Toronto Maple Leafs","TOR","4",
"1964-02-16","Boston Bruins","BOS","3","Chicago Black Hawks","CBH","5",
"1964-02-16","Montreal Canadiens","MTL","5","Detroit Red Wings","DET","2",
"1964-02-16","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","4",
"1964-02-19","Chicago Black Hawks","CBH","7","New York Rangers","NYR","2",
"1964-02-19","Detroit Red Wings","DET","1","Toronto Maple Leafs","TOR","1",
"1964-02-20","Boston Bruins","BOS","2","Montreal Canadiens","MTL","3",
"1964-02-22","Boston Bruins","BOS","2","Detroit Red Wings","DET","3",
"1964-02-22","Chicago Black Hawks","CBH","1","Montreal Canadiens","MTL","3",
"1964-02-22","New York Rangers","NYR","2","Toronto Maple Leafs","TOR","5",
"1964-02-23","Boston Bruins","BOS","0","Chicago Black Hawks","CBH","2",
"1964-02-23","Montreal Canadiens","MTL","2","Detroit Red Wings","DET","3",
"1964-02-23","Toronto Maple Leafs","TOR","4","New York Rangers","NYR","3",
"1964-02-26","Toronto Maple Leafs","TOR","0","Montreal Canadiens","MTL","1",
"1964-02-27","New York Rangers","NYR","4","Boston Bruins","BOS","2",
"1964-02-27","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","4",
"1964-02-29","Detroit Red Wings","DET","1","Boston Bruins","BOS","2",
"1964-02-29","New York Rangers","NYR","0","Montreal Canadiens","MTL","4",
"1964-02-29","Chicago Black Hawks","CBH","1","Toronto Maple Leafs","TOR","4",
"1964-03-01","Toronto Maple Leafs","TOR","3","Boston Bruins","BOS","5",
"1964-03-01","Montreal Canadiens","MTL","3","Chicago Black Hawks","CBH","4",
"1964-03-01","Detroit Red Wings","DET","2","New York Rangers","NYR","2",
"1964-03-03","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","3",
"1964-03-04","Chicago Black Hawks","CBH","3","New York Rangers","NYR","4",
"1964-03-04","Boston Bruins","BOS","4","Toronto Maple Leafs","TOR","4",
"1964-03-05","Chicago Black Hawks","CBH","4","Boston Bruins","BOS","4",
"1964-03-05","Detroit Red Wings","DET","7","Montreal Canadiens","MTL","5",
"1964-03-07","New York Rangers","NYR","3","Montreal Canadiens","MTL","2",
"1964-03-07","Detroit Red Wings","DET","2","Toronto Maple Leafs","TOR","4",
