rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Bruce Affleck","23","STL","D","75","4","14","18","-56","26","4","0","0","1","11","3","0","95","4.2","",""
"2","Fred Ahern","25","TOT","RW","74","8","17","25","-32","67","7","1","0","1","14","3","0","103","7.8","",""
"3","Chris Ahrens","25","MNS","D","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"4","Claire Alexander","32","VAN","D","32","8","18","26","-7","6","4","4","0","0","13","5","0","105","7.6","",""
"5","Jeff Allan","20","CLE","D","4","0","0","0","0","2","0","0","0","0","0","0","0","5","0.0","",""
"6","John Anderson","20","TOR","RW","17","1","2","3","1","2","1","0","0","0","2","0","0","14","7.1","",""
"7","Russ Anderson","22","PIT","D","74","2","16","18","-5","150","2","0","0","1","16","0","0","51","3.9","",""
"8","Kent-Erik Andersson","26","MNS","RW","73","15","18","33","-17","4","12","3","0","1","13","4","1","121","12.4","",""
"9","Ron Andruff","24","CLR","C","78","15","18","33","-16","31","15","0","0","1","14","4","0","133","11.3","",""
"10","Syl Apps","30","TOT","C","79","19","33","52","-11","18","15","4","0","1","28","5","0","142","13.4","",""
"11","Chuck Arnason","26","TOT","RW","69","25","21","46","-5","18","18","7","0","2","18","3","0","160","15.6","",""
"12","Don Ashby","22","TOR","C","12","1","2","3","-4","0","1","0","0","0","2","0","0","8","12.5","",""
"13","Don Awrey","34","NYR","D","78","2","8","10","-14","38","2","0","0","1","7","1","0","40","5.0","",""
"14","John Baby","20","CLE","D","24","2","7","9","-10","26","2","0","0","0","4","3","0","42","4.8","",""
"15","Garnet Bailey","29","WSH","LW","40","7","12","19","-12","28","7","0","0","2","9","3","0","58","12.1","",""
"16","Bill Barber","25","PHI","LW","80","41","31","72","31","34","29","8","4","9","20","9","2","262","15.6","",""
"17","Fred Barrett","28","MNS","D","79","0","15","15","-35","59","0","0","0","0","15","0","0","87","0.0","",""
"18","Frank Bathe","23","PHI","D","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"19","Barry Beck","20","CLR","D","75","22","38","60","-14","89","16","6","0","4","19","18","1","271","8.1","",""
"20","Alain Belanger","22","TOR","RW","9","0","1","1","0","6","0","0","0","0","1","0","0","2","0.0","",""
"21","Curt Bennett","29","TOT","LW","75","10","24","34","-26","64","9","1","0","1","22","2","0","136","7.4","",""
"22","Harvey Bennett","25","TOT","C","66","12","10","22","-31","98","11","1","0","0","10","0","0","69","17.4","",""
"23","Red Berenson","38","STL","C","80","13","25","38","-20","12","12","0","1","2","15","10","0","140","9.3","",""
"24","Michel Bergeron","23","TOT","RW","28","10","6","16","14","2","10","0","0","2","6","0","0","46","21.7","",""
"25","Thommie Bergman","30","DET","D","14","1","6","7","1","16","1","0","0","0","6","0","0","18","5.6","",""
"26","Nick Beverley","30","MNS","D","57","7","14","21","-1","18","7","0","0","1","10","4","0","87","8.0","",""
"27","Wayne Bianchin","24","PIT","LW","61","20","13","33","-14","40","16","3","1","2","10","3","0","95","21.1","",""
"28","Tom Bladon","25","PHI","D","79","11","24","35","32","57","9","1","1","1","17","7","0","153","7.2","",""
"29","Rick Blight","22","VAN","RW","80","25","38","63","-32","33","14","11","0","2","18","20","0","238","10.5","",""
"30","Ivan Boldirev","28","CBH","C","80","35","45","80","-3","34","25","10","0","2","31","14","0","242","14.5","",""
"31","Larry Bolonchuk","25","WSH","D","49","3","8","11","-19","79","3","0","0","0","8","0","0","41","7.3","",""
"32","Jim Boo","23","MNS","D","6","0","0","0","-6","22","0","0","0","0","0","0","0","2","0.0","",""
"33","J.P. Bordeleau","28","CBH","RW","76","15","25","40","9","32","13","0","2","3","17","8","0","103","14.6","",""
"34","Mike Bossy","21","NYI","RW","73","53","38","91","31","6","28","25","0","5","23","15","0","235","22.6","",""
"35","Pierre Bouchard","29","MTL","D","59","4","6","10","27","29","4","0","0","1","6","0","0","55","7.3","",""
"36","Bruce Boudreau","23","TOR","C","40","11","18","29","8","12","10","1","0","2","15","3","0","71","15.5","",""
"37","Rick Bourbonnais","22","STL","RW","31","3","7","10","-12","11","2","1","0","0","7","0","0","56","5.4","",""
"38","Bob Bourne","23","NYI","C","80","30","33","63","15","31","28","2","0","8","28","5","0","178","16.9","",""
"39","Pat Boutette","25","TOR","LW","80","17","19","36","0","120","15","2","0","1","18","1","0","130","13.1","",""
"40","Kirk Bowman","25","CBH","LW","33","1","4","5","0","13","1","0","0","0","4","0","0","41","2.4","",""
"41","Rick Bowness","23","DET","RW","61","8","11","19","-8","76","6","2","0","2","10","1","0","46","17.4","",""
"42","Rick Bragnalo","26","WSH","C","44","2","13","15","-6","22","2","0","0","0","12","1","0","60","3.3","",""
"43","Per-Olov Brasar","27","MNS","LW","77","20","37","57","-7","6","11","7","2","2","23","13","1","170","11.8","",""
"44","Mel Bridgman","22","PHI","C","76","16","32","48","26","203","12","3","1","2","28","3","1","154","10.4","",""
"45","Larry Brown","30","LAK","D","57","1","8","9","-13","23","1","0","0","0","7","1","0","24","4.2","",""
"46","Jack Brownschidle","22","STL","D","40","2","15","17","-11","23","1","1","0","0","8","7","0","62","3.2","",""
"47","John Bucyk","42","BOS","LW","53","5","13","18","-2","4","0","5","0","0","9","4","0","47","10.6","",""
"48","Ted Bulley","22","CBH","LW","79","23","28","51","4","141","17","6","0","5","23","5","0","150","15.3","",""
"49","Dave Burrows","29","PIT","D","67","4","15","19","-30","24","4","0","0","1","14","0","1","92","4.3","",""
"50","Nelson Burton","20","WSH","LW","5","1","0","1","-3","8","1","0","0","0","0","0","0","3","33.3","",""
"51","Jerry Butler","26","TOT","LW","82","9","9","18","-16","54","7","1","1","1","6","2","1","114","7.9","",""
"52","Bill Butters","27","MNS","D","23","1","0","1","-3","30","1","0","0","0","0","0","0","18","5.6","",""
"53","Jerry Byers","25","NYR","LW","7","2","1","3","-1","0","2","0","0","1","1","0","0","7","28.6","",""
"54","Drew Callander","21","PHI","C","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"55","Al Cameron","22","DET","D","63","2","7","9","-12","94","1","1","0","0","5","2","0","71","2.8","",""
"56","Colin Campbell","25","PIT","D","55","1","9","10","-19","103","0","1","0","1","6","3","0","54","1.9","",""
"57","Randy Carlyle","21","TOR","D","49","2","11","13","4","31","2","0","0","0","9","2","0","54","3.7","",""
"58","Gene Carr","26","TOT","C","75","19","37","56","-15","80","15","4","0","2","16","21","0","153","12.4","",""
"59","Larry Carriere","26","TOT","D","18","0","3","3","-1","29","0","0","0","0","3","0","0","14","0.0","",""
"60","Wayne Cashman","32","BOS","LW","76","24","38","62","34","69","23","1","0","2","36","2","0","134","17.9","",""
"61","Tom Cassidy","25","PIT","C","26","3","4","7","-4","15","3","0","0","0","4","0","0","16","18.8","",""
"62","Blair Chapman","21","PIT","RW","75","24","20","44","-11","37","20","4","0","2","17","3","0","180","13.3","",""
"63","Guy Charron","29","WSH","C","80","38","35","73","-25","12","34","4","0","3","26","9","0","260","14.6","",""
"64","Rick Chartraw","23","MTL","D","68","4","12","16","16","64","4","0","0","1","12","0","0","75","5.3","",""
"65","Dan Chicoine","20","CLE","RW","6","0","0","0","-2","0","0","0","0","0","0","0","0","5","0.0","",""
"66","Guy Chouinard","21","ATF","C","73","28","30","58","8","8","17","11","0","1","18","12","0","146","19.2","",""
"67","Mike Christie","28","TOT","D","69","3","14","17","-20","77","3","0","0","0","12","2","0","50","6.0","",""
"68","Bobby Clarke","28","PHI","C","71","21","68","89","47","83","14","5","2","1","44","18","6","131","16.0","",""
"69","Bill Clement","27","ATF","C","70","20","30","50","18","34","16","1","3","4","24","6","0","105","19.0","",""
"70","Roland Cloutier","20","DET","C","1","0","0","0","-2","0","0","0","0","0","0","0","0","1","0.0","",""
"71","Bill Collins","34","WSH","RW","74","10","9","19","-32","18","9","0","1","1","9","0","0","104","9.6","",""
"72","Rey Comeau","29","ATF","C","79","10","22","32","0","20","9","0","1","1","22","0","0","114","8.8","",""
"73","Joe Contini","21","CLR","C","37","12","9","21","-2","28","9","3","0","0","8","1","0","49","24.5","",""
"74","Mike Corrigan","32","PIT","LW","25","8","12","20","-7","10","8","0","0","0","9","3","0","36","22.2","",""
"75","Jacques Cossette","23","PIT","RW","19","1","2","3","-5","4","0","1","0","0","2","0","0","17","5.9","",""
"76","Yvan Cournoyer","34","MTL","RW","68","24","29","53","39","12","20","4","0","6","23","6","0","125","19.2","",""
"77","Mike Crombeen","20","CLE","C","48","3","4","7","-26","13","1","2","0","0","3","1","0","65","4.6","",""
"78","Gary Croteau","31","CLR","LW","62","17","22","39","-15","24","9","8","0","0","16","6","0","104","16.3","",""
"79","Jim Cunningham","21","PHI","LW","1","0","0","0","1","4","0","0","0","0","0","0","0","0","","",""
"80","Tony Currie","20","STL","RW","22","4","5","9","-10","4","3","1","0","0","2","3","0","35","11.4","",""
"81","Alain Daigle","23","CBH","RW","53","6","6","12","-12","13","5","1","0","0","6","0","0","84","7.1","",""
"82","Bob Dailey","24","PHI","D","76","21","36","57","45","62","14","5","2","2","19","14","3","211","10.0","",""
"83","Kim Davis","20","PIT","C","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"84","Barry Dean","22","PHI","LW","56","7","18","25","12","34","7","0","0","2","16","2","0","76","9.2","",""
"85","Lucien DeBlois","20","NYR","RW","71","22","8","30","-11","27","21","1","0","3","6","2","0","111","19.8","",""
"86","Ron Delorme","22","CLR","RW","68","10","11","21","-20","47","10","0","0","0","11","0","0","76","13.2","",""
"87","Wayne Dillon","22","NYR","C","59","5","13","18","-8","15","4","1","0","1","12","1","0","50","10.0","",""
"88","Marcel Dionne","26","LAK","C","70","36","43","79","-8","37","27","9","0","4","25","18","0","294","12.2","",""
"89","Gary Doak","31","BOS","D","61","4","13","17","37","50","3","1","0","2","12","1","0","66","6.1","",""
"90","Gary Dornhoefer","34","PHI","RW","47","7","5","12","-3","62","5","2","0","0","3","2","0","61","11.5","",""
"91","Jude Drouin","29","NYI","C","56","5","17","22","14","12","5","0","0","0","17","0","0","78","6.4","",""
"92","Ron Duguay","20","NYR","C","71","20","20","40","-17","43","17","3","0","1","14","6","0","129","15.5","",""
"93","Blake Dunlop","24","PHI","C","3","0","1","1","1","0","0","0","0","0","1","0","0","1","0.0","",""
"94","Richie Dunn","20","BUF","D","25","0","3","3","-3","16","0","0","0","0","3","0","0","23","0.0","",""
"95","Denis Dupere","29","CLR","LW","54","15","15","30","9","4","11","2","2","4","11","3","1","67","22.4","",""
"96","Andre Dupont","28","PHI","D","69","2","12","14","31","225","2","0","0","0","10","2","0","108","1.9","",""
"97","Tim Ecclestone","30","ATF","RW","11","0","2","2","1","2","0","0","0","0","2","0","0","11","0.0","",""
"98","Darryl Edestrand","32","TOT","D","14","0","2","2","-9","15","0","0","0","0","1","1","0","29","0.0","",""
"99","Tom Edur","23","TOT","D","78","10","45","55","1","28","7","3","0","1","31","14","0","173","5.8","",""
"100","Ron Ellis","33","TOR","RW","80","26","24","50","8","17","23","3","0","5","23","1","0","128","20.3","",""
"101","Brian Engblom","23","MTL","D","28","1","2","3","9","23","1","0","0","0","2","0","0","28","3.6","",""
"102","Jerry Engele","27","MNS","D","52","1","5","6","-10","105","0","0","1","0","5","0","0","44","2.3","",""
"103","Roland Eriksson","23","MNS","C","78","21","39","60","-29","12","18","3","0","1","22","17","0","257","8.2","",""
"104","Phil Esposito","35","NYR","C","79","38","43","81","-22","53","17","21","0","5","25","17","1","259","14.7","",""
"105","Paul Evans","22","TOR","RW","4","0","0","0","-1","2","0","0","0","0","0","0","0","0","","",""
"106","Bill Fairbairn","31","TOT","LW","66","14","17","31","-24","10","11","2","1","1","15","1","1","89","15.7","",""
"107","Dave Farrish","21","NYR","D","66","3","5","8","-13","62","2","0","1","0","4","1","0","100","3.0","",""
"108","Mario Faubert","23","PIT","D","18","0","6","6","2","11","0","0","0","0","3","3","0","26","0.0","",""
"109","Bernie Federko","21","STL","C","72","17","24","41","-35","27","13","4","0","1","16","8","0","128","13.3","",""
"110","George Ferguson","25","TOR","RW","73","7","16","23","-9","37","7","0","0","0","16","0","0","119","5.9","",""
"111","Mike Fidler","21","CLE","LW","78","23","28","51","-13","38","19","4","0","3","21","7","0","181","12.7","",""
"112","John Flesch","24","PIT","LW","29","7","5","12","-7","19","7","0","0","2","5","0","0","34","20.6","",""
"113","Rob Flockhart","21","VAN","RW","24","0","1","1","-14","12","0","0","0","0","1","0","0","15","0.0","",""
"114","Lee Fogolin","22","BUF","D","76","0","23","23","7","98","0","0","0","0","22","0","1","77","0.0","",""
"115","Dave Forbes","29","WSH","LW","77","11","11","22","-34","119","11","0","0","0","11","0","0","143","7.7","",""
"116","Mike Forbes","20","BOS","D","32","0","4","4","-5","15","0","0","0","0","2","2","0","22","0.0","",""
"117","Dwight Foster","20","BOS","C","14","2","1","3","1","6","2","0","0","0","1","0","0","24","8.3","",""
"118","Nick Fotiu","25","NYR","LW","59","2","7","9","-14","105","2","0","0","0","7","0","0","32","6.3","",""
"119","Greg Fox","24","ATF","D","16","1","2","3","5","25","0","1","0","0","2","0","0","15","6.7","",""
"120","Len Frig","27","STL","D","30","1","3","4","-13","45","1","0","0","1","3","0","0","32","3.1","",""
