rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"25","Pete LoPresti","23","MNS","53","","12","35","6","216","","","","4.23","2","3065","","","","","","0","2","2""0"
"26","Ron Low","27","DET","32","","9","12","9","102","","","","3.37","1","1816","","","","","","0","1","1""0"
"27","Cesare Maniago","39","VAN","46","","10","24","8","172","","","","4.02","1","2570","","","","","","0","0","0""18"
"28","Bill McKenzie","28","CLR","12","","3","6","2","42","","","","3.85","0","654","","","","","","0","0","0""2"
"29","Gord McRae","29","TOR","18","","7","10","1","57","","","","3.29","1","1040","","","","","","0","0","0""2"
"30","Gilles Meloche","27","CLE","54","","16","27","8","195","","","","3.77","1","3100","","","","","","0","0","0""4"
"31","Phil Myre","29","TOT","53","","13","32","8","202","","","","3.86","1","3143","","","","","","0","2","2""12"
"32","Bill Oleschuk","22","CLR","2","","0","2","0","9","","","","5.40","0","100","","","","","","0","0","0""0"
"33","Mike Palmateer","24","TOR","63","","34","19","9","172","","","","2.74","5","3760","","","","","","0","1","1""12"
"34","Bernie Parent","32","PHI","49","","29","6","13","108","","","","2.22","7","2923","","","","","","0","0","0""4"
"35","Jim Pettie","24","BOS","1","","0","1","0","6","","","","6.00","0","60","","","","","","0","0","0""6"
"36","Michel Plasse","29","CLR","25","","3","12","8","90","","","","3.90","0","1383","","","","","","0","0","0""12"
"37","Greg Redquest","21","PIT","1","","0","0","0","3","","","","13.85","0","13","","","","","","0","0","0""0"
"38","Glenn Resch","29","NYI","45","","28","9","7","112","","","","2.55","3","2637","","","","","","0","1","1""12"
"39","Curt Ridley","26","VAN","40","","9","17","8","136","","","","4.06","0","2010","","","","","","0","1","1""9"
"40","Jim Rutherford","28","DET","43","","20","17","4","134","","","","3.26","1","2468","","","","","","0","2","2""2"
"41","Bob Sauve","22","BUF","11","","6","2","0","20","","","","2.50","0","480","","","","","","0","1","1""0"
"42","Gary Simmons","33","LAK","14","","2","7","2","44","","","","3.81","0","693","","","","","","0","0","0""6"
"43","Billy Smith","27","NYI","38","","20","8","8","95","","","","2.65","2","2154","","","","","","0","0","0""35"
"44","Gary Smith","33","TOT","20","","2","14","4","77","","","","3.98","0","1160","","","","","","0","0","0""12"
"45","Doug Soetaert","22","NYR","6","","2","2","2","20","","","","3.33","0","360","","","","","","0","0","0""0"
"46","Rick St. Croix","23","PHI","7","","2","4","1","20","","","","3.04","0","395","","","","","","0","0","0""0"
"47","Ed Staniowski","22","STL","17","","1","10","2","57","","","","3.86","0","886","","","","","","0","0","0""0"
"48","Wayne Stephenson","33","PHI","26","","14","10","1","68","","","","2.75","3","1482","","","","","","0","0","0""0"
"49","Wayne Thomas","30","NYR","41","","12","20","7","141","","","","3.60","4","2352","","","","","","0","1","1""9"
"50","Rogie Vachon","32","LAK","70","","29","27","13","196","","","","2.86","4","4107","","","","","","0","0","0""2"
"51","Mike Veisor","25","CBH","12","","3","4","5","31","","","","2.58","2","720","","","","","","0","0","0""0"
"52","Dunc Wilson","29","PIT","21","","5","11","3","95","","","","4.83","0","1180","","","","","","0","1","1""0"
"53","Bernie Wolfe","26","WSH","25","","4","14","4","94","","","","4.25","0","1328","","","","","","0","0","0""0"
