date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1966-10-19","Detroit Red Wings","DET","2","Boston Bruins","BOS","6",
"1966-10-19","Chicago Black Hawks","CBH","6","New York Rangers","NYR","3",
"1966-10-22","Chicago Black Hawks","CBH","7","Detroit Red Wings","DET","4",
"1966-10-22","Boston Bruins","BOS","1","Montreal Canadiens","MTL","3",
"1966-10-22","New York Rangers","NYR","4","Toronto Maple Leafs","TOR","4",
"1966-10-23","Montreal Canadiens","MTL","3","Boston Bruins","BOS","2",
"1966-10-23","Detroit Red Wings","DET","1","Chicago Black Hawks","CBH","4",
"1966-10-23","Toronto Maple Leafs","TOR","0","New York Rangers","NYR","1",
"1966-10-26","Chicago Black Hawks","CBH","5","Montreal Canadiens","MTL","3",
"1966-10-26","Detroit Red Wings","DET","2","Toronto Maple Leafs","TOR","3",
"1966-10-27","New York Rangers","NYR","3","Detroit Red Wings","DET","5",
"1966-10-29","New York Rangers","NYR","0","Montreal Canadiens","MTL","3",
"1966-10-29","Boston Bruins","BOS","3","Toronto Maple Leafs","TOR","3",
"1966-10-30","Boston Bruins","BOS","1","Detroit Red Wings","DET","8",
"1966-11-01","Boston Bruins","BOS","3","Chicago Black Hawks","CBH","2",
"1966-11-02","Montreal Canadiens","MTL","2","Toronto Maple Leafs","TOR","2",
"1966-11-03","New York Rangers","NYR","7","Boston Bruins","BOS","1",
"1966-11-03","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","2",
"1966-11-05","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","3",
"1966-11-05","New York Rangers","NYR","1","Toronto Maple Leafs","TOR","3",
"1966-11-06","Chicago Black Hawks","CBH","4","Boston Bruins","BOS","2",
"1966-11-06","Montreal Canadiens","MTL","0","Detroit Red Wings","DET","6",
"1966-11-06","Toronto Maple Leafs","TOR","3","New York Rangers","NYR","3",
"1966-11-08","New York Rangers","NYR","1","Chicago Black Hawks","CBH","3",
"1966-11-09","Toronto Maple Leafs","TOR","3","Montreal Canadiens","MTL","2",
"1966-11-09","Boston Bruins","BOS","3","New York Rangers","NYR","3",
"1966-11-10","Toronto Maple Leafs","TOR","0","Boston Bruins","BOS","4",
"1966-11-10","Chicago Black Hawks","CBH","0","Detroit Red Wings","DET","3",
"1966-11-12","Toronto Maple Leafs","TOR","3","Detroit Red Wings","DET","3",
"1966-11-12","New York Rangers","NYR","6","Montreal Canadiens","MTL","3",
"1966-11-13","Montreal Canadiens","MTL","1","Boston Bruins","BOS","2",
"1966-11-13","Toronto Maple Leafs","TOR","1","Chicago Black Hawks","CBH","6",
"1966-11-13","Detroit Red Wings","DET","2","New York Rangers","NYR","5",
"1966-11-16","Chicago Black Hawks","CBH","2","New York Rangers","NYR","2",
"1966-11-19","New York Rangers","NYR","3","Boston Bruins","BOS","3",
"1966-11-19","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","7",
"1966-11-19","Montreal Canadiens","MTL","1","Toronto Maple Leafs","TOR","5",
"1966-11-20","Detroit Red Wings","DET","2","Boston Bruins","BOS","5",
"1966-11-20","Toronto Maple Leafs","TOR","2","Chicago Black Hawks","CBH","2",
"1966-11-20","Montreal Canadiens","MTL","2","New York Rangers","NYR","1",
"1966-11-22","Montreal Canadiens","MTL","3","Detroit Red Wings","DET","0",
"1966-11-23","Boston Bruins","BOS","4","New York Rangers","NYR","5",
"1966-11-23","Chicago Black Hawks","CBH","3","Toronto Maple Leafs","TOR","6",
"1966-11-24","Detroit Red Wings","DET","3","Boston Bruins","BOS","8",
"1966-11-24","Montreal Canadiens","MTL","0","Chicago Black Hawks","CBH","5",
"1966-11-26","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","3",
"1966-11-26","Chicago Black Hawks","CBH","1","New York Rangers","NYR","4",
"1966-11-26","Boston Bruins","BOS","2","Toronto Maple Leafs","TOR","4",
"1966-11-27","Chicago Black Hawks","CBH","5","Boston Bruins","BOS","4",
"1966-11-27","Toronto Maple Leafs","TOR","0","New York Rangers","NYR","5",
"1966-11-30","New York Rangers","NYR","5","Chicago Black Hawks","CBH","0",
"1966-11-30","Montreal Canadiens","MTL","2","Toronto Maple Leafs","TOR","3",
"1966-12-01","Boston Bruins","BOS","1","Detroit Red Wings","DET","4",
"1966-12-03","New York Rangers","NYR","2","Boston Bruins","BOS","2",
"1966-12-03","Chicago Black Hawks","CBH","1","Montreal Canadiens","MTL","3",
"1966-12-03","Detroit Red Wings","DET","2","Toronto Maple Leafs","TOR","5",
"1966-12-04","Toronto Maple Leafs","TOR","8","Boston Bruins","BOS","3",
"1966-12-04","Detroit Red Wings","DET","1","Chicago Black Hawks","CBH","4",
"1966-12-04","Montreal Canadiens","MTL","3","New York Rangers","NYR","1",
"1966-12-07","Toronto Maple Leafs","TOR","3","Montreal Canadiens","MTL","6",
"1966-12-07","Boston Bruins","BOS","2","New York Rangers","NYR","4",
"1966-12-08","Chicago Black Hawks","CBH","10","Boston Bruins","BOS","2",
"1966-12-08","New York Rangers","NYR","4","Detroit Red Wings","DET","2",
"1966-12-10","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","5",
"1966-12-10","Chicago Black Hawks","CBH","3","Toronto Maple Leafs","TOR","5",
"1966-12-11","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","2",
"1966-12-11","Toronto Maple Leafs","TOR","1","Detroit Red Wings","DET","4",
"1966-12-11","Montreal Canadiens","MTL","2","New York Rangers","NYR","4",
"1966-12-14","Montreal Canadiens","MTL","1","Chicago Black Hawks","CBH","2",
"1966-12-14","Detroit Red Wings","DET","1","New York Rangers","NYR","4",
"1966-12-14","Boston Bruins","BOS","1","Toronto Maple Leafs","TOR","2",
"1966-12-15","Boston Bruins","BOS","0","Detroit Red Wings","DET","4",
"1966-12-17","Chicago Black Hawks","CBH","4","Montreal Canadiens","MTL","4",
"1966-12-17","New York Rangers","NYR","3","Toronto Maple Leafs","TOR","1",
"1966-12-18","Montreal Canadiens","MTL","1","Boston Bruins","BOS","3",
"1966-12-18","Toronto Maple Leafs","TOR","1","Chicago Black Hawks","CBH","3",
"1966-12-18","New York Rangers","NYR","0","Detroit Red Wings","DET","5",
"1966-12-21","Detroit Red Wings","DET","4","Chicago Black Hawks","CBH","6",
"1966-12-21","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","6",
"1966-12-21","Boston Bruins","BOS","1","New York Rangers","NYR","5",
"1966-12-24","New York Rangers","NYR","4","Montreal Canadiens","MTL","3",
"1966-12-24","Boston Bruins","BOS","0","Toronto Maple Leafs","TOR","3",
"1966-12-25","Toronto Maple Leafs","TOR","4","Boston Bruins","BOS","2",
"1966-12-25","New York Rangers","NYR","1","Chicago Black Hawks","CBH","0",
"1966-12-25","Montreal Canadiens","MTL","4","Detroit Red Wings","DET","0",
"1966-12-27","Detroit Red Wings","DET","4","Boston Bruins","BOS","4",
"1966-12-27","Chicago Black Hawks","CBH","3","New York Rangers","NYR","2",
"1966-12-28","Boston Bruins","BOS","1","Montreal Canadiens","MTL","1",
"1966-12-29","Detroit Red Wings","DET","2","New York Rangers","NYR","4",
"1966-12-31","Boston Bruins","BOS","1","Detroit Red Wings","DET","3",
"1966-12-31","New York Rangers","NYR","0","Montreal Canadiens","MTL","3",
"1966-12-31","Chicago Black Hawks","CBH","5","Toronto Maple Leafs","TOR","1",
"1967-01-01","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","3",
"1967-01-01","Montreal Canadiens","MTL","1","Detroit Red Wings","DET","4",
"1967-01-01","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","1",
"1967-01-04","Montreal Canadiens","MTL","2","Chicago Black Hawks","CBH","2",
"1967-01-04","New York Rangers","NYR","1","Toronto Maple Leafs","TOR","1",
"1967-01-05","Chicago Black Hawks","CBH","4","Detroit Red Wings","DET","6",
"1967-01-07","Detroit Red Wings","DET","3","Montreal Canadiens","MTL","4",
"1967-01-07","Boston Bruins","BOS","2","Toronto Maple Leafs","TOR","5",
"1967-01-08","Boston Bruins","BOS","3","Chicago Black Hawks","CBH","1",
"1967-01-08","Toronto Maple Leafs","TOR","1","Detroit Red Wings","DET","3",
"1967-01-08","Montreal Canadiens","MTL","1","New York Rangers","NYR","2",
"1967-01-11","Detroit Red Wings","DET","1","Chicago Black Hawks","CBH","6",
"1967-01-11","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","1",
"1967-01-12","New York Rangers","NYR","3","Boston Bruins","BOS","0",
"1967-01-12","Chicago Black Hawks","CBH","1","Detroit Red Wings","DET","4",
"1967-01-14","New York Rangers","NYR","3","Chicago Black Hawks","CBH","5",
"1967-01-14","Boston Bruins","BOS","5","Montreal Canadiens","MTL","4",
"1967-01-14","Detroit Red Wings","DET","2","Toronto Maple Leafs","TOR","5",
"1967-01-15","Montreal Canadiens","MTL","3","Boston Bruins","BOS","1",
"1967-01-15","Toronto Maple Leafs","TOR","0","Chicago Black Hawks","CBH","4",
"1967-01-15","New York Rangers","NYR","2","Detroit Red Wings","DET","0",
"1967-01-19","Chicago Black Hawks","CBH","4","Boston Bruins","BOS","2",
"1967-01-19","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","6",
"1967-01-21","New York Rangers","NYR","2","Boston Bruins","BOS","6",
"1967-01-21","Chicago Black Hawks","CBH","3","Montreal Canadiens","MTL","3",
"1967-01-21","Detroit Red Wings","DET","5","Toronto Maple Leafs","TOR","4",
"1967-01-22","Toronto Maple Leafs","TOR","1","Boston Bruins","BOS","3",
"1967-01-22","Montreal Canadiens","MTL","1","Chicago Black Hawks","CBH","4",
"1967-01-22","New York Rangers","NYR","2","Detroit Red Wings","DET","7",
"1967-01-25","Boston Bruins","BOS","1","New York Rangers","NYR","2",
"1967-01-25","Montreal Canadiens","MTL","3","Toronto Maple Leafs","TOR","1",
"1967-01-26","Chicago Black Hawks","CBH","4","Detroit Red Wings","DET","3",
"1967-01-26","Boston Bruins","BOS","4","Montreal Canadiens","MTL","1",
"1967-01-28","New York Rangers","NYR","2","Montreal Canadiens","MTL","3",
"1967-01-28","Chicago Black Hawks","CBH","5","Toronto Maple Leafs","TOR","2",
"1967-01-29","Montreal Canadiens","MTL","3","Boston Bruins","BOS","2",
"1967-01-29","Toronto Maple Leafs","TOR","1","Chicago Black Hawks","CBH","5",
"1967-01-29","Detroit Red Wings","DET","4","New York Rangers","NYR","2",
"1967-02-01","Boston Bruins","BOS","1","Chicago Black Hawks","CBH","6",
"1967-02-01","Toronto Maple Leafs","TOR","1","Montreal Canadiens","MTL","7",
"1967-02-02","Boston Bruins","BOS","3","Detroit Red Wings","DET","4",
"1967-02-04","New York Rangers","NYR","4","Boston Bruins","BOS","3",
"1967-02-04","Chicago Black Hawks","CBH","3","Montreal Canadiens","MTL","3",
"1967-02-05","Chicago Black Hawks","CBH","5","Boston Bruins","BOS","0",
"1967-02-05","Montreal Canadiens","MTL","1","Detroit Red Wings","DET","6",
"1967-02-05","Toronto Maple Leafs","TOR","1","New York Rangers","NYR","4",
"1967-02-08","Montreal Canadiens","MTL","0","Chicago Black Hawks","CBH","5",
"1967-02-08","Boston Bruins","BOS","2","New York Rangers","NYR","1",
"1967-02-08","Detroit Red Wings","DET","5","Toronto Maple Leafs","TOR","2",
"1967-02-11","Montreal Canadiens","MTL","4","Boston Bruins","BOS","3",
"1967-02-11","New York Rangers","NYR","3","Detroit Red Wings","DET","6",
"1967-02-11","Chicago Black Hawks","CBH","4","Toronto Maple Leafs","TOR","4",
"1967-02-12","Toronto Maple Leafs","TOR","2","Boston Bruins","BOS","1",
"1967-02-12","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","3",
"1967-02-12","Montreal Canadiens","MTL","4","New York Rangers","NYR","4",
"1967-02-14","Detroit Red Wings","DET","3","Boston Bruins","BOS","6",
"1967-02-15","New York Rangers","NYR","0","Toronto Maple Leafs","TOR","6",
"1967-02-16","Chicago Black Hawks","CBH","5","Detroit Red Wings","DET","1",
"1967-02-16","Boston Bruins","BOS","5","Montreal Canadiens","MTL","1",
"1967-02-18","Detroit Red Wings","DET","2","Montreal Canadiens","MTL","3",
"1967-02-18","Chicago Black Hawks","CBH","1","New York Rangers","NYR","4",
"1967-02-18","Boston Bruins","BOS","3","Toronto Maple Leafs","TOR","5",
"1967-02-19","New York Rangers","NYR","3","Chicago Black Hawks","CBH","2",
"1967-02-19","Montreal Canadiens","MTL","1","Detroit Red Wings","DET","3",
"1967-02-22","Detroit Red Wings","DET","0","New York Rangers","NYR","1",
"1967-02-22","Montreal Canadiens","MTL","2","Toronto Maple Leafs","TOR","5",
"1967-02-23","Toronto Maple Leafs","TOR","4","Detroit Red Wings","DET","2",
"1967-02-23","Boston Bruins","BOS","2","Montreal Canadiens","MTL","2",
"1967-02-25","Boston Bruins","BOS","3","Chicago Black Hawks","CBH","6",
"1967-02-25","New York Rangers","NYR","5","Montreal Canadiens","MTL","0",
"1967-02-25","Detroit Red Wings","DET","0","Toronto Maple Leafs","TOR","4",
"1967-02-26","Montreal Canadiens","MTL","2","Chicago Black Hawks","CBH","2",
"1967-02-26","Boston Bruins","BOS","3","Detroit Red Wings","DET","3",
"1967-02-26","Toronto Maple Leafs","TOR","4","New York Rangers","NYR","2",
"1967-03-01","New York Rangers","NYR","1","Chicago Black Hawks","CBH","6",
"1967-03-01","Toronto Maple Leafs","TOR","1","Montreal Canadiens","MTL","1",
"1967-03-02","Chicago Black Hawks","CBH","5","Boston Bruins","BOS","2",
"1967-03-04","New York Rangers","NYR","4","Boston Bruins","BOS","4",
"1967-03-04","Detroit Red Wings","DET","2","Montreal Canadiens","MTL","6",
"1967-03-04","Chicago Black Hawks","CBH","0","Toronto Maple Leafs","TOR","3",
"1967-03-05","Detroit Red Wings","DET","5","Boston Bruins","BOS","3",
"1967-03-05","Toronto Maple Leafs","TOR","2","Chicago Black Hawks","CBH","5",
"1967-03-05","Montreal Canadiens","MTL","2","New York Rangers","NYR","0",
"1967-03-08","Boston Bruins","BOS","1","Chicago Black Hawks","CBH","3",
"1967-03-08","Detroit Red Wings","DET","3","New York Rangers","NYR","1",
"1967-03-08","Montreal Canadiens","MTL","4","Toronto Maple Leafs","TOR","6",
"1967-03-11","Chicago Black Hawks","CBH","3","Montreal Canadiens","MTL","3",
"1967-03-11","New York Rangers","NYR","2","Toronto Maple Leafs","TOR","2",
"1967-03-12","Detroit Red Wings","DET","3","Boston Bruins","BOS","7",
"1967-03-12","Toronto Maple Leafs","TOR","0","Chicago Black Hawks","CBH","5",
"1967-03-12","Montreal Canadiens","MTL","2","New York Rangers","NYR","2",
"1967-03-15","Boston Bruins","BOS","2","Montreal Canadiens","MTL","11",
"1967-03-15","Chicago Black Hawks","CBH","3","New York Rangers","NYR","1",
"1967-03-15","Detroit Red Wings","DET","4","Toronto Maple Leafs","TOR","2",
"1967-03-18","Boston Bruins","BOS","5","Detroit Red Wings","DET","3",
"1967-03-18","New York Rangers","NYR","2","Montreal Canadiens","MTL","4",
"1967-03-18","Chicago Black Hawks","CBH","5","Toronto Maple Leafs","TOR","9",
"1967-03-19","Montreal Canadiens","MTL","4","Chicago Black Hawks","CBH","4",
"1967-03-19","Toronto Maple Leafs","TOR","6","Detroit Red Wings","DET","5",
"1967-03-19","Boston Bruins","BOS","1","New York Rangers","NYR","3",
"1967-03-22","New York Rangers","NYR","3","Chicago Black Hawks","CBH","3",
"1967-03-22","Montreal Canadiens","MTL","5","Toronto Maple Leafs","TOR","3",
"1967-03-23","Toronto Maple Leafs","TOR","5","Boston Bruins","BOS","3",
"1967-03-23","New York Rangers","NYR","1","Detroit Red Wings","DET","4",
"1967-03-25","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","4",
"1967-03-25","Boston Bruins","BOS","3","Toronto Maple Leafs","TOR","4",
"1967-03-26","Montreal Canadiens","MTL","6","Boston Bruins","BOS","3",
"1967-03-26","Chicago Black Hawks","CBH","2","Detroit Red Wings","DET","4",
"1967-03-26","Toronto Maple Leafs","TOR","0","New York Rangers","NYR","4",
"1967-03-28","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","7",
"1967-03-29","Toronto Maple Leafs","TOR","3","Montreal Canadiens","MTL","5",
"1967-03-29","Detroit Red Wings","DET","5","New York Rangers","NYR","10",
"1967-03-30","Chicago Black Hawks","CBH","3","Boston Bruins","BOS","1",
"1967-04-01","Chicago Black Hawks","CBH","4","Montreal Canadiens","MTL","5",
"1967-04-01","New York Rangers","NYR","1","Toronto Maple Leafs","TOR","5",
"1967-04-02","Toronto Maple Leafs","TOR","5","Boston Bruins","BOS","2",
"1967-04-02","Montreal Canadiens","MTL","4","Detroit Red Wings","DET","2",
"1967-04-02","Chicago Black Hawks","CBH","8","New York Rangers","NYR","0",
