rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Gerry Abel","22","DET","C","1","0","0","0","","0","0","0","0","0","","","","","","",""
"2","Lou Angotti","29","CBH","C","63","6","12","18","","21","4","2","0","0","","","","","","",""
"3","George Armstrong","36","TOR","RW","70","9","24","33","","26","6","3","0","3","","","","","","",""
"4","Don Awrey","23","BOS","D","4","1","0","1","","6","1","0","0","0","","","","","","",""
"5","Ralph Backstrom","29","MTL","C","69","14","27","41","","39","13","1","0","0","","","","","","",""
"6","Dave Balon","28","MTL","LW","48","11","8","19","","31","11","0","0","5","","","","","","",""
"7","Andy Bathgate","34","DET","C","60","8","23","31","","24","8","0","0","1","","","","","","",""
"8","Bob Baun","30","TOR","D","54","2","8","10","","83","2","0","0","0","","","","","","",""
"9","Jean Beliveau","35","MTL","C","53","12","26","38","","22","10","2","0","0","","","","","","",""
"10","Red Berenson","27","NYR","C","30","0","5","5","","2","0","0","0","0","","","","","","",""
"11","Gary Bergman","28","DET","D","70","5","30","35","","129","4","1","0","1","","","","","","",""
"12","Nick Beverley","19","BOS","D","2","0","0","0","","0","0","0","0","0","","","","","","",""
"13","Leo Boivin","34","DET","D","69","4","17","21","","78","4","0","0","1","","","","","","",""
"14","Andre Boudrias","23","MTL","LW","2","0","1","1","","0","0","0","0","0","","","","","","",""
"15","Wally Boyer","29","CBH","C","42","5","6","11","","15","4","1","0","1","","","","","","",""
"16","John Brenneman","24","TOR","LW","41","6","4","10","","4","5","0","1","0","","","","","","",""
"17","Arnie Brown","25","NYR","D","69","2","10","12","","61","2","0","0","0","","","","","","",""
"18","Ron Buchanan","22","BOS","C","3","0","0","0","","0","0","0","0","0","","","","","","",""
"19","John Bucyk","31","BOS","LW","59","18","30","48","","12","14","4","0","1","","","","","","",""
"20","Craig Cameron","21","DET","RW","1","0","0","0","","0","0","0","0","0","","","","","","",""
"21","Wayne Carleton","20","TOR","LW","5","1","0","1","","14","0","1","0","0","","","","","","",""
"22","Brian Conacher","25","TOR","C","66","14","13","27","","47","13","1","0","1","","","","","","",""
"23","Wayne Connelly","27","BOS","C","64","13","17","30","","12","12","1","0","1","","","","","","",""
"24","Yvan Cournoyer","23","MTL","RW","69","25","15","40","","14","5","20","0","7","","","","","","",""
"25","Bart Crashley","20","DET","D","2","0","0","0","","2","0","0","0","0","","","","","","",""
"26","Ray Cullen","25","DET","C","27","8","8","16","","8","8","0","0","1","","","","","","",""
"27","Alex Delvecchio","34","DET","C","70","17","38","55","","10","12","4","1","2","","","","","","",""
"28","Bob Dillabough","25","BOS","C","60","6","12","18","","14","5","0","1","1","","","","","","",""
"29","Gary Doak","20","BOS","D","29","0","1","1","","50","0","0","0","0","","","","","","",""
"30","Kent Douglas","30","TOR","D","39","2","12","14","","48","1","1","0","0","","","","","","",""
"31","Dick Duff","30","MTL","LW","51","12","11","23","","23","9","3","0","2","","","","","","",""
"32","Ron Ellis","22","TOR","RW","67","22","23","45","","14","16","4","2","7","","","","","","",""
"33","Phil Esposito","24","CBH","C","69","21","40","61","","40","18","2","1","3","","","","","","",""
"34","Bob Falkenberg","21","DET","D","16","1","1","2","","10","1","0","0","0","","","","","","",""
"35","John Ferguson","28","MTL","LW","67","20","22","42","","177","15","5","0","2","","","","","","",""
"36","Reggie Fleming","30","NYR","LW","61","15","16","31","","146","13","2","0","1","","","","","","",""
"37","Val Fonteyne","33","DET","C","28","1","1","2","","0","1","0","0","0","","","","","","",""
"38","Dick Gamble","38","TOR","LW","1","0","0","0","","0","0","0","0","0","","","","","","",""
"39","Jean Gauthier","29","MTL","D","2","0","0","0","","2","0","0","0","0","","","","","","",""
"40","Bernie Geoffrion","35","NYR","RW","58","17","25","42","","42","12","5","0","2","","","","","","",""
"41","Rod Gilbert","25","NYR","RW","64","28","18","46","","12","23","5","0","5","","","","","","",""
"42","Warren Godfrey","35","DET","D","2","0","0","0","","0","0","0","0","0","","","","","","",""
"43","Pete Goegan","32","DET","D","31","2","6","8","","12","1","1","0","0","","","","","","",""
"44","Bill Goldsworthy","22","BOS","RW","18","3","5","8","","21","3","0","0","0","","","","","","",""
"45","Phil Goyette","33","NYR","C","70","12","49","61","","6","11","1","0","1","","","","","","",""
"46","Ted Green","26","BOS","D","47","6","10","16","","67","1","5","0","1","","","","","","",""
"47","Vic Hadfield","26","NYR","LW","69","13","20","33","","80","10","3","0","1","","","","","","",""
"48","Murray Hall","26","DET","C","12","4","3","7","","4","4","0","0","0","","","","","","",""
"49","Ted Hampson","30","DET","C","65","13","35","48","","4","12","1","0","2","","","","","","",""
"50","Terry Harper","27","MTL","D","56","0","16","16","","99","0","0","0","0","","","","","","",""
"51","Ted Harris","30","MTL","D","65","2","16","18","","86","1","1","0","0","","","","","","",""
"52","Doug Harvey","42","DET","D","2","0","0","0","","0","0","0","0","0","","","","","","",""
"53","Bill Hay","31","CBH","C","36","7","13","20","","12","7","0","0","1","","","","","","",""
"54","Paul Henderson","24","DET","LW","46","21","19","40","","10","14","6","1","5","","","","","","",""
"55","Bill Hicke","28","NYR","RW","48","3","4","7","","11","3","0","0","0","","","","","","",""
"56","Larry Hillman","29","TOR","D","55","4","19","23","","40","4","0","0","0","","","","","","",""
"57","Wayne Hillman","28","NYR","D","67","2","12","14","","43","2","0","0","1","","","","","","",""
"58","Ken Hodge","22","CBH","RW","69","10","25","35","","59","10","0","0","3","","","","","","",""
"59","Ted Hodgson","21","BOS","RW","4","0","0","0","","0","0","0","0","0","","","","","","",""
"60","Tim Horton","37","TOR","D","70","8","17","25","","70","5","3","0","1","","","","","","",""
"61","Gordie Howe","38","DET","RW","69","25","40","65","","53","16","8","1","1","","","","","","",""
"62","Harry Howell","34","NYR","D","70","12","28","40","","54","10","2","0","0","","","","","","",""
"63","Bobby Hull","28","CBH","LW","66","52","28","80","","52","32","18","2","3","","","","","","",""
"64","Dennis Hull","22","CBH","LW","70","25","17","42","","33","24","1","0","5","","","","","","",""
"65","Brent Imlach","20","TOR","C","1","0","0","0","","0","0","0","0","0","","","","","","",""
"66","Earl Ingarfield","32","NYR","C","67","12","22","34","","12","11","0","1","3","","","","","","",""
"67","Doug Jarrett","22","CBH","D","70","5","21","26","","76","4","1","0","1","","","","","","",""
"68","Gary Jarrett","24","DET","LW","4","0","0","0","","0","0","0","0","0","","","","","","",""
"69","Larry Jeffrey","26","TOR","LW","56","11","17","28","","27","9","1","1","1","","","","","","",""
"70","Jim Johnson","24","NYR","C","2","0","0","0","","0","0","0","0","0","","","","","","",""
"71","Red Kelly","39","TOR","C","61","14","24","38","","4","12","2","0","0","","","","","","",""
"72","Dave Keon","26","TOR","C","66","19","33","52","","2","13","5","1","2","","","","","","",""
"73","Skip Krake","23","BOS","C","15","6","2","8","","4","4","2","0","0","","","","","","",""
"74","Orland Kurtenbach","30","NYR","C","60","11","25","36","","58","5","5","1","3","","","","","","",""
"75","Jacques Laperriere","25","MTL","D","61","0","20","20","","48","0","0","0","0","","","","","","",""
"76","Claude Larose","24","MTL","LW","69","19","16","35","","82","17","2","0","3","","","","","","",""
"77","Real Lemieux","22","DET","LW","1","0","0","0","","0","0","0","0","0","","","","","","",""
"78","Ross Lonsberry","19","BOS","LW","8","0","1","1","","2","0","0","0","0","","","","","","",""
"79","Parker MacDonald","33","DET","LW","16","3","5","8","","2","2","1","0","3","","","","","","",""
"80","Bruce MacGregor","25","DET","RW","70","28","19","47","","14","19","8","1","4","","","","","","",""
"81","Al MacNeil","31","NYR","D","58","0","4","4","","44","0","0","0","0","","","","","","",""
"82","Frank Mahovlich","29","TOR","LW","63","18","28","46","","44","14","4","0","3","","","","","","",""
"83","Pete Mahovlich","20","DET","C","34","1","3","4","","16","1","0","0","0","","","","","","",""
"84","Chico Maki","27","CBH","RW","56","9","29","38","","14","7","1","1","5","","","","","","",""
"85","Gilles Marotte","21","BOS","D","67","7","8","15","","112","5","1","1","0","","","","","","",""
"86","Bert Marshall","23","DET","D","57","0","10","10","","68","0","0","0","0","","","","","","",""
"87","Don Marshall","34","NYR","LW","70","24","22","46","","4","16","8","0","4","","","","","","",""
"88","Pit Martin","23","BOS","C","70","20","22","42","","40","16","4","0","1","","","","","","",""
"89","Bob McCord","32","DET","D","14","1","2","3","","27","1","0","0","0","","","","","","",""
"90","Ab McDonald","30","DET","LW","12","2","0","2","","2","2","0","0","0","","","","","","",""
"91","Jim McKenny","20","TOR","D","6","1","0","1","","0","1","0","0","0","","","","","","",""
"92","John McKenzie","29","BOS","RW","69","17","19","36","","98","13","3","1","5","","","","","","",""
"93","Larry Mickey","23","NYR","RW","8","0","0","0","","0","0","0","0","0","","","","","","",""
"94","Stan Mikita","26","CBH","C","70","35","62","97","","12","26","8","1","5","","","","","","",""
"95","John Miszuk","26","CBH","D","3","0","0","0","","0","0","0","0","0","","","","","","",""
"96","Doug Mohns","33","CBH","D","61","25","35","60","","58","19","4","2","5","","","","","","",""
"97","Ron Murphy","33","BOS","RW","39","11","16","27","","6","11","0","0","1","","","","","","",""
"98","Jim Neilson","26","NYR","D","61","4","11","15","","65","4","0","0","2","","","","","","",""
"99","Eric Nesterenko","33","CBH","RW","68","14","23","37","","38","10","1","3","1","","","","","","",""
"100","Bob Nevin","28","NYR","RW","67","20","24","44","","6","18","2","0","4","","","","","","",""
"101","Murray Oliver","29","BOS","C","65","9","26","35","","16","8","1","0","2","","","","","","",""
"102","Bobby Orr","18","BOS","D","61","13","28","41","","102","9","3","1","0","","","","","","",""
"103","Jim Pappin","27","TOR","RW","64","21","11","32","","89","15","6","0","7","","","","","","",""
"104","J.P. Parise","25","BOS","LW","18","2","2","4","","10","2","0","0","0","","","","","","",""
"105","Garry Peters","24","MTL","C","4","0","1","1","","2","0","0","0","0","","","","","","",""
"106","Jimmy Peters","22","DET","C","2","0","0","0","","0","0","0","0","0","","","","","","",""
"107","Pierre Pilote","35","CBH","D","70","6","46","52","","90","2","4","0","2","","","","","","",""
"108","Bob Plager","23","NYR","D","1","0","0","0","","0","0","0","0","0","","","","","","",""
"109","Dean Prentice","34","DET","LW","68","23","22","45","","18","17","5","1","1","","","","","","",""
"110","Noel Price","31","MTL","D","24","0","3","3","","8","0","0","0","0","","","","","","",""
"111","Marcel Pronovost","36","TOR","D","58","2","12","14","","28","2","0","0","0","","","","","","",""
"112","Claude Provost","33","MTL","RW","64","11","13","24","","16","8","3","0","3","","","","","","",""
"113","Bob Pulford","30","TOR","LW","67","17","28","45","","28","15","1","1","1","","","","","","",""
"114","Jean Ratelle","26","NYR","C","41","6","5","11","","4","4","2","0","1","","","","","","",""
"115","Matt Ravlich","28","CBH","D","62","0","3","3","","39","0","0","0","0","","","","","","",""
"116","Henri Richard","30","MTL","C","65","21","34","55","","28","19","2","0","1","","","","","","",""
"117","Wayne Rivers","24","BOS","RW","8","2","1","3","","6","2","0","0","0","","","","","","",""
"118","Doug Roberts","24","DET","RW","13","3","1","4","","0","3","0","0","1","","","","","","",""
"119","Jimmy Roberts","26","MTL","D","63","3","0","3","","16","3","0","0","0","","","","","","",""
"120","Doug Robinson","26","NYR","LW","1","0","0","0","","0","0","0","0","0","","","","","","",""
"121","Dave Rochefort","20","DET","C","1","0","0","0","","0","0","0","0","0","","","","","","",""
"122","Leon Rochefort","27","MTL","RW","27","9","7","16","","6","9","0","0","3","","","","","","",""
"123","Bobby Rousseau","26","MTL","RW","68","19","44","63","","58","14","5","0","2","","","","","","",""
"124","Duane Rupp","28","TOR","D","3","0","0","0","","0","0","0","0","0","","","","","","",""
"125","Derek Sanderson","20","BOS","C","2","0","0","0","","0","0","0","0","0","","","","","","",""
"126","Glen Sather","23","BOS","LW","5","0","0","0","","0","0","0","0","0","","","","","","",""
"127","Serge Savard","21","MTL","D","2","0","0","0","","0","0","0","0","0","","","","","","",""
"128","Ken Schinkel","34","NYR","RW","20","6","3","9","","0","4","0","2","2","","","","","","",""
"129","Ron Schock","23","BOS","C","66","10","20","30","","8","9","1","0","1","","","","","","",""
"130","Rod Seiling","22","NYR","D","12","1","1","2","","6","1","0","0","0","","","","","","",""
"131","Brit Selby","21","TOR","LW","6","1","1","2","","0","1","0","0","0","","","","","","",""
"132","Eddie Shack","29","TOR","LW","63","11","14","25","","58","11","0","0","2","","","","","","",""
"133","Dallas Smith","25","BOS","D","33","0","1","1","","24","0","0","0","0","","","","","","",""
"134","Floyd Smith","31","DET","RW","54","11","14","25","","8","5","6","0","0","","","","","","",""
"135","Wayne Smith","23","CBH","D","2","1","1","2","","2","1","0","0","0","","","","","","",""
"136","Fred Stanfield","22","CBH","C","10","1","0","1","","0","1","0","0","0","","","","","","",""
"137","Allan Stanley","40","TOR","D","53","1","12","13","","20","1","0","0","0","","","","","","",""
"138","Pat Stapleton","26","CBH","D","70","3","31","34","","54","3","0","0","1","","","","","","",""
"139","Pete Stemkowski","23","TOR","C","68","13","22","35","","75","12","1","0","4","","","","","","",""
"140","Ron Stewart","34","BOS","C","56","14","10","24","","31","9","5","0","1","","","","","","",""
"141","Jean-Guy Talbot","34","MTL","D","68","3","5","8","","51","1","0","2","1","","","","","","",""
"142","Ted Taylor","24","DET","LW","2","0","0","0","","0","0","0","0","0","","","","","","",""
"143","Gilles Tremblay","28","MTL","LW","62","13","19","32","","16","9","3","1","2","","","","","","",""
"144","J.C. Tremblay","28","MTL","D","60","8","26","34","","14","5","3","0","1","","","","","","",""
"145","Norm Ullman","31","DET","C","68","26","44","70","","26","20","5","1","3","","","","","","",""
"146","Carol Vadnais","21","MTL","D","11","0","3","3","","35","0","0","0","0","","","","","","",""
"147","Ed Van Impe","26","CBH","D","61","8","11","19","","111","8","0","0","3","","","","","","",""
"148","Bob Wall","24","DET","D","31","2","2","4","","26","2","0","0","0","","","","","","",""
"149","Mike Walton","22","TOR","C","31","7","10","17","","13","3","4","0","0","","","","","","",""
"150","Bryan Watson","24","DET","D","48","0","1","1","","66","0","0","0","0","","","","","","",""
"151","Joe Watson","23","BOS","D","69","2","13","15","","38","1","1","0","0","","","","","","",""
"152","Ed Westfall","26","BOS","RW","70","12","24","36","","26","11","1","0","0","","","","","","",""
"153","Kenny Wharram","33","CBH","RW","70","31","34","65","","21","23","8","0","2","","","","","","",""
"154","Barry Wilkins","19","BOS","D","1","0","0","0","","0","0","0","0","0","","","","","","",""
"155","Tommy Williams","26","BOS","RW","29","8","13","21","","2","6","2","0","2","","","","","","",""
"156","Bob Woytowich","25","BOS","D","64","2","7","9","","43","2","0","0","0","","","","","","",""
"157","Howie Young","29","DET","D","44","3","14","17","","100","3","0","0","1","","","","","","",""
