rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"88","Dickie Moore","28","MTL","LW","70","41","55","96","","61","","","","","","","","","","",""
"89","Jim Morrison","27","BOS","D","70","8","17","25","","42","","","","","","","","","","",""
"90","Gus Mortson","34","DET","D","36","0","1","1","","22","","","","","","","","","","",""
"91","Ron Murphy","25","CBH","LW","59","17","30","47","","52","","","","","","","","","","",""
"92","Eric Nesterenko","25","CBH","RW","70","16","18","34","","81","","","","","","","","","","",""
"93","Bob Nevin","20","TOR","RW","2","0","0","0","","2","","","","","","","","","","",""
"94","Bert Olmstead","32","TOR","LW","70","10","31","41","","74","","","","","","","","","","",""
"95","Pierre Pilote","27","CBH","D","70","7","30","37","","79","","","","","","","","","","",""
"96","Dan Poliziani","24","BOS","RW","1","0","0","0","","0","","","","","","","","","","",""
"97","Larry Popein","28","NYR","C","61","13","21","34","","28","","","","","","","","","","",""
"98","Dean Prentice","26","NYR","LW","70","17","33","50","","11","","","","","","","","","","",""
"99","Noel Price","23","TOR","D","28","0","0","0","","4","","","","","","","","","","",""
"100","Andre Pronovost","22","MTL","LW","70","9","14","23","","48","","","","","","","","","","",""
"101","Marcel Pronovost","28","DET","D","69","11","21","32","","44","","","","","","","","","","",""
"102","Claude Provost","25","MTL","RW","69","16","22","38","","37","","","","","","","","","","",""
"103","Bob Pulford","22","TOR","C","70","23","14","37","","53","","","","","","","","","","",""
"104","Marc Reaume","24","TOR","D","51","1","5","6","","67","","","","","","","","","","",""
"105","Gord Redahl","23","BOS","RW","18","0","1","1","","2","","","","","","","","","","",""
"106","Larry Regan","28","TOT","RW","68","9","27","36","","12","","","","","","","","","","",""
"107","Dutch Reibel","28","BOS","C","63","6","8","14","","16","","","","","","","","","","",""
"108","Henri Richard","22","MTL","C","63","21","30","51","","33","","","","","","","","","","",""
"109","Maurice Richard","37","MTL","RW","42","17","21","38","","27","","","","","","","","","","",""
"110","Eddie Shack","21","NYR","LW","67","7","14","21","","109","","","","","","","","","","",""
"111","Glen Skov","28","CBH","C","70","3","5","8","","4","","","","","","","","","","",""
"112","Tod Sloan","31","CBH","C","59","27","35","62","","79","","","","","","","","","","",""
"113","Dollard St. Laurent","29","CBH","D","70","4","8","12","","28","","","","","","","","","","",""
"114","Allan Stanley","32","TOR","D","70","1","22","23","","47","","","","","","","","","","",""
"115","Vic Stasiuk","29","BOS","RW","70","27","33","60","","63","","","","","","","","","","",""
"116","Ron Stewart","26","TOR","RW","70","21","13","34","","23","","","","","","","","","","",""
"117","Gord Strate","23","DET","D","11","0","0","0","","6","","","","","","","","","","",""
"118","Red Sullivan","29","NYR","C","70","21","42","63","","56","","","","","","","","","","",""
"119","Jean-Guy Talbot","26","MTL","D","69","4","17","21","","77","","","","","","","","","","",""
"120","Jerry Toppazzini","27","BOS","RW","70","21","23","44","","61","","","","","","","","","","",""
"121","Bob Turner","25","MTL","D","68","4","24","28","","66","","","","","","","","","","",""
"122","Norm Ullman","23","DET","C","69","22","36","58","","42","","","","","","","","","","",""
"123","Moose Vasko","23","CBH","D","63","6","10","16","","52","","","","","","","","","","",""
"124","Kenny Wharram","25","CBH","RW/C","66","10","9","19","","14","","","","","","","","","","",""
"125","Johnny Wilson","29","DET","LW","70","11","17","28","","18","","","","","","","","","","",""
"126","Ken Yackel","26","BOS","RW","6","0","0","0","","2","","","","","","","","","","",""
