date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1958-10-08","New York Rangers","NYR","1","Chicago Black Hawks","CBH","1",
"1958-10-09","Boston Bruins","BOS","2","Montreal Canadiens","MTL","3",
"1958-10-11","New York Rangers","NYR","4","Boston Bruins","BOS","4",
"1958-10-11","Detroit Red Wings","DET","0","Montreal Canadiens","MTL","2",
"1958-10-11","Chicago Black Hawks","CBH","3","Toronto Maple Leafs","TOR","1",
"1958-10-12","Montreal Canadiens","MTL","2","Boston Bruins","BOS","4",
"1958-10-12","Toronto Maple Leafs","TOR","2","Chicago Black Hawks","CBH","5",
"1958-10-12","New York Rangers","NYR","0","Detroit Red Wings","DET","3",
"1958-10-15","Boston Bruins","BOS","4","New York Rangers","NYR","4",
"1958-10-16","Chicago Black Hawks","CBH","7","Detroit Red Wings","DET","2",
"1958-10-16","Toronto Maple Leafs","TOR","3","Montreal Canadiens","MTL","4",
"1958-10-18","Detroit Red Wings","DET","3","Chicago Black Hawks","CBH","1",
"1958-10-18","New York Rangers","NYR","2","Montreal Canadiens","MTL","2",
"1958-10-18","Boston Bruins","BOS","2","Toronto Maple Leafs","TOR","3",
"1958-10-19","Boston Bruins","BOS","4","Chicago Black Hawks","CBH","1",
"1958-10-19","Toronto Maple Leafs","TOR","1","Detroit Red Wings","DET","3",
"1958-10-19","Montreal Canadiens","MTL","5","New York Rangers","NYR","3",
"1958-10-23","Boston Bruins","BOS","1","Detroit Red Wings","DET","3",
"1958-10-23","Chicago Black Hawks","CBH","1","Montreal Canadiens","MTL","9",
"1958-10-25","Boston Bruins","BOS","5","Montreal Canadiens","MTL","2",
"1958-10-25","Chicago Black Hawks","CBH","2","New York Rangers","NYR","6",
"1958-10-25","Detroit Red Wings","DET","0","Toronto Maple Leafs","TOR","3",
"1958-10-26","Montreal Canadiens","MTL","5","Detroit Red Wings","DET","3",
"1958-10-26","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","3",
"1958-10-28","Montreal Canadiens","MTL","5","Chicago Black Hawks","CBH","5",
"1958-10-29","Boston Bruins","BOS","2","New York Rangers","NYR","2",
"1958-10-29","Montreal Canadiens","MTL","5","Toronto Maple Leafs","TOR","0",
"1958-10-30","Chicago Black Hawks","CBH","2","Boston Bruins","BOS","5",
"1958-10-30","New York Rangers","NYR","1","Detroit Red Wings","DET","4",
"1958-11-01","Detroit Red Wings","DET","1","Boston Bruins","BOS","3",
"1958-11-01","Chicago Black Hawks","CBH","4","Montreal Canadiens","MTL","2",
"1958-11-01","New York Rangers","NYR","3","Toronto Maple Leafs","TOR","4",
"1958-11-02","Toronto Maple Leafs","TOR","0","Boston Bruins","BOS","2",
"1958-11-02","Detroit Red Wings","DET","2","New York Rangers","NYR","1",
"1958-11-04","New York Rangers","NYR","2","Chicago Black Hawks","CBH","4",
"1958-11-08","Chicago Black Hawks","CBH","4","Detroit Red Wings","DET","3",
"1958-11-08","New York Rangers","NYR","6","Montreal Canadiens","MTL","5",
"1958-11-08","Boston Bruins","BOS","3","Toronto Maple Leafs","TOR","5",
"1958-11-09","New York Rangers","NYR","5","Boston Bruins","BOS","1",
"1958-11-09","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","0",
"1958-11-11","Boston Bruins","BOS","8","Chicago Black Hawks","CBH","4",
"1958-11-12","Montreal Canadiens","MTL","4","Toronto Maple Leafs","TOR","1",
"1958-11-13","Detroit Red Wings","DET","3","Boston Bruins","BOS","1",
"1958-11-15","Montreal Canadiens","MTL","3","Chicago Black Hawks","CBH","1",
"1958-11-15","Boston Bruins","BOS","2","New York Rangers","NYR","4",
"1958-11-15","Detroit Red Wings","DET","4","Toronto Maple Leafs","TOR","1",
"1958-11-16","Toronto Maple Leafs","TOR","4","Boston Bruins","BOS","4",
"1958-11-16","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","3",
"1958-11-16","Montreal Canadiens","MTL","1","New York Rangers","NYR","2",
"1958-11-18","Boston Bruins","BOS","0","Detroit Red Wings","DET","6",
"1958-11-19","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","3",
"1958-11-19","Toronto Maple Leafs","TOR","4","New York Rangers","NYR","7",
"1958-11-20","Detroit Red Wings","DET","4","Montreal Canadiens","MTL","4",
"1958-11-22","Detroit Red Wings","DET","1","Boston Bruins","BOS","2",
"1958-11-22","Chicago Black Hawks","CBH","1","Montreal Canadiens","MTL","5",
"1958-11-22","New York Rangers","NYR","2","Toronto Maple Leafs","TOR","2",
"1958-11-23","Montreal Canadiens","MTL","0","Boston Bruins","BOS","2",
"1958-11-23","Toronto Maple Leafs","TOR","3","Chicago Black Hawks","CBH","3",
"1958-11-23","Detroit Red Wings","DET","3","New York Rangers","NYR","1",
"1958-11-26","Montreal Canadiens","MTL","3","New York Rangers","NYR","5",
"1958-11-26","Detroit Red Wings","DET","5","Toronto Maple Leafs","TOR","2",
"1958-11-27","New York Rangers","NYR","1","Boston Bruins","BOS","3",
"1958-11-27","Montreal Canadiens","MTL","2","Chicago Black Hawks","CBH","1",
"1958-11-27","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","3",
"1958-11-29","Detroit Red Wings","DET","2","Montreal Canadiens","MTL","6",
"1958-11-29","Boston Bruins","BOS","3","New York Rangers","NYR","1",
"1958-11-29","Chicago Black Hawks","CBH","2","Toronto Maple Leafs","TOR","1",
"1958-11-30","Toronto Maple Leafs","TOR","2","Boston Bruins","BOS","1",
"1958-11-30","New York Rangers","NYR","2","Chicago Black Hawks","CBH","2",
"1958-11-30","Montreal Canadiens","MTL","7","Detroit Red Wings","DET","0",
"1958-12-03","Chicago Black Hawks","CBH","2","New York Rangers","NYR","4",
"1958-12-04","Boston Bruins","BOS","0","Detroit Red Wings","DET","4",
"1958-12-04","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","2",
"1958-12-06","Detroit Red Wings","DET","4","Chicago Black Hawks","CBH","3",
"1958-12-06","New York Rangers","NYR","0","Montreal Canadiens","MTL","6",
"1958-12-06","Boston Bruins","BOS","1","Toronto Maple Leafs","TOR","4",
"1958-12-07","Montreal Canadiens","MTL","4","Boston Bruins","BOS","1",
"1958-12-07","Chicago Black Hawks","CBH","2","Detroit Red Wings","DET","2",
"1958-12-07","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","0",
"1958-12-10","Toronto Maple Leafs","TOR","2","Chicago Black Hawks","CBH","2",
"1958-12-10","Detroit Red Wings","DET","2","New York Rangers","NYR","1",
"1958-12-13","Chicago Black Hawks","CBH","2","Boston Bruins","BOS","4",
"1958-12-13","Detroit Red Wings","DET","2","Montreal Canadiens","MTL","2",
"1958-12-13","New York Rangers","NYR","4","Toronto Maple Leafs","TOR","4",
"1958-12-14","Toronto Maple Leafs","TOR","3","Boston Bruins","BOS","6",
"1958-12-14","Montreal Canadiens","MTL","6","Detroit Red Wings","DET","1",
"1958-12-14","Chicago Black Hawks","CBH","3","New York Rangers","NYR","3",
"1958-12-17","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","5",
"1958-12-18","New York Rangers","NYR","2","Detroit Red Wings","DET","0",
"1958-12-18","Toronto Maple Leafs","TOR","1","Montreal Canadiens","MTL","4",
"1958-12-20","Chicago Black Hawks","CBH","1","Montreal Canadiens","MTL","4",
"1958-12-20","Boston Bruins","BOS","2","Toronto Maple Leafs","TOR","2",
"1958-12-21","Montreal Canadiens","MTL","5","Boston Bruins","BOS","0",
"1958-12-21","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","4",
"1958-12-21","Toronto Maple Leafs","TOR","1","New York Rangers","NYR","5",
"1958-12-25","Chicago Black Hawks","CBH","2","Boston Bruins","BOS","4",
"1958-12-25","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","0",
"1958-12-25","New York Rangers","NYR","1","Montreal Canadiens","MTL","4",
"1958-12-27","Boston Bruins","BOS","1","Montreal Canadiens","MTL","6",
"1958-12-27","Chicago Black Hawks","CBH","2","Toronto Maple Leafs","TOR","2",
"1958-12-28","Toronto Maple Leafs","TOR","3","Chicago Black Hawks","CBH","4",
"1958-12-28","Boston Bruins","BOS","3","Detroit Red Wings","DET","5",
"1958-12-28","Montreal Canadiens","MTL","3","New York Rangers","NYR","5",
"1958-12-31","Chicago Black Hawks","CBH","4","Detroit Red Wings","DET","2",
"1958-12-31","Boston Bruins","BOS","3","New York Rangers","NYR","4",
"1958-12-31","Montreal Canadiens","MTL","0","Toronto Maple Leafs","TOR","2",
"1959-01-01","New York Rangers","NYR","5","Boston Bruins","BOS","2",
"1959-01-01","Montreal Canadiens","MTL","2","Chicago Black Hawks","CBH","2",
"1959-01-03","Boston Bruins","BOS","8","Detroit Red Wings","DET","2",
"1959-01-03","New York Rangers","NYR","1","Montreal Canadiens","MTL","5",
"1959-01-03","Chicago Black Hawks","CBH","2","Toronto Maple Leafs","TOR","1",
"1959-01-04","Boston Bruins","BOS","3","Chicago Black Hawks","CBH","5",
"1959-01-04","Montreal Canadiens","MTL","2","Detroit Red Wings","DET","2",
"1959-01-04","Toronto Maple Leafs","TOR","4","New York Rangers","NYR","2",
"1959-01-07","Chicago Black Hawks","CBH","4","New York Rangers","NYR","0",
"1959-01-07","Detroit Red Wings","DET","1","Toronto Maple Leafs","TOR","3",
"1959-01-08","Chicago Black Hawks","CBH","4","Boston Bruins","BOS","2",
"1959-01-08","Toronto Maple Leafs","TOR","0","Montreal Canadiens","MTL","3",
"1959-01-10","Chicago Black Hawks","CBH","0","Montreal Canadiens","MTL","1",
"1959-01-10","Detroit Red Wings","DET","3","New York Rangers","NYR","3",
"1959-01-10","Boston Bruins","BOS","1","Toronto Maple Leafs","TOR","4",
"1959-01-11","Montreal Canadiens","MTL","3","Boston Bruins","BOS","3",
"1959-01-11","New York Rangers","NYR","4","Chicago Black Hawks","CBH","3",
"1959-01-11","Toronto Maple Leafs","TOR","6","Detroit Red Wings","DET","6",
"1959-01-14","New York Rangers","NYR","3","Toronto Maple Leafs","TOR","2",
"1959-01-15","Detroit Red Wings","DET","0","Boston Bruins","BOS","3",
"1959-01-17","New York Rangers","NYR","1","Chicago Black Hawks","CBH","7",
"1959-01-17","Boston Bruins","BOS","3","Montreal Canadiens","MTL","3",
"1959-01-17","Detroit Red Wings","DET","1","Toronto Maple Leafs","TOR","2",
"1959-01-18","Toronto Maple Leafs","TOR","3","Boston Bruins","BOS","4",
"1959-01-18","Montreal Canadiens","MTL","1","Chicago Black Hawks","CBH","1",
"1959-01-18","New York Rangers","NYR","4","Detroit Red Wings","DET","2",
"1959-01-21","Detroit Red Wings","DET","3","Chicago Black Hawks","CBH","2",
"1959-01-21","Montreal Canadiens","MTL","1","Toronto Maple Leafs","TOR","3",
"1959-01-24","Chicago Black Hawks","CBH","0","Detroit Red Wings","DET","2",
"1959-01-24","New York Rangers","NYR","1","Montreal Canadiens","MTL","3",
"1959-01-24","Boston Bruins","BOS","3","Toronto Maple Leafs","TOR","1",
"1959-01-25","New York Rangers","NYR","8","Boston Bruins","BOS","3",
"1959-01-25","Toronto Maple Leafs","TOR","4","Chicago Black Hawks","CBH","1",
"1959-01-25","Montreal Canadiens","MTL","7","Detroit Red Wings","DET","3",
