rank,teamName,teamAbrv,gamesPlayed,wins,losses,ties,points,pointsPercentage,goalsFor,goalsAgainst,simpleRatingSystem,strengthOfSchedule,totalGoalsPerGame,powerPlayGoals,powerPlayChances,powerPlayPercentage,powerPlayGoalsAgainst,powerPlayChancesAgainst,penaltyKillingPercentage,shortHandedGoals,shortHandedGoalsAgainst,shots,shootingPercentage,shotsAgainst,savePercentage,pdo
"1"0,"Montreal Canadiens"1,"MTL","70"2,"39"3,"18"4,"13"5,"91"6,".650"7,"258"8,"158"9,"1.19"10,"-0.24"11,"5.94"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"2"0,"Boston Bruins"1,"BOS","70"2,"32"3,"29"4,"9"5,"73"6,".521"7,"205"8,"215"9,"-0.12"10,"0.02"11,"6.00"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"3"0,"Chicago Black Hawks"1,"CBH","70"2,"28"3,"29"4,"13"5,"69"6,".493"7,"197"8,"208"9,"-0.13"10,"0.03"11,"5.79"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"4"0,"Toronto Maple Leafs"1,"TOR","70"2,"27"3,"32"4,"11"5,"65"6,".464"7,"189"8,"201"9,"-0.14"10,"0.03"11,"5.57"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"5"0,"New York Rangers"1,"NYR","70"2,"26"3,"32"4,"12"5,"64"6,".457"7,"201"8,"217"9,"-0.19"10,"0.04"11,"5.97"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"6"0,"Detroit Red Wings"1,"DET","70"2,"25"3,"37"4,"8"5,"58"6,".414"7,"167"8,"218"9,"-0.61"10,"0.12"11,"5.50"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
